epoch,auc_1,loss,val_auc_1,val_loss
0,0.6245911717414856,0.21241985261440277,0.6679419279098511,0.21071851253509521
1,0.6399469375610352,0.20521870255470276,0.6534928679466248,0.20804467797279358
2,0.6630172729492188,0.2018006294965744,0.6682924628257751,0.20391733944416046
3,0.6792348027229309,0.19897489249706268,0.6785997748374939,0.20534443855285645
4,0.690771222114563,0.19743479788303375,0.6911901831626892,0.1986144483089447
5,0.6970469951629639,0.1966334730386734,0.6924640536308289,0.19996973872184753
6,0.70379239320755,0.19530707597732544,0.6579574942588806,0.20706529915332794
7,0.7093990445137024,0.1944698542356491,0.7055166363716125,0.19591699540615082
8,0.7156683802604675,0.19348584115505219,0.6900815963745117,0.2009965181350708
9,0.7212163209915161,0.19253985583782196,0.7011436223983765,0.19808092713356018
10,0.7264338731765747,0.1914423704147339,0.6816937923431396,0.2032804787158966
11,0.7431639432907104,0.18803618848323822,0.7143782377243042,0.1970292627811432
12,0.7493718266487122,0.18589884042739868,0.7190858125686646,0.19699065387248993
13,0.7631498575210571,0.18365319073200226,0.720393180847168,0.19747279584407806
14,0.7758896946907043,0.1793988049030304,0.7187468409538269,0.20106251537799835
15,0.7861579656600952,0.1763177067041397,0.7185786366462708,0.2066006064414978
16,0.795849621295929,0.17316721379756927,0.714621901512146,0.22222013771533966
17,0.8097171783447266,0.16855388879776,0.711828351020813,0.22309552133083344
18,0.8209072351455688,0.16520735621452332,0.7033987641334534,0.2453848421573639
19,0.8260028958320618,0.16215339303016663,0.7009950280189514,0.24685850739479065
20,0.8337484002113342,0.15879666805267334,0.6969364881515503,0.26529553532600403
21,0.8416539430618286,0.15622000396251678,0.6934047937393188,0.2850564122200012
22,0.8462805151939392,0.15395550429821014,0.6929588317871094,0.3154348134994507
23,0.8488875031471252,0.15267635881900787,0.6919000148773193,0.3219659924507141
24,0.8516937494277954,0.15101352334022522,0.6898202300071716,0.35627076029777527
25,0.8527399897575378,0.1494024693965912,0.6891247034072876,0.37259966135025024
26,0.8545243740081787,0.14895617961883545,0.6879075169563293,0.3892425000667572
27,0.8562347292900085,0.1480063945055008,0.6858875751495361,0.4132436215877533
