,No Finding,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia
10,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.20944741, shape=(), dtype=float32)","tf.Tensor(0.10335538, shape=(), dtype=float32)","tf.Tensor(0.30008745, shape=(), dtype=float32)","tf.Tensor(0.15267175, shape=(), dtype=float32)","tf.Tensor(0.0754717, shape=(), dtype=float32)","tf.Tensor(0.14825374, shape=(), dtype=float32)","tf.Tensor(0.051150896, shape=(), dtype=float32)","tf.Tensor(0.25266886, shape=(), dtype=float32)","tf.Tensor(0.048309177, shape=(), dtype=float32)","tf.Tensor(0.10520815, shape=(), dtype=float32)","tf.Tensor(0.14233129, shape=(), dtype=float32)","tf.Tensor(0.12513116, shape=(), dtype=float32)","tf.Tensor(0.12789416, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
11,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.21427464, shape=(), dtype=float32)","tf.Tensor(0.105256505, shape=(), dtype=float32)","tf.Tensor(0.30025873, shape=(), dtype=float32)","tf.Tensor(0.16774027, shape=(), dtype=float32)","tf.Tensor(0.076894365, shape=(), dtype=float32)","tf.Tensor(0.14570685, shape=(), dtype=float32)","tf.Tensor(0.040665433, shape=(), dtype=float32)","tf.Tensor(0.25754446, shape=(), dtype=float32)","tf.Tensor(0.059777968, shape=(), dtype=float32)","tf.Tensor(0.10949051, shape=(), dtype=float32)","tf.Tensor(0.1300813, shape=(), dtype=float32)","tf.Tensor(0.12835644, shape=(), dtype=float32)","tf.Tensor(0.13401891, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
12,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.22002378, shape=(), dtype=float32)","tf.Tensor(0.106887124, shape=(), dtype=float32)","tf.Tensor(0.30046484, shape=(), dtype=float32)","tf.Tensor(0.17693102, shape=(), dtype=float32)","tf.Tensor(0.07963118, shape=(), dtype=float32)","tf.Tensor(0.13386613, shape=(), dtype=float32)","tf.Tensor(0.01459854, shape=(), dtype=float32)","tf.Tensor(0.26278576, shape=(), dtype=float32)","tf.Tensor(0.056782335, shape=(), dtype=float32)","tf.Tensor(0.112869926, shape=(), dtype=float32)","tf.Tensor(0.11815562, shape=(), dtype=float32)","tf.Tensor(0.13131988, shape=(), dtype=float32)","tf.Tensor(0.14188369, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
13,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.22538392, shape=(), dtype=float32)","tf.Tensor(0.1092675, shape=(), dtype=float32)","tf.Tensor(0.30089307, shape=(), dtype=float32)","tf.Tensor(0.18411432, shape=(), dtype=float32)","tf.Tensor(0.07657764, shape=(), dtype=float32)","tf.Tensor(0.123595506, shape=(), dtype=float32)","tf.Tensor(0.0056338026, shape=(), dtype=float32)","tf.Tensor(0.2675536, shape=(), dtype=float32)","tf.Tensor(0.020887729, shape=(), dtype=float32)","tf.Tensor(0.11370716, shape=(), dtype=float32)","tf.Tensor(0.10638298, shape=(), dtype=float32)","tf.Tensor(0.13981065, shape=(), dtype=float32)","tf.Tensor(0.14989385, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
14,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.22986062, shape=(), dtype=float32)","tf.Tensor(0.11192044, shape=(), dtype=float32)","tf.Tensor(0.3013426, shape=(), dtype=float32)","tf.Tensor(0.19185185, shape=(), dtype=float32)","tf.Tensor(0.07599679, shape=(), dtype=float32)","tf.Tensor(0.12345679, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.27258492, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.11972869, shape=(), dtype=float32)","tf.Tensor(0.09463722, shape=(), dtype=float32)","tf.Tensor(0.14522913, shape=(), dtype=float32)","tf.Tensor(0.15537706, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
15,"tf.Tensor(0.7032357, shape=(), dtype=float32)","tf.Tensor(0.23399778, shape=(), dtype=float32)","tf.Tensor(0.11414826, shape=(), dtype=float32)","tf.Tensor(0.30174926, shape=(), dtype=float32)","tf.Tensor(0.20070204, shape=(), dtype=float32)","tf.Tensor(0.078725964, shape=(), dtype=float32)","tf.Tensor(0.119205296, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.2778238, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.11913478, shape=(), dtype=float32)","tf.Tensor(0.07189543, shape=(), dtype=float32)","tf.Tensor(0.15144075, shape=(), dtype=float32)","tf.Tensor(0.16241738, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
16,"tf.Tensor(0.7032357, shape=(), dtype=float32)","tf.Tensor(0.23851544, shape=(), dtype=float32)","tf.Tensor(0.11610544, shape=(), dtype=float32)","tf.Tensor(0.30240524, shape=(), dtype=float32)","tf.Tensor(0.20352969, shape=(), dtype=float32)","tf.Tensor(0.08029942, shape=(), dtype=float32)","tf.Tensor(0.116828926, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.2819383, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.116946, shape=(), dtype=float32)","tf.Tensor(0.069536425, shape=(), dtype=float32)","tf.Tensor(0.15870126, shape=(), dtype=float32)","tf.Tensor(0.16756919, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
17,"tf.Tensor(0.703256, shape=(), dtype=float32)","tf.Tensor(0.24324325, shape=(), dtype=float32)","tf.Tensor(0.11845576, shape=(), dtype=float32)","tf.Tensor(0.30304435, shape=(), dtype=float32)","tf.Tensor(0.20809248, shape=(), dtype=float32)","tf.Tensor(0.08336549, shape=(), dtype=float32)","tf.Tensor(0.11764706, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.2869691, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.110738255, shape=(), dtype=float32)","tf.Tensor(0.0605042, shape=(), dtype=float32)","tf.Tensor(0.16168843, shape=(), dtype=float32)","tf.Tensor(0.17494963, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
18,"tf.Tensor(0.703256, shape=(), dtype=float32)","tf.Tensor(0.24654411, shape=(), dtype=float32)","tf.Tensor(0.12160677, shape=(), dtype=float32)","tf.Tensor(0.3038957, shape=(), dtype=float32)","tf.Tensor(0.21202186, shape=(), dtype=float32)","tf.Tensor(0.08699434, shape=(), dtype=float32)","tf.Tensor(0.11076923, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.29141033, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.10565338, shape=(), dtype=float32)","tf.Tensor(0.060606062, shape=(), dtype=float32)","tf.Tensor(0.1604031, shape=(), dtype=float32)","tf.Tensor(0.18229264, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
19,"tf.Tensor(0.70327634, shape=(), dtype=float32)","tf.Tensor(0.2513317, shape=(), dtype=float32)","tf.Tensor(0.124268346, shape=(), dtype=float32)","tf.Tensor(0.30467653, shape=(), dtype=float32)","tf.Tensor(0.21666667, shape=(), dtype=float32)","tf.Tensor(0.093780845, shape=(), dtype=float32)","tf.Tensor(0.1107595, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.29684377, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.10635003, shape=(), dtype=float32)","tf.Tensor(0.05752961, shape=(), dtype=float32)","tf.Tensor(0.16235982, shape=(), dtype=float32)","tf.Tensor(0.19023986, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
20,"tf.Tensor(0.7033577, shape=(), dtype=float32)","tf.Tensor(0.25593314, shape=(), dtype=float32)","tf.Tensor(0.1254322, shape=(), dtype=float32)","tf.Tensor(0.3056676, shape=(), dtype=float32)","tf.Tensor(0.22193296, shape=(), dtype=float32)","tf.Tensor(0.09039548, shape=(), dtype=float32)","tf.Tensor(0.110210694, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.30097267, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.110199295, shape=(), dtype=float32)","tf.Tensor(0.050933786, shape=(), dtype=float32)","tf.Tensor(0.16769837, shape=(), dtype=float32)","tf.Tensor(0.19227272, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
21,"tf.Tensor(0.7033234, shape=(), dtype=float32)","tf.Tensor(0.25816047, shape=(), dtype=float32)","tf.Tensor(0.12985136, shape=(), dtype=float32)","tf.Tensor(0.3067441, shape=(), dtype=float32)","tf.Tensor(0.22479804, shape=(), dtype=float32)","tf.Tensor(0.086349204, shape=(), dtype=float32)","tf.Tensor(0.105785124, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.30592564, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.10313316, shape=(), dtype=float32)","tf.Tensor(0.04778157, shape=(), dtype=float32)","tf.Tensor(0.16466774, shape=(), dtype=float32)","tf.Tensor(0.1978623, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
22,"tf.Tensor(0.70330626, shape=(), dtype=float32)","tf.Tensor(0.26142883, shape=(), dtype=float32)","tf.Tensor(0.13168816, shape=(), dtype=float32)","tf.Tensor(0.30756977, shape=(), dtype=float32)","tf.Tensor(0.2283105, shape=(), dtype=float32)","tf.Tensor(0.08766716, shape=(), dtype=float32)","tf.Tensor(0.10472973, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3109665, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.098712444, shape=(), dtype=float32)","tf.Tensor(0.04109589, shape=(), dtype=float32)","tf.Tensor(0.16855162, shape=(), dtype=float32)","tf.Tensor(0.20332618, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
23,"tf.Tensor(0.703408, shape=(), dtype=float32)","tf.Tensor(0.26493934, shape=(), dtype=float32)","tf.Tensor(0.13482033, shape=(), dtype=float32)","tf.Tensor(0.30885485, shape=(), dtype=float32)","tf.Tensor(0.22312045, shape=(), dtype=float32)","tf.Tensor(0.086132646, shape=(), dtype=float32)","tf.Tensor(0.09705373, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3138613, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.08927173, shape=(), dtype=float32)","tf.Tensor(0.03780069, shape=(), dtype=float32)","tf.Tensor(0.16074313, shape=(), dtype=float32)","tf.Tensor(0.20173913, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
24,"tf.Tensor(0.70342076, shape=(), dtype=float32)","tf.Tensor(0.26745972, shape=(), dtype=float32)","tf.Tensor(0.13910094, shape=(), dtype=float32)","tf.Tensor(0.31043443, shape=(), dtype=float32)","tf.Tensor(0.22652885, shape=(), dtype=float32)","tf.Tensor(0.07794872, shape=(), dtype=float32)","tf.Tensor(0.094736844, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.31744733, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.07632264, shape=(), dtype=float32)","tf.Tensor(0.03786575, shape=(), dtype=float32)","tf.Tensor(0.15738285, shape=(), dtype=float32)","tf.Tensor(0.19937694, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
25,"tf.Tensor(0.7034036, shape=(), dtype=float32)","tf.Tensor(0.26996967, shape=(), dtype=float32)","tf.Tensor(0.13965005, shape=(), dtype=float32)","tf.Tensor(0.31262574, shape=(), dtype=float32)","tf.Tensor(0.2173315, shape=(), dtype=float32)","tf.Tensor(0.06996381, shape=(), dtype=float32)","tf.Tensor(0.0855615, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.32232738, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0626186, shape=(), dtype=float32)","tf.Tensor(0.031088082, shape=(), dtype=float32)","tf.Tensor(0.1501938, shape=(), dtype=float32)","tf.Tensor(0.20194566, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
26,"tf.Tensor(0.7036372, shape=(), dtype=float32)","tf.Tensor(0.271049, shape=(), dtype=float32)","tf.Tensor(0.14155433, shape=(), dtype=float32)","tf.Tensor(0.31337824, shape=(), dtype=float32)","tf.Tensor(0.2150434, shape=(), dtype=float32)","tf.Tensor(0.06327373, shape=(), dtype=float32)","tf.Tensor(0.07553957, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3267277, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.05076142, shape=(), dtype=float32)","tf.Tensor(0.027729636, shape=(), dtype=float32)","tf.Tensor(0.14069828, shape=(), dtype=float32)","tf.Tensor(0.19649875, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
27,"tf.Tensor(0.70392585, shape=(), dtype=float32)","tf.Tensor(0.27232894, shape=(), dtype=float32)","tf.Tensor(0.13858633, shape=(), dtype=float32)","tf.Tensor(0.3145328, shape=(), dtype=float32)","tf.Tensor(0.20773931, shape=(), dtype=float32)","tf.Tensor(0.05371248, shape=(), dtype=float32)","tf.Tensor(0.07581227, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.33007985, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.04550379, shape=(), dtype=float32)","tf.Tensor(0.024347827, shape=(), dtype=float32)","tf.Tensor(0.13171002, shape=(), dtype=float32)","tf.Tensor(0.19726859, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
28,"tf.Tensor(0.70421803, shape=(), dtype=float32)","tf.Tensor(0.27562508, shape=(), dtype=float32)","tf.Tensor(0.13706826, shape=(), dtype=float32)","tf.Tensor(0.31521785, shape=(), dtype=float32)","tf.Tensor(0.20075554, shape=(), dtype=float32)","tf.Tensor(0.03169014, shape=(), dtype=float32)","tf.Tensor(0.06959707, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.33505547, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.032786883, shape=(), dtype=float32)","tf.Tensor(0.020905923, shape=(), dtype=float32)","tf.Tensor(0.122969836, shape=(), dtype=float32)","tf.Tensor(0.19425334, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
29,"tf.Tensor(0.7045784, shape=(), dtype=float32)","tf.Tensor(0.27826953, shape=(), dtype=float32)","tf.Tensor(0.13947454, shape=(), dtype=float32)","tf.Tensor(0.31635132, shape=(), dtype=float32)","tf.Tensor(0.20124364, shape=(), dtype=float32)","tf.Tensor(0.030534351, shape=(), dtype=float32)","tf.Tensor(0.066176474, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3401764, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.024570024, shape=(), dtype=float32)","tf.Tensor(0.020942409, shape=(), dtype=float32)","tf.Tensor(0.11849192, shape=(), dtype=float32)","tf.Tensor(0.19124521, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
30,"tf.Tensor(0.70484376, shape=(), dtype=float32)","tf.Tensor(0.27483138, shape=(), dtype=float32)","tf.Tensor(0.14118564, shape=(), dtype=float32)","tf.Tensor(0.31768954, shape=(), dtype=float32)","tf.Tensor(0.2011696, shape=(), dtype=float32)","tf.Tensor(0.016161617, shape=(), dtype=float32)","tf.Tensor(0.062615104, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3454137, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.017766498, shape=(), dtype=float32)","tf.Tensor(0.020942409, shape=(), dtype=float32)","tf.Tensor(0.10870908, shape=(), dtype=float32)","tf.Tensor(0.19128872, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
31,"tf.Tensor(0.7052907, shape=(), dtype=float32)","tf.Tensor(0.2719372, shape=(), dtype=float32)","tf.Tensor(0.12689394, shape=(), dtype=float32)","tf.Tensor(0.3194134, shape=(), dtype=float32)","tf.Tensor(0.1993921, shape=(), dtype=float32)","tf.Tensor(0.012711864, shape=(), dtype=float32)","tf.Tensor(0.062962964, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.35213363, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.007978723, shape=(), dtype=float32)","tf.Tensor(0.02097902, shape=(), dtype=float32)","tf.Tensor(0.10253165, shape=(), dtype=float32)","tf.Tensor(0.18473138, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
32,"tf.Tensor(0.70541686, shape=(), dtype=float32)","tf.Tensor(0.2739072, shape=(), dtype=float32)","tf.Tensor(0.11073446, shape=(), dtype=float32)","tf.Tensor(0.3201854, shape=(), dtype=float32)","tf.Tensor(0.19748427, shape=(), dtype=float32)","tf.Tensor(0.0043956046, shape=(), dtype=float32)","tf.Tensor(0.059813086, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3569487, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.005449591, shape=(), dtype=float32)","tf.Tensor(0.017513135, shape=(), dtype=float32)","tf.Tensor(0.0908501, shape=(), dtype=float32)","tf.Tensor(0.18307087, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
33,"tf.Tensor(0.70584124, shape=(), dtype=float32)","tf.Tensor(0.27327234, shape=(), dtype=float32)","tf.Tensor(0.09379128, shape=(), dtype=float32)","tf.Tensor(0.32119954, shape=(), dtype=float32)","tf.Tensor(0.17980456, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.059925094, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.36024413, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0027894003, shape=(), dtype=float32)","tf.Tensor(0.014059754, shape=(), dtype=float32)","tf.Tensor(0.082721815, shape=(), dtype=float32)","tf.Tensor(0.18275154, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
