,No Finding,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia
10,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.23681569, shape=(), dtype=float32)","tf.Tensor(0.14726368, shape=(), dtype=float32)","tf.Tensor(0.30473304, shape=(), dtype=float32)","tf.Tensor(0.19736843, shape=(), dtype=float32)","tf.Tensor(0.13988571, shape=(), dtype=float32)","tf.Tensor(0.11635332, shape=(), dtype=float32)","tf.Tensor(0.041533545, shape=(), dtype=float32)","tf.Tensor(0.32576734, shape=(), dtype=float32)","tf.Tensor(0.040472176, shape=(), dtype=float32)","tf.Tensor(0.14427994, shape=(), dtype=float32)","tf.Tensor(0.13937467, shape=(), dtype=float32)","tf.Tensor(0.120921195, shape=(), dtype=float32)","tf.Tensor(0.15120275, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
11,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.24278101, shape=(), dtype=float32)","tf.Tensor(0.15002899, shape=(), dtype=float32)","tf.Tensor(0.30667397, shape=(), dtype=float32)","tf.Tensor(0.20235138, shape=(), dtype=float32)","tf.Tensor(0.1456693, shape=(), dtype=float32)","tf.Tensor(0.12366035, shape=(), dtype=float32)","tf.Tensor(0.016949153, shape=(), dtype=float32)","tf.Tensor(0.33265662, shape=(), dtype=float32)","tf.Tensor(0.028985508, shape=(), dtype=float32)","tf.Tensor(0.1502575, shape=(), dtype=float32)","tf.Tensor(0.15041272, shape=(), dtype=float32)","tf.Tensor(0.12492763, shape=(), dtype=float32)","tf.Tensor(0.16025938, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
12,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.24781986, shape=(), dtype=float32)","tf.Tensor(0.15482296, shape=(), dtype=float32)","tf.Tensor(0.30837283, shape=(), dtype=float32)","tf.Tensor(0.2081028, shape=(), dtype=float32)","tf.Tensor(0.14656085, shape=(), dtype=float32)","tf.Tensor(0.12338858, shape=(), dtype=float32)","tf.Tensor(0.0054054055, shape=(), dtype=float32)","tf.Tensor(0.33985507, shape=(), dtype=float32)","tf.Tensor(0.012658228, shape=(), dtype=float32)","tf.Tensor(0.15313224, shape=(), dtype=float32)","tf.Tensor(0.15368494, shape=(), dtype=float32)","tf.Tensor(0.12662338, shape=(), dtype=float32)","tf.Tensor(0.16426136, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
13,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.25425234, shape=(), dtype=float32)","tf.Tensor(0.15888932, shape=(), dtype=float32)","tf.Tensor(0.3108378, shape=(), dtype=float32)","tf.Tensor(0.21378125, shape=(), dtype=float32)","tf.Tensor(0.1491681, shape=(), dtype=float32)","tf.Tensor(0.121465966, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.34558168, shape=(), dtype=float32)","tf.Tensor(0.006557377, shape=(), dtype=float32)","tf.Tensor(0.15294547, shape=(), dtype=float32)","tf.Tensor(0.15731226, shape=(), dtype=float32)","tf.Tensor(0.1306101, shape=(), dtype=float32)","tf.Tensor(0.16870669, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
14,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.26066452, shape=(), dtype=float32)","tf.Tensor(0.16163793, shape=(), dtype=float32)","tf.Tensor(0.31285098, shape=(), dtype=float32)","tf.Tensor(0.21852152, shape=(), dtype=float32)","tf.Tensor(0.15205048, shape=(), dtype=float32)","tf.Tensor(0.12, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3500954, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1568, shape=(), dtype=float32)","tf.Tensor(0.15751575, shape=(), dtype=float32)","tf.Tensor(0.1329675, shape=(), dtype=float32)","tf.Tensor(0.17344262, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
15,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.26598847, shape=(), dtype=float32)","tf.Tensor(0.16399944, shape=(), dtype=float32)","tf.Tensor(0.31468844, shape=(), dtype=float32)","tf.Tensor(0.21978022, shape=(), dtype=float32)","tf.Tensor(0.15514216, shape=(), dtype=float32)","tf.Tensor(0.113874346, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.35622892, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14856647, shape=(), dtype=float32)","tf.Tensor(0.16120906, shape=(), dtype=float32)","tf.Tensor(0.13650465, shape=(), dtype=float32)","tf.Tensor(0.17786632, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
16,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.27193874, shape=(), dtype=float32)","tf.Tensor(0.16740872, shape=(), dtype=float32)","tf.Tensor(0.31636077, shape=(), dtype=float32)","tf.Tensor(0.22242521, shape=(), dtype=float32)","tf.Tensor(0.16143142, shape=(), dtype=float32)","tf.Tensor(0.110706486, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3603314, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14564493, shape=(), dtype=float32)","tf.Tensor(0.15991116, shape=(), dtype=float32)","tf.Tensor(0.13411541, shape=(), dtype=float32)","tf.Tensor(0.18318497, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
17,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.27612123, shape=(), dtype=float32)","tf.Tensor(0.16942278, shape=(), dtype=float32)","tf.Tensor(0.31877103, shape=(), dtype=float32)","tf.Tensor(0.22463769, shape=(), dtype=float32)","tf.Tensor(0.16606823, shape=(), dtype=float32)","tf.Tensor(0.0995106, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.36303848, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14263405, shape=(), dtype=float32)","tf.Tensor(0.15779817, shape=(), dtype=float32)","tf.Tensor(0.13654147, shape=(), dtype=float32)","tf.Tensor(0.18630607, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
18,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.27943057, shape=(), dtype=float32)","tf.Tensor(0.16902335, shape=(), dtype=float32)","tf.Tensor(0.32134908, shape=(), dtype=float32)","tf.Tensor(0.22778346, shape=(), dtype=float32)","tf.Tensor(0.1678535, shape=(), dtype=float32)","tf.Tensor(0.092391305, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3686024, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13871518, shape=(), dtype=float32)","tf.Tensor(0.1579652, shape=(), dtype=float32)","tf.Tensor(0.13246314, shape=(), dtype=float32)","tf.Tensor(0.1875431, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
19,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.28398037, shape=(), dtype=float32)","tf.Tensor(0.16884494, shape=(), dtype=float32)","tf.Tensor(0.3239946, shape=(), dtype=float32)","tf.Tensor(0.22639456, shape=(), dtype=float32)","tf.Tensor(0.17070358, shape=(), dtype=float32)","tf.Tensor(0.07438017, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.37164193, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13407822, shape=(), dtype=float32)","tf.Tensor(0.15647227, shape=(), dtype=float32)","tf.Tensor(0.11602695, shape=(), dtype=float32)","tf.Tensor(0.19016881, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
20,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.28874615, shape=(), dtype=float32)","tf.Tensor(0.1707549, shape=(), dtype=float32)","tf.Tensor(0.3266936, shape=(), dtype=float32)","tf.Tensor(0.22388922, shape=(), dtype=float32)","tf.Tensor(0.17322835, shape=(), dtype=float32)","tf.Tensor(0.06736353, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.37473646, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12768817, shape=(), dtype=float32)","tf.Tensor(0.15993907, shape=(), dtype=float32)","tf.Tensor(0.112312526, shape=(), dtype=float32)","tf.Tensor(0.19256133, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
21,"tf.Tensor(0.7032357, shape=(), dtype=float32)","tf.Tensor(0.28949416, shape=(), dtype=float32)","tf.Tensor(0.17330803, shape=(), dtype=float32)","tf.Tensor(0.32895452, shape=(), dtype=float32)","tf.Tensor(0.22303474, shape=(), dtype=float32)","tf.Tensor(0.16654599, shape=(), dtype=float32)","tf.Tensor(0.06648936, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.37801367, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12463343, shape=(), dtype=float32)","tf.Tensor(0.16329831, shape=(), dtype=float32)","tf.Tensor(0.10179391, shape=(), dtype=float32)","tf.Tensor(0.19463088, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
22,"tf.Tensor(0.7032357, shape=(), dtype=float32)","tf.Tensor(0.29145932, shape=(), dtype=float32)","tf.Tensor(0.17745803, shape=(), dtype=float32)","tf.Tensor(0.33106324, shape=(), dtype=float32)","tf.Tensor(0.22687721, shape=(), dtype=float32)","tf.Tensor(0.16, shape=(), dtype=float32)","tf.Tensor(0.05397301, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.38513327, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.11699605, shape=(), dtype=float32)","tf.Tensor(0.16454622, shape=(), dtype=float32)","tf.Tensor(0.08023774, shape=(), dtype=float32)","tf.Tensor(0.19522265, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
23,"tf.Tensor(0.70327634, shape=(), dtype=float32)","tf.Tensor(0.29218715, shape=(), dtype=float32)","tf.Tensor(0.17764416, shape=(), dtype=float32)","tf.Tensor(0.33368093, shape=(), dtype=float32)","tf.Tensor(0.223653, shape=(), dtype=float32)","tf.Tensor(0.15613383, shape=(), dtype=float32)","tf.Tensor(0.026359143, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.38908815, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.099827886, shape=(), dtype=float32)","tf.Tensor(0.16443253, shape=(), dtype=float32)","tf.Tensor(0.072164945, shape=(), dtype=float32)","tf.Tensor(0.19278607, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
24,"tf.Tensor(0.7033374, shape=(), dtype=float32)","tf.Tensor(0.2955871, shape=(), dtype=float32)","tf.Tensor(0.17621145, shape=(), dtype=float32)","tf.Tensor(0.33719346, shape=(), dtype=float32)","tf.Tensor(0.21881682, shape=(), dtype=float32)","tf.Tensor(0.13943355, shape=(), dtype=float32)","tf.Tensor(0.014545455, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39484894, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.084870845, shape=(), dtype=float32)","tf.Tensor(0.15813954, shape=(), dtype=float32)","tf.Tensor(0.046541695, shape=(), dtype=float32)","tf.Tensor(0.19181669, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
25,"tf.Tensor(0.7033577, shape=(), dtype=float32)","tf.Tensor(0.297152, shape=(), dtype=float32)","tf.Tensor(0.16962668, shape=(), dtype=float32)","tf.Tensor(0.3386111, shape=(), dtype=float32)","tf.Tensor(0.21882002, shape=(), dtype=float32)","tf.Tensor(0.11466666, shape=(), dtype=float32)","tf.Tensor(0.0076923077, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39710402, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.07692308, shape=(), dtype=float32)","tf.Tensor(0.15891473, shape=(), dtype=float32)","tf.Tensor(0.024045262, shape=(), dtype=float32)","tf.Tensor(0.18870524, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
26,"tf.Tensor(0.70338124, shape=(), dtype=float32)","tf.Tensor(0.29880953, shape=(), dtype=float32)","tf.Tensor(0.16077441, shape=(), dtype=float32)","tf.Tensor(0.34146848, shape=(), dtype=float32)","tf.Tensor(0.2137823, shape=(), dtype=float32)","tf.Tensor(0.08805031, shape=(), dtype=float32)","tf.Tensor(0.007952286, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4003253, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0709072, shape=(), dtype=float32)","tf.Tensor(0.15721393, shape=(), dtype=float32)","tf.Tensor(0.0045454544, shape=(), dtype=float32)","tf.Tensor(0.18779343, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
27,"tf.Tensor(0.7035034, shape=(), dtype=float32)","tf.Tensor(0.30177516, shape=(), dtype=float32)","tf.Tensor(0.15665546, shape=(), dtype=float32)","tf.Tensor(0.34410676, shape=(), dtype=float32)","tf.Tensor(0.20988159, shape=(), dtype=float32)","tf.Tensor(0.064631954, shape=(), dtype=float32)","tf.Tensor(0.0040241447, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4030022, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.059471365, shape=(), dtype=float32)","tf.Tensor(0.15794872, shape=(), dtype=float32)","tf.Tensor(0.0015479876, shape=(), dtype=float32)","tf.Tensor(0.18437026, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
28,"tf.Tensor(0.7036051, shape=(), dtype=float32)","tf.Tensor(0.3014189, shape=(), dtype=float32)","tf.Tensor(0.14682981, shape=(), dtype=float32)","tf.Tensor(0.3481741, shape=(), dtype=float32)","tf.Tensor(0.19974609, shape=(), dtype=float32)","tf.Tensor(0.03187251, shape=(), dtype=float32)","tf.Tensor(0.0040650405, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40810665, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.05110337, shape=(), dtype=float32)","tf.Tensor(0.15677966, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1793049, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
29,"tf.Tensor(0.703768, shape=(), dtype=float32)","tf.Tensor(0.3021736, shape=(), dtype=float32)","tf.Tensor(0.12982005, shape=(), dtype=float32)","tf.Tensor(0.3509643, shape=(), dtype=float32)","tf.Tensor(0.19700967, shape=(), dtype=float32)","tf.Tensor(0.025210084, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41125777, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.041412912, shape=(), dtype=float32)","tf.Tensor(0.15938865, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.17671347, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
30,"tf.Tensor(0.7037809, shape=(), dtype=float32)","tf.Tensor(0.30036122, shape=(), dtype=float32)","tf.Tensor(0.11135531, shape=(), dtype=float32)","tf.Tensor(0.35329986, shape=(), dtype=float32)","tf.Tensor(0.19452055, shape=(), dtype=float32)","tf.Tensor(0.0043956046, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41252798, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.035943516, shape=(), dtype=float32)","tf.Tensor(0.1557286, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.17054264, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
31,"tf.Tensor(0.70393, shape=(), dtype=float32)","tf.Tensor(0.29995665, shape=(), dtype=float32)","tf.Tensor(0.083538085, shape=(), dtype=float32)","tf.Tensor(0.3561984, shape=(), dtype=float32)","tf.Tensor(0.19016083, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41434628, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.02621232, shape=(), dtype=float32)","tf.Tensor(0.1489842, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.16985327, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
32,"tf.Tensor(0.70393974, shape=(), dtype=float32)","tf.Tensor(0.3013864, shape=(), dtype=float32)","tf.Tensor(0.06422837, shape=(), dtype=float32)","tf.Tensor(0.35641652, shape=(), dtype=float32)","tf.Tensor(0.18199705, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4171952, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.018867925, shape=(), dtype=float32)","tf.Tensor(0.13986014, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.16620241, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
33,"tf.Tensor(0.70417064, shape=(), dtype=float32)","tf.Tensor(0.2985308, shape=(), dtype=float32)","tf.Tensor(0.047709923, shape=(), dtype=float32)","tf.Tensor(0.3598209, shape=(), dtype=float32)","tf.Tensor(0.17940877, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4191026, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.016415868, shape=(), dtype=float32)","tf.Tensor(0.14081146, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15458937, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
