,No Finding,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia
0,"tf.Tensor(0.6987001, shape=(), dtype=float32)","tf.Tensor(0.1879596, shape=(), dtype=float32)","tf.Tensor(0.08276334, shape=(), dtype=float32)","tf.Tensor(0.29540098, shape=(), dtype=float32)","tf.Tensor(0.09133081, shape=(), dtype=float32)","tf.Tensor(0.039174538, shape=(), dtype=float32)","tf.Tensor(0.043537058, shape=(), dtype=float32)","tf.Tensor(0.03013133, shape=(), dtype=float32)","tf.Tensor(0.21784224, shape=(), dtype=float32)","tf.Tensor(0.02510018, shape=(), dtype=float32)","tf.Tensor(0.05802373, shape=(), dtype=float32)","tf.Tensor(0.051442474, shape=(), dtype=float32)","tf.Tensor(0.10831787, shape=(), dtype=float32)","tf.Tensor(0.09667699, shape=(), dtype=float32)","tf.Tensor(0.0041831695, shape=(), dtype=float32)"
1,"tf.Tensor(0.6987001, shape=(), dtype=float32)","tf.Tensor(0.1879596, shape=(), dtype=float32)","tf.Tensor(0.08276334, shape=(), dtype=float32)","tf.Tensor(0.29540098, shape=(), dtype=float32)","tf.Tensor(0.09133081, shape=(), dtype=float32)","tf.Tensor(0.039174538, shape=(), dtype=float32)","tf.Tensor(0.043537058, shape=(), dtype=float32)","tf.Tensor(0.03013133, shape=(), dtype=float32)","tf.Tensor(0.21784224, shape=(), dtype=float32)","tf.Tensor(0.02510018, shape=(), dtype=float32)","tf.Tensor(0.05802373, shape=(), dtype=float32)","tf.Tensor(0.051442474, shape=(), dtype=float32)","tf.Tensor(0.10831787, shape=(), dtype=float32)","tf.Tensor(0.09667699, shape=(), dtype=float32)","tf.Tensor(0.004202808, shape=(), dtype=float32)"
2,"tf.Tensor(0.6987001, shape=(), dtype=float32)","tf.Tensor(0.1879596, shape=(), dtype=float32)","tf.Tensor(0.08276334, shape=(), dtype=float32)","tf.Tensor(0.29540098, shape=(), dtype=float32)","tf.Tensor(0.09133081, shape=(), dtype=float32)","tf.Tensor(0.039174538, shape=(), dtype=float32)","tf.Tensor(0.043538958, shape=(), dtype=float32)","tf.Tensor(0.03013133, shape=(), dtype=float32)","tf.Tensor(0.21784224, shape=(), dtype=float32)","tf.Tensor(0.02510018, shape=(), dtype=float32)","tf.Tensor(0.05802373, shape=(), dtype=float32)","tf.Tensor(0.05144918, shape=(), dtype=float32)","tf.Tensor(0.10831787, shape=(), dtype=float32)","tf.Tensor(0.09667699, shape=(), dtype=float32)","tf.Tensor(0.004243984, shape=(), dtype=float32)"
3,"tf.Tensor(0.6987001, shape=(), dtype=float32)","tf.Tensor(0.1879596, shape=(), dtype=float32)","tf.Tensor(0.08276334, shape=(), dtype=float32)","tf.Tensor(0.29540098, shape=(), dtype=float32)","tf.Tensor(0.09133081, shape=(), dtype=float32)","tf.Tensor(0.039174538, shape=(), dtype=float32)","tf.Tensor(0.043544658, shape=(), dtype=float32)","tf.Tensor(0.030135302, shape=(), dtype=float32)","tf.Tensor(0.21784224, shape=(), dtype=float32)","tf.Tensor(0.02510018, shape=(), dtype=float32)","tf.Tensor(0.05802373, shape=(), dtype=float32)","tf.Tensor(0.05147826, shape=(), dtype=float32)","tf.Tensor(0.10831787, shape=(), dtype=float32)","tf.Tensor(0.09667699, shape=(), dtype=float32)","tf.Tensor(0.00430679, shape=(), dtype=float32)"
4,"tf.Tensor(0.6987001, shape=(), dtype=float32)","tf.Tensor(0.1879596, shape=(), dtype=float32)","tf.Tensor(0.08276334, shape=(), dtype=float32)","tf.Tensor(0.29540098, shape=(), dtype=float32)","tf.Tensor(0.09133081, shape=(), dtype=float32)","tf.Tensor(0.039174538, shape=(), dtype=float32)","tf.Tensor(0.043550357, shape=(), dtype=float32)","tf.Tensor(0.030137949, shape=(), dtype=float32)","tf.Tensor(0.21784224, shape=(), dtype=float32)","tf.Tensor(0.02510018, shape=(), dtype=float32)","tf.Tensor(0.058026243, shape=(), dtype=float32)","tf.Tensor(0.05154325, shape=(), dtype=float32)","tf.Tensor(0.10831787, shape=(), dtype=float32)","tf.Tensor(0.09667699, shape=(), dtype=float32)","tf.Tensor(0.004373517, shape=(), dtype=float32)"
5,"tf.Tensor(0.6987001, shape=(), dtype=float32)","tf.Tensor(0.1879596, shape=(), dtype=float32)","tf.Tensor(0.08276334, shape=(), dtype=float32)","tf.Tensor(0.29540098, shape=(), dtype=float32)","tf.Tensor(0.09133081, shape=(), dtype=float32)","tf.Tensor(0.039174538, shape=(), dtype=float32)","tf.Tensor(0.04355796, shape=(), dtype=float32)","tf.Tensor(0.030145895, shape=(), dtype=float32)","tf.Tensor(0.21784224, shape=(), dtype=float32)","tf.Tensor(0.02510018, shape=(), dtype=float32)","tf.Tensor(0.05803378, shape=(), dtype=float32)","tf.Tensor(0.051615153, shape=(), dtype=float32)","tf.Tensor(0.10831787, shape=(), dtype=float32)","tf.Tensor(0.09667699, shape=(), dtype=float32)","tf.Tensor(0.004460261, shape=(), dtype=float32)"
6,"tf.Tensor(0.6987001, shape=(), dtype=float32)","tf.Tensor(0.1879596, shape=(), dtype=float32)","tf.Tensor(0.08276334, shape=(), dtype=float32)","tf.Tensor(0.29540098, shape=(), dtype=float32)","tf.Tensor(0.09133469, shape=(), dtype=float32)","tf.Tensor(0.039174538, shape=(), dtype=float32)","tf.Tensor(0.04355986, shape=(), dtype=float32)","tf.Tensor(0.03014987, shape=(), dtype=float32)","tf.Tensor(0.21784224, shape=(), dtype=float32)","tf.Tensor(0.02510018, shape=(), dtype=float32)","tf.Tensor(0.05803378, shape=(), dtype=float32)","tf.Tensor(0.05179579, shape=(), dtype=float32)","tf.Tensor(0.10831787, shape=(), dtype=float32)","tf.Tensor(0.09667699, shape=(), dtype=float32)","tf.Tensor(0.0045600077, shape=(), dtype=float32)"
7,"tf.Tensor(0.6987001, shape=(), dtype=float32)","tf.Tensor(0.1879596, shape=(), dtype=float32)","tf.Tensor(0.08276334, shape=(), dtype=float32)","tf.Tensor(0.29540098, shape=(), dtype=float32)","tf.Tensor(0.09134636, shape=(), dtype=float32)","tf.Tensor(0.039179675, shape=(), dtype=float32)","tf.Tensor(0.043565568, shape=(), dtype=float32)","tf.Tensor(0.030160476, shape=(), dtype=float32)","tf.Tensor(0.21784224, shape=(), dtype=float32)","tf.Tensor(0.02510018, shape=(), dtype=float32)","tf.Tensor(0.05803881, shape=(), dtype=float32)","tf.Tensor(0.052055396, shape=(), dtype=float32)","tf.Tensor(0.10831787, shape=(), dtype=float32)","tf.Tensor(0.09667699, shape=(), dtype=float32)","tf.Tensor(0.004696243, shape=(), dtype=float32)"
8,"tf.Tensor(0.6987001, shape=(), dtype=float32)","tf.Tensor(0.1879596, shape=(), dtype=float32)","tf.Tensor(0.08276334, shape=(), dtype=float32)","tf.Tensor(0.29540098, shape=(), dtype=float32)","tf.Tensor(0.09135025, shape=(), dtype=float32)","tf.Tensor(0.03918139, shape=(), dtype=float32)","tf.Tensor(0.043576982, shape=(), dtype=float32)","tf.Tensor(0.030172413, shape=(), dtype=float32)","tf.Tensor(0.21784224, shape=(), dtype=float32)","tf.Tensor(0.02510018, shape=(), dtype=float32)","tf.Tensor(0.058041323, shape=(), dtype=float32)","tf.Tensor(0.052424174, shape=(), dtype=float32)","tf.Tensor(0.10831787, shape=(), dtype=float32)","tf.Tensor(0.09667699, shape=(), dtype=float32)","tf.Tensor(0.004855372, shape=(), dtype=float32)"
9,"tf.Tensor(0.6987001, shape=(), dtype=float32)","tf.Tensor(0.1879596, shape=(), dtype=float32)","tf.Tensor(0.08276334, shape=(), dtype=float32)","tf.Tensor(0.29540098, shape=(), dtype=float32)","tf.Tensor(0.09135803, shape=(), dtype=float32)","tf.Tensor(0.039189957, shape=(), dtype=float32)","tf.Tensor(0.0435884, shape=(), dtype=float32)","tf.Tensor(0.030208288, shape=(), dtype=float32)","tf.Tensor(0.21784224, shape=(), dtype=float32)","tf.Tensor(0.02510018, shape=(), dtype=float32)","tf.Tensor(0.058046352, shape=(), dtype=float32)","tf.Tensor(0.0527888, shape=(), dtype=float32)","tf.Tensor(0.10831787, shape=(), dtype=float32)","tf.Tensor(0.09667699, shape=(), dtype=float32)","tf.Tensor(0.005034815, shape=(), dtype=float32)"
