,No Finding,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia
10,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.19740547, shape=(), dtype=float32)","tf.Tensor(0.12703308, shape=(), dtype=float32)","tf.Tensor(0.30195558, shape=(), dtype=float32)","tf.Tensor(0.116106644, shape=(), dtype=float32)","tf.Tensor(0.0699187, shape=(), dtype=float32)","tf.Tensor(0.061529983, shape=(), dtype=float32)","tf.Tensor(0.016783217, shape=(), dtype=float32)","tf.Tensor(0.27026662, shape=(), dtype=float32)","tf.Tensor(0.06265664, shape=(), dtype=float32)","tf.Tensor(0.08257805, shape=(), dtype=float32)","tf.Tensor(0.0751634, shape=(), dtype=float32)","tf.Tensor(0.107034564, shape=(), dtype=float32)","tf.Tensor(0.13965325, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
11,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.19956598, shape=(), dtype=float32)","tf.Tensor(0.1302911, shape=(), dtype=float32)","tf.Tensor(0.30241415, shape=(), dtype=float32)","tf.Tensor(0.11747382, shape=(), dtype=float32)","tf.Tensor(0.06761566, shape=(), dtype=float32)","tf.Tensor(0.06201849, shape=(), dtype=float32)","tf.Tensor(0.017271157, shape=(), dtype=float32)","tf.Tensor(0.27583218, shape=(), dtype=float32)","tf.Tensor(0.050552923, shape=(), dtype=float32)","tf.Tensor(0.08463386, shape=(), dtype=float32)","tf.Tensor(0.06081081, shape=(), dtype=float32)","tf.Tensor(0.10626703, shape=(), dtype=float32)","tf.Tensor(0.14190148, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
12,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.20170002, shape=(), dtype=float32)","tf.Tensor(0.1343624, shape=(), dtype=float32)","tf.Tensor(0.3035058, shape=(), dtype=float32)","tf.Tensor(0.118654124, shape=(), dtype=float32)","tf.Tensor(0.06734007, shape=(), dtype=float32)","tf.Tensor(0.06265109, shape=(), dtype=float32)","tf.Tensor(0.008080808, shape=(), dtype=float32)","tf.Tensor(0.28152266, shape=(), dtype=float32)","tf.Tensor(0.03868472, shape=(), dtype=float32)","tf.Tensor(0.084607184, shape=(), dtype=float32)","tf.Tensor(0.05172414, shape=(), dtype=float32)","tf.Tensor(0.10298103, shape=(), dtype=float32)","tf.Tensor(0.14138365, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
13,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.20477353, shape=(), dtype=float32)","tf.Tensor(0.13763608, shape=(), dtype=float32)","tf.Tensor(0.30435956, shape=(), dtype=float32)","tf.Tensor(0.120350875, shape=(), dtype=float32)","tf.Tensor(0.06538661, shape=(), dtype=float32)","tf.Tensor(0.06379619, shape=(), dtype=float32)","tf.Tensor(0.0045454544, shape=(), dtype=float32)","tf.Tensor(0.28616223, shape=(), dtype=float32)","tf.Tensor(0.023201857, shape=(), dtype=float32)","tf.Tensor(0.078825995, shape=(), dtype=float32)","tf.Tensor(0.048780486, shape=(), dtype=float32)","tf.Tensor(0.09678407, shape=(), dtype=float32)","tf.Tensor(0.13528337, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
14,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.2075096, shape=(), dtype=float32)","tf.Tensor(0.14044102, shape=(), dtype=float32)","tf.Tensor(0.3058961, shape=(), dtype=float32)","tf.Tensor(0.12118468, shape=(), dtype=float32)","tf.Tensor(0.063263044, shape=(), dtype=float32)","tf.Tensor(0.06522697, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.29286718, shape=(), dtype=float32)","tf.Tensor(0.021917809, shape=(), dtype=float32)","tf.Tensor(0.07608695, shape=(), dtype=float32)","tf.Tensor(0.039285716, shape=(), dtype=float32)","tf.Tensor(0.08502634, shape=(), dtype=float32)","tf.Tensor(0.13217139, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
15,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.21134266, shape=(), dtype=float32)","tf.Tensor(0.14060663, shape=(), dtype=float32)","tf.Tensor(0.3070255, shape=(), dtype=float32)","tf.Tensor(0.122349866, shape=(), dtype=float32)","tf.Tensor(0.066076696, shape=(), dtype=float32)","tf.Tensor(0.0664597, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.29770565, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.07639681, shape=(), dtype=float32)","tf.Tensor(0.032549728, shape=(), dtype=float32)","tf.Tensor(0.076957494, shape=(), dtype=float32)","tf.Tensor(0.1275139, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
16,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.21423346, shape=(), dtype=float32)","tf.Tensor(0.1401241, shape=(), dtype=float32)","tf.Tensor(0.3075201, shape=(), dtype=float32)","tf.Tensor(0.122902885, shape=(), dtype=float32)","tf.Tensor(0.06363069, shape=(), dtype=float32)","tf.Tensor(0.067549825, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.30300626, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.07133593, shape=(), dtype=float32)","tf.Tensor(0.029038113, shape=(), dtype=float32)","tf.Tensor(0.06513995, shape=(), dtype=float32)","tf.Tensor(0.11753372, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
17,"tf.Tensor(0.7009443, shape=(), dtype=float32)","tf.Tensor(0.21712047, shape=(), dtype=float32)","tf.Tensor(0.13678582, shape=(), dtype=float32)","tf.Tensor(0.30863845, shape=(), dtype=float32)","tf.Tensor(0.122686096, shape=(), dtype=float32)","tf.Tensor(0.056, shape=(), dtype=float32)","tf.Tensor(0.06895699, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.30717653, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.06962963, shape=(), dtype=float32)","tf.Tensor(0.02919708, shape=(), dtype=float32)","tf.Tensor(0.05821918, shape=(), dtype=float32)","tf.Tensor(0.11212938, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
18,"tf.Tensor(0.7009646, shape=(), dtype=float32)","tf.Tensor(0.21953247, shape=(), dtype=float32)","tf.Tensor(0.13166718, shape=(), dtype=float32)","tf.Tensor(0.31026313, shape=(), dtype=float32)","tf.Tensor(0.1246585, shape=(), dtype=float32)","tf.Tensor(0.054813772, shape=(), dtype=float32)","tf.Tensor(0.07119078, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.30986848, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.061276596, shape=(), dtype=float32)","tf.Tensor(0.029411765, shape=(), dtype=float32)","tf.Tensor(0.051250763, shape=(), dtype=float32)","tf.Tensor(0.09241706, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
19,"tf.Tensor(0.70098495, shape=(), dtype=float32)","tf.Tensor(0.22343674, shape=(), dtype=float32)","tf.Tensor(0.1309957, shape=(), dtype=float32)","tf.Tensor(0.31117916, shape=(), dtype=float32)","tf.Tensor(0.1266217, shape=(), dtype=float32)","tf.Tensor(0.056505576, shape=(), dtype=float32)","tf.Tensor(0.07115359, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3152123, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.062904716, shape=(), dtype=float32)","tf.Tensor(0.022181146, shape=(), dtype=float32)","tf.Tensor(0.043222003, shape=(), dtype=float32)","tf.Tensor(0.0791321, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
20,"tf.Tensor(0.70093, shape=(), dtype=float32)","tf.Tensor(0.22655122, shape=(), dtype=float32)","tf.Tensor(0.12455516, shape=(), dtype=float32)","tf.Tensor(0.31224436, shape=(), dtype=float32)","tf.Tensor(0.12757774, shape=(), dtype=float32)","tf.Tensor(0.056382146, shape=(), dtype=float32)","tf.Tensor(0.07233223, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3176355, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.06741573, shape=(), dtype=float32)","tf.Tensor(0.022222223, shape=(), dtype=float32)","tf.Tensor(0.035812672, shape=(), dtype=float32)","tf.Tensor(0.06839945, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
21,"tf.Tensor(0.7009909, shape=(), dtype=float32)","tf.Tensor(0.23027718, shape=(), dtype=float32)","tf.Tensor(0.12576687, shape=(), dtype=float32)","tf.Tensor(0.3132487, shape=(), dtype=float32)","tf.Tensor(0.12821075, shape=(), dtype=float32)","tf.Tensor(0.052330334, shape=(), dtype=float32)","tf.Tensor(0.07460137, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3224058, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.05458515, shape=(), dtype=float32)","tf.Tensor(0.022304833, shape=(), dtype=float32)","tf.Tensor(0.03411514, shape=(), dtype=float32)","tf.Tensor(0.06312769, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
22,"tf.Tensor(0.70101124, shape=(), dtype=float32)","tf.Tensor(0.23213752, shape=(), dtype=float32)","tf.Tensor(0.12036274, shape=(), dtype=float32)","tf.Tensor(0.31353983, shape=(), dtype=float32)","tf.Tensor(0.1302336, shape=(), dtype=float32)","tf.Tensor(0.049361702, shape=(), dtype=float32)","tf.Tensor(0.07595308, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.32572585, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.041909195, shape=(), dtype=float32)","tf.Tensor(0.022346368, shape=(), dtype=float32)","tf.Tensor(0.033699635, shape=(), dtype=float32)","tf.Tensor(0.05055762, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
23,"tf.Tensor(0.7010375, shape=(), dtype=float32)","tf.Tensor(0.23503713, shape=(), dtype=float32)","tf.Tensor(0.114689015, shape=(), dtype=float32)","tf.Tensor(0.31348494, shape=(), dtype=float32)","tf.Tensor(0.13093859, shape=(), dtype=float32)","tf.Tensor(0.046181172, shape=(), dtype=float32)","tf.Tensor(0.075626425, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.32601616, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.039555006, shape=(), dtype=float32)","tf.Tensor(0.022346368, shape=(), dtype=float32)","tf.Tensor(0.027231468, shape=(), dtype=float32)","tf.Tensor(0.048817698, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
24,"tf.Tensor(0.70126104, shape=(), dtype=float32)","tf.Tensor(0.24055563, shape=(), dtype=float32)","tf.Tensor(0.11142588, shape=(), dtype=float32)","tf.Tensor(0.31445682, shape=(), dtype=float32)","tf.Tensor(0.13022259, shape=(), dtype=float32)","tf.Tensor(0.04591368, shape=(), dtype=float32)","tf.Tensor(0.07637907, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3264402, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.030729834, shape=(), dtype=float32)","tf.Tensor(0.018691588, shape=(), dtype=float32)","tf.Tensor(0.023130301, shape=(), dtype=float32)","tf.Tensor(0.040688574, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
25,"tf.Tensor(0.70144707, shape=(), dtype=float32)","tf.Tensor(0.2436037, shape=(), dtype=float32)","tf.Tensor(0.110447764, shape=(), dtype=float32)","tf.Tensor(0.31537148, shape=(), dtype=float32)","tf.Tensor(0.13066308, shape=(), dtype=float32)","tf.Tensor(0.045714285, shape=(), dtype=float32)","tf.Tensor(0.077161, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3280358, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.02621232, shape=(), dtype=float32)","tf.Tensor(0.018691588, shape=(), dtype=float32)","tf.Tensor(0.020392157, shape=(), dtype=float32)","tf.Tensor(0.036682617, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
26,"tf.Tensor(0.7015895, shape=(), dtype=float32)","tf.Tensor(0.24694708, shape=(), dtype=float32)","tf.Tensor(0.09888357, shape=(), dtype=float32)","tf.Tensor(0.31556016, shape=(), dtype=float32)","tf.Tensor(0.13129924, shape=(), dtype=float32)","tf.Tensor(0.043349754, shape=(), dtype=float32)","tf.Tensor(0.07863652, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.32829097, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.021650879, shape=(), dtype=float32)","tf.Tensor(0.018691588, shape=(), dtype=float32)","tf.Tensor(0.015822785, shape=(), dtype=float32)","tf.Tensor(0.026037429, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
27,"tf.Tensor(0.70169735, shape=(), dtype=float32)","tf.Tensor(0.25086427, shape=(), dtype=float32)","tf.Tensor(0.09209778, shape=(), dtype=float32)","tf.Tensor(0.3164557, shape=(), dtype=float32)","tf.Tensor(0.13323124, shape=(), dtype=float32)","tf.Tensor(0.038934425, shape=(), dtype=float32)","tf.Tensor(0.079916246, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.32897383, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.019337017, shape=(), dtype=float32)","tf.Tensor(0.011278195, shape=(), dtype=float32)","tf.Tensor(0.012718601, shape=(), dtype=float32)","tf.Tensor(0.02138158, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
28,"tf.Tensor(0.7020029, shape=(), dtype=float32)","tf.Tensor(0.25299874, shape=(), dtype=float32)","tf.Tensor(0.08809524, shape=(), dtype=float32)","tf.Tensor(0.3177715, shape=(), dtype=float32)","tf.Tensor(0.13555323, shape=(), dtype=float32)","tf.Tensor(0.040339705, shape=(), dtype=float32)","tf.Tensor(0.081808396, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.32749957, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.014025246, shape=(), dtype=float32)","tf.Tensor(0.011278195, shape=(), dtype=float32)","tf.Tensor(0.012749004, shape=(), dtype=float32)","tf.Tensor(0.01655629, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
29,"tf.Tensor(0.70219564, shape=(), dtype=float32)","tf.Tensor(0.255227, shape=(), dtype=float32)","tf.Tensor(0.07970112, shape=(), dtype=float32)","tf.Tensor(0.31853846, shape=(), dtype=float32)","tf.Tensor(0.13720742, shape=(), dtype=float32)","tf.Tensor(0.03715847, shape=(), dtype=float32)","tf.Tensor(0.08327165, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3289096, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.014144272, shape=(), dtype=float32)","tf.Tensor(0.011278195, shape=(), dtype=float32)","tf.Tensor(0.011208967, shape=(), dtype=float32)","tf.Tensor(0.016611295, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
30,"tf.Tensor(0.70233667, shape=(), dtype=float32)","tf.Tensor(0.25954333, shape=(), dtype=float32)","tf.Tensor(0.0696452, shape=(), dtype=float32)","tf.Tensor(0.31830803, shape=(), dtype=float32)","tf.Tensor(0.13847212, shape=(), dtype=float32)","tf.Tensor(0.038331453, shape=(), dtype=float32)","tf.Tensor(0.083793566, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3320276, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.008547009, shape=(), dtype=float32)","tf.Tensor(0.011278195, shape=(), dtype=float32)","tf.Tensor(0.011235955, shape=(), dtype=float32)","tf.Tensor(0.013344454, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
31,"tf.Tensor(0.70264137, shape=(), dtype=float32)","tf.Tensor(0.25994793, shape=(), dtype=float32)","tf.Tensor(0.05968078, shape=(), dtype=float32)","tf.Tensor(0.31741777, shape=(), dtype=float32)","tf.Tensor(0.13890457, shape=(), dtype=float32)","tf.Tensor(0.039488968, shape=(), dtype=float32)","tf.Tensor(0.086234175, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.33120772, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.005722461, shape=(), dtype=float32)","tf.Tensor(0.011278195, shape=(), dtype=float32)","tf.Tensor(0.011263073, shape=(), dtype=float32)","tf.Tensor(0.011686143, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
32,"tf.Tensor(0.70296395, shape=(), dtype=float32)","tf.Tensor(0.26186967, shape=(), dtype=float32)","tf.Tensor(0.058224164, shape=(), dtype=float32)","tf.Tensor(0.3156833, shape=(), dtype=float32)","tf.Tensor(0.1408776, shape=(), dtype=float32)","tf.Tensor(0.040621266, shape=(), dtype=float32)","tf.Tensor(0.08635438, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3309986, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0028694405, shape=(), dtype=float32)","tf.Tensor(0.00754717, shape=(), dtype=float32)","tf.Tensor(0.011281225, shape=(), dtype=float32)","tf.Tensor(0.0100334445, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
33,"tf.Tensor(0.7033819, shape=(), dtype=float32)","tf.Tensor(0.26355296, shape=(), dtype=float32)","tf.Tensor(0.051593322, shape=(), dtype=float32)","tf.Tensor(0.31353888, shape=(), dtype=float32)","tf.Tensor(0.1404702, shape=(), dtype=float32)","tf.Tensor(0.036809817, shape=(), dtype=float32)","tf.Tensor(0.08688317, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3290616, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0028694405, shape=(), dtype=float32)","tf.Tensor(0.00754717, shape=(), dtype=float32)","tf.Tensor(0.011290323, shape=(), dtype=float32)","tf.Tensor(0.008368201, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
