,No Finding,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia
0,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.18817921, shape=(), dtype=float32)","tf.Tensor(0.079067975, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.09092457, shape=(), dtype=float32)","tf.Tensor(0.040459648, shape=(), dtype=float32)","tf.Tensor(0.044986922, shape=(), dtype=float32)","tf.Tensor(0.032550998, shape=(), dtype=float32)","tf.Tensor(0.21521808, shape=(), dtype=float32)","tf.Tensor(0.023881912, shape=(), dtype=float32)","tf.Tensor(0.059788015, shape=(), dtype=float32)","tf.Tensor(0.045753628, shape=(), dtype=float32)","tf.Tensor(0.108397655, shape=(), dtype=float32)","tf.Tensor(0.099419415, shape=(), dtype=float32)","tf.Tensor(0.0039166813, shape=(), dtype=float32)"
1,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.18817921, shape=(), dtype=float32)","tf.Tensor(0.079067975, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.09092457, shape=(), dtype=float32)","tf.Tensor(0.040459648, shape=(), dtype=float32)","tf.Tensor(0.044990845, shape=(), dtype=float32)","tf.Tensor(0.032596145, shape=(), dtype=float32)","tf.Tensor(0.21521808, shape=(), dtype=float32)","tf.Tensor(0.023881912, shape=(), dtype=float32)","tf.Tensor(0.059788015, shape=(), dtype=float32)","tf.Tensor(0.045753628, shape=(), dtype=float32)","tf.Tensor(0.108397655, shape=(), dtype=float32)","tf.Tensor(0.099419415, shape=(), dtype=float32)","tf.Tensor(0.0030983733, shape=(), dtype=float32)"
2,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.18817921, shape=(), dtype=float32)","tf.Tensor(0.079067975, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.09086264, shape=(), dtype=float32)","tf.Tensor(0.040510982, shape=(), dtype=float32)","tf.Tensor(0.045076683, shape=(), dtype=float32)","tf.Tensor(0.030478759, shape=(), dtype=float32)","tf.Tensor(0.21521808, shape=(), dtype=float32)","tf.Tensor(0.023882965, shape=(), dtype=float32)","tf.Tensor(0.0598372, shape=(), dtype=float32)","tf.Tensor(0.045753628, shape=(), dtype=float32)","tf.Tensor(0.108397655, shape=(), dtype=float32)","tf.Tensor(0.099419415, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
3,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.18817921, shape=(), dtype=float32)","tf.Tensor(0.079067975, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.09191406, shape=(), dtype=float32)","tf.Tensor(0.041593675, shape=(), dtype=float32)","tf.Tensor(0.04479623, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.21521808, shape=(), dtype=float32)","tf.Tensor(0.023772564, shape=(), dtype=float32)","tf.Tensor(0.059224084, shape=(), dtype=float32)","tf.Tensor(0.045863546, shape=(), dtype=float32)","tf.Tensor(0.108397655, shape=(), dtype=float32)","tf.Tensor(0.09942363, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
4,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.18817921, shape=(), dtype=float32)","tf.Tensor(0.07907136, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.0934403, shape=(), dtype=float32)","tf.Tensor(0.06610356, shape=(), dtype=float32)","tf.Tensor(0.045827527, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.21521808, shape=(), dtype=float32)","tf.Tensor(0.025263159, shape=(), dtype=float32)","tf.Tensor(0.057578865, shape=(), dtype=float32)","tf.Tensor(0.047966328, shape=(), dtype=float32)","tf.Tensor(0.108443394, shape=(), dtype=float32)","tf.Tensor(0.099253476, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
5,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.18817921, shape=(), dtype=float32)","tf.Tensor(0.07912559, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.022222223, shape=(), dtype=float32)","tf.Tensor(0.06754772, shape=(), dtype=float32)","tf.Tensor(0.020926757, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.21521808, shape=(), dtype=float32)","tf.Tensor(0.028152492, shape=(), dtype=float32)","tf.Tensor(0.035661217, shape=(), dtype=float32)","tf.Tensor(0.049491655, shape=(), dtype=float32)","tf.Tensor(0.10844189, shape=(), dtype=float32)","tf.Tensor(0.09922653, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
6,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.18817921, shape=(), dtype=float32)","tf.Tensor(0.07923685, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.0035842294, shape=(), dtype=float32)","tf.Tensor(0.019543974, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.21525235, shape=(), dtype=float32)","tf.Tensor(0.008281574, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.009334889, shape=(), dtype=float32)","tf.Tensor(0.1080966, shape=(), dtype=float32)","tf.Tensor(0.098046996, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
7,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.18817921, shape=(), dtype=float32)","tf.Tensor(0.07975726, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.003960396, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.21550968, shape=(), dtype=float32)","tf.Tensor(0.0063492064, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.003539823, shape=(), dtype=float32)","tf.Tensor(0.10843269, shape=(), dtype=float32)","tf.Tensor(0.097666375, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
8,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.18817921, shape=(), dtype=float32)","tf.Tensor(0.081494056, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.21599585, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.10731756, shape=(), dtype=float32)","tf.Tensor(0.092556745, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
9,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.18817921, shape=(), dtype=float32)","tf.Tensor(0.08966129, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.21682769, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.082122415, shape=(), dtype=float32)","tf.Tensor(0.08605974, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
