epoch,auc_2,loss,val_auc_2,val_loss
0,0.6183130145072937,0.21124042570590973,0.641631543636322,0.21136492490768433
1,0.6847942471504211,0.20052380859851837,0.6542542576789856,0.24550285935401917
2,0.7038881778717041,0.19706293940544128,0.721426784992218,0.1992354542016983
3,0.7168985605239868,0.19464130699634552,0.70128333568573,0.20113015174865723
4,0.7281693816184998,0.19222478568553925,0.712262749671936,0.20004138350486755
5,0.7373859286308289,0.1901513785123825,0.7342767715454102,0.19250303506851196
6,0.7427071928977966,0.18856549263000488,0.7327650189399719,0.19342252612113953
7,0.751269519329071,0.18693339824676514,0.7447116374969482,0.19141940772533417
8,0.7568468451499939,0.18585486710071564,0.7438767552375793,0.19172850251197815
9,0.7608989477157593,0.18426217138767242,0.7312391400337219,0.19495776295661926
10,0.7679140567779541,0.18294426798820496,0.7347648739814758,0.19444796442985535
11,0.7854177355766296,0.17799115180969238,0.7355626225471497,0.19496400654315948
12,0.7981676459312439,0.17458251118659973,0.729694128036499,0.19768084585666656
13,0.8087515234947205,0.17092175781726837,0.7150446176528931,0.2059171348810196
14,0.8281795382499695,0.16468830406665802,0.7137391567230225,0.21460342407226562
15,0.8395563960075378,0.15987233817577362,0.710494339466095,0.22067490220069885
16,0.8514554500579834,0.15493284165859222,0.7048407196998596,0.23062193393707275
17,0.8590349555015564,0.15082603693008423,0.6993046402931213,0.2334333211183548
18,0.8675137758255005,0.14614789187908173,0.6918938755989075,0.2419678270816803
19,0.8763429522514343,0.14170292019844055,0.6853285431861877,0.25430113077163696
20,0.8764718174934387,0.14176879823207855,0.683591902256012,0.252822607755661
21,0.8831551671028137,0.13805212080478668,0.6806322932243347,0.26467660069465637
22,0.8898897767066956,0.13457146286964417,0.6768484115600586,0.2755669057369232
23,0.8809462189674377,0.13855069875717163,0.6829552054405212,0.26424485445022583
24,0.8871831297874451,0.13532647490501404,0.6804922819137573,0.2733933925628662
25,0.891522228717804,0.13242004811763763,0.6794451475143433,0.28369075059890747
26,0.8835512399673462,0.13608983159065247,0.6842032074928284,0.2713332176208496
27,0.8887325525283813,0.133625328540802,0.6828050017356873,0.2765620946884155
