epoch,auc_4,loss,val_auc_4,val_loss
0,0.5895029902458191,0.21427924931049347,0.6400010585784912,0.20688322186470032
1,0.6415169835090637,0.20588824152946472,0.6762678623199463,0.20071035623550415
2,0.6684998869895935,0.20232932269573212,0.6846092343330383,0.19991464912891388
3,0.6903916597366333,0.19890744984149933,0.6996058225631714,0.19889836013317108
4,0.6975942850112915,0.19830510020256042,0.7066574096679688,0.19654580950737
5,0.7113016843795776,0.1959935575723648,0.7148577570915222,0.19520330429077148
6,0.7215698957443237,0.19429996609687805,0.7242187857627869,0.1946069449186325
7,0.7306463718414307,0.1926242709159851,0.7222849726676941,0.1950504332780838
8,0.7350837588310242,0.1919919103384018,0.7082570195198059,0.20070667564868927
9,0.7335771322250366,0.19201895594596863,0.7299622893333435,0.19306425750255585
10,0.7422832250595093,0.19030404090881348,0.7339116930961609,0.1926519274711609
11,0.7448558807373047,0.18999186158180237,0.730127215385437,0.19252382218837738
12,0.7522810697555542,0.18853171169757843,0.7345819473266602,0.19291658699512482
13,0.757001519203186,0.18766243755817413,0.732547402381897,0.1929624378681183
14,0.7628719806671143,0.18651044368743896,0.7370643615722656,0.19303780794143677
15,0.7777066826820374,0.18273165822029114,0.738027811050415,0.192474827170372
16,0.7854468822479248,0.18076428771018982,0.7423297762870789,0.1931985467672348
17,0.7889565825462341,0.1791209578514099,0.7399827241897583,0.19535106420516968
18,0.80299973487854,0.17517802119255066,0.7372628450393677,0.19732940196990967
19,0.8093520998954773,0.1731206476688385,0.7326398491859436,0.2023724615573883
20,0.8146837949752808,0.17151328921318054,0.7318707704544067,0.2019464075565338
21,0.8228986263275146,0.1687140017747879,0.7304314374923706,0.20868150889873505
22,0.8282477259635925,0.16727712750434875,0.7295997738838196,0.21028271317481995
23,0.8312457799911499,0.16596531867980957,0.7283671498298645,0.21197140216827393
24,0.8349592089653015,0.16427107155323029,0.7263422608375549,0.22023877501487732
25,0.8384749293327332,0.16334392130374908,0.7241348028182983,0.21766236424446106
26,0.8402484655380249,0.16231293976306915,0.7236582636833191,0.2224242389202118
27,0.8402204513549805,0.1620471179485321,0.7243865132331848,0.2215173840522766
28,0.8433704376220703,0.16130930185317993,0.7216100096702576,0.22162427008152008
29,0.8436132669448853,0.16078852117061615,0.7219728827476501,0.22411774098873138
30,0.8448393940925598,0.16037587821483612,0.7241494655609131,0.22111952304840088
31,0.8456957936286926,0.16048231720924377,0.7229472994804382,0.22181512415409088
32,0.846178412437439,0.16004009544849396,0.7232421040534973,0.2211664766073227
33,0.8461431860923767,0.15993574261665344,0.7242790460586548,0.2209637314081192
34,0.8468226194381714,0.1596478521823883,0.7236188054084778,0.22216211259365082
35,0.848070502281189,0.1595291644334793,0.724899172782898,0.2215307652950287
