epoch,auc,loss,val_auc,val_loss
0,0.5922790765762329,0.21483001112937927,0.6313249468803406,0.2135808914899826
1,0.6278761625289917,0.20807045698165894,0.6740431189537048,0.20175154507160187
2,0.6607655882835388,0.20346038043498993,0.6362876892089844,0.2092006802558899
3,0.6775625944137573,0.20126359164714813,0.6937726140022278,0.19700181484222412
4,0.6942476034164429,0.19843846559524536,0.7051058411598206,0.19525839388370514
5,0.7040167450904846,0.19710294902324677,0.7101371884346008,0.19459599256515503
6,0.7107194662094116,0.19595305621623993,0.6938799023628235,0.19772401452064514
7,0.7200320959091187,0.1943122297525406,0.72706538438797,0.19161270558834076
8,0.722703754901886,0.19373631477355957,0.725286066532135,0.19211916625499725
9,0.7313945889472961,0.19243460893630981,0.7302406430244446,0.19119490683078766
10,0.7348390221595764,0.19172917306423187,0.7286064624786377,0.19052673876285553
11,0.7385171055793762,0.1907631903886795,0.7208417057991028,0.1932247132062912
12,0.7362966537475586,0.1914461851119995,0.7396668195724487,0.1895185112953186
13,0.7451633214950562,0.18963047862052917,0.7234545350074768,0.19276267290115356
14,0.7384201288223267,0.19091683626174927,0.7398081421852112,0.18952016532421112
15,0.7429184317588806,0.1903841495513916,0.7276490330696106,0.19211454689502716
16,0.7543285489082336,0.1877763867378235,0.7426424622535706,0.18882200121879578
17,0.7642697095870972,0.18575522303581238,0.7434552907943726,0.18839886784553528
18,0.7715930938720703,0.18391218781471252,0.7442029118537903,0.1889621466398239
19,0.7784861326217651,0.1826484054327011,0.7417486310005188,0.1896354854106903
20,0.7827094793319702,0.18142662942409515,0.7470519542694092,0.1887635737657547
21,0.7941344976425171,0.1782875508069992,0.7407138347625732,0.1899547576904297
22,0.8007848262786865,0.17682550847530365,0.7436764240264893,0.19103167951107025
23,0.8065294623374939,0.17502520978450775,0.743646502494812,0.19183731079101562
24,0.8117877840995789,0.17296575009822845,0.7388947606086731,0.19336456060409546
25,0.8153195977210999,0.1717810034751892,0.7363709807395935,0.1946110874414444
26,0.8198903799057007,0.17038831114768982,0.733739972114563,0.19590000808238983
27,0.8246092200279236,0.16912423074245453,0.7313788533210754,0.19769182801246643
28,0.8266138434410095,0.1680697202682495,0.7311850786209106,0.1983737051486969
29,0.8281028866767883,0.1675688475370407,0.7312543392181396,0.19911064207553864
30,0.8299279808998108,0.16663770377635956,0.7306422591209412,0.20044681429862976
31,0.8319298028945923,0.1660471260547638,0.7312367558479309,0.2011086642742157
32,0.8337168097496033,0.16579940915107727,0.7289485335350037,0.2015984207391739
33,0.83329176902771,0.16569474339485168,0.730679452419281,0.2013700306415558
34,0.8336293697357178,0.1652049422264099,0.7304736971855164,0.20168018341064453
35,0.8353983163833618,0.16490449011325836,0.7289597988128662,0.20212030410766602
36,0.8362692594528198,0.16465871036052704,0.7282507419586182,0.20220106840133667
37,0.8362013697624207,0.16458360850811005,0.7292746901512146,0.2023075520992279
