epoch,auc,loss,val_auc,val_loss
0,0.6598011255264282,0.20450255274772644,0.6786450743675232,0.21164149045944214
1,0.7021673917770386,0.19650304317474365,0.6018518805503845,0.23438327014446259
2,0.724862277507782,0.19290079176425934,0.7192409634590149,0.2002953737974167
3,0.7425796389579773,0.18968240916728973,0.7430562973022461,0.19267353415489197
4,0.7579433917999268,0.18682220578193665,0.6740661859512329,0.2220110148191452
5,0.7686052918434143,0.1842338889837265,0.7327896356582642,0.19689081609249115
6,0.7809244394302368,0.18132233619689941,0.7406056523323059,0.1971992701292038
7,0.8059329390525818,0.17385433614253998,0.7320822477340698,0.20246371626853943
8,0.8257419466972351,0.16716133058071136,0.7251649498939514,0.2161562144756317
9,0.8458758592605591,0.1595534384250641,0.7038593292236328,0.23809421062469482
10,0.8709133267402649,0.1489401012659073,0.6955729126930237,0.25883397459983826
11,0.8904644250869751,0.1383744776248932,0.6835896968841553,0.2942572236061096
12,0.9052384495735168,0.12855318188667297,0.6753122806549072,0.3427911102771759
13,0.9134038686752319,0.1213492602109909,0.6794182658195496,0.3487883508205414
14,0.9255067110061646,0.11169905215501785,0.6675204634666443,0.4238183796405792
15,0.9322415590286255,0.10497772693634033,0.6669196486473083,0.458847314119339
16,0.9326750636100769,0.1045495867729187,0.6651071310043335,0.4373113512992859
17,0.9408919215202332,0.09699928015470505,0.6618625521659851,0.5009263753890991
18,0.9459072947502136,0.0917103961110115,0.6582069396972656,0.5483823418617249
19,0.9450397491455078,0.09255345910787582,0.6645599603652954,0.4954855740070343
20,0.9499282836914062,0.08808659762144089,0.6596496105194092,0.5409998297691345
21,0.9546363949775696,0.08383437246084213,0.6560428738594055,0.5901476144790649
22,0.952203631401062,0.08529633283615112,0.6643763184547424,0.5367037057876587
23,0.9554694890975952,0.08268819004297256,0.6615894436836243,0.5716652274131775
