epoch,auc,loss,val_auc,val_loss
0,0.6562215089797974,0.2052333801984787,0.7036553025245667,0.21298012137413025
1,0.6998767852783203,0.19720633327960968,0.7078670263290405,0.19974827766418457
2,0.7204122543334961,0.19384856522083282,0.7254683375358582,0.1966179460287094
3,0.7350695133209229,0.19100335240364075,0.7355892062187195,0.19538164138793945
4,0.746612548828125,0.18877480924129486,0.6849545240402222,0.20894987881183624
5,0.756622850894928,0.1866999864578247,0.7278104424476624,0.1980794221162796
6,0.7664146423339844,0.1844525933265686,0.7109999060630798,0.20521412789821625
7,0.7887410521507263,0.17864470183849335,0.7223364114761353,0.20052450895309448
8,0.8068017363548279,0.17366954684257507,0.7075196504592896,0.20768894255161285
9,0.8232378363609314,0.1680549830198288,0.6910072565078735,0.22223864495754242
10,0.8438704013824463,0.15954644978046417,0.7099155187606812,0.21491721272468567
11,0.8628306984901428,0.15136051177978516,0.6965910792350769,0.22590339183807373
12,0.8785034418106079,0.1429148018360138,0.7001805901527405,0.23903298377990723
13,0.8888657093048096,0.13587768375873566,0.6919500827789307,0.26293590664863586
14,0.9022833704948425,0.1277148276567459,0.6844953894615173,0.2927689254283905
15,0.9108580946922302,0.12089372426271439,0.6772029399871826,0.31772273778915405
16,0.9092806577682495,0.11985553801059723,0.6724119782447815,0.3159332275390625
17,0.91827392578125,0.11379500478506088,0.6679383516311646,0.34447765350341797
18,0.9241530299186707,0.10851531475782394,0.6667833924293518,0.37165069580078125
19,0.9212777614593506,0.11047420650720596,0.6687671542167664,0.3596118688583374
20,0.926882803440094,0.10603123903274536,0.6658188700675964,0.38448286056518555
21,0.9326891303062439,0.10177319496870041,0.6621600985527039,0.4092663526535034
22,0.9308632016181946,0.10390642285346985,0.6653386354446411,0.4071485698223114
23,0.9329193234443665,0.10167073458433151,0.6623232364654541,0.4213937819004059
