epoch,auc,loss,val_auc,val_loss
0,0.655423104763031,0.20661914348602295,0.6412250399589539,0.22657060623168945
1,0.696083128452301,0.19820952415466309,0.7040427923202515,0.20039662718772888
2,0.720812201499939,0.19430170953273773,0.7300010919570923,0.19597966969013214
3,0.7402614951133728,0.19076834619045258,0.7305748462677002,0.1939496099948883
4,0.7559100985527039,0.18776501715183258,0.7258108854293823,0.19486784934997559
5,0.7715513706207275,0.18455354869365692,0.7220056653022766,0.1940900981426239
6,0.7840995788574219,0.1811458021402359,0.7254920601844788,0.1955534666776657
7,0.8145223259925842,0.1718720644712448,0.7136281132698059,0.20986458659172058
8,0.8415691256523132,0.1624910831451416,0.7054444551467896,0.2193950116634369
9,0.8636271357536316,0.15183968842029572,0.6923307776451111,0.24083751440048218
10,0.8881701827049255,0.13772860169410706,0.6911659240722656,0.2576252818107605
11,0.9083997011184692,0.12348944693803787,0.6792741417884827,0.2906762659549713
12,0.9224634170532227,0.1122760996222496,0.6708940863609314,0.3290110230445862
13,0.9312661290168762,0.10598695278167725,0.6680240631103516,0.3482721745967865
14,0.9417831301689148,0.09544263035058975,0.663612425327301,0.40828338265419006
15,0.9470980167388916,0.08969768136739731,0.6585050225257874,0.45772862434387207
16,0.9473663568496704,0.08937915414571762,0.6526046395301819,0.43526723980903625
17,0.9547137022018433,0.08237271755933762,0.6457781195640564,0.49966609477996826
18,0.9597551822662354,0.07760967314243317,0.6429358124732971,0.5346900224685669
19,0.9578875303268433,0.07796727120876312,0.6428579092025757,0.5255958437919617
20,0.9628565311431885,0.07355009764432907,0.6388494968414307,0.570456862449646
21,0.9666208624839783,0.0698196217417717,0.635009229183197,0.6081101298332214
22,0.9666156768798828,0.07047954946756363,0.6365143656730652,0.6055543422698975
23,0.9691648483276367,0.06791314482688904,0.6337053179740906,0.6386470198631287
