,No Finding,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia
10,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.24946056, shape=(), dtype=float32)","tf.Tensor(0.16030446, shape=(), dtype=float32)","tf.Tensor(0.3127838, shape=(), dtype=float32)","tf.Tensor(0.19878176, shape=(), dtype=float32)","tf.Tensor(0.15923056, shape=(), dtype=float32)","tf.Tensor(0.10217046, shape=(), dtype=float32)","tf.Tensor(0.012658228, shape=(), dtype=float32)","tf.Tensor(0.32655212, shape=(), dtype=float32)","tf.Tensor(0.015306123, shape=(), dtype=float32)","tf.Tensor(0.12996545, shape=(), dtype=float32)","tf.Tensor(0.12131817, shape=(), dtype=float32)","tf.Tensor(0.11913526, shape=(), dtype=float32)","tf.Tensor(0.14022323, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
11,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.25469285, shape=(), dtype=float32)","tf.Tensor(0.16379836, shape=(), dtype=float32)","tf.Tensor(0.31487808, shape=(), dtype=float32)","tf.Tensor(0.20449765, shape=(), dtype=float32)","tf.Tensor(0.16486023, shape=(), dtype=float32)","tf.Tensor(0.10272967, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.33405817, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13651551, shape=(), dtype=float32)","tf.Tensor(0.12571046, shape=(), dtype=float32)","tf.Tensor(0.1212493, shape=(), dtype=float32)","tf.Tensor(0.14672957, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
12,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.25922802, shape=(), dtype=float32)","tf.Tensor(0.16810401, shape=(), dtype=float32)","tf.Tensor(0.31645718, shape=(), dtype=float32)","tf.Tensor(0.21155185, shape=(), dtype=float32)","tf.Tensor(0.16865261, shape=(), dtype=float32)","tf.Tensor(0.10658106, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.34009796, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14036912, shape=(), dtype=float32)","tf.Tensor(0.13150685, shape=(), dtype=float32)","tf.Tensor(0.12629008, shape=(), dtype=float32)","tf.Tensor(0.15389363, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
13,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.26327538, shape=(), dtype=float32)","tf.Tensor(0.17175932, shape=(), dtype=float32)","tf.Tensor(0.31874308, shape=(), dtype=float32)","tf.Tensor(0.21570447, shape=(), dtype=float32)","tf.Tensor(0.1732899, shape=(), dtype=float32)","tf.Tensor(0.11052446, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3458744, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14062056, shape=(), dtype=float32)","tf.Tensor(0.13315217, shape=(), dtype=float32)","tf.Tensor(0.12956946, shape=(), dtype=float32)","tf.Tensor(0.15971828, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
14,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.2684318, shape=(), dtype=float32)","tf.Tensor(0.1746971, shape=(), dtype=float32)","tf.Tensor(0.3210954, shape=(), dtype=float32)","tf.Tensor(0.21999213, shape=(), dtype=float32)","tf.Tensor(0.17454295, shape=(), dtype=float32)","tf.Tensor(0.114747785, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.35143533, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1433426, shape=(), dtype=float32)","tf.Tensor(0.13347022, shape=(), dtype=float32)","tf.Tensor(0.13281724, shape=(), dtype=float32)","tf.Tensor(0.16385663, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
15,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.27222058, shape=(), dtype=float32)","tf.Tensor(0.17483133, shape=(), dtype=float32)","tf.Tensor(0.3227061, shape=(), dtype=float32)","tf.Tensor(0.22642294, shape=(), dtype=float32)","tf.Tensor(0.1779074, shape=(), dtype=float32)","tf.Tensor(0.109448485, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.35644168, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1397351, shape=(), dtype=float32)","tf.Tensor(0.1443418, shape=(), dtype=float32)","tf.Tensor(0.13698867, shape=(), dtype=float32)","tf.Tensor(0.16973165, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
16,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.27691603, shape=(), dtype=float32)","tf.Tensor(0.17619926, shape=(), dtype=float32)","tf.Tensor(0.3248656, shape=(), dtype=float32)","tf.Tensor(0.22888403, shape=(), dtype=float32)","tf.Tensor(0.18217054, shape=(), dtype=float32)","tf.Tensor(0.107801415, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.36248633, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13827513, shape=(), dtype=float32)","tf.Tensor(0.14222781, shape=(), dtype=float32)","tf.Tensor(0.14288606, shape=(), dtype=float32)","tf.Tensor(0.17296016, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
17,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.28059274, shape=(), dtype=float32)","tf.Tensor(0.18008097, shape=(), dtype=float32)","tf.Tensor(0.32714126, shape=(), dtype=float32)","tf.Tensor(0.23222858, shape=(), dtype=float32)","tf.Tensor(0.18577406, shape=(), dtype=float32)","tf.Tensor(0.106806286, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.36844212, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13211149, shape=(), dtype=float32)","tf.Tensor(0.1392833, shape=(), dtype=float32)","tf.Tensor(0.14152655, shape=(), dtype=float32)","tf.Tensor(0.17669778, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
18,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.2842184, shape=(), dtype=float32)","tf.Tensor(0.1835206, shape=(), dtype=float32)","tf.Tensor(0.32931456, shape=(), dtype=float32)","tf.Tensor(0.23362917, shape=(), dtype=float32)","tf.Tensor(0.17915905, shape=(), dtype=float32)","tf.Tensor(0.111306384, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.37426037, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12977412, shape=(), dtype=float32)","tf.Tensor(0.13610315, shape=(), dtype=float32)","tf.Tensor(0.14511873, shape=(), dtype=float32)","tf.Tensor(0.17989968, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
19,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.28764278, shape=(), dtype=float32)","tf.Tensor(0.18532404, shape=(), dtype=float32)","tf.Tensor(0.33213523, shape=(), dtype=float32)","tf.Tensor(0.23382463, shape=(), dtype=float32)","tf.Tensor(0.17356206, shape=(), dtype=float32)","tf.Tensor(0.113456465, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3802544, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1313221, shape=(), dtype=float32)","tf.Tensor(0.13751869, shape=(), dtype=float32)","tf.Tensor(0.14753805, shape=(), dtype=float32)","tf.Tensor(0.18289742, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
20,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.29080066, shape=(), dtype=float32)","tf.Tensor(0.18527584, shape=(), dtype=float32)","tf.Tensor(0.33417326, shape=(), dtype=float32)","tf.Tensor(0.23535593, shape=(), dtype=float32)","tf.Tensor(0.17038777, shape=(), dtype=float32)","tf.Tensor(0.11252813, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3851328, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13301204, shape=(), dtype=float32)","tf.Tensor(0.13803922, shape=(), dtype=float32)","tf.Tensor(0.14446157, shape=(), dtype=float32)","tf.Tensor(0.18630353, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
21,"tf.Tensor(0.6951234, shape=(), dtype=float32)","tf.Tensor(0.2920629, shape=(), dtype=float32)","tf.Tensor(0.18752483, shape=(), dtype=float32)","tf.Tensor(0.33573353, shape=(), dtype=float32)","tf.Tensor(0.23603852, shape=(), dtype=float32)","tf.Tensor(0.16571428, shape=(), dtype=float32)","tf.Tensor(0.10499139, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.38848665, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13600422, shape=(), dtype=float32)","tf.Tensor(0.13957307, shape=(), dtype=float32)","tf.Tensor(0.13515688, shape=(), dtype=float32)","tf.Tensor(0.1868109, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
22,"tf.Tensor(0.6951234, shape=(), dtype=float32)","tf.Tensor(0.29690722, shape=(), dtype=float32)","tf.Tensor(0.19275089, shape=(), dtype=float32)","tf.Tensor(0.33708975, shape=(), dtype=float32)","tf.Tensor(0.23509175, shape=(), dtype=float32)","tf.Tensor(0.14869888, shape=(), dtype=float32)","tf.Tensor(0.09664694, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39255378, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.11833626, shape=(), dtype=float32)","tf.Tensor(0.13993174, shape=(), dtype=float32)","tf.Tensor(0.12707917, shape=(), dtype=float32)","tf.Tensor(0.18901771, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
23,"tf.Tensor(0.6951234, shape=(), dtype=float32)","tf.Tensor(0.29861394, shape=(), dtype=float32)","tf.Tensor(0.19205002, shape=(), dtype=float32)","tf.Tensor(0.33834758, shape=(), dtype=float32)","tf.Tensor(0.23698384, shape=(), dtype=float32)","tf.Tensor(0.10755442, shape=(), dtype=float32)","tf.Tensor(0.080367394, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39660108, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.111405835, shape=(), dtype=float32)","tf.Tensor(0.14044444, shape=(), dtype=float32)","tf.Tensor(0.100861005, shape=(), dtype=float32)","tf.Tensor(0.1881597, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
24,"tf.Tensor(0.6951436, shape=(), dtype=float32)","tf.Tensor(0.29874113, shape=(), dtype=float32)","tf.Tensor(0.18994951, shape=(), dtype=float32)","tf.Tensor(0.3404971, shape=(), dtype=float32)","tf.Tensor(0.23684211, shape=(), dtype=float32)","tf.Tensor(0.045751635, shape=(), dtype=float32)","tf.Tensor(0.06315789, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40079364, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.10692771, shape=(), dtype=float32)","tf.Tensor(0.1436464, shape=(), dtype=float32)","tf.Tensor(0.07008634, shape=(), dtype=float32)","tf.Tensor(0.1874546, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
25,"tf.Tensor(0.6951436, shape=(), dtype=float32)","tf.Tensor(0.2990449, shape=(), dtype=float32)","tf.Tensor(0.19039957, shape=(), dtype=float32)","tf.Tensor(0.34068194, shape=(), dtype=float32)","tf.Tensor(0.23289473, shape=(), dtype=float32)","tf.Tensor(0.02264151, shape=(), dtype=float32)","tf.Tensor(0.04418262, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40375313, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.078397214, shape=(), dtype=float32)","tf.Tensor(0.14367816, shape=(), dtype=float32)","tf.Tensor(0.04242046, shape=(), dtype=float32)","tf.Tensor(0.18495935, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
26,"tf.Tensor(0.6951056, shape=(), dtype=float32)","tf.Tensor(0.30020422, shape=(), dtype=float32)","tf.Tensor(0.19201463, shape=(), dtype=float32)","tf.Tensor(0.34321803, shape=(), dtype=float32)","tf.Tensor(0.22968803, shape=(), dtype=float32)","tf.Tensor(0.0041067763, shape=(), dtype=float32)","tf.Tensor(0.02698145, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40573123, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.05899705, shape=(), dtype=float32)","tf.Tensor(0.14327772, shape=(), dtype=float32)","tf.Tensor(0.021536253, shape=(), dtype=float32)","tf.Tensor(0.18677248, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
27,"tf.Tensor(0.6951259, shape=(), dtype=float32)","tf.Tensor(0.30133113, shape=(), dtype=float32)","tf.Tensor(0.1938883, shape=(), dtype=float32)","tf.Tensor(0.34654227, shape=(), dtype=float32)","tf.Tensor(0.22922637, shape=(), dtype=float32)","tf.Tensor(0.004201681, shape=(), dtype=float32)","tf.Tensor(0.010928961, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40874583, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.05206074, shape=(), dtype=float32)","tf.Tensor(0.14545454, shape=(), dtype=float32)","tf.Tensor(0.0046153846, shape=(), dtype=float32)","tf.Tensor(0.18387008, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
28,"tf.Tensor(0.6951259, shape=(), dtype=float32)","tf.Tensor(0.30440068, shape=(), dtype=float32)","tf.Tensor(0.189811, shape=(), dtype=float32)","tf.Tensor(0.34924555, shape=(), dtype=float32)","tf.Tensor(0.23102804, shape=(), dtype=float32)","tf.Tensor(0.004282655, shape=(), dtype=float32)","tf.Tensor(0.003773585, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41287252, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.045783132, shape=(), dtype=float32)","tf.Tensor(0.14197531, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.18192253, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
29,"tf.Tensor(0.6951663, shape=(), dtype=float32)","tf.Tensor(0.30485046, shape=(), dtype=float32)","tf.Tensor(0.17958412, shape=(), dtype=float32)","tf.Tensor(0.35154206, shape=(), dtype=float32)","tf.Tensor(0.23387723, shape=(), dtype=float32)","tf.Tensor(0.0043010754, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41716102, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.02621232, shape=(), dtype=float32)","tf.Tensor(0.14149947, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1742515, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
30,"tf.Tensor(0.6951308, shape=(), dtype=float32)","tf.Tensor(0.30695257, shape=(), dtype=float32)","tf.Tensor(0.15970387, shape=(), dtype=float32)","tf.Tensor(0.35528386, shape=(), dtype=float32)","tf.Tensor(0.23315853, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41966218, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.008426966, shape=(), dtype=float32)","tf.Tensor(0.1400862, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.17173299, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
31,"tf.Tensor(0.69543695, shape=(), dtype=float32)","tf.Tensor(0.3050074, shape=(), dtype=float32)","tf.Tensor(0.13458163, shape=(), dtype=float32)","tf.Tensor(0.3614582, shape=(), dtype=float32)","tf.Tensor(0.23514539, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42209727, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1431718, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.16912487, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
32,"tf.Tensor(0.6956015, shape=(), dtype=float32)","tf.Tensor(0.30336764, shape=(), dtype=float32)","tf.Tensor(0.12244898, shape=(), dtype=float32)","tf.Tensor(0.36502522, shape=(), dtype=float32)","tf.Tensor(0.2349345, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4238934, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13979706, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.16808438, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
33,"tf.Tensor(0.69577634, shape=(), dtype=float32)","tf.Tensor(0.304304, shape=(), dtype=float32)","tf.Tensor(0.1002907, shape=(), dtype=float32)","tf.Tensor(0.36959654, shape=(), dtype=float32)","tf.Tensor(0.2328331, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42515868, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13974799, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1663113, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
