epoch,auc_4,f1_score,loss,precision_4,recall_4,val_auc_4,val_f1_score,val_loss,val_precision_4,val_recall_4
0,0.49780476093292236,"""[0.021974668, 0.081047125, 0.0037819098, 0.46575704, 0.003409091, 0.0012944983, 0.0, 0.0035118526, 0.11343746, 0.004085802, 0.009121061, 0.006444683, 0.009999999, 0.008313848, 0.0]""",0.08743098378181458,0.17830845713615417,0.015398893505334854,0.49993327260017395,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07672784477472305,0.0,0.0
1,0.4948302209377289,"""[0.0006612663, 0.0005368407, 0.0, 0.4902937, 0.0, 0.0, 0.0, 0.0, 0.0064338236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07719877362251282,0.0,0.0,0.4999491274356842,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0767233595252037,0.0,0.0
2,0.5000805258750916,"""[0.0023056653, 0.0026709402, 0.0, 0.48948482, 0.00058122637, 0.0, 0.0, 0.0, 0.0066735703, 0.0, 0.0, 0.00113443, 0.0, 0.0016155089, 0.0]""",0.08234942704439163,0.1352739781141281,0.0013577148783951998,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07781951874494553,0.0,0.0
3,0.49929606914520264,"""[0.0, 0.0, 0.0, 0.49038166, 0.0, 0.0, 0.0, 0.0, 0.0004669624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07685241848230362,0.11428571492433548,6.874505925225094e-05,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07662961632013321,0.0,0.0
4,0.4974737763404846,"""[0.0, 0.0, 0.0, 0.4905087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07656145840883255,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07662684470415115,0.0,0.0
5,0.498863160610199,"""[0.0, 0.0, 0.0, 0.4904216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07684113085269928,0.09090909361839294,3.437252962612547e-05,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07662270963191986,0.0,0.0
6,0.49857616424560547,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07656524330377579,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07661793380975723,0.0,0.0
7,0.4985009431838989,"""[0.0, 0.0, 0.0, 0.49047965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0765971764922142,0.3333333432674408,1.7186264813062735e-05,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07662320882081985,0.0,0.0
8,0.4991437792778015,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07654771953821182,1.0,1.7186264813062735e-05,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07662183046340942,0.0,0.0
9,0.4991505742073059,"""[0.0, 0.0, 0.0, 0.49052757, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07663724571466446,0.10000000149011612,3.437252962612547e-05,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07662326842546463,0.0,0.0
10,0.49920761585235596,"""[0.0, 0.0, 0.0, 0.49051815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07655759900808334,0.1428571492433548,1.7186264813062735e-05,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07661889493465424,0.0,0.0
11,0.49983271956443787,"""[0.0, 0.0, 0.0, 0.4905087, 0.0, 0.0, 0.0, 0.0, 0.00023361757, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0765422135591507,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07661230117082596,0.0,0.0
12,0.49991104006767273,"""[0.0, 0.0, 0.0, 0.49047023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07658270746469498,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0766049176454544,0.0,0.0
13,0.49993616342544556,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07654457539319992,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07661046087741852,0.0,0.0
14,0.4998358488082886,"""[0.0, 0.0, 0.0, 0.49047965, 0.0, 0.0, 0.0, 0.0, 0.00023359028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07663165777921677,0.1666666716337204,5.15587926201988e-05,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0766122043132782,0.0,0.0
15,0.4999852478504181,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07654141634702682,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07659819722175598,0.0,0.0
16,0.5000081658363342,"""[0.0, 0.0, 0.0, 0.4905087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0765475258231163,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07659371942281723,0.0,0.0
17,0.49990448355674744,"""[0.0, 0.0, 0.0, 0.49044117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07655563205480576,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07660332322120667,0.0,0.0
18,0.4999094605445862,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07654076814651489,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07660745829343796,0.0,0.0
19,0.49988454580307007,"""[0.0, 0.0, 0.0, 0.49047023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0765431821346283,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07660352438688278,0.0,0.0
20,0.49987974762916565,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.076539546251297,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07660352438688278,0.0,0.0
21,0.49988529086112976,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07654086500406265,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07660352438688278,0.0,0.0
22,0.4999523460865021,"""[0.0, 0.0, 0.0, 0.4905087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07655246555805206,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07660352438688278,0.0,0.0
