,No Finding,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia
10,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.25406492, shape=(), dtype=float32)","tf.Tensor(0.16236845, shape=(), dtype=float32)","tf.Tensor(0.325589, shape=(), dtype=float32)","tf.Tensor(0.21749958, shape=(), dtype=float32)","tf.Tensor(0.16961789, shape=(), dtype=float32)","tf.Tensor(0.12752959, shape=(), dtype=float32)","tf.Tensor(0.01718213, shape=(), dtype=float32)","tf.Tensor(0.35060048, shape=(), dtype=float32)","tf.Tensor(0.016096579, shape=(), dtype=float32)","tf.Tensor(0.13027203, shape=(), dtype=float32)","tf.Tensor(0.17236754, shape=(), dtype=float32)","tf.Tensor(0.12549724, shape=(), dtype=float32)","tf.Tensor(0.15402946, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
11,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.25899556, shape=(), dtype=float32)","tf.Tensor(0.16863033, shape=(), dtype=float32)","tf.Tensor(0.3276538, shape=(), dtype=float32)","tf.Tensor(0.22457163, shape=(), dtype=float32)","tf.Tensor(0.17664771, shape=(), dtype=float32)","tf.Tensor(0.12971598, shape=(), dtype=float32)","tf.Tensor(0.008658009, shape=(), dtype=float32)","tf.Tensor(0.3588785, shape=(), dtype=float32)","tf.Tensor(0.0053050397, shape=(), dtype=float32)","tf.Tensor(0.13344407, shape=(), dtype=float32)","tf.Tensor(0.18209408, shape=(), dtype=float32)","tf.Tensor(0.13015896, shape=(), dtype=float32)","tf.Tensor(0.16100478, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
12,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.2649313, shape=(), dtype=float32)","tf.Tensor(0.17328614, shape=(), dtype=float32)","tf.Tensor(0.32945007, shape=(), dtype=float32)","tf.Tensor(0.22891326, shape=(), dtype=float32)","tf.Tensor(0.18018018, shape=(), dtype=float32)","tf.Tensor(0.12693936, shape=(), dtype=float32)","tf.Tensor(0.00486618, shape=(), dtype=float32)","tf.Tensor(0.36603424, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13564476, shape=(), dtype=float32)","tf.Tensor(0.18668899, shape=(), dtype=float32)","tf.Tensor(0.13347186, shape=(), dtype=float32)","tf.Tensor(0.16877638, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
13,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.2705014, shape=(), dtype=float32)","tf.Tensor(0.1764214, shape=(), dtype=float32)","tf.Tensor(0.33096868, shape=(), dtype=float32)","tf.Tensor(0.23266795, shape=(), dtype=float32)","tf.Tensor(0.1845076, shape=(), dtype=float32)","tf.Tensor(0.12816538, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.37175313, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13772653, shape=(), dtype=float32)","tf.Tensor(0.18781494, shape=(), dtype=float32)","tf.Tensor(0.13699621, shape=(), dtype=float32)","tf.Tensor(0.17119057, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
14,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.27486515, shape=(), dtype=float32)","tf.Tensor(0.18100758, shape=(), dtype=float32)","tf.Tensor(0.3325225, shape=(), dtype=float32)","tf.Tensor(0.2321717, shape=(), dtype=float32)","tf.Tensor(0.19103478, shape=(), dtype=float32)","tf.Tensor(0.13348545, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3793075, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13840087, shape=(), dtype=float32)","tf.Tensor(0.19426271, shape=(), dtype=float32)","tf.Tensor(0.14098293, shape=(), dtype=float32)","tf.Tensor(0.17578308, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
15,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.2792725, shape=(), dtype=float32)","tf.Tensor(0.18379915, shape=(), dtype=float32)","tf.Tensor(0.33488974, shape=(), dtype=float32)","tf.Tensor(0.23978202, shape=(), dtype=float32)","tf.Tensor(0.19507748, shape=(), dtype=float32)","tf.Tensor(0.13126935, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3850691, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13653995, shape=(), dtype=float32)","tf.Tensor(0.19379424, shape=(), dtype=float32)","tf.Tensor(0.14212827, shape=(), dtype=float32)","tf.Tensor(0.17857744, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
16,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.28127453, shape=(), dtype=float32)","tf.Tensor(0.18967547, shape=(), dtype=float32)","tf.Tensor(0.3366788, shape=(), dtype=float32)","tf.Tensor(0.2421999, shape=(), dtype=float32)","tf.Tensor(0.2030557, shape=(), dtype=float32)","tf.Tensor(0.1255845, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.38916212, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13660975, shape=(), dtype=float32)","tf.Tensor(0.19480519, shape=(), dtype=float32)","tf.Tensor(0.14255409, shape=(), dtype=float32)","tf.Tensor(0.18054307, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
17,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.2860427, shape=(), dtype=float32)","tf.Tensor(0.19462729, shape=(), dtype=float32)","tf.Tensor(0.33857003, shape=(), dtype=float32)","tf.Tensor(0.24600728, shape=(), dtype=float32)","tf.Tensor(0.20928991, shape=(), dtype=float32)","tf.Tensor(0.11935953, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39398763, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13612099, shape=(), dtype=float32)","tf.Tensor(0.19962335, shape=(), dtype=float32)","tf.Tensor(0.14608985, shape=(), dtype=float32)","tf.Tensor(0.18437259, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
18,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.290237, shape=(), dtype=float32)","tf.Tensor(0.19897863, shape=(), dtype=float32)","tf.Tensor(0.33992887, shape=(), dtype=float32)","tf.Tensor(0.2509664, shape=(), dtype=float32)","tf.Tensor(0.20960188, shape=(), dtype=float32)","tf.Tensor(0.11296738, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.400472, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13508442, shape=(), dtype=float32)","tf.Tensor(0.20320855, shape=(), dtype=float32)","tf.Tensor(0.1426039, shape=(), dtype=float32)","tf.Tensor(0.18399675, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
19,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.29457504, shape=(), dtype=float32)","tf.Tensor(0.20364372, shape=(), dtype=float32)","tf.Tensor(0.3418124, shape=(), dtype=float32)","tf.Tensor(0.25305355, shape=(), dtype=float32)","tf.Tensor(0.21669853, shape=(), dtype=float32)","tf.Tensor(0.10909091, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40300864, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1332008, shape=(), dtype=float32)","tf.Tensor(0.19512194, shape=(), dtype=float32)","tf.Tensor(0.14001405, shape=(), dtype=float32)","tf.Tensor(0.18600646, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
20,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.29824397, shape=(), dtype=float32)","tf.Tensor(0.20565997, shape=(), dtype=float32)","tf.Tensor(0.3453536, shape=(), dtype=float32)","tf.Tensor(0.2557377, shape=(), dtype=float32)","tf.Tensor(0.21632938, shape=(), dtype=float32)","tf.Tensor(0.105065666, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4085389, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12958045, shape=(), dtype=float32)","tf.Tensor(0.19604863, shape=(), dtype=float32)","tf.Tensor(0.13131313, shape=(), dtype=float32)","tf.Tensor(0.1821079, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
21,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.3009862, shape=(), dtype=float32)","tf.Tensor(0.20994475, shape=(), dtype=float32)","tf.Tensor(0.34900272, shape=(), dtype=float32)","tf.Tensor(0.25240716, shape=(), dtype=float32)","tf.Tensor(0.20743035, shape=(), dtype=float32)","tf.Tensor(0.1002045, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41263077, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12450481, shape=(), dtype=float32)","tf.Tensor(0.2, shape=(), dtype=float32)","tf.Tensor(0.11698612, shape=(), dtype=float32)","tf.Tensor(0.1826484, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
22,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.30433434, shape=(), dtype=float32)","tf.Tensor(0.20877759, shape=(), dtype=float32)","tf.Tensor(0.35271966, shape=(), dtype=float32)","tf.Tensor(0.2573975, shape=(), dtype=float32)","tf.Tensor(0.1994841, shape=(), dtype=float32)","tf.Tensor(0.09460946, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41697162, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.121285625, shape=(), dtype=float32)","tf.Tensor(0.20198676, shape=(), dtype=float32)","tf.Tensor(0.10870422, shape=(), dtype=float32)","tf.Tensor(0.18015732, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
23,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.3078257, shape=(), dtype=float32)","tf.Tensor(0.21206485, shape=(), dtype=float32)","tf.Tensor(0.35515448, shape=(), dtype=float32)","tf.Tensor(0.25530332, shape=(), dtype=float32)","tf.Tensor(0.19256435, shape=(), dtype=float32)","tf.Tensor(0.09219858, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41945598, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.11446945, shape=(), dtype=float32)","tf.Tensor(0.20242214, shape=(), dtype=float32)","tf.Tensor(0.092678405, shape=(), dtype=float32)","tf.Tensor(0.17858092, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
24,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.31027016, shape=(), dtype=float32)","tf.Tensor(0.2096866, shape=(), dtype=float32)","tf.Tensor(0.35782602, shape=(), dtype=float32)","tf.Tensor(0.25567964, shape=(), dtype=float32)","tf.Tensor(0.17291667, shape=(), dtype=float32)","tf.Tensor(0.07197943, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42201835, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.112098426, shape=(), dtype=float32)","tf.Tensor(0.20430107, shape=(), dtype=float32)","tf.Tensor(0.06779661, shape=(), dtype=float32)","tf.Tensor(0.17924528, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
25,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.3131698, shape=(), dtype=float32)","tf.Tensor(0.20447482, shape=(), dtype=float32)","tf.Tensor(0.36134303, shape=(), dtype=float32)","tf.Tensor(0.2531746, shape=(), dtype=float32)","tf.Tensor(0.16036655, shape=(), dtype=float32)","tf.Tensor(0.06779661, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42433828, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.10427227, shape=(), dtype=float32)","tf.Tensor(0.19888476, shape=(), dtype=float32)","tf.Tensor(0.044275776, shape=(), dtype=float32)","tf.Tensor(0.17706822, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
26,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.3136527, shape=(), dtype=float32)","tf.Tensor(0.2, shape=(), dtype=float32)","tf.Tensor(0.36221457, shape=(), dtype=float32)","tf.Tensor(0.25565147, shape=(), dtype=float32)","tf.Tensor(0.14339623, shape=(), dtype=float32)","tf.Tensor(0.048484847, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42686212, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.099923134, shape=(), dtype=float32)","tf.Tensor(0.20134228, shape=(), dtype=float32)","tf.Tensor(0.02261484, shape=(), dtype=float32)","tf.Tensor(0.17707701, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
27,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.31370533, shape=(), dtype=float32)","tf.Tensor(0.18083878, shape=(), dtype=float32)","tf.Tensor(0.365257, shape=(), dtype=float32)","tf.Tensor(0.25540942, shape=(), dtype=float32)","tf.Tensor(0.13079019, shape=(), dtype=float32)","tf.Tensor(0.0381558, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42872855, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.09547325, shape=(), dtype=float32)","tf.Tensor(0.19095477, shape=(), dtype=float32)","tf.Tensor(0.006060606, shape=(), dtype=float32)","tf.Tensor(0.17388555, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
28,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.31697506, shape=(), dtype=float32)","tf.Tensor(0.1684759, shape=(), dtype=float32)","tf.Tensor(0.3681895, shape=(), dtype=float32)","tf.Tensor(0.25338575, shape=(), dtype=float32)","tf.Tensor(0.115727, shape=(), dtype=float32)","tf.Tensor(0.03322259, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4305134, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.094582975, shape=(), dtype=float32)","tf.Tensor(0.18782249, shape=(), dtype=float32)","tf.Tensor(0.0015444015, shape=(), dtype=float32)","tf.Tensor(0.17471872, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
29,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.31952003, shape=(), dtype=float32)","tf.Tensor(0.15893386, shape=(), dtype=float32)","tf.Tensor(0.36953774, shape=(), dtype=float32)","tf.Tensor(0.2529044, shape=(), dtype=float32)","tf.Tensor(0.09630819, shape=(), dtype=float32)","tf.Tensor(0.031034483, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.43255013, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.088607594, shape=(), dtype=float32)","tf.Tensor(0.18432203, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.17307693, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
30,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.3218258, shape=(), dtype=float32)","tf.Tensor(0.15306696, shape=(), dtype=float32)","tf.Tensor(0.3697357, shape=(), dtype=float32)","tf.Tensor(0.24828218, shape=(), dtype=float32)","tf.Tensor(0.08431703, shape=(), dtype=float32)","tf.Tensor(0.028318584, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4341612, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.08069164, shape=(), dtype=float32)","tf.Tensor(0.18655097, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.17422096, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
31,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.32057416, shape=(), dtype=float32)","tf.Tensor(0.13757962, shape=(), dtype=float32)","tf.Tensor(0.37165755, shape=(), dtype=float32)","tf.Tensor(0.24259521, shape=(), dtype=float32)","tf.Tensor(0.061930783, shape=(), dtype=float32)","tf.Tensor(0.014678899, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4363027, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.06974359, shape=(), dtype=float32)","tf.Tensor(0.19175027, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1727672, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
32,"tf.Tensor(0.6951234, shape=(), dtype=float32)","tf.Tensor(0.31754875, shape=(), dtype=float32)","tf.Tensor(0.11079137, shape=(), dtype=float32)","tf.Tensor(0.37178692, shape=(), dtype=float32)","tf.Tensor(0.24201356, shape=(), dtype=float32)","tf.Tensor(0.038387716, shape=(), dtype=float32)","tf.Tensor(0.011214953, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.43861797, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.06430868, shape=(), dtype=float32)","tf.Tensor(0.18820861, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.16830188, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
33,"tf.Tensor(0.69516385, shape=(), dtype=float32)","tf.Tensor(0.31730768, shape=(), dtype=float32)","tf.Tensor(0.09245742, shape=(), dtype=float32)","tf.Tensor(0.3735701, shape=(), dtype=float32)","tf.Tensor(0.23984143, shape=(), dtype=float32)","tf.Tensor(0.027667984, shape=(), dtype=float32)","tf.Tensor(0.007575758, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.44038534, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.062222224, shape=(), dtype=float32)","tf.Tensor(0.18815331, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.16555512, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
