,No Finding,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia
10,"tf.Tensor(0.70160097, shape=(), dtype=float32)","tf.Tensor(0.2552109, shape=(), dtype=float32)","tf.Tensor(0.16638121, shape=(), dtype=float32)","tf.Tensor(0.3185161, shape=(), dtype=float32)","tf.Tensor(0.22862923, shape=(), dtype=float32)","tf.Tensor(0.18164189, shape=(), dtype=float32)","tf.Tensor(0.12517007, shape=(), dtype=float32)","tf.Tensor(0.04910714, shape=(), dtype=float32)","tf.Tensor(0.35171187, shape=(), dtype=float32)","tf.Tensor(0.060711186, shape=(), dtype=float32)","tf.Tensor(0.13336287, shape=(), dtype=float32)","tf.Tensor(0.22301516, shape=(), dtype=float32)","tf.Tensor(0.12017463, shape=(), dtype=float32)","tf.Tensor(0.14772822, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
11,"tf.Tensor(0.70160097, shape=(), dtype=float32)","tf.Tensor(0.2617902, shape=(), dtype=float32)","tf.Tensor(0.17092693, shape=(), dtype=float32)","tf.Tensor(0.32104194, shape=(), dtype=float32)","tf.Tensor(0.23676012, shape=(), dtype=float32)","tf.Tensor(0.18587105, shape=(), dtype=float32)","tf.Tensor(0.13021302, shape=(), dtype=float32)","tf.Tensor(0.04804805, shape=(), dtype=float32)","tf.Tensor(0.35936305, shape=(), dtype=float32)","tf.Tensor(0.061946902, shape=(), dtype=float32)","tf.Tensor(0.13884051, shape=(), dtype=float32)","tf.Tensor(0.2291767, shape=(), dtype=float32)","tf.Tensor(0.123312846, shape=(), dtype=float32)","tf.Tensor(0.15457529, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
12,"tf.Tensor(0.70160097, shape=(), dtype=float32)","tf.Tensor(0.2659206, shape=(), dtype=float32)","tf.Tensor(0.17619826, shape=(), dtype=float32)","tf.Tensor(0.3245803, shape=(), dtype=float32)","tf.Tensor(0.2420886, shape=(), dtype=float32)","tf.Tensor(0.18704513, shape=(), dtype=float32)","tf.Tensor(0.13456464, shape=(), dtype=float32)","tf.Tensor(0.02330097, shape=(), dtype=float32)","tf.Tensor(0.3658152, shape=(), dtype=float32)","tf.Tensor(0.070028014, shape=(), dtype=float32)","tf.Tensor(0.13953489, shape=(), dtype=float32)","tf.Tensor(0.23286965, shape=(), dtype=float32)","tf.Tensor(0.12447839, shape=(), dtype=float32)","tf.Tensor(0.16156378, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
13,"tf.Tensor(0.70160097, shape=(), dtype=float32)","tf.Tensor(0.26963657, shape=(), dtype=float32)","tf.Tensor(0.1800975, shape=(), dtype=float32)","tf.Tensor(0.32744202, shape=(), dtype=float32)","tf.Tensor(0.24868725, shape=(), dtype=float32)","tf.Tensor(0.18988807, shape=(), dtype=float32)","tf.Tensor(0.1338611, shape=(), dtype=float32)","tf.Tensor(0.018223235, shape=(), dtype=float32)","tf.Tensor(0.37163696, shape=(), dtype=float32)","tf.Tensor(0.06985294, shape=(), dtype=float32)","tf.Tensor(0.1438849, shape=(), dtype=float32)","tf.Tensor(0.23848239, shape=(), dtype=float32)","tf.Tensor(0.12855655, shape=(), dtype=float32)","tf.Tensor(0.16608468, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
14,"tf.Tensor(0.70160097, shape=(), dtype=float32)","tf.Tensor(0.27333713, shape=(), dtype=float32)","tf.Tensor(0.18333082, shape=(), dtype=float32)","tf.Tensor(0.3305552, shape=(), dtype=float32)","tf.Tensor(0.25323227, shape=(), dtype=float32)","tf.Tensor(0.19333607, shape=(), dtype=float32)","tf.Tensor(0.13213448, shape=(), dtype=float32)","tf.Tensor(0.015503876, shape=(), dtype=float32)","tf.Tensor(0.37856254, shape=(), dtype=float32)","tf.Tensor(0.066985644, shape=(), dtype=float32)","tf.Tensor(0.14892228, shape=(), dtype=float32)","tf.Tensor(0.24318182, shape=(), dtype=float32)","tf.Tensor(0.13161477, shape=(), dtype=float32)","tf.Tensor(0.17369609, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
15,"tf.Tensor(0.70160097, shape=(), dtype=float32)","tf.Tensor(0.27799115, shape=(), dtype=float32)","tf.Tensor(0.18549801, shape=(), dtype=float32)","tf.Tensor(0.33438656, shape=(), dtype=float32)","tf.Tensor(0.2568075, shape=(), dtype=float32)","tf.Tensor(0.19297466, shape=(), dtype=float32)","tf.Tensor(0.12949039, shape=(), dtype=float32)","tf.Tensor(0.010989011, shape=(), dtype=float32)","tf.Tensor(0.3833828, shape=(), dtype=float32)","tf.Tensor(0.04719764, shape=(), dtype=float32)","tf.Tensor(0.14788732, shape=(), dtype=float32)","tf.Tensor(0.24526067, shape=(), dtype=float32)","tf.Tensor(0.13675214, shape=(), dtype=float32)","tf.Tensor(0.17823568, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
16,"tf.Tensor(0.70160097, shape=(), dtype=float32)","tf.Tensor(0.2801925, shape=(), dtype=float32)","tf.Tensor(0.18816032, shape=(), dtype=float32)","tf.Tensor(0.33569476, shape=(), dtype=float32)","tf.Tensor(0.2616452, shape=(), dtype=float32)","tf.Tensor(0.20153551, shape=(), dtype=float32)","tf.Tensor(0.12756264, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.38809586, shape=(), dtype=float32)","tf.Tensor(0.013605442, shape=(), dtype=float32)","tf.Tensor(0.14566037, shape=(), dtype=float32)","tf.Tensor(0.25031134, shape=(), dtype=float32)","tf.Tensor(0.13905148, shape=(), dtype=float32)","tf.Tensor(0.18298467, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
17,"tf.Tensor(0.70160097, shape=(), dtype=float32)","tf.Tensor(0.28494495, shape=(), dtype=float32)","tf.Tensor(0.19129822, shape=(), dtype=float32)","tf.Tensor(0.3384293, shape=(), dtype=float32)","tf.Tensor(0.26379892, shape=(), dtype=float32)","tf.Tensor(0.20073183, shape=(), dtype=float32)","tf.Tensor(0.1254321, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39303395, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15042458, shape=(), dtype=float32)","tf.Tensor(0.25129533, shape=(), dtype=float32)","tf.Tensor(0.14285715, shape=(), dtype=float32)","tf.Tensor(0.18766999, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
18,"tf.Tensor(0.70160097, shape=(), dtype=float32)","tf.Tensor(0.2882089, shape=(), dtype=float32)","tf.Tensor(0.19256505, shape=(), dtype=float32)","tf.Tensor(0.3404735, shape=(), dtype=float32)","tf.Tensor(0.26251692, shape=(), dtype=float32)","tf.Tensor(0.20883535, shape=(), dtype=float32)","tf.Tensor(0.12717392, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39600217, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14763948, shape=(), dtype=float32)","tf.Tensor(0.2536913, shape=(), dtype=float32)","tf.Tensor(0.14630301, shape=(), dtype=float32)","tf.Tensor(0.19246453, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
19,"tf.Tensor(0.70160097, shape=(), dtype=float32)","tf.Tensor(0.29322737, shape=(), dtype=float32)","tf.Tensor(0.19490196, shape=(), dtype=float32)","tf.Tensor(0.3436742, shape=(), dtype=float32)","tf.Tensor(0.26453245, shape=(), dtype=float32)","tf.Tensor(0.20390183, shape=(), dtype=float32)","tf.Tensor(0.12291169, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40128735, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14716636, shape=(), dtype=float32)","tf.Tensor(0.25605536, shape=(), dtype=float32)","tf.Tensor(0.14422555, shape=(), dtype=float32)","tf.Tensor(0.19575512, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
20,"tf.Tensor(0.70160097, shape=(), dtype=float32)","tf.Tensor(0.29502752, shape=(), dtype=float32)","tf.Tensor(0.19565667, shape=(), dtype=float32)","tf.Tensor(0.34669036, shape=(), dtype=float32)","tf.Tensor(0.2640743, shape=(), dtype=float32)","tf.Tensor(0.20547946, shape=(), dtype=float32)","tf.Tensor(0.12408272, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4035597, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14631782, shape=(), dtype=float32)","tf.Tensor(0.26117814, shape=(), dtype=float32)","tf.Tensor(0.13845505, shape=(), dtype=float32)","tf.Tensor(0.19800864, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
21,"tf.Tensor(0.7016213, shape=(), dtype=float32)","tf.Tensor(0.29861236, shape=(), dtype=float32)","tf.Tensor(0.19821778, shape=(), dtype=float32)","tf.Tensor(0.35072368, shape=(), dtype=float32)","tf.Tensor(0.26183343, shape=(), dtype=float32)","tf.Tensor(0.20447761, shape=(), dtype=float32)","tf.Tensor(0.115442276, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40508506, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1438849, shape=(), dtype=float32)","tf.Tensor(0.26451138, shape=(), dtype=float32)","tf.Tensor(0.13294089, shape=(), dtype=float32)","tf.Tensor(0.20205687, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
22,"tf.Tensor(0.7017026, shape=(), dtype=float32)","tf.Tensor(0.3024726, shape=(), dtype=float32)","tf.Tensor(0.20009242, shape=(), dtype=float32)","tf.Tensor(0.35321102, shape=(), dtype=float32)","tf.Tensor(0.25716063, shape=(), dtype=float32)","tf.Tensor(0.19591837, shape=(), dtype=float32)","tf.Tensor(0.10852713, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4082627, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15038419, shape=(), dtype=float32)","tf.Tensor(0.26554105, shape=(), dtype=float32)","tf.Tensor(0.12971428, shape=(), dtype=float32)","tf.Tensor(0.20624733, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
23,"tf.Tensor(0.7017432, shape=(), dtype=float32)","tf.Tensor(0.30477285, shape=(), dtype=float32)","tf.Tensor(0.19872735, shape=(), dtype=float32)","tf.Tensor(0.35653433, shape=(), dtype=float32)","tf.Tensor(0.26028278, shape=(), dtype=float32)","tf.Tensor(0.1840708, shape=(), dtype=float32)","tf.Tensor(0.08493428, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41261655, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14642857, shape=(), dtype=float32)","tf.Tensor(0.2624506, shape=(), dtype=float32)","tf.Tensor(0.12395868, shape=(), dtype=float32)","tf.Tensor(0.20894845, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
24,"tf.Tensor(0.7016944, shape=(), dtype=float32)","tf.Tensor(0.3085296, shape=(), dtype=float32)","tf.Tensor(0.19627394, shape=(), dtype=float32)","tf.Tensor(0.35978326, shape=(), dtype=float32)","tf.Tensor(0.26219714, shape=(), dtype=float32)","tf.Tensor(0.175, shape=(), dtype=float32)","tf.Tensor(0.06744186, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41462183, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1411316, shape=(), dtype=float32)","tf.Tensor(0.2624287, shape=(), dtype=float32)","tf.Tensor(0.116692424, shape=(), dtype=float32)","tf.Tensor(0.21208502, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
25,"tf.Tensor(0.70188046, shape=(), dtype=float32)","tf.Tensor(0.311683, shape=(), dtype=float32)","tf.Tensor(0.19320713, shape=(), dtype=float32)","tf.Tensor(0.36356845, shape=(), dtype=float32)","tf.Tensor(0.26387936, shape=(), dtype=float32)","tf.Tensor(0.17400205, shape=(), dtype=float32)","tf.Tensor(0.052700922, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41680363, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13206263, shape=(), dtype=float32)","tf.Tensor(0.26108786, shape=(), dtype=float32)","tf.Tensor(0.10302757, shape=(), dtype=float32)","tf.Tensor(0.21110556, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
26,"tf.Tensor(0.70217144, shape=(), dtype=float32)","tf.Tensor(0.31178388, shape=(), dtype=float32)","tf.Tensor(0.18863434, shape=(), dtype=float32)","tf.Tensor(0.3657069, shape=(), dtype=float32)","tf.Tensor(0.26403105, shape=(), dtype=float32)","tf.Tensor(0.15806806, shape=(), dtype=float32)","tf.Tensor(0.03264095, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41850728, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13002191, shape=(), dtype=float32)","tf.Tensor(0.26124567, shape=(), dtype=float32)","tf.Tensor(0.07476635, shape=(), dtype=float32)","tf.Tensor(0.21094161, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
27,"tf.Tensor(0.70252395, shape=(), dtype=float32)","tf.Tensor(0.31476262, shape=(), dtype=float32)","tf.Tensor(0.18595825, shape=(), dtype=float32)","tf.Tensor(0.36621612, shape=(), dtype=float32)","tf.Tensor(0.261343, shape=(), dtype=float32)","tf.Tensor(0.14030915, shape=(), dtype=float32)","tf.Tensor(0.0128410915, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42203987, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.11709602, shape=(), dtype=float32)","tf.Tensor(0.25377107, shape=(), dtype=float32)","tf.Tensor(0.058927517, shape=(), dtype=float32)","tf.Tensor(0.21157025, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
28,"tf.Tensor(0.70312047, shape=(), dtype=float32)","tf.Tensor(0.3164938, shape=(), dtype=float32)","tf.Tensor(0.18261455, shape=(), dtype=float32)","tf.Tensor(0.36785465, shape=(), dtype=float32)","tf.Tensor(0.2613891, shape=(), dtype=float32)","tf.Tensor(0.13197969, shape=(), dtype=float32)","tf.Tensor(0.010471204, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4246501, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.10963455, shape=(), dtype=float32)","tf.Tensor(0.2522686, shape=(), dtype=float32)","tf.Tensor(0.043109078, shape=(), dtype=float32)","tf.Tensor(0.21548238, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
29,"tf.Tensor(0.70378345, shape=(), dtype=float32)","tf.Tensor(0.31800985, shape=(), dtype=float32)","tf.Tensor(0.18089725, shape=(), dtype=float32)","tf.Tensor(0.370767, shape=(), dtype=float32)","tf.Tensor(0.25756994, shape=(), dtype=float32)","tf.Tensor(0.12005457, shape=(), dtype=float32)","tf.Tensor(0.0072727273, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42754346, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.108597286, shape=(), dtype=float32)","tf.Tensor(0.25161886, shape=(), dtype=float32)","tf.Tensor(0.031451035, shape=(), dtype=float32)","tf.Tensor(0.21756068, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
30,"tf.Tensor(0.70426315, shape=(), dtype=float32)","tf.Tensor(0.31890553, shape=(), dtype=float32)","tf.Tensor(0.17209302, shape=(), dtype=float32)","tf.Tensor(0.37285596, shape=(), dtype=float32)","tf.Tensor(0.25558606, shape=(), dtype=float32)","tf.Tensor(0.09836066, shape=(), dtype=float32)","tf.Tensor(0.0037383179, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4303228, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.097087376, shape=(), dtype=float32)","tf.Tensor(0.24857685, shape=(), dtype=float32)","tf.Tensor(0.024078254, shape=(), dtype=float32)","tf.Tensor(0.21296586, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
31,"tf.Tensor(0.7048682, shape=(), dtype=float32)","tf.Tensor(0.3214503, shape=(), dtype=float32)","tf.Tensor(0.16439489, shape=(), dtype=float32)","tf.Tensor(0.3747963, shape=(), dtype=float32)","tf.Tensor(0.25060242, shape=(), dtype=float32)","tf.Tensor(0.07643312, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.43319976, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.09435897, shape=(), dtype=float32)","tf.Tensor(0.2444229, shape=(), dtype=float32)","tf.Tensor(0.014018691, shape=(), dtype=float32)","tf.Tensor(0.21156374, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
32,"tf.Tensor(0.7055031, shape=(), dtype=float32)","tf.Tensor(0.32182753, shape=(), dtype=float32)","tf.Tensor(0.1500222, shape=(), dtype=float32)","tf.Tensor(0.3747895, shape=(), dtype=float32)","tf.Tensor(0.24122263, shape=(), dtype=float32)","tf.Tensor(0.06677797, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4368887, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.084142394, shape=(), dtype=float32)","tf.Tensor(0.24501993, shape=(), dtype=float32)","tf.Tensor(0.0031796503, shape=(), dtype=float32)","tf.Tensor(0.21404226, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
33,"tf.Tensor(0.706785, shape=(), dtype=float32)","tf.Tensor(0.32278073, shape=(), dtype=float32)","tf.Tensor(0.14216635, shape=(), dtype=float32)","tf.Tensor(0.3761574, shape=(), dtype=float32)","tf.Tensor(0.2322416, shape=(), dtype=float32)","tf.Tensor(0.05035971, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.44025156, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.07331043, shape=(), dtype=float32)","tf.Tensor(0.23935091, shape=(), dtype=float32)","tf.Tensor(0.001598721, shape=(), dtype=float32)","tf.Tensor(0.21209964, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
