epoch,auc,loss,val_auc,val_loss
0,0.6014111638069153,0.21722349524497986,0.6562888026237488,0.21338406205177307
1,0.6563388109207153,0.20390033721923828,0.6545838713645935,0.2205917090177536
2,0.6795487999916077,0.20019838213920593,0.66656494140625,0.21817924082279205
3,0.6993698477745056,0.1970594823360443,0.7047261595726013,0.1989048272371292
4,0.7125108242034912,0.1951647847890854,0.7139793634414673,0.19748683273792267
5,0.7241442203521729,0.1930791586637497,0.7164562344551086,0.19738031923770905
6,0.7351542711257935,0.19142106175422668,0.7064675688743591,0.20004524290561676
7,0.7430177330970764,0.18984898924827576,0.7031804919242859,0.20125213265419006
8,0.7529081106185913,0.18812605738639832,0.7104955315589905,0.19970589876174927
9,0.7728456258773804,0.18366603553295135,0.7203407287597656,0.1987943947315216
10,0.7834263443946838,0.18072138726711273,0.7110520601272583,0.20302154123783112
11,0.7939751744270325,0.17757563292980194,0.7124693393707275,0.2034604847431183
12,0.8109077215194702,0.1727747768163681,0.7143609523773193,0.2078535407781601
13,0.8236071467399597,0.16867725551128387,0.710299551486969,0.21527254581451416
14,0.8356974720954895,0.16452093422412872,0.7061922550201416,0.22356317937374115
15,0.8453950881958008,0.16067735850811005,0.7081174254417419,0.22727254033088684
16,0.8547821044921875,0.1563297063112259,0.7019718289375305,0.23903749883174896
17,0.8633248805999756,0.15211357176303864,0.7005389928817749,0.24763496220111847
18,0.8663806319236755,0.15062399208545685,0.6998897194862366,0.25254228711128235
19,0.874220073223114,0.14672186970710754,0.6945593357086182,0.2653349041938782
20,0.8809409737586975,0.1430237889289856,0.688002347946167,0.27821046113967896
21,0.8762272000312805,0.1442570835351944,0.6873041391372681,0.2704668939113617
22,0.8823918104171753,0.14137150347232819,0.6849352717399597,0.2809022068977356
23,0.8874096274375916,0.1383618861436844,0.6830809116363525,0.2925967276096344
24,0.8825655579566956,0.14040794968605042,0.6820183396339417,0.2839447259902954
25,0.8861879706382751,0.1381765902042389,0.6804215908050537,0.2913835346698761
