thresholds,TP,TN,FP,FN
-1e-07,"[11945.  2329.   923.  4080.  1068.   463.   516.   371.  2704.   271.
   691.   525.  1285.  1173.    44.]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[10479. 20095. 21501. 18344. 21356. 21961. 21908. 22053. 19720. 22153.
 21733. 21899. 21139. 21251. 22380.]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.005025125628140704,"[11945.  2328.   916.  4080.  1062.   435.   502.   349.  2696.   262.
   681.   515.  1285.  1170.    18.]","[0.0000e+00 2.6200e+02 1.6560e+03 0.0000e+00 1.3820e+03 1.1145e+04
 3.9490e+03 6.1880e+03 1.0610e+03 4.6410e+03 1.8360e+03 6.5800e+03
 1.0000e+00 1.2200e+02 1.9643e+04]","[10479. 19833. 19845. 18344. 19974. 10816. 17959. 15865. 18659. 17512.
 19897. 15319. 21138. 21129.  2737.]",[ 0.  1.  7.  0.  6. 28. 14. 22.  8.  9. 10. 10.  0.  3. 26.]
0.010050251256281407,"[1.1945e+04 2.3210e+03 8.9600e+02 4.0790e+03 1.0350e+03 4.0500e+02
 4.4000e+02 3.0500e+02 2.6820e+03 2.1400e+02 6.3600e+02 4.8400e+02
 1.2840e+03 1.1530e+03 5.0000e+00]","[    0.  1056.  5212.    24.  4490. 14436.  9226. 10267.  3117. 11197.
  5769. 10609.    29.   960. 21887.]","[10479. 19039. 16289. 18320. 16866.  7525. 12682. 11786. 16603. 10956.
 15964. 11290. 21110. 20291.   493.]",[ 0.  8. 27.  1. 33. 58. 76. 66. 22. 57. 55. 41.  1. 20. 39.]
0.01507537688442211,"[11945.  2308.   866.  4077.   986.   383.   385.   260.  2660.   170.
   575.   449.  1282.  1122.     0.]","[    0.  2054.  7926.   134.  7677. 16029. 12690. 13958.  4997. 15183.
  9493. 13209.   218.  2618. 22319.]","[10479. 18041. 13575. 18210. 13679.  5932.  9218.  8095. 14723.  6970.
 12240.  8690. 20921. 18633.    61.]","[  0.  21.  57.   3.  82.  80. 131. 111.  44. 101. 116.  76.   3.  51.
  44.]"
0.020100502512562814,"[11945.  2291.   849.  4069.   937.   368.   334.   196.  2628.   127.
   514.   409.  1271.  1069.     0.]","[    0.  3115.  9734.   340. 10219. 16985. 14956. 16595.  6471. 17505.
 12345. 15034.   716.  4644. 22368.]","[1.0479e+04 1.6980e+04 1.1767e+04 1.8004e+04 1.1137e+04 4.9760e+03
 6.9520e+03 5.4580e+03 1.3249e+04 4.6480e+03 9.3880e+03 6.8650e+03
 2.0423e+04 1.6607e+04 1.2000e+01]","[  0.  38.  74.  11. 131.  95. 182. 175.  76. 144. 177. 116.  14. 104.
  44.]"
0.02512562814070352,"[11945.  2270.   825.  4058.   879.   352.   283.   145.  2596.    93.
   447.   374.  1248.  1008.     0.]","[    0.  4084. 10991.   585. 12117. 17680. 16578. 18479.  7603. 19009.
 14395. 16358.  1488.  6699. 22380.]","[10479. 16011. 10510. 17759.  9239.  4281.  5330.  3574. 12117.  3144.
  7338.  5541. 19651. 14552.     0.]","[  0.  59.  98.  22. 189. 111. 233. 226. 108. 178. 244. 151.  37. 165.
  44.]"
0.03015075376884422,"[11945.  2239.   796.  4043.   823.   338.   250.   107.  2570.    67.
   402.   344.  1218.   936.     0.]","[    0.  4995. 12002.   849. 13622. 18190. 17676. 19737.  8574. 20000.
 15895. 17325.  2488.  8637. 22380.]","[10479. 15100.  9499. 17495.  7734.  3771.  4232.  2316. 11146.  2153.
  5838.  4574. 18651. 12614.     0.]","[  0.  90. 127.  37. 245. 125. 266. 264. 134. 204. 289. 181.  67. 237.
  44.]"
0.035175879396984924,"[11945.  2212.   772.  4027.   780.   320.   219.    65.  2540.    44.
   357.   324.  1169.   858.     0.]","[    0.  5858. 12787.  1146. 14819. 18621. 18515. 20631.  9337. 20752.
 16918. 18105.  3716. 10283. 22380.]","[10479. 14237.  8714. 17198.  6537.  3340.  3393.  1422. 10383.  1401.
  4815.  3794. 17423. 10968.     0.]","[  0. 117. 151.  53. 288. 143. 297. 306. 164. 227. 334. 201. 116. 315.
  44.]"
0.04020100502512563,"[11945.  2169.   752.  4014.   735.   301.   201.    39.  2498.    23.
   322.   298.  1116.   793.     0.]","[    0.  6669. 13381.  1402. 15752. 18964. 19162. 21237.  9999. 21313.
 17678. 18757.  5025. 11712. 22380.]","[10479. 13426.  8120. 16942.  5604.  2997.  2746.   816.  9721.   840.
  4055.  3142. 16114.  9539.     0.]","[  0. 160. 171.  66. 333. 162. 315. 332. 206. 248. 369. 227. 169. 380.
  44.]"
0.04522613065326633,"[11945.  2125.   722.  4004.   696.   289.   181.    16.  2465.    12.
   292.   273.  1054.   749.     0.]","[    0.  7433. 13929.  1644. 16472. 19234. 19613. 21606. 10569. 21691.
 18231. 19277.  6409. 12876. 22380.]","[10479. 12662.  7572. 16700.  4884.  2727.  2295.   447.  9151.   462.
  3502.  2622. 14730.  8375.     0.]","[  0. 204. 201.  76. 372. 174. 335. 355. 239. 259. 399. 252. 231. 424.
  44.]"
0.05025125628140704,"[1.1945e+04 2.0860e+03 7.0200e+02 3.9870e+03 6.5500e+02 2.7300e+02
 1.6700e+02 5.0000e+00 2.4230e+03 4.0000e+00 2.6100e+02 2.5700e+02
 9.7800e+02 7.1100e+02 0.0000e+00]","[    0.  8088. 14479.  1921. 17056. 19478. 19971. 21847. 11026. 21931.
 18678. 19700.  7816. 13902. 22380.]","[10479. 12007.  7022. 16423.  4300.  2483.  1937.   206.  8694.   222.
  3055.  2199. 13323.  7349.     0.]","[  0. 243. 221.  93. 413. 190. 349. 366. 281. 267. 430. 268. 307. 462.
  44.]"
0.05527638190954774,"[1.1945e+04 2.0370e+03 6.8700e+02 3.9710e+03 6.1600e+02 2.6400e+02
 1.5300e+02 2.0000e+00 2.4000e+03 1.0000e+00 2.4100e+02 2.4000e+02
 9.1300e+02 6.7200e+02 0.0000e+00]","[    0.  8729. 14963.  2156. 17554. 19699. 20217. 21964. 11449. 22048.
 19053. 20028.  9307. 14736. 22380.]","[10479. 11366.  6538. 16188.  3802.  2262.  1691.    89.  8271.   105.
  2680.  1871. 11832.  6515.     0.]","[  0. 292. 236. 109. 452. 199. 363. 369. 304. 270. 450. 285. 372. 501.
  44.]"
0.06030150753768844,"[1.1945e+04 2.0050e+03 6.6100e+02 3.9450e+03 5.7400e+02 2.5000e+02
 1.3500e+02 1.0000e+00 2.3730e+03 0.0000e+00 2.2300e+02 2.2300e+02
 8.3500e+02 6.4000e+02 0.0000e+00]","[    0.  9291. 15456.  2421. 17981. 19899. 20431. 22014. 11829. 22113.
 19359. 20258. 10746. 15478. 22380.]","[10479. 10804.  6045. 15923.  3375.  2062.  1477.    39.  7891.    40.
  2374.  1641. 10393.  5773.     0.]","[  0. 324. 262. 135. 494. 213. 381. 370. 331. 271. 468. 302. 450. 533.
  44.]"
