thresholds,TP,TN,FP,FN
-1e-07,"[12099.  2346.   954.  3983.  1037.   479.   515.   303.  2585.   304.
   687.   527.  1228.  1188.    38.]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[10325. 20078. 21470. 18441. 21387. 21945. 21909. 22121. 19839. 22120.
 21737. 21897. 21196. 21236. 22386.]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.005025125628140704,"[1.2099e+04 2.3420e+03 9.2800e+02 3.9830e+03 1.0110e+03 4.5000e+02
 4.9500e+02 2.8300e+02 2.5660e+03 2.7400e+02 6.7800e+02 4.6600e+02
 1.2260e+03 1.1840e+03 5.0000e+00]","[    0.   676.  4240.     0.  3981. 11738.  5400.  5867.  3104.  5984.
  2271. 13441.    33.  1055. 21843.]","[10325. 19402. 17230. 18441. 17406. 10207. 16509. 16254. 16735. 16136.
 19466.  8456. 21163. 20181.   543.]",[ 0.  4. 26.  0. 26. 29. 20. 20. 19. 30.  9. 61.  2.  4. 33.]
0.010050251256281407,"[1.2099e+04 2.3250e+03 8.8800e+02 3.9830e+03 9.7100e+02 4.3200e+02
 4.5700e+02 2.2500e+02 2.5410e+03 2.3700e+02 6.3400e+02 4.1900e+02
 1.2180e+03 1.1340e+03 1.0000e+00]","[0.0000e+00 1.8110e+03 7.1510e+03 1.0000e+00 7.7560e+03 1.3768e+04
 9.4970e+03 1.1723e+04 5.2620e+03 1.0425e+04 7.3190e+03 1.6302e+04
 2.9100e+02 4.0550e+03 2.2340e+04]","[10325. 18267. 14319. 18440. 13631.  8177. 12412. 10398. 14577. 11695.
 14418.  5595. 20905. 17181.    46.]","[  0.  21.  66.   0.  66.  47.  58.  78.  44.  67.  53. 108.  10.  54.
  37.]"
0.01507537688442211,"[12099.  2308.   863.  3983.   935.   420.   426.   183.  2515.   211.
   581.   375.  1204.  1089.     0.]","[0.0000e+00 2.8390e+03 8.9240e+03 1.2000e+01 1.0147e+04 1.4974e+04
 1.2009e+04 1.5364e+04 6.6760e+03 1.3343e+04 1.0665e+04 1.7787e+04
 1.2690e+03 6.8760e+03 2.2379e+04]","[1.0325e+04 1.7239e+04 1.2546e+04 1.8429e+04 1.1240e+04 6.9710e+03
 9.9000e+03 6.7570e+03 1.3163e+04 8.7770e+03 1.1072e+04 4.1100e+03
 1.9927e+04 1.4360e+04 7.0000e+00]","[  0.  38.  91.   0. 102.  59.  89. 120.  70.  93. 106. 152.  24.  99.
  38.]"
0.020100502512562814,"[12099.  2280.   853.  3981.   904.   404.   396.   144.  2501.   181.
   520.   337.  1152.  1042.     0.]","[    0.  3815. 10141.    40. 11782. 15640. 13722. 17602.  7708. 15382.
 12905. 18667.  3092.  9011. 22386.]","[10325. 16263. 11329. 18401.  9605.  6305.  8187.  4519. 12131.  6738.
  8832.  3230. 18104. 12225.     0.]","[  0.  66. 101.   2. 133.  75. 119. 159.  84. 123. 167. 190.  76. 146.
  38.]"
0.02512562814070352,"[12099.  2259.   840.  3979.   866.   398.   367.   113.  2484.   161.
   474.   311.  1081.   994.     0.]","[    0.  4662. 11004.   133. 12969. 16117. 15008. 19078.  8485. 16794.
 14541. 19255.  5193. 10675. 22386.]","[10325. 15416. 10466. 18308.  8418.  5828.  6901.  3043. 11354.  5326.
  7196.  2642. 16003. 10561.     0.]","[  0.  87. 114.   4. 171.  81. 148. 190. 101. 143. 213. 216. 147. 194.
  38.]"
0.03015075376884422,"[12099.  2237.   822.  3973.   839.   391.   348.    86.  2465.   137.
   444.   298.  1004.   944.     0.]","[    0.  5464. 11710.   249. 13858. 16482. 15950. 20012.  9166. 17943.
 15698. 19668.  7367. 11909. 22386.]","[10325. 14614.  9760. 18192.  7529.  5463.  5959.  2109. 10673.  4177.
  6039.  2229. 13829.  9327.     0.]","[  0. 109. 132.  10. 198.  88. 167. 217. 120. 167. 243. 229. 224. 244.
  38.]"
0.035175879396984924,"[12099.  2209.   801.  3965.   814.   382.   330.    70.  2428.   109.
   411.   281.   914.   892.     0.]","[    0.  6218. 12313.   435. 14598. 16790. 16723. 20640.  9711. 18979.
 16565. 20041.  9479. 12982. 22386.]","[10325. 13860.  9157. 18006.  6789.  5155.  5186.  1481. 10128.  3141.
  5172.  1856. 11717.  8254.     0.]","[  0. 137. 153.  18. 223.  97. 185. 233. 157. 195. 276. 246. 314. 296.
  38.]"
0.04020100502512563,"[12099.  2191.   785.  3958.   792.   379.   307.    52.  2408.    82.
   392.   266.   827.   853.     0.]","[    0.  6963. 12873.   628. 15187. 17076. 17320. 21078. 10160. 19800.
 17269. 20301. 11208. 13894. 22386.]","[10325. 13115.  8597. 17813.  6200.  4869.  4589.  1043.  9679.  2320.
  4468.  1596.  9988.  7342.     0.]","[  0. 155. 169.  25. 245. 100. 208. 251. 177. 222. 295. 261. 401. 335.
  38.]"
0.04522613065326633,"[12099.  2157.   765.  3949.   767.   373.   293.    39.  2386.    64.
   366.   253.   737.   813.     0.]","[    0.  7666. 13409.   815. 15689. 17322. 17835. 21387. 10589. 20390.
 17809. 20481. 12600. 14668. 22386.]","[10325. 12412.  8061. 17626.  5698.  4623.  4074.   734.  9250.  1730.
  3928.  1416.  8596.  6568.     0.]","[  0. 189. 189.  34. 270. 106. 222. 264. 199. 240. 321. 274. 491. 375.
  38.]"
