thresholds,TP,TN,FP,FN
-1e-07,"[12160.  2225.   894.  3951.  1046.   446.   487.   319.  2625.   294.
   663.   557.  1285.  1141.    46.]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[10264. 20199. 21530. 18473. 21378. 21978. 21937. 22105. 19799. 22130.
 21761. 21867. 21139. 21283. 22378.]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.005025125628140704,"[1.216e+04 2.225e+03 8.940e+02 3.951e+03 1.045e+03 4.400e+02 4.760e+02
 2.980e+02 2.624e+03 2.940e+02 6.600e+02 5.360e+02 1.285e+03 1.141e+03
 7.000e+00]","[0.0000e+00 1.0000e+00 2.1200e+02 0.0000e+00 1.6600e+02 3.9890e+03
 1.5870e+03 4.3330e+03 2.3700e+02 6.0200e+02 2.5800e+02 4.1650e+03
 0.0000e+00 1.5000e+01 2.0665e+04]","[10264. 20198. 21318. 18473. 21212. 17989. 20350. 17772. 19562. 21528.
 21503. 17702. 21139. 21268.  1713.]",[ 0.  0.  0.  0.  1.  6. 11. 21.  1.  0.  3. 21.  0.  0. 39.]
0.010050251256281407,"[12160.  2225.   891.  3951.  1039.   438.   432.   222.  2621.   281.
   650.   470.  1284.  1141.     0.]","[0.0000e+00 3.9000e+01 8.7400e+02 0.0000e+00 8.8100e+02 6.1730e+03
 5.5220e+03 1.0250e+04 6.4100e+02 2.9100e+03 1.8000e+03 9.9430e+03
 7.0000e+00 1.0900e+02 2.2375e+04]","[1.0264e+04 2.0160e+04 2.0656e+04 1.8473e+04 2.0497e+04 1.5805e+04
 1.6415e+04 1.1855e+04 1.9158e+04 1.9220e+04 1.9961e+04 1.1924e+04
 2.1132e+04 2.1174e+04 3.0000e+00]",[ 0.  0.  3.  0.  7.  8. 55. 97.  4. 13. 13. 87.  1.  0. 46.]
0.01507537688442211,"[12160.  2224.   883.  3951.  1022.   436.   371.   184.  2616.   245.
   615.   360.  1283.  1138.     0.]","[    0.   168.  1827.     0.  2219.  7494.  9660. 13747.  1161.  6485.
  4508. 14729.    49.   368. 22378.]","[10264. 20031. 19703. 18473. 19159. 14484. 12277.  8358. 18638. 15645.
 17253.  7138. 21090. 20915.     0.]","[  0.   1.  11.   0.  24.  10. 116. 135.   9.  49.  48. 197.   2.   3.
  46.]"
0.020100502512562814,"[12160.  2222.   880.  3951.   991.   430.   310.   134.  2608.   206.
   556.   264.  1280.  1132.     0.]","[0.0000e+00 4.0900e+02 2.7970e+03 3.0000e+00 3.8420e+03 8.6610e+03
 1.3178e+04 1.6051e+04 1.7150e+03 1.0668e+04 7.3670e+03 1.7812e+04
 2.2200e+02 9.7600e+02 2.2378e+04]","[10264. 19790. 18733. 18470. 17536. 13317.  8759.  6054. 18084. 11462.
 14394.  4055. 20917. 20307.     0.]","[  0.   3.  14.   0.  55.  16. 177. 185.  17.  88. 107. 293.   5.   9.
  46.]"
0.02512562814070352,"[12160.  2216.   871.  3951.   951.   403.   253.   107.  2604.   166.
   507.   207.  1266.  1115.     0.]","[0.0000e+00 8.2600e+02 3.7220e+03 6.0000e+00 5.6730e+03 1.0089e+04
 1.6021e+04 1.7732e+04 2.2510e+03 1.4059e+04 9.9560e+03 1.9596e+04
 7.3000e+02 1.8860e+03 2.2378e+04]","[10264. 19373. 17808. 18467. 15705. 11889.  5916.  4373. 17548.  8071.
 11805.  2271. 20409. 19397.     0.]","[  0.   9.  23.   0.  95.  43. 234. 212.  21. 128. 156. 350.  19.  26.
  46.]"
0.03015075376884422,"[12160.  2198.   869.  3951.   896.   373.   216.    82.  2599.   132.
   460.   157.  1228.  1082.     0.]","[0.0000e+00 1.3630e+03 4.5120e+03 1.0000e+01 7.6060e+03 1.1690e+04
 1.8034e+04 1.8950e+04 2.7660e+03 1.6300e+04 1.2080e+04 2.0580e+04
 1.7460e+03 3.0940e+03 2.2378e+04]","[10264. 18836. 17018. 18463. 13772. 10288.  3903.  3155. 17033.  5830.
  9681.  1287. 19393. 18189.     0.]","[  0.  27.  25.   0. 150.  73. 271. 237.  26. 162. 203. 400.  57.  59.
  46.]"
0.035175879396984924,"[12160.  2182.   865.  3951.   838.   333.   185.    61.  2595.   107.
   422.   112.  1171.  1034.     0.]","[0.0000e+00 1.9930e+03 5.2070e+03 1.6000e+01 9.5090e+03 1.3302e+04
 1.9357e+04 1.9940e+04 3.2660e+03 1.7853e+04 1.3695e+04 2.1149e+04
 3.1090e+03 4.6340e+03 2.2378e+04]","[10264. 18206. 16323. 18457. 11869.  8676.  2580.  2165. 16533.  4277.
  8066.   718. 18030. 16649.     0.]","[  0.  43.  29.   0. 208. 113. 302. 258.  30. 187. 241. 445. 114. 107.
  46.]"
0.04020100502512563,"[12160.  2159.   856.  3948.   787.   284.   144.    49.  2587.    84.
   382.    88.  1101.   989.     0.]","[    0.  2750.  5859.    30. 11286. 14618. 20192. 20720.  3746. 18965.
 15000. 21423.  4753.  6294. 22378.]","[10264. 17449. 15671. 18443. 10092.  7360.  1745.  1385. 16053.  3165.
  6761.   444. 16386. 14989.     0.]","[  0.  66.  38.   3. 259. 162. 343. 270.  38. 210. 281. 469. 184. 152.
  46.]"
0.04522613065326633,"[12160.  2144.   850.  3946.   737.   250.   121.    28.  2576.    68.
   338.    74.  1029.   939.     0.]","[    0.  3568.  6403.    44. 12855. 15716. 20780. 21280.  4214. 19878.
 16123. 21578.  6423.  8016. 22378.]","[10264. 16631. 15127. 18429.  8523.  6262.  1157.   825. 15585.  2252.
  5638.   289. 14716. 13267.     0.]","[  0.  81.  44.   5. 309. 196. 366. 291.  49. 226. 325. 483. 256. 202.
  46.]"
0.05025125628140704,"[12160.  2115.   844.  3946.   680.   230.   104.    20.  2568.    45.
   302.    58.   954.   870.     0.]","[    0.  4343.  6936.    71. 14196. 16559. 21125. 21662.  4665. 20606.
 16985. 21667.  8130.  9689. 22378.]","[10264. 15856. 14594. 18402.  7182.  5419.   812.   443. 15134.  1524.
  4776.   200. 13009. 11594.     0.]","[  0. 110.  50.   5. 366. 216. 383. 299.  57. 249. 361. 499. 331. 271.
  46.]"
0.05527638190954774,"[1.216e+04 2.073e+03 8.330e+02 3.946e+03 6.510e+02 2.060e+02 8.400e+01
 1.100e+01 2.556e+03 3.500e+01 2.740e+02 4.800e+01 8.700e+02 8.080e+02
 0.000e+00]","[    0.  5148.  7429.    86. 15313. 17272. 21355. 21894.  5131. 21288.
 17693. 21734.  9738. 11174. 22378.]","[10264. 15051. 14101. 18387.  6065.  4706.   582.   211. 14668.   842.
  4068.   133. 11401. 10109.     0.]","[  0. 152.  61.   5. 395. 240. 403. 308.  69. 259. 389. 509. 415. 333.
  46.]"
0.06030150753768844,"[1.216e+04 2.035e+03 8.210e+02 3.943e+03 5.990e+02 1.900e+02 6.700e+01
 3.000e+00 2.546e+03 1.800e+01 2.460e+02 4.100e+01 7.870e+02 7.600e+02
 0.000e+00]","[    0.  5961.  7883.   121. 16252. 17842. 21490. 22016.  5593. 21808.
 18311. 21771. 11225. 12471. 22378.]","[10264. 14238. 13647. 18352.  5126.  4136.   447.    89. 14206.   322.
  3450.    96.  9914.  8812.     0.]","[  0. 190.  73.   8. 447. 256. 420. 316.  79. 276. 417. 516. 498. 381.
  46.]"
0.06532663316582915,"[1.216e+04 1.996e+03 8.100e+02 3.942e+03 5.540e+02 1.620e+02 5.500e+01
 1.000e+00 2.534e+03 4.000e+00 2.190e+02 3.500e+01 7.310e+02 7.060e+02
 0.000e+00]","[    0.  6708.  8408.   164. 16960. 18355. 21589. 22070.  6016. 22045.
 18791. 21801. 12698. 13710. 22378.]","[10264. 13491. 13122. 18309.  4418.  3623.   348.    35. 13783.    85.
  2970.    66.  8441.  7573.     0.]","[  0. 229.  84.   9. 492. 284. 432. 318.  91. 290. 444. 522. 554. 435.
  46.]"
0.07035175879396985,"[12160.  1946.   799.  3939.   518.   142.    50.     0.  2524.     0.
   203.    30.   656.   648.     0.]","[    0.  7438.  8945.   220. 17542. 18829. 21664. 22096.  6429. 22130.
 19236. 21820. 14046. 14731. 22378.]","[1.0264e+04 1.2761e+04 1.2585e+04 1.8253e+04 3.8360e+03 3.1490e+03
 2.7300e+02 9.0000e+00 1.3370e+04 0.0000e+00 2.5250e+03 4.7000e+01
 7.0930e+03 6.5520e+03 0.0000e+00]","[  0. 279.  95.  12. 528. 304. 437. 319. 101. 294. 460. 527. 629. 493.
  46.]"
0.07537688442211055,"[12160.  1890.   783.  3933.   486.   131.    45.     0.  2515.     0.
   179.    22.   586.   602.     0.]","[1.0000e+00 8.1600e+03 9.4880e+03 2.8900e+02 1.8067e+04 1.9227e+04
 2.1714e+04 2.2105e+04 6.8340e+03 2.2130e+04 1.9598e+04 2.1834e+04
 1.5271e+04 1.5613e+04 2.2378e+04]","[10263. 12039. 12042. 18184.  3311.  2751.   223.     0. 12965.     0.
  2163.    33.  5868.  5670.     0.]","[  0. 335. 111.  18. 560. 315. 442. 319. 110. 294. 484. 535. 699. 539.
  46.]"
0.08040201005025126,"[12160.  1838.   762.  3929.   444.   118.    42.     0.  2496.     0.
   157.    21.   523.   557.     0.]","[1.0000e+00 8.8500e+03 1.0060e+04 3.6800e+02 1.8505e+04 1.9603e+04
 2.1747e+04 2.2105e+04 7.2140e+03 2.2130e+04 1.9896e+04 2.1841e+04
 1.6356e+04 1.6332e+04 2.2378e+04]","[10263. 11349. 11470. 18105.  2873.  2375.   190.     0. 12585.     0.
  1865.    26.  4783.  4951.     0.]","[  0. 387. 132.  22. 602. 328. 445. 319. 129. 294. 506. 536. 762. 584.
  46.]"
0.08542713567839195,"[12160.  1791.   741.  3922.   414.   108.    40.     0.  2483.     0.
   132.    18.   452.   521.     0.]","[2.0000e+00 9.4890e+03 1.0654e+04 4.6200e+02 1.8859e+04 1.9941e+04
 2.1784e+04 2.2105e+04 7.6020e+03 2.2130e+04 2.0172e+04 2.1847e+04
 1.7285e+04 1.6989e+04 2.2378e+04]","[10262. 10710. 10876. 18011.  2519.  2037.   153.     0. 12197.     0.
  1589.    20.  3854.  4294.     0.]","[  0. 434. 153.  29. 632. 338. 447. 319. 142. 294. 531. 539. 833. 620.
  46.]"
0.09045226130653267,"[12160.  1730.   719.  3916.   388.   100.    36.     0.  2463.     0.
   114.    18.   382.   489.     0.]","[2.0000e+00 1.0120e+04 1.1318e+04 5.6800e+02 1.9152e+04 2.0225e+04
 2.1810e+04 2.2105e+04 7.9830e+03 2.2130e+04 2.0380e+04 2.1848e+04
 1.8043e+04 1.7548e+04 2.2378e+04]","[10262. 10079. 10212. 17905.  2226.  1753.   127.     0. 11816.     0.
  1381.    19.  3096.  3735.     0.]","[  0. 495. 175.  35. 658. 346. 451. 319. 162. 294. 549. 539. 903. 652.
  46.]"
0.09547738693467336,"[12160.  1675.   690.  3909.   364.    95.    35.     0.  2450.     0.
   103.    17.   333.   460.     0.]","[3.0000e+00 1.0770e+04 1.2009e+04 6.7300e+02 1.9428e+04 2.0493e+04
 2.1827e+04 2.2105e+04 8.3670e+03 2.2130e+04 2.0590e+04 2.1850e+04
 1.8655e+04 1.8048e+04 2.2378e+04]","[1.0261e+04 9.4290e+03 9.5210e+03 1.7800e+04 1.9500e+03 1.4850e+03
 1.1000e+02 0.0000e+00 1.1432e+04 0.0000e+00 1.1710e+03 1.7000e+01
 2.4840e+03 3.2350e+03 0.0000e+00]","[  0. 550. 204.  42. 682. 351. 452. 319. 175. 294. 560. 540. 952. 681.
  46.]"
