thresholds,TP,TN,FP,FN
-1e-07,"[12040.  2326.   968.  3886.  1073.   448.   499.   343.  2741.   285.
   670.   592.  1284.  1139.    47.]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[10384. 20098. 21456. 18538. 21351. 21976. 21925. 22081. 19683. 22139.
 21754. 21832. 21140. 21285. 22377.]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.005025125628140704,"[12040.  2325.   964.  3886.  1063.   428.   480.   328.  2733.   276.
   655.   577.  1284.  1134.    13.]","[0.0000e+00 3.1400e+02 1.6450e+03 0.0000e+00 2.5230e+03 1.0481e+04
 4.6230e+03 5.3560e+03 2.2150e+03 4.7410e+03 2.0400e+03 7.7400e+03
 1.0000e+00 4.1700e+02 1.9880e+04]","[10384. 19784. 19811. 18538. 18828. 11495. 17302. 16725. 17468. 17398.
 19714. 14092. 21139. 20868.  2497.]",[ 0.  1.  4.  0. 10. 20. 19. 15.  8.  9. 15. 15.  0.  5. 34.]
0.010050251256281407,"[1.204e+04 2.317e+03 9.410e+02 3.886e+03 1.037e+03 3.990e+02 4.430e+02
 2.850e+02 2.715e+03 2.390e+02 6.130e+02 5.470e+02 1.284e+03 1.117e+03
 7.000e+00]","[0.0000e+00 1.3300e+03 5.2450e+03 0.0000e+00 5.8640e+03 1.4049e+04
 9.4450e+03 1.0376e+04 4.3070e+03 1.0118e+04 6.3680e+03 1.1467e+04
 1.6000e+01 1.8860e+03 2.1839e+04]","[10384. 18768. 16211. 18538. 15487.  7927. 12480. 11705. 15376. 12021.
 15386. 10365. 21124. 19399.   538.]",[ 0.  9. 27.  0. 36. 49. 56. 58. 26. 46. 57. 45.  0. 22. 40.]
0.01507537688442211,"[1.204e+04 2.302e+03 9.010e+02 3.886e+03 1.003e+03 3.850e+02 4.000e+02
 2.350e+02 2.688e+03 1.880e+02 5.500e+02 5.100e+02 1.281e+03 1.082e+03
 1.000e+00]","[    0.  2376.  7822.     0.  8673. 15358. 12436. 13873.  5882. 13501.
  9972. 13785.   143.  3934. 22346.]","[10384. 17722. 13634. 18538. 12678.  6618.  9489.  8208. 13801.  8638.
 11782.  8047. 20997. 17351.    31.]","[  0.  24.  67.   0.  70.  63.  99. 108.  53.  97. 120.  82.   3.  57.
  46.]"
0.020100502512562814,"[12040.  2282.   875.  3886.   960.   377.   355.   191.  2658.   154.
   508.   475.  1276.  1045.     0.]","[    0.  3282.  9411.     0. 10780. 16053. 14313. 16312.  7060. 16057.
 12634. 15453.   608.  6138. 22377.]","[10384. 16816. 12045. 18538. 10571.  5923.  7612.  5769. 12623.  6082.
  9120.  6379. 20532. 15147.     0.]","[  0.  44.  93.   0. 113.  71. 144. 152.  83. 131. 162. 117.   8.  94.
  47.]"
0.02512562814070352,"[12040.  2269.   851.  3886.   935.   361.   333.   146.  2627.   118.
   466.   445.  1251.   990.     0.]","[    0.  4178. 10454.     0. 12327. 16495. 15585. 18237.  7988. 17534.
 14236. 16610.  1459.  8184. 22377.]","[10384. 15920. 11002. 18538.  9024.  5481.  6340.  3844. 11695.  4605.
  7518.  5222. 19681. 13101.     0.]","[  0.  57. 117.   0. 138.  87. 166. 197. 114. 167. 204. 147.  33. 149.
  47.]"
0.03015075376884422,"[12040.  2240.   841.  3886.   895.   350.   307.    90.  2608.   103.
   429.   422.  1211.   943.     0.]","[    0.  5032. 11302.     0. 13469. 16882. 16495. 19903.  8767. 18526.
 15305. 17470.  2742.  9797. 22377.]","[10384. 15066. 10154. 18538.  7882.  5094.  5430.  2178. 10916.  3613.
  6449.  4362. 18398. 11488.     0.]","[  0.  86. 127.   0. 178.  98. 192. 253. 133. 182. 241. 170.  73. 196.
  47.]"
0.035175879396984924,"[12040.  2211.   824.  3886.   860.   336.   282.    44.  2585.    79.
   394.   400.  1170.   895.     0.]","[0.0000e+00 5.8220e+03 1.1976e+04 2.0000e+00 1.4347e+04 1.7254e+04
 1.7208e+04 2.0995e+04 9.3970e+03 1.9322e+04 1.6150e+04 1.8184e+04
 4.2310e+03 1.1148e+04 2.2377e+04]","[10384. 14276.  9480. 18536.  7004.  4722.  4717.  1086. 10286.  2817.
  5604.  3648. 16909. 10137.     0.]","[  0. 115. 144.   0. 213. 112. 217. 299. 156. 206. 276. 192. 114. 244.
  47.]"
0.04020100502512563,"[12040.  2170.   804.  3886.   825.   331.   271.    23.  2556.    62.
   370.   371.  1121.   843.     0.]","[0.0000e+00 6.6170e+03 1.2608e+04 8.0000e+00 1.5056e+04 1.7579e+04
 1.7752e+04 2.1639e+04 9.9540e+03 2.0070e+04 1.6842e+04 1.8775e+04
 5.8240e+03 1.2219e+04 2.2377e+04]","[10384. 13481.  8848. 18530.  6295.  4397.  4173.   442.  9729.  2069.
  4912.  3057. 15316.  9066.     0.]","[  0. 156. 164.   0. 248. 117. 228. 320. 185. 223. 300. 221. 163. 296.
  47.]"
0.04522613065326633,"[1.204e+04 2.137e+03 7.920e+02 3.885e+03 8.000e+02 3.190e+02 2.540e+02
 8.000e+00 2.529e+03 4.300e+01 3.430e+02 3.510e+02 1.050e+03 8.140e+02
 0.000e+00]","[    0.  7296. 13184.    28. 15664. 17880. 18201. 21945. 10450. 20734.
 17447. 19235.  7477. 13055. 22377.]","[10384. 12802.  8272. 18510.  5687.  4096.  3724.   136.  9233.  1405.
  4307.  2597. 13663.  8230.     0.]","[  0. 189. 176.   1. 273. 129. 245. 335. 212. 242. 327. 241. 234. 325.
  47.]"
0.05025125628140704,"[1.204e+04 2.104e+03 7.670e+02 3.883e+03 7.780e+02 3.040e+02 2.280e+02
 3.000e+00 2.512e+03 2.600e+01 3.220e+02 3.310e+02 9.870e+02 7.950e+02
 0.000e+00]","[    0.  8068. 13653.    69. 16112. 18153. 18604. 22036. 10834. 21316.
 18026. 19628.  9019. 13766. 22377.]","[10384. 12030.  7803. 18469.  5239.  3823.  3321.    45.  8849.   823.
  3728.  2204. 12121.  7519.     0.]","[  0. 222. 201.   3. 295. 144. 271. 340. 229. 259. 348. 261. 297. 344.
  47.]"
0.05527638190954774,"[12040.  2063.   745.  3877.   758.   293.   211.     0.  2497.    18.
   290.   315.   906.   769.     0.]","[    0.  8735. 14067.   171. 16516. 18448. 19009. 22067. 11200. 21728.
 18475. 19944. 10541. 14323. 22377.]","[1.0384e+04 1.1363e+04 7.3890e+03 1.8367e+04 4.8350e+03 3.5280e+03
 2.9160e+03 1.4000e+01 8.4830e+03 4.1100e+02 3.2790e+03 1.8880e+03
 1.0599e+04 6.9620e+03 0.0000e+00]","[  0. 263. 223.   9. 315. 155. 288. 343. 244. 267. 380. 277. 378. 370.
  47.]"
0.06030150753768844,"[1.204e+04 2.017e+03 7.270e+02 3.870e+03 7.340e+02 2.740e+02 1.890e+02
 0.000e+00 2.471e+03 1.000e+01 2.700e+02 3.030e+02 8.290e+02 7.430e+02
 0.000e+00]","[    0.  9415. 14452.   328. 16860. 18686. 19392. 22076. 11558. 21952.
 18827. 20159. 11895. 14855. 22377.]","[1.0384e+04 1.0683e+04 7.0040e+03 1.8210e+04 4.4910e+03 3.2900e+03
 2.5330e+03 5.0000e+00 8.1250e+03 1.8700e+02 2.9270e+03 1.6730e+03
 9.2450e+03 6.4300e+03 0.0000e+00]","[  0. 309. 241.  16. 339. 174. 310. 343. 270. 275. 400. 289. 455. 396.
  47.]"
0.06532663316582915,"[1.204e+04 1.966e+03 7.110e+02 3.855e+03 7.110e+02 2.590e+02 1.650e+02
 0.000e+00 2.452e+03 7.000e+00 2.580e+02 2.930e+02 7.510e+02 7.110e+02
 0.000e+00]","[    0. 10047. 14853.   577. 17165. 18904. 19734. 22080. 11863. 22064.
 19105. 20365. 13065. 15307. 22377.]","[1.0384e+04 1.0051e+04 6.6030e+03 1.7961e+04 4.1860e+03 3.0720e+03
 2.1910e+03 1.0000e+00 7.8200e+03 7.5000e+01 2.6490e+03 1.4670e+03
 8.0750e+03 5.9780e+03 0.0000e+00]","[  0. 360. 257.  31. 362. 189. 334. 343. 289. 278. 412. 299. 533. 428.
  47.]"
