epoch,auc_2,loss,val_auc_2,val_loss
0,0.604556143283844,0.2207956612110138,0.5,12.93753719329834
1,0.6289448142051697,0.20701393485069275,0.5921971797943115,0.2169816792011261
2,0.575173020362854,0.21390387415885925,0.5017503499984741,0.21838364005088806
3,0.5443125367164612,0.21633723378181458,0.49993520975112915,0.21776027977466583
4,0.5016414523124695,0.2182552069425583,0.5,0.21777783334255219
5,0.5023834705352783,0.21793407201766968,0.5,0.21765954792499542
6,0.4999734163284302,0.21786576509475708,0.5,0.21765640377998352
7,0.49979928135871887,0.21780753135681152,0.5,0.21764574944972992
8,0.4976494610309601,0.21773594617843628,0.5,0.21758924424648285
9,0.4979114532470703,0.21771104633808136,0.5,0.21759113669395447
10,0.49971210956573486,0.21765761077404022,0.5,0.21758510172367096
11,0.4996936023235321,0.21759511530399323,0.4999571144580841,0.21757224202156067
12,0.5023126006126404,0.21753093600273132,0.5,0.21757656335830688
13,0.5006176829338074,0.2175542712211609,0.5,0.21757206320762634
14,0.49856603145599365,0.2175704687833786,0.49999696016311646,0.21756884455680847
15,0.500548779964447,0.217543363571167,0.4997026324272156,0.2175690084695816
16,0.5048225522041321,0.2174479216337204,0.5032408237457275,0.21755167841911316
17,0.5320092439651489,0.21683691442012787,0.5479374527931213,0.2169366329908371
18,0.5655176043510437,0.2156137377023697,0.572943389415741,0.21509653329849243
19,0.5769334435462952,0.2143022119998932,0.5789719223976135,0.2134402096271515
20,0.5841751098632812,0.21285931766033173,0.5397300720214844,0.2173650711774826
21,0.5940850377082825,0.2114306092262268,0.5926584601402283,0.2109629362821579
22,0.5976709723472595,0.21032461524009705,0.6016079187393188,0.20937708020210266
23,0.6007506251335144,0.2096206396818161,0.5808743834495544,0.21284456551074982
24,0.6057093739509583,0.20911672711372375,0.6014477610588074,0.20887713134288788
25,0.6074113249778748,0.20866140723228455,0.604505181312561,0.20929183065891266
26,0.6081017851829529,0.20812246203422546,0.6119765043258667,0.20798137784004211
27,0.6086835265159607,0.20792075991630554,0.6112108826637268,0.2077832967042923
28,0.6096598505973816,0.20764051377773285,0.6153964996337891,0.20728090405464172
29,0.615057110786438,0.20720358192920685,0.5784814953804016,0.21397556364536285
30,0.6144144535064697,0.20696263015270233,0.6089399456977844,0.2083781361579895
31,0.6177203059196472,0.206598162651062,0.6128886342048645,0.20717443525791168
32,0.6188703775405884,0.20651875436306,0.5455700755119324,0.21995438635349274
33,0.6208978295326233,0.20606456696987152,0.6176767945289612,0.2070397138595581
34,0.6215888857841492,0.20591388642787933,0.6155501008033752,0.20724183320999146
35,0.6229938268661499,0.20554371178150177,0.6250040531158447,0.20579023659229279
36,0.6272725462913513,0.20531721413135529,0.6258732676506042,0.20554876327514648
37,0.6269649267196655,0.2050471156835556,0.628085196018219,0.20549187064170837
38,0.6291276216506958,0.20483045279979706,0.6305210590362549,0.2048988938331604
39,0.6341940760612488,0.20433875918388367,0.637212872505188,0.20465914905071259
40,0.6359623670578003,0.20401132106781006,0.637654185295105,0.20417818427085876
41,0.6364030838012695,0.20372015237808228,0.6426613330841064,0.2033654898405075
42,0.6421907544136047,0.20328092575073242,0.6380928158760071,0.20449891686439514
43,0.6431580781936646,0.20306378602981567,0.6364557147026062,0.20463630557060242
44,0.6442844271659851,0.20281076431274414,0.623416543006897,0.20907971262931824
45,0.6482343077659607,0.20225942134857178,0.6520441770553589,0.20244158804416656
46,0.6464222073554993,0.20222613215446472,0.6516396403312683,0.20241758227348328
47,0.6496867537498474,0.2019977569580078,0.6490998864173889,0.20349536836147308
48,0.6509069800376892,0.20189377665519714,0.6539377570152283,0.2026846706867218
49,0.6526886224746704,0.20161621272563934,0.6573756337165833,0.20165406167507172
50,0.6512840390205383,0.20177339017391205,0.656279981136322,0.2016887068748474
51,0.6522631049156189,0.20158915221691132,0.6565721035003662,0.20153535902500153
52,0.6522742509841919,0.20152929425239563,0.6576359868049622,0.2014746367931366
53,0.6540855169296265,0.20139306783676147,0.6562471985816956,0.2016044557094574
54,0.6548023223876953,0.20142918825149536,0.659079909324646,0.2013968974351883
55,0.6546405553817749,0.2013656497001648,0.6571735739707947,0.2015296220779419
56,0.6554374694824219,0.2012791633605957,0.6589046716690063,0.20130851864814758
57,0.6564314365386963,0.20107868313789368,0.6600353121757507,0.20115593075752258
58,0.6549406051635742,0.20113855600357056,0.6586723327636719,0.20140136778354645
59,0.657485842704773,0.20106378197669983,0.6581233143806458,0.20143654942512512
60,0.6579893231391907,0.20097073912620544,0.6565655469894409,0.20155069231987
61,0.6580305695533752,0.2009228765964508,0.6608908772468567,0.2009788602590561
62,0.656399667263031,0.2009337842464447,0.6611019372940063,0.20093737542629242
63,0.6560032963752747,0.20093268156051636,0.6605631113052368,0.20100648701190948
64,0.6563771963119507,0.20094344019889832,0.6602513194084167,0.20103275775909424
65,0.657598614692688,0.2008034884929657,0.6619254946708679,0.20087386667728424
66,0.6561804413795471,0.20082756876945496,0.6614007353782654,0.20092636346817017
67,0.6585910320281982,0.20062889158725739,0.6616436243057251,0.20090870559215546
68,0.6558862328529358,0.2008027881383896,0.6619914770126343,0.20087198913097382
69,0.6591473817825317,0.20069767534732819,0.6619287133216858,0.20086173713207245
70,0.6582881808280945,0.20080523192882538,0.6619868874549866,0.20086437463760376
71,0.6575023531913757,0.20074626803398132,0.6616953015327454,0.2008538544178009
72,0.658625066280365,0.20068995654582977,0.6616246700286865,0.20084407925605774
73,0.6598600745201111,0.20077106356620789,0.6618723273277283,0.20083989202976227
74,0.6602152585983276,0.20065608620643616,0.6615965366363525,0.2008393555879593
75,0.6582814455032349,0.20063738524913788,0.661641538143158,0.20084026455879211
76,0.6574224829673767,0.20065148174762726,0.6617746949195862,0.20083506405353546
77,0.6591197848320007,0.2007194608449936,0.6617505550384521,0.20083345472812653
78,0.6597787141799927,0.2006283700466156,0.6618320941925049,0.20083336532115936
79,0.6577194333076477,0.2007119208574295,0.6616289615631104,0.20083484053611755
80,0.6585311889648438,0.20059028267860413,0.6616455316543579,0.2008342295885086
81,0.6568626165390015,0.2007325291633606,0.6617615222930908,0.20082628726959229
82,0.6589124798774719,0.2006276547908783,0.6619207859039307,0.20082403719425201
83,0.6587661504745483,0.20064078271389008,0.6618001461029053,0.20082710683345795
84,0.6576717495918274,0.2007238119840622,0.661865234375,0.20082826912403107
85,0.6591933965682983,0.20068997144699097,0.6618849635124207,0.20083120465278625
86,0.6565627455711365,0.20069953799247742,0.6617143154144287,0.20083069801330566
87,0.6561377644538879,0.20067816972732544,0.6617968678474426,0.20083393156528473
88,0.660139799118042,0.2006768435239792,0.6617119312286377,0.20083129405975342
89,0.656718909740448,0.2006743848323822,0.6617122888565063,0.20082813501358032
90,0.6583424210548401,0.2007385492324829,0.6617605090141296,0.20082996785640717
91,0.6586654782295227,0.20063139498233795,0.6617410182952881,0.2008277177810669
92,0.6572502255439758,0.20064517855644226,0.6618518829345703,0.2008291780948639
93,0.6596623063087463,0.20064197480678558,0.6617628931999207,0.20083214342594147
94,0.6574240326881409,0.20075573027133942,0.6617509126663208,0.200829416513443
95,0.6575948596000671,0.2006779909133911,0.6617509126663208,0.20082987844944
96,0.6594654321670532,0.20060737431049347,0.6617787480354309,0.2008289396762848
97,0.6574742794036865,0.20064343512058258,0.6617487668991089,0.20082981884479523
98,0.6580667495727539,0.20072722434997559,0.6616958379745483,0.20083068311214447
