epoch,auc_3,loss,val_auc_3,val_loss
0,0.6098023653030396,0.21919654309749603,0.5167041420936584,0.22341288626194
1,0.6292377710342407,0.20685134828090668,0.5383909940719604,0.23109889030456543
2,0.6183550357818604,0.20788374543190002,0.5027441382408142,0.22026559710502625
3,0.6038182973861694,0.2100537270307541,0.5005854368209839,0.22888249158859253
4,0.6200990080833435,0.2073914259672165,0.5,0.22875815629959106
5,0.6141580939292908,0.2082275003194809,0.5,4.5171589851379395
6,0.6042686700820923,0.2092551738023758,0.6208912134170532,0.20927868783473969
7,0.6419163346290588,0.20402401685714722,0.6513894200325012,0.20840810239315033
8,0.653534471988678,0.20205974578857422,0.5283899903297424,0.23637637495994568
9,0.6573843359947205,0.2014666050672531,0.5409010648727417,0.2300000637769699
10,0.6579996943473816,0.20091405510902405,0.49992111325263977,0.24047398567199707
11,0.6635066866874695,0.1998646855354309,0.6628962159156799,0.2067326307296753
12,0.6724078059196472,0.19879326224327087,0.6504268646240234,0.21328774094581604
13,0.6732180118560791,0.19828853011131287,0.6189396977424622,0.22356314957141876
14,0.6733637452125549,0.1981835961341858,0.6430076956748962,0.21050406992435455
15,0.6768110394477844,0.19741229712963104,0.6742655634880066,0.20674404501914978
16,0.680139422416687,0.19672951102256775,0.6739673614501953,0.20680122077465057
17,0.6790046095848083,0.1964031606912613,0.6728799343109131,0.20805677771568298
18,0.6829013824462891,0.19574512541294098,0.6789907217025757,0.20338764786720276
19,0.6852701902389526,0.19557161629199982,0.6799873113632202,0.2036946564912796
20,0.6892379522323608,0.19531486928462982,0.6808717250823975,0.20381417870521545
21,0.6884496212005615,0.1952154040336609,0.6643391251564026,0.21094681322574615
22,0.6869916319847107,0.19489921629428864,0.6772222518920898,0.2040034830570221
23,0.6879644989967346,0.19467683136463165,0.6770910620689392,0.20345571637153625
24,0.6880284547805786,0.1944572478532791,0.6776133179664612,0.20336733758449554
25,0.6899457573890686,0.19433996081352234,0.6792925596237183,0.2033309042453766
26,0.6910648345947266,0.1941666603088379,0.6766722202301025,0.2042066752910614
27,0.6906777620315552,0.19426622986793518,0.6769482493400574,0.20378723740577698
28,0.6901916861534119,0.1940634697675705,0.6768178343772888,0.2031671106815338
29,0.690325140953064,0.19398233294487,0.6779531836509705,0.20335161685943604
30,0.6926101446151733,0.1939530223608017,0.6773569583892822,0.2036798894405365
31,0.6914981603622437,0.19391748309135437,0.6794520020484924,0.20211762189865112
32,0.6926917433738708,0.193779855966568,0.6773127317428589,0.20306633412837982
33,0.69245445728302,0.19368495047092438,0.6775976419448853,0.2035181224346161
34,0.6911913752555847,0.19371294975280762,0.6777130365371704,0.20334091782569885
35,0.6933966875076294,0.19368021190166473,0.6774423122406006,0.20319676399230957
36,0.6931285858154297,0.19370579719543457,0.6764833331108093,0.20379675924777985
37,0.6950318813323975,0.1935986429452896,0.6777400970458984,0.20331339538097382
38,0.692874550819397,0.193583682179451,0.6774741411209106,0.20341739058494568
39,0.6920545101165771,0.19371511042118073,0.6774194240570068,0.20332518219947815
40,0.6931498646736145,0.19365157186985016,0.6772027611732483,0.20349568128585815
41,0.6922982335090637,0.1936204731464386,0.6771886348724365,0.20353160798549652
42,0.69297194480896,0.19372928142547607,0.6772426962852478,0.20357854664325714
43,0.692697286605835,0.19380483031272888,0.6771360635757446,0.20356792211532593
44,0.6928276419639587,0.19364438951015472,0.676978349685669,0.20366543531417847
45,0.6933766007423401,0.19356513023376465,0.6770452857017517,0.2036782205104828
46,0.6935799717903137,0.19348903000354767,0.6770142912864685,0.20371410250663757
47,0.6931203603744507,0.19359007477760315,0.6771306991577148,0.20362752676010132
48,0.6923207640647888,0.19359682500362396,0.6770122051239014,0.20362012088298798
49,0.6925141215324402,0.19369301199913025,0.6770657896995544,0.20363682508468628
50,0.6910999417304993,0.19369009137153625,0.6770073175430298,0.20366723835468292
51,0.6944301128387451,0.19366011023521423,0.6770685911178589,0.20366577804088593
