,No Finding,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia
12,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.2652705, shape=(), dtype=float32)","tf.Tensor(0.17663817, shape=(), dtype=float32)","tf.Tensor(0.31139007, shape=(), dtype=float32)","tf.Tensor(0.24006763, shape=(), dtype=float32)","tf.Tensor(0.16645244, shape=(), dtype=float32)","tf.Tensor(0.12542838, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.37611338, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1407963, shape=(), dtype=float32)","tf.Tensor(0.2014775, shape=(), dtype=float32)","tf.Tensor(0.14703397, shape=(), dtype=float32)","tf.Tensor(0.17422588, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
13,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.27031732, shape=(), dtype=float32)","tf.Tensor(0.18130082, shape=(), dtype=float32)","tf.Tensor(0.3136209, shape=(), dtype=float32)","tf.Tensor(0.24354376, shape=(), dtype=float32)","tf.Tensor(0.1690238, shape=(), dtype=float32)","tf.Tensor(0.13358925, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.38358778, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14006817, shape=(), dtype=float32)","tf.Tensor(0.20972973, shape=(), dtype=float32)","tf.Tensor(0.15203467, shape=(), dtype=float32)","tf.Tensor(0.17842208, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
14,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.2753322, shape=(), dtype=float32)","tf.Tensor(0.18461977, shape=(), dtype=float32)","tf.Tensor(0.31660533, shape=(), dtype=float32)","tf.Tensor(0.2503811, shape=(), dtype=float32)","tf.Tensor(0.1751663, shape=(), dtype=float32)","tf.Tensor(0.12870449, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3880524, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13662113, shape=(), dtype=float32)","tf.Tensor(0.21339564, shape=(), dtype=float32)","tf.Tensor(0.15612835, shape=(), dtype=float32)","tf.Tensor(0.18252312, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
15,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.28064123, shape=(), dtype=float32)","tf.Tensor(0.18702637, shape=(), dtype=float32)","tf.Tensor(0.31964633, shape=(), dtype=float32)","tf.Tensor(0.25811654, shape=(), dtype=float32)","tf.Tensor(0.17934348, shape=(), dtype=float32)","tf.Tensor(0.12757973, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39340165, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13973486, shape=(), dtype=float32)","tf.Tensor(0.21841004, shape=(), dtype=float32)","tf.Tensor(0.15855518, shape=(), dtype=float32)","tf.Tensor(0.18496743, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
16,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.2845401, shape=(), dtype=float32)","tf.Tensor(0.18864292, shape=(), dtype=float32)","tf.Tensor(0.3227696, shape=(), dtype=float32)","tf.Tensor(0.26097974, shape=(), dtype=float32)","tf.Tensor(0.18353345, shape=(), dtype=float32)","tf.Tensor(0.13041155, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39877406, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1387818, shape=(), dtype=float32)","tf.Tensor(0.22322232, shape=(), dtype=float32)","tf.Tensor(0.16216925, shape=(), dtype=float32)","tf.Tensor(0.18893617, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
17,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.28889576, shape=(), dtype=float32)","tf.Tensor(0.19150026, shape=(), dtype=float32)","tf.Tensor(0.32583192, shape=(), dtype=float32)","tf.Tensor(0.26507092, shape=(), dtype=float32)","tf.Tensor(0.18850575, shape=(), dtype=float32)","tf.Tensor(0.13341568, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40410185, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14090344, shape=(), dtype=float32)","tf.Tensor(0.23113658, shape=(), dtype=float32)","tf.Tensor(0.16478957, shape=(), dtype=float32)","tf.Tensor(0.19175595, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
18,"tf.Tensor(0.69510317, shape=(), dtype=float32)","tf.Tensor(0.29342327, shape=(), dtype=float32)","tf.Tensor(0.19324544, shape=(), dtype=float32)","tf.Tensor(0.32977626, shape=(), dtype=float32)","tf.Tensor(0.26427406, shape=(), dtype=float32)","tf.Tensor(0.19090454, shape=(), dtype=float32)","tf.Tensor(0.13594954, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40699014, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13967972, shape=(), dtype=float32)","tf.Tensor(0.24036512, shape=(), dtype=float32)","tf.Tensor(0.16586018, shape=(), dtype=float32)","tf.Tensor(0.19139124, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
19,"tf.Tensor(0.6951234, shape=(), dtype=float32)","tf.Tensor(0.2978759, shape=(), dtype=float32)","tf.Tensor(0.19600157, shape=(), dtype=float32)","tf.Tensor(0.33507338, shape=(), dtype=float32)","tf.Tensor(0.26967394, shape=(), dtype=float32)","tf.Tensor(0.19633226, shape=(), dtype=float32)","tf.Tensor(0.13075061, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4113758, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13776723, shape=(), dtype=float32)","tf.Tensor(0.24371994, shape=(), dtype=float32)","tf.Tensor(0.16450705, shape=(), dtype=float32)","tf.Tensor(0.19210632, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
20,"tf.Tensor(0.6951234, shape=(), dtype=float32)","tf.Tensor(0.30229327, shape=(), dtype=float32)","tf.Tensor(0.1976251, shape=(), dtype=float32)","tf.Tensor(0.33871117, shape=(), dtype=float32)","tf.Tensor(0.2705462, shape=(), dtype=float32)","tf.Tensor(0.19647059, shape=(), dtype=float32)","tf.Tensor(0.12442818, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41427648, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13599183, shape=(), dtype=float32)","tf.Tensor(0.2494382, shape=(), dtype=float32)","tf.Tensor(0.163016, shape=(), dtype=float32)","tf.Tensor(0.19531745, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
21,"tf.Tensor(0.6951234, shape=(), dtype=float32)","tf.Tensor(0.30648223, shape=(), dtype=float32)","tf.Tensor(0.19853948, shape=(), dtype=float32)","tf.Tensor(0.34256122, shape=(), dtype=float32)","tf.Tensor(0.27529287, shape=(), dtype=float32)","tf.Tensor(0.19858156, shape=(), dtype=float32)","tf.Tensor(0.11491936, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41746658, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1306478, shape=(), dtype=float32)","tf.Tensor(0.25087926, shape=(), dtype=float32)","tf.Tensor(0.15703276, shape=(), dtype=float32)","tf.Tensor(0.1971831, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
22,"tf.Tensor(0.6951234, shape=(), dtype=float32)","tf.Tensor(0.31093073, shape=(), dtype=float32)","tf.Tensor(0.19618529, shape=(), dtype=float32)","tf.Tensor(0.34756282, shape=(), dtype=float32)","tf.Tensor(0.27511162, shape=(), dtype=float32)","tf.Tensor(0.19121814, shape=(), dtype=float32)","tf.Tensor(0.09965237, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42118415, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12730518, shape=(), dtype=float32)","tf.Tensor(0.2535211, shape=(), dtype=float32)","tf.Tensor(0.15227021, shape=(), dtype=float32)","tf.Tensor(0.19496568, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
23,"tf.Tensor(0.6951234, shape=(), dtype=float32)","tf.Tensor(0.31528065, shape=(), dtype=float32)","tf.Tensor(0.20016186, shape=(), dtype=float32)","tf.Tensor(0.35166797, shape=(), dtype=float32)","tf.Tensor(0.27496383, shape=(), dtype=float32)","tf.Tensor(0.18644068, shape=(), dtype=float32)","tf.Tensor(0.07936508, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42361042, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.11757188, shape=(), dtype=float32)","tf.Tensor(0.26030928, shape=(), dtype=float32)","tf.Tensor(0.14069055, shape=(), dtype=float32)","tf.Tensor(0.19427207, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
24,"tf.Tensor(0.6951234, shape=(), dtype=float32)","tf.Tensor(0.32013303, shape=(), dtype=float32)","tf.Tensor(0.19982265, shape=(), dtype=float32)","tf.Tensor(0.35540488, shape=(), dtype=float32)","tf.Tensor(0.2728094, shape=(), dtype=float32)","tf.Tensor(0.1900685, shape=(), dtype=float32)","tf.Tensor(0.054711245, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42714733, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.10919143, shape=(), dtype=float32)","tf.Tensor(0.26347306, shape=(), dtype=float32)","tf.Tensor(0.123655915, shape=(), dtype=float32)","tf.Tensor(0.19716911, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
25,"tf.Tensor(0.6951234, shape=(), dtype=float32)","tf.Tensor(0.32224733, shape=(), dtype=float32)","tf.Tensor(0.1831357, shape=(), dtype=float32)","tf.Tensor(0.35935014, shape=(), dtype=float32)","tf.Tensor(0.27147335, shape=(), dtype=float32)","tf.Tensor(0.18028168, shape=(), dtype=float32)","tf.Tensor(0.020654045, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.43071854, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.10067619, shape=(), dtype=float32)","tf.Tensor(0.26517794, shape=(), dtype=float32)","tf.Tensor(0.10940325, shape=(), dtype=float32)","tf.Tensor(0.19131792, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
26,"tf.Tensor(0.6951234, shape=(), dtype=float32)","tf.Tensor(0.3256542, shape=(), dtype=float32)","tf.Tensor(0.1784003, shape=(), dtype=float32)","tf.Tensor(0.3615054, shape=(), dtype=float32)","tf.Tensor(0.26981008, shape=(), dtype=float32)","tf.Tensor(0.17160368, shape=(), dtype=float32)","tf.Tensor(0.0036630037, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.43240973, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.087314665, shape=(), dtype=float32)","tf.Tensor(0.26647356, shape=(), dtype=float32)","tf.Tensor(0.081846796, shape=(), dtype=float32)","tf.Tensor(0.1905799, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
27,"tf.Tensor(0.6951234, shape=(), dtype=float32)","tf.Tensor(0.32604927, shape=(), dtype=float32)","tf.Tensor(0.16923718, shape=(), dtype=float32)","tf.Tensor(0.36462468, shape=(), dtype=float32)","tf.Tensor(0.26698533, shape=(), dtype=float32)","tf.Tensor(0.15819208, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.435686, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.07136322, shape=(), dtype=float32)","tf.Tensor(0.27320755, shape=(), dtype=float32)","tf.Tensor(0.07138608, shape=(), dtype=float32)","tf.Tensor(0.18611269, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
28,"tf.Tensor(0.6951234, shape=(), dtype=float32)","tf.Tensor(0.32851857, shape=(), dtype=float32)","tf.Tensor(0.15546018, shape=(), dtype=float32)","tf.Tensor(0.3673521, shape=(), dtype=float32)","tf.Tensor(0.258596, shape=(), dtype=float32)","tf.Tensor(0.15121952, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.44031888, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.057377048, shape=(), dtype=float32)","tf.Tensor(0.26844585, shape=(), dtype=float32)","tf.Tensor(0.047462095, shape=(), dtype=float32)","tf.Tensor(0.18343723, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
29,"tf.Tensor(0.6951234, shape=(), dtype=float32)","tf.Tensor(0.33086604, shape=(), dtype=float32)","tf.Tensor(0.12906784, shape=(), dtype=float32)","tf.Tensor(0.367339, shape=(), dtype=float32)","tf.Tensor(0.25792024, shape=(), dtype=float32)","tf.Tensor(0.14873838, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4427855, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.03624009, shape=(), dtype=float32)","tf.Tensor(0.25779969, shape=(), dtype=float32)","tf.Tensor(0.031205675, shape=(), dtype=float32)","tf.Tensor(0.17723078, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
30,"tf.Tensor(0.6951234, shape=(), dtype=float32)","tf.Tensor(0.33193332, shape=(), dtype=float32)","tf.Tensor(0.110539846, shape=(), dtype=float32)","tf.Tensor(0.36791185, shape=(), dtype=float32)","tf.Tensor(0.2617842, shape=(), dtype=float32)","tf.Tensor(0.13960114, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.44560528, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.02930403, shape=(), dtype=float32)","tf.Tensor(0.25762713, shape=(), dtype=float32)","tf.Tensor(0.016356878, shape=(), dtype=float32)","tf.Tensor(0.17541613, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
31,"tf.Tensor(0.6951234, shape=(), dtype=float32)","tf.Tensor(0.33157617, shape=(), dtype=float32)","tf.Tensor(0.09070958, shape=(), dtype=float32)","tf.Tensor(0.3689832, shape=(), dtype=float32)","tf.Tensor(0.2579333, shape=(), dtype=float32)","tf.Tensor(0.11302983, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.44879064, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.020887729, shape=(), dtype=float32)","tf.Tensor(0.25391304, shape=(), dtype=float32)","tf.Tensor(0.0075987843, shape=(), dtype=float32)","tf.Tensor(0.17315437, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
32,"tf.Tensor(0.6951663, shape=(), dtype=float32)","tf.Tensor(0.33161604, shape=(), dtype=float32)","tf.Tensor(0.06965174, shape=(), dtype=float32)","tf.Tensor(0.37106335, shape=(), dtype=float32)","tf.Tensor(0.2503182, shape=(), dtype=float32)","tf.Tensor(0.09364548, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4502841, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.01899593, shape=(), dtype=float32)","tf.Tensor(0.25266904, shape=(), dtype=float32)","tf.Tensor(0.0015396458, shape=(), dtype=float32)","tf.Tensor(0.16666667, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
33,"tf.Tensor(0.6953282, shape=(), dtype=float32)","tf.Tensor(0.33161345, shape=(), dtype=float32)","tf.Tensor(0.050816696, shape=(), dtype=float32)","tf.Tensor(0.37392393, shape=(), dtype=float32)","tf.Tensor(0.24812362, shape=(), dtype=float32)","tf.Tensor(0.081128746, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4529305, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.013927577, shape=(), dtype=float32)","tf.Tensor(0.2497721, shape=(), dtype=float32)","tf.Tensor(0.001545595, shape=(), dtype=float32)","tf.Tensor(0.16066065, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
