,No Finding,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia
10,"tf.Tensor(0.7145661, shape=(), dtype=float32)","tf.Tensor(0.22631365, shape=(), dtype=float32)","tf.Tensor(0.15834804, shape=(), dtype=float32)","tf.Tensor(0.29552454, shape=(), dtype=float32)","tf.Tensor(0.1696562, shape=(), dtype=float32)","tf.Tensor(0.13220133, shape=(), dtype=float32)","tf.Tensor(0.089770064, shape=(), dtype=float32)","tf.Tensor(0.058781616, shape=(), dtype=float32)","tf.Tensor(0.29587117, shape=(), dtype=float32)","tf.Tensor(0.07008086, shape=(), dtype=float32)","tf.Tensor(0.08718224, shape=(), dtype=float32)","tf.Tensor(0.1801917, shape=(), dtype=float32)","tf.Tensor(0.111160554, shape=(), dtype=float32)","tf.Tensor(0.12023175, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
11,"tf.Tensor(0.7196642, shape=(), dtype=float32)","tf.Tensor(0.23137358, shape=(), dtype=float32)","tf.Tensor(0.1634052, shape=(), dtype=float32)","tf.Tensor(0.29545972, shape=(), dtype=float32)","tf.Tensor(0.17674698, shape=(), dtype=float32)","tf.Tensor(0.13719642, shape=(), dtype=float32)","tf.Tensor(0.09392265, shape=(), dtype=float32)","tf.Tensor(0.061565522, shape=(), dtype=float32)","tf.Tensor(0.3054233, shape=(), dtype=float32)","tf.Tensor(0.06798246, shape=(), dtype=float32)","tf.Tensor(0.09379422, shape=(), dtype=float32)","tf.Tensor(0.18826237, shape=(), dtype=float32)","tf.Tensor(0.11214192, shape=(), dtype=float32)","tf.Tensor(0.12511499, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
12,"tf.Tensor(0.7243829, shape=(), dtype=float32)","tf.Tensor(0.23712982, shape=(), dtype=float32)","tf.Tensor(0.16793536, shape=(), dtype=float32)","tf.Tensor(0.2955384, shape=(), dtype=float32)","tf.Tensor(0.18424709, shape=(), dtype=float32)","tf.Tensor(0.14102852, shape=(), dtype=float32)","tf.Tensor(0.09696559, shape=(), dtype=float32)","tf.Tensor(0.062872626, shape=(), dtype=float32)","tf.Tensor(0.31549737, shape=(), dtype=float32)","tf.Tensor(0.054054055, shape=(), dtype=float32)","tf.Tensor(0.10189628, shape=(), dtype=float32)","tf.Tensor(0.20134899, shape=(), dtype=float32)","tf.Tensor(0.11274216, shape=(), dtype=float32)","tf.Tensor(0.12869793, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
13,"tf.Tensor(0.7272667, shape=(), dtype=float32)","tf.Tensor(0.24355088, shape=(), dtype=float32)","tf.Tensor(0.17301725, shape=(), dtype=float32)","tf.Tensor(0.29552978, shape=(), dtype=float32)","tf.Tensor(0.19243987, shape=(), dtype=float32)","tf.Tensor(0.14474304, shape=(), dtype=float32)","tf.Tensor(0.101403184, shape=(), dtype=float32)","tf.Tensor(0.060435697, shape=(), dtype=float32)","tf.Tensor(0.3254705, shape=(), dtype=float32)","tf.Tensor(0.043551087, shape=(), dtype=float32)","tf.Tensor(0.10899743, shape=(), dtype=float32)","tf.Tensor(0.21172023, shape=(), dtype=float32)","tf.Tensor(0.11360015, shape=(), dtype=float32)","tf.Tensor(0.1336041, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
14,"tf.Tensor(0.73008806, shape=(), dtype=float32)","tf.Tensor(0.2500149, shape=(), dtype=float32)","tf.Tensor(0.17448603, shape=(), dtype=float32)","tf.Tensor(0.29544502, shape=(), dtype=float32)","tf.Tensor(0.20026767, shape=(), dtype=float32)","tf.Tensor(0.14549938, shape=(), dtype=float32)","tf.Tensor(0.102871306, shape=(), dtype=float32)","tf.Tensor(0.0641953, shape=(), dtype=float32)","tf.Tensor(0.3348075, shape=(), dtype=float32)","tf.Tensor(0.034042552, shape=(), dtype=float32)","tf.Tensor(0.11392405, shape=(), dtype=float32)","tf.Tensor(0.22254336, shape=(), dtype=float32)","tf.Tensor(0.11493482, shape=(), dtype=float32)","tf.Tensor(0.13979706, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
15,"tf.Tensor(0.73199874, shape=(), dtype=float32)","tf.Tensor(0.25673908, shape=(), dtype=float32)","tf.Tensor(0.17881165, shape=(), dtype=float32)","tf.Tensor(0.29546753, shape=(), dtype=float32)","tf.Tensor(0.20729664, shape=(), dtype=float32)","tf.Tensor(0.14942233, shape=(), dtype=float32)","tf.Tensor(0.10706932, shape=(), dtype=float32)","tf.Tensor(0.067168504, shape=(), dtype=float32)","tf.Tensor(0.3452051, shape=(), dtype=float32)","tf.Tensor(0.025510205, shape=(), dtype=float32)","tf.Tensor(0.11926754, shape=(), dtype=float32)","tf.Tensor(0.23228589, shape=(), dtype=float32)","tf.Tensor(0.1156058, shape=(), dtype=float32)","tf.Tensor(0.14583, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
16,"tf.Tensor(0.7337844, shape=(), dtype=float32)","tf.Tensor(0.26223958, shape=(), dtype=float32)","tf.Tensor(0.18170968, shape=(), dtype=float32)","tf.Tensor(0.29551512, shape=(), dtype=float32)","tf.Tensor(0.21470308, shape=(), dtype=float32)","tf.Tensor(0.1531075, shape=(), dtype=float32)","tf.Tensor(0.10748368, shape=(), dtype=float32)","tf.Tensor(0.06521739, shape=(), dtype=float32)","tf.Tensor(0.35429212, shape=(), dtype=float32)","tf.Tensor(0.017857144, shape=(), dtype=float32)","tf.Tensor(0.12484123, shape=(), dtype=float32)","tf.Tensor(0.23892353, shape=(), dtype=float32)","tf.Tensor(0.11684439, shape=(), dtype=float32)","tf.Tensor(0.15254958, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
17,"tf.Tensor(0.7342346, shape=(), dtype=float32)","tf.Tensor(0.26681143, shape=(), dtype=float32)","tf.Tensor(0.18373206, shape=(), dtype=float32)","tf.Tensor(0.29561642, shape=(), dtype=float32)","tf.Tensor(0.2209551, shape=(), dtype=float32)","tf.Tensor(0.15559877, shape=(), dtype=float32)","tf.Tensor(0.10400218, shape=(), dtype=float32)","tf.Tensor(0.053719006, shape=(), dtype=float32)","tf.Tensor(0.36468107, shape=(), dtype=float32)","tf.Tensor(0.0067114094, shape=(), dtype=float32)","tf.Tensor(0.12786685, shape=(), dtype=float32)","tf.Tensor(0.24280702, shape=(), dtype=float32)","tf.Tensor(0.117732935, shape=(), dtype=float32)","tf.Tensor(0.15626134, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
18,"tf.Tensor(0.7355695, shape=(), dtype=float32)","tf.Tensor(0.2716992, shape=(), dtype=float32)","tf.Tensor(0.1865532, shape=(), dtype=float32)","tf.Tensor(0.29550305, shape=(), dtype=float32)","tf.Tensor(0.22438295, shape=(), dtype=float32)","tf.Tensor(0.1579861, shape=(), dtype=float32)","tf.Tensor(0.10448204, shape=(), dtype=float32)","tf.Tensor(0.058047492, shape=(), dtype=float32)","tf.Tensor(0.3728202, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1308369, shape=(), dtype=float32)","tf.Tensor(0.2457439, shape=(), dtype=float32)","tf.Tensor(0.11710007, shape=(), dtype=float32)","tf.Tensor(0.16104399, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
19,"tf.Tensor(0.7351426, shape=(), dtype=float32)","tf.Tensor(0.27377543, shape=(), dtype=float32)","tf.Tensor(0.18968023, shape=(), dtype=float32)","tf.Tensor(0.29565483, shape=(), dtype=float32)","tf.Tensor(0.2275281, shape=(), dtype=float32)","tf.Tensor(0.16122265, shape=(), dtype=float32)","tf.Tensor(0.10793238, shape=(), dtype=float32)","tf.Tensor(0.047923323, shape=(), dtype=float32)","tf.Tensor(0.38090804, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13834587, shape=(), dtype=float32)","tf.Tensor(0.25029057, shape=(), dtype=float32)","tf.Tensor(0.11832725, shape=(), dtype=float32)","tf.Tensor(0.16565864, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
20,"tf.Tensor(0.7353017, shape=(), dtype=float32)","tf.Tensor(0.27668166, shape=(), dtype=float32)","tf.Tensor(0.19180231, shape=(), dtype=float32)","tf.Tensor(0.29601896, shape=(), dtype=float32)","tf.Tensor(0.23114434, shape=(), dtype=float32)","tf.Tensor(0.16323988, shape=(), dtype=float32)","tf.Tensor(0.106978394, shape=(), dtype=float32)","tf.Tensor(0.048964217, shape=(), dtype=float32)","tf.Tensor(0.38824192, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1411043, shape=(), dtype=float32)","tf.Tensor(0.25528455, shape=(), dtype=float32)","tf.Tensor(0.11937148, shape=(), dtype=float32)","tf.Tensor(0.16856492, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
21,"tf.Tensor(0.73466516, shape=(), dtype=float32)","tf.Tensor(0.2805158, shape=(), dtype=float32)","tf.Tensor(0.19575371, shape=(), dtype=float32)","tf.Tensor(0.29629064, shape=(), dtype=float32)","tf.Tensor(0.23451327, shape=(), dtype=float32)","tf.Tensor(0.16715257, shape=(), dtype=float32)","tf.Tensor(0.107377365, shape=(), dtype=float32)","tf.Tensor(0.042643923, shape=(), dtype=float32)","tf.Tensor(0.39658177, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14463067, shape=(), dtype=float32)","tf.Tensor(0.2595097, shape=(), dtype=float32)","tf.Tensor(0.120462656, shape=(), dtype=float32)","tf.Tensor(0.17202072, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
22,"tf.Tensor(0.7332884, shape=(), dtype=float32)","tf.Tensor(0.28552717, shape=(), dtype=float32)","tf.Tensor(0.18885307, shape=(), dtype=float32)","tf.Tensor(0.29664302, shape=(), dtype=float32)","tf.Tensor(0.23923445, shape=(), dtype=float32)","tf.Tensor(0.17058429, shape=(), dtype=float32)","tf.Tensor(0.10907541, shape=(), dtype=float32)","tf.Tensor(0.032863848, shape=(), dtype=float32)","tf.Tensor(0.4049006, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14497757, shape=(), dtype=float32)","tf.Tensor(0.26501766, shape=(), dtype=float32)","tf.Tensor(0.12257897, shape=(), dtype=float32)","tf.Tensor(0.1745375, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
23,"tf.Tensor(0.73238903, shape=(), dtype=float32)","tf.Tensor(0.2870716, shape=(), dtype=float32)","tf.Tensor(0.19338678, shape=(), dtype=float32)","tf.Tensor(0.29680595, shape=(), dtype=float32)","tf.Tensor(0.24187592, shape=(), dtype=float32)","tf.Tensor(0.17477097, shape=(), dtype=float32)","tf.Tensor(0.10868555, shape=(), dtype=float32)","tf.Tensor(0.02020202, shape=(), dtype=float32)","tf.Tensor(0.4097751, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14536929, shape=(), dtype=float32)","tf.Tensor(0.26900047, shape=(), dtype=float32)","tf.Tensor(0.123660006, shape=(), dtype=float32)","tf.Tensor(0.1788199, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
24,"tf.Tensor(0.7317445, shape=(), dtype=float32)","tf.Tensor(0.28995633, shape=(), dtype=float32)","tf.Tensor(0.19070773, shape=(), dtype=float32)","tf.Tensor(0.29718474, shape=(), dtype=float32)","tf.Tensor(0.24503817, shape=(), dtype=float32)","tf.Tensor(0.17842779, shape=(), dtype=float32)","tf.Tensor(0.106612, shape=(), dtype=float32)","tf.Tensor(0.010695187, shape=(), dtype=float32)","tf.Tensor(0.41710058, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15261757, shape=(), dtype=float32)","tf.Tensor(0.27329192, shape=(), dtype=float32)","tf.Tensor(0.12568387, shape=(), dtype=float32)","tf.Tensor(0.18055932, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
25,"tf.Tensor(0.7295457, shape=(), dtype=float32)","tf.Tensor(0.29333332, shape=(), dtype=float32)","tf.Tensor(0.19176504, shape=(), dtype=float32)","tf.Tensor(0.29752833, shape=(), dtype=float32)","tf.Tensor(0.2512403, shape=(), dtype=float32)","tf.Tensor(0.18250951, shape=(), dtype=float32)","tf.Tensor(0.098527744, shape=(), dtype=float32)","tf.Tensor(0.005586592, shape=(), dtype=float32)","tf.Tensor(0.42478874, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15484515, shape=(), dtype=float32)","tf.Tensor(0.27736503, shape=(), dtype=float32)","tf.Tensor(0.12652573, shape=(), dtype=float32)","tf.Tensor(0.18514253, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
26,"tf.Tensor(0.72784394, shape=(), dtype=float32)","tf.Tensor(0.29619288, shape=(), dtype=float32)","tf.Tensor(0.19071208, shape=(), dtype=float32)","tf.Tensor(0.29787895, shape=(), dtype=float32)","tf.Tensor(0.25282168, shape=(), dtype=float32)","tf.Tensor(0.18288854, shape=(), dtype=float32)","tf.Tensor(0.10211706, shape=(), dtype=float32)","tf.Tensor(0.0056497175, shape=(), dtype=float32)","tf.Tensor(0.42905372, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1496973, shape=(), dtype=float32)","tf.Tensor(0.2820774, shape=(), dtype=float32)","tf.Tensor(0.1288758, shape=(), dtype=float32)","tf.Tensor(0.1881745, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
27,"tf.Tensor(0.7270024, shape=(), dtype=float32)","tf.Tensor(0.2986225, shape=(), dtype=float32)","tf.Tensor(0.18492925, shape=(), dtype=float32)","tf.Tensor(0.2985867, shape=(), dtype=float32)","tf.Tensor(0.25695476, shape=(), dtype=float32)","tf.Tensor(0.18500407, shape=(), dtype=float32)","tf.Tensor(0.0960334, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.43380675, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14674556, shape=(), dtype=float32)","tf.Tensor(0.28376964, shape=(), dtype=float32)","tf.Tensor(0.13141331, shape=(), dtype=float32)","tf.Tensor(0.19119056, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
28,"tf.Tensor(0.72429997, shape=(), dtype=float32)","tf.Tensor(0.29821232, shape=(), dtype=float32)","tf.Tensor(0.18394886, shape=(), dtype=float32)","tf.Tensor(0.29917985, shape=(), dtype=float32)","tf.Tensor(0.2585034, shape=(), dtype=float32)","tf.Tensor(0.18744698, shape=(), dtype=float32)","tf.Tensor(0.09090909, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.43980017, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13401404, shape=(), dtype=float32)","tf.Tensor(0.28725702, shape=(), dtype=float32)","tf.Tensor(0.13149148, shape=(), dtype=float32)","tf.Tensor(0.19324483, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
29,"tf.Tensor(0.7212828, shape=(), dtype=float32)","tf.Tensor(0.30027804, shape=(), dtype=float32)","tf.Tensor(0.18181819, shape=(), dtype=float32)","tf.Tensor(0.29974365, shape=(), dtype=float32)","tf.Tensor(0.26098776, shape=(), dtype=float32)","tf.Tensor(0.19022457, shape=(), dtype=float32)","tf.Tensor(0.07885305, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.44456023, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12824011, shape=(), dtype=float32)","tf.Tensor(0.28985506, shape=(), dtype=float32)","tf.Tensor(0.13147046, shape=(), dtype=float32)","tf.Tensor(0.19395643, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
30,"tf.Tensor(0.71907496, shape=(), dtype=float32)","tf.Tensor(0.3033839, shape=(), dtype=float32)","tf.Tensor(0.17415957, shape=(), dtype=float32)","tf.Tensor(0.30082658, shape=(), dtype=float32)","tf.Tensor(0.26291078, shape=(), dtype=float32)","tf.Tensor(0.1928702, shape=(), dtype=float32)","tf.Tensor(0.07265388, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4486619, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12636165, shape=(), dtype=float32)","tf.Tensor(0.29428735, shape=(), dtype=float32)","tf.Tensor(0.13159889, shape=(), dtype=float32)","tf.Tensor(0.1986755, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
31,"tf.Tensor(0.7161434, shape=(), dtype=float32)","tf.Tensor(0.30678207, shape=(), dtype=float32)","tf.Tensor(0.16440752, shape=(), dtype=float32)","tf.Tensor(0.30154857, shape=(), dtype=float32)","tf.Tensor(0.2658289, shape=(), dtype=float32)","tf.Tensor(0.19382423, shape=(), dtype=float32)","tf.Tensor(0.061503418, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.45108518, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12471132, shape=(), dtype=float32)","tf.Tensor(0.29369798, shape=(), dtype=float32)","tf.Tensor(0.1319209, shape=(), dtype=float32)","tf.Tensor(0.2016317, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
32,"tf.Tensor(0.7127377, shape=(), dtype=float32)","tf.Tensor(0.3080226, shape=(), dtype=float32)","tf.Tensor(0.15550351, shape=(), dtype=float32)","tf.Tensor(0.30211237, shape=(), dtype=float32)","tf.Tensor(0.26772434, shape=(), dtype=float32)","tf.Tensor(0.19656019, shape=(), dtype=float32)","tf.Tensor(0.052083332, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.45399866, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.117741935, shape=(), dtype=float32)","tf.Tensor(0.295302, shape=(), dtype=float32)","tf.Tensor(0.12941544, shape=(), dtype=float32)","tf.Tensor(0.20150928, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
33,"tf.Tensor(0.7099196, shape=(), dtype=float32)","tf.Tensor(0.30788922, shape=(), dtype=float32)","tf.Tensor(0.15454546, shape=(), dtype=float32)","tf.Tensor(0.30349213, shape=(), dtype=float32)","tf.Tensor(0.2665651, shape=(), dtype=float32)","tf.Tensor(0.19374679, shape=(), dtype=float32)","tf.Tensor(0.040172167, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.45725963, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.11505922, shape=(), dtype=float32)","tf.Tensor(0.29652604, shape=(), dtype=float32)","tf.Tensor(0.12847222, shape=(), dtype=float32)","tf.Tensor(0.2035569, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
