epoch,f1_score,loss,precision_2,recall_2,val_f1_score,val_loss,val_precision_2,val_recall_2
0,"""[0.24476855, 0.23855576, 0.26992288, 0.2653534]""",1.5031787157058716,0.2751677930355072,0.025624999776482582,"""[0.0, 0.0, 0.0, 0.40954274]""",1.393613338470459,0.0,0.0
1,"""[0.21885754, 0.26939267, 0.2765834, 0.27463445]""",1.447167992591858,0.2810457646846771,0.013437500223517418,"""[0.0, 0.42364535, 0.0, 0.0]""",1.3903515338897705,0.0,0.0
2,"""[0.29651505, 0.23619847, 0.26883665, 0.28992632]""",1.406430721282959,0.18571428954601288,0.004062499850988388,"""[0.0, 0.09665427, 0.37791932, 0.0]""",1.4499804973602295,0.0,0.0
3,"""[0.2691093, 0.2724832, 0.31223628, 0.30704898]""",1.379980444908142,0.17391304671764374,0.0024999999441206455,"""[0.24836603, 0.32046333, 0.34511435, 0.20338984]""",1.3952734470367432,0.0833333358168602,0.0024999999441206455
4,"""[0.296061, 0.34948283, 0.27486187, 0.31958765]""",1.3614208698272705,0.40740740299224854,0.010312500409781933,"""[0.21587302, 0.15267175, 0.27916667, 0.40515655]""",1.3662109375,0.2786885201931,0.021250000223517418
5,"""[0.22206606, 0.39141288, 0.22385621, 0.3972681]""",1.342309594154358,0.37288135290145874,0.013749999925494194,"""[0.11570249, 0.22222222, 0.39716315, 0.4462475]""",1.3323436975479126,0.4545454680919647,0.012500000186264515
6,"""[0.222573, 0.43679288, 0.24960253, 0.4512987]""",1.3113183975219727,0.4583333432674408,0.027499999850988388,"""[0.2428115, 0.47435898, 0.2662116, 0.36559138]""",1.3754491806030273,0.47727271914482117,0.026249999180436134
7,"""[0.27404842, 0.41468686, 0.3146998, 0.3785413]""",1.3128759860992432,0.4098360538482666,0.015625,"""[0.1496063, 0.32967034, 0.3909465, 0.4274193]""",1.3809765577316284,0.4901960790157318,0.0625
8,"""[0.29883483, 0.45530257, 0.34496644, 0.38014528]""",1.2795727252960205,0.5298701524734497,0.0637499988079071,"""[0.029411763, 0.14843751, 0.3479675, 0.42666665]""",1.6056835651397705,0.3153846263885498,0.10249999910593033
9,"""[0.33357823, 0.5557368, 0.40816325, 0.45871562]""",1.1670336723327637,0.5740932822227478,0.1731249988079071,"""[0.07826086, 0.3636363, 0.38582677, 0.4352941]""",1.501308560371399,0.40599456429481506,0.1862500011920929
10,"""[0.37544107, 0.6149584, 0.4559387, 0.4733581]""",1.0798242092132568,0.5779221057891846,0.2503125071525574,"""[0.21148038, 0.39798486, 0.3310962, 0.35597187]""",1.5204882621765137,0.38007381558418274,0.1287499964237213
11,"""[0.4230769, 0.6740914, 0.5289902, 0.50000006]""",0.9843603372573853,0.6329670548439026,0.36000001430511475,"""[0.2234637, 0.33142856, 0.2830189, 0.36673775]""",1.690097689628601,0.33760684728622437,0.19750000536441803
12,"""[0.56981134, 0.7682852, 0.69449717, 0.58691585]""",0.7711083889007568,0.7118644118309021,0.5643749833106995,"""[0.33587787, 0.33908048, 0.36717063, 0.35858586]""",2.023691415786743,0.35846152901649475,0.29124999046325684
13,"""[0.6053783, 0.82741433, 0.7916667, 0.6237624]""",0.6414434909820557,0.7508947849273682,0.6556249856948853,"""[0.24712643, 0.37563452, 0.3529412, 0.3076923]""",2.363476514816284,0.3385939598083496,0.29499998688697815
14,"""[0.6653747, 0.8436137, 0.816866, 0.7064497]""",0.5424889922142029,0.7896362543106079,0.7190625071525574,"""[0.2695418, 0.38918918, 0.3730337, 0.3285024]""",2.5845704078674316,0.3426966369152069,0.3050000071525574
15,"""[0.7970019, 0.9015873, 0.87076545, 0.806135]""",0.40266114473342896,0.8646690845489502,0.8206250071525574,"""[0.23880595, 0.38860103, 0.3476395, 0.3825666]""",2.7235546112060547,0.3519781827926636,0.32249999046325684
16,"""[0.85515493, 0.9304947, 0.91624993, 0.8626001]""",0.29177337884902954,0.9040697813034058,0.8746874928474426,"""[0.23466666, 0.4051948, 0.3267974, 0.3036649]""",2.874336004257202,0.3310626745223999,0.30375000834465027
17,"""[0.9030266, 0.93114334, 0.9250774, 0.9008212]""",0.2396615594625473,0.9263665676116943,0.9003124833106995,"""[0.27500004, 0.3870968, 0.31553397, 0.3125]""",2.956894636154175,0.3328671455383301,0.29750001430511475
18,"""[0.92888063, 0.9445145, 0.9391304, 0.93005675]""",0.18098533153533936,0.9468460083007812,0.9240624904632568,"""[0.26455027, 0.36074275, 0.33096927, 0.3270142]""",3.22314453125,0.32702702283859253,0.30250000953674316
19,"""[0.94066745, 0.95923567, 0.9456119, 0.9410289]""",0.1497233510017395,0.9562998414039612,0.9368749856948853,"""[0.25128204, 0.3804348, 0.33569738, 0.32935563]""",3.4696874618530273,0.3220568299293518,0.29750001430511475
20,"""[0.9392265, 0.95019156, 0.9499691, 0.9394703]""",0.15830925107002258,0.9537627696990967,0.9346874952316284,"""[0.23809525, 0.40625, 0.34192038, 0.31143552]""",3.412656307220459,0.3270777463912964,0.3050000071525574
21,"""[0.9576947, 0.95469046, 0.94458133, 0.95883465]""",0.13568603992462158,0.9646384119987488,0.9462500214576721,"""[0.26130655, 0.40105546, 0.33906633, 0.35096154]""",3.5065624713897705,0.34097033739089966,0.3162499964237213
22,"""[0.9498164, 0.9618321, 0.9574337, 0.951049]""",0.1227789893746376,0.9644669890403748,0.949999988079071,"""[0.24226804, 0.40837696, 0.33576643, 0.33890215]""",3.5331249237060547,0.33468833565711975,0.3087500035762787
23,"""[0.95443344, 0.9693878, 0.95437723, 0.9470366]""",0.11634421348571777,0.9641270041465759,0.9490625262260437,"""[0.2371134, 0.386059, 0.34679335, 0.33014354]""",3.549668073654175,0.3288227319717407,0.30375000834465027
24,"""[0.9543773, 0.9670051, 0.9558183, 0.954232]""",0.11199195683002472,0.9691573977470398,0.9524999856948853,"""[0.253886, 0.42077923, 0.3584906, 0.33580247]""",3.6335155963897705,0.3405405282974243,0.3149999976158142
25,"""[0.96564424, 0.96419436, 0.9614207, 0.9637635]""",0.10935664921998978,0.9732569456100464,0.9553124904632568,"""[0.2677165, 0.4205128, 0.34597158, 0.32923836]""",3.729609489440918,0.34002676606178284,0.3174999952316284
