epoch,auc_2,f1_score,loss,precision_2,recall_2,val_auc_2,val_f1_score,val_loss,val_precision_2,val_recall_2
0,0.4989422857761383,"""[0.0031471283, 0.0065964465, 0.0010610081, 0.4864227, 0.008245534, 0.0, 0.0, 0.0, 0.033616357, 0.0, 0.000736377, 0.0, 0.0023419203, 0.0, 0.0]""",0.2893249988555908,0.17045454680919647,0.0016565433470532298,0.5011035799980164,"""[0.0, 0.0, 0.0, 0.3023696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2627995014190674,0.0,0.0
1,0.4963887333869934,"""[0.0, 0.0, 0.0, 0.49009666, 0.0, 0.0, 0.0, 0.0, 0.0018738875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28557196259498596,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.3023696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.26015403866767883,0.0,0.0
2,0.4960313141345978,"""[0.0, 0.0, 0.0, 0.49002233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28487294912338257,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.3023696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2597523033618927,0.0,0.0
3,0.49690863490104675,"""[0.0, 0.0, 0.0, 0.49002233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2847275733947754,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.3023696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2594892978668213,0.0,0.0
4,0.49644142389297485,"""[0.0, 0.0, 0.0, 0.49002233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2846768796443939,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.3023696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25946053862571716,0.0,0.0
5,0.49612757563591003,"""[0.0, 0.0, 0.0, 0.49002233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2846679985523224,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.3023696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2594177722930908,0.0,0.0
6,0.4959802031517029,"""[0.0, 0.0, 0.0, 0.49002233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28465989232063293,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.3023696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25940921902656555,0.0,0.0
7,0.49672290682792664,"""[0.0, 0.0, 0.0, 0.49002233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2845389246940613,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.3023696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2588765621185303,0.0,0.0
8,0.49704182147979736,"""[0.0, 0.0, 0.0, 0.49002233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2845352292060852,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.3023696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2588633596897125,0.0,0.0
9,0.497163861989975,"""[0.0, 0.0, 0.0, 0.49002233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2845345437526703,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.3023696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2588502764701843,0.0,0.0
