thresholds,TP,TN,FP,FN
-1e-07,"[11945.0, 2329.0, 923.0, 4080.0, 1068.0, 463.0, 516.0, 371.0, 2704.0, 271.0, 691.0, 525.0, 1285.0, 1173.0, 44.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10479.0, 20095.0, 21501.0, 18344.0, 21356.0, 21961.0, 21908.0, 22053.0, 19720.0, 22153.0, 21733.0, 21899.0, 21139.0, 21251.0, 22380.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.005025125628140704,"[11945.0, 2329.0, 918.0, 4080.0, 1056.0, 439.0, 491.0, 355.0, 2697.0, 262.0, 685.0, 510.0, 1285.0, 1170.0, 10.0]","[0.0, 78.0, 1511.0, 0.0, 2552.0, 11152.0, 5149.0, 3997.0, 1219.0, 3580.0, 1806.0, 9729.0, 0.0, 497.0, 20161.0]","[10479.0, 20017.0, 19990.0, 18344.0, 18804.0, 10809.0, 16759.0, 18056.0, 18501.0, 18573.0, 19927.0, 12170.0, 21139.0, 20754.0, 2219.0]","[0.0, 0.0, 5.0, 0.0, 12.0, 24.0, 25.0, 16.0, 7.0, 9.0, 6.0, 15.0, 0.0, 3.0, 34.0]"
0.010050251256281407,"[11945.0, 2321.0, 892.0, 4080.0, 1026.0, 412.0, 456.0, 315.0, 2680.0, 235.0, 646.0, 476.0, 1285.0, 1147.0, 0.0]","[0.0, 838.0, 5876.0, 0.0, 6244.0, 14387.0, 9553.0, 8768.0, 3748.0, 9831.0, 6431.0, 12983.0, 38.0, 2170.0, 22272.0]","[10479.0, 19257.0, 15625.0, 18344.0, 15112.0, 7574.0, 12355.0, 13285.0, 15972.0, 12322.0, 15302.0, 8916.0, 21101.0, 19081.0, 108.0]","[0.0, 8.0, 31.0, 0.0, 42.0, 51.0, 60.0, 56.0, 24.0, 36.0, 45.0, 49.0, 0.0, 26.0, 44.0]"
0.01507537688442211,"[11945.0, 2310.0, 853.0, 4080.0, 997.0, 389.0, 416.0, 269.0, 2655.0, 174.0, 589.0, 460.0, 1277.0, 1112.0, 0.0]","[0.0, 2088.0, 8746.0, 0.0, 8883.0, 15767.0, 12484.0, 12653.0, 5721.0, 14104.0, 9982.0, 14884.0, 237.0, 4090.0, 22380.0]","[10479.0, 18007.0, 12755.0, 18344.0, 12473.0, 6194.0, 9424.0, 9400.0, 13999.0, 8049.0, 11751.0, 7015.0, 20902.0, 17161.0, 0.0]","[0.0, 19.0, 70.0, 0.0, 71.0, 74.0, 100.0, 102.0, 49.0, 97.0, 102.0, 65.0, 8.0, 61.0, 44.0]"
0.020100502512562814,"[11945.0, 2285.0, 829.0, 4080.0, 958.0, 368.0, 381.0, 221.0, 2638.0, 134.0, 523.0, 427.0, 1264.0, 1074.0, 0.0]","[0.0, 3326.0, 10481.0, 1.0, 10941.0, 16633.0, 14433.0, 15673.0, 7164.0, 16948.0, 12625.0, 16064.0, 806.0, 6011.0, 22380.0]","[10479.0, 16769.0, 11020.0, 18343.0, 10415.0, 5328.0, 7475.0, 6380.0, 12556.0, 5205.0, 9108.0, 5835.0, 20333.0, 15240.0, 0.0]","[0.0, 44.0, 94.0, 0.0, 110.0, 95.0, 135.0, 150.0, 66.0, 137.0, 168.0, 98.0, 21.0, 99.0, 44.0]"
0.02512562814070352,"[11945.0, 2272.0, 807.0, 4080.0, 922.0, 355.0, 356.0, 175.0, 2603.0, 106.0, 474.0, 410.0, 1246.0, 1016.0, 0.0]","[0.0, 4386.0, 11624.0, 2.0, 12383.0, 17272.0, 15786.0, 17851.0, 8214.0, 18524.0, 14525.0, 16946.0, 1734.0, 7846.0, 22380.0]","[10479.0, 15709.0, 9877.0, 18342.0, 8973.0, 4689.0, 6122.0, 4202.0, 11506.0, 3629.0, 7208.0, 4953.0, 19405.0, 13405.0, 0.0]","[0.0, 57.0, 116.0, 0.0, 146.0, 108.0, 160.0, 196.0, 101.0, 165.0, 217.0, 115.0, 39.0, 157.0, 44.0]"
0.03015075376884422,"[11945.0, 2245.0, 782.0, 4080.0, 882.0, 346.0, 318.0, 132.0, 2577.0, 89.0, 429.0, 387.0, 1210.0, 963.0, 0.0]","[0.0, 5260.0, 12458.0, 8.0, 13566.0, 17780.0, 16824.0, 19373.0, 9052.0, 19562.0, 15821.0, 17619.0, 3000.0, 9390.0, 22380.0]","[10479.0, 14835.0, 9043.0, 18336.0, 7790.0, 4181.0, 5084.0, 2680.0, 10668.0, 2591.0, 5912.0, 4280.0, 18139.0, 11861.0, 0.0]","[0.0, 84.0, 141.0, 0.0, 186.0, 117.0, 198.0, 239.0, 127.0, 182.0, 262.0, 138.0, 75.0, 210.0, 44.0]"
0.035175879396984924,"[11945.0, 2216.0, 756.0, 4080.0, 845.0, 339.0, 291.0, 94.0, 2561.0, 71.0, 383.0, 370.0, 1164.0, 915.0, 0.0]","[0.0, 6062.0, 13150.0, 22.0, 14517.0, 18201.0, 17576.0, 20389.0, 9768.0, 20328.0, 16828.0, 18142.0, 4447.0, 10796.0, 22380.0]","[10479.0, 14033.0, 8351.0, 18322.0, 6839.0, 3760.0, 4332.0, 1664.0, 9952.0, 1825.0, 4905.0, 3757.0, 16692.0, 10455.0, 0.0]","[0.0, 113.0, 167.0, 0.0, 223.0, 124.0, 225.0, 277.0, 143.0, 200.0, 308.0, 155.0, 121.0, 258.0, 44.0]"
0.04020100502512563,"[11945.0, 2187.0, 738.0, 4080.0, 811.0, 324.0, 272.0, 63.0, 2531.0, 59.0, 355.0, 354.0, 1106.0, 859.0, 0.0]","[0.0, 6747.0, 13768.0, 38.0, 15280.0, 18550.0, 18178.0, 21118.0, 10343.0, 20905.0, 17557.0, 18539.0, 5913.0, 11977.0, 22380.0]","[10479.0, 13348.0, 7733.0, 18306.0, 6076.0, 3411.0, 3730.0, 935.0, 9377.0, 1248.0, 4176.0, 3360.0, 15226.0, 9274.0, 0.0]","[0.0, 142.0, 185.0, 0.0, 257.0, 139.0, 244.0, 308.0, 173.0, 212.0, 336.0, 171.0, 179.0, 314.0, 44.0]"
0.04522613065326633,"[11945.0, 2150.0, 717.0, 4080.0, 781.0, 310.0, 244.0, 26.0, 2504.0, 33.0, 317.0, 348.0, 1043.0, 814.0, 0.0]","[0.0, 7376.0, 14250.0, 71.0, 15905.0, 18896.0, 18631.0, 21634.0, 10827.0, 21383.0, 18099.0, 18891.0, 7385.0, 12990.0, 22380.0]","[10479.0, 12719.0, 7251.0, 18273.0, 5451.0, 3065.0, 3277.0, 419.0, 8893.0, 770.0, 3634.0, 3008.0, 13754.0, 8261.0, 0.0]","[0.0, 179.0, 206.0, 0.0, 287.0, 153.0, 272.0, 345.0, 200.0, 238.0, 374.0, 177.0, 242.0, 359.0, 44.0]"
