thresholds,TP,TN,FP,FN
-1e-07,"[12099.0, 2346.0, 954.0, 3983.0, 1037.0, 479.0, 515.0, 303.0, 2585.0, 304.0, 687.0, 527.0, 1228.0, 1188.0, 38.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10325.0, 20078.0, 21470.0, 18441.0, 21387.0, 21945.0, 21909.0, 22121.0, 19839.0, 22120.0, 21737.0, 21897.0, 21196.0, 21236.0, 22386.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.005025125628140704,"[12099.0, 2335.0, 919.0, 3981.0, 1009.0, 456.0, 494.0, 255.0, 2547.0, 270.0, 662.0, 478.0, 1226.0, 1177.0, 6.0]","[0.0, 1109.0, 4571.0, 14.0, 3464.0, 10938.0, 4840.0, 8168.0, 4252.0, 6579.0, 3903.0, 11741.0, 52.0, 1478.0, 21342.0]","[10325.0, 18969.0, 16899.0, 18427.0, 17923.0, 11007.0, 17069.0, 13953.0, 15587.0, 15541.0, 17834.0, 10156.0, 21144.0, 19758.0, 1044.0]","[0.0, 11.0, 35.0, 2.0, 28.0, 23.0, 21.0, 48.0, 38.0, 34.0, 25.0, 49.0, 2.0, 11.0, 32.0]"
0.010050251256281407,"[12099.0, 2313.0, 881.0, 3980.0, 968.0, 443.0, 468.0, 217.0, 2516.0, 240.0, 625.0, 434.0, 1216.0, 1148.0, 0.0]","[0.0, 2669.0, 7268.0, 37.0, 7236.0, 13733.0, 8444.0, 12225.0, 6238.0, 10897.0, 7567.0, 14370.0, 380.0, 3524.0, 22239.0]","[10325.0, 17409.0, 14202.0, 18404.0, 14151.0, 8212.0, 13465.0, 9896.0, 13601.0, 11223.0, 14170.0, 7527.0, 20816.0, 17712.0, 147.0]","[0.0, 33.0, 73.0, 3.0, 69.0, 36.0, 47.0, 86.0, 69.0, 64.0, 62.0, 93.0, 12.0, 40.0, 38.0]"
0.01507537688442211,"[12099.0, 2293.0, 861.0, 3976.0, 936.0, 424.0, 441.0, 180.0, 2502.0, 208.0, 588.0, 388.0, 1192.0, 1113.0, 0.0]","[0.0, 3984.0, 9161.0, 74.0, 9899.0, 15029.0, 11032.0, 14615.0, 7505.0, 14098.0, 10099.0, 16669.0, 1099.0, 5509.0, 22364.0]","[10325.0, 16094.0, 12309.0, 18367.0, 11488.0, 6916.0, 10877.0, 7506.0, 12334.0, 8022.0, 11638.0, 5228.0, 20097.0, 15727.0, 22.0]","[0.0, 53.0, 93.0, 7.0, 101.0, 55.0, 74.0, 123.0, 83.0, 96.0, 99.0, 139.0, 36.0, 75.0, 38.0]"
0.020100502512562814,"[12099.0, 2258.0, 844.0, 3973.0, 878.0, 411.0, 403.0, 150.0, 2475.0, 183.0, 555.0, 353.0, 1167.0, 1055.0, 0.0]","[0.0, 5033.0, 10423.0, 107.0, 11769.0, 15816.0, 13168.0, 16386.0, 8456.0, 16452.0, 12041.0, 18512.0, 2220.0, 7263.0, 22386.0]","[10325.0, 15045.0, 11047.0, 18334.0, 9618.0, 6129.0, 8741.0, 5735.0, 11383.0, 5668.0, 9696.0, 3385.0, 18976.0, 13973.0, 0.0]","[0.0, 88.0, 110.0, 10.0, 159.0, 68.0, 112.0, 153.0, 110.0, 121.0, 132.0, 174.0, 61.0, 133.0, 38.0]"
0.02512562814070352,"[12099.0, 2230.0, 823.0, 3969.0, 839.0, 396.0, 365.0, 124.0, 2446.0, 152.0, 523.0, 325.0, 1126.0, 1021.0, 0.0]","[0.0, 5901.0, 11319.0, 167.0, 13156.0, 16396.0, 14991.0, 17688.0, 9220.0, 17951.0, 13535.0, 19317.0, 3573.0, 8825.0, 22386.0]","[10325.0, 14177.0, 10151.0, 18274.0, 8231.0, 5549.0, 6918.0, 4433.0, 10619.0, 4169.0, 8202.0, 2580.0, 17623.0, 12411.0, 0.0]","[0.0, 116.0, 131.0, 14.0, 198.0, 83.0, 150.0, 179.0, 139.0, 152.0, 164.0, 202.0, 102.0, 167.0, 38.0]"
0.03015075376884422,"[12099.0, 2207.0, 806.0, 3964.0, 803.0, 391.0, 323.0, 104.0, 2429.0, 123.0, 475.0, 310.0, 1087.0, 979.0, 0.0]","[0.0, 6619.0, 11968.0, 234.0, 14212.0, 16907.0, 16453.0, 18695.0, 9816.0, 18895.0, 14766.0, 19639.0, 4963.0, 10109.0, 22386.0]","[10325.0, 13459.0, 9502.0, 18207.0, 7175.0, 5038.0, 5456.0, 3426.0, 10023.0, 3225.0, 6971.0, 2258.0, 16233.0, 11127.0, 0.0]","[0.0, 139.0, 148.0, 19.0, 234.0, 88.0, 192.0, 199.0, 156.0, 181.0, 212.0, 217.0, 141.0, 209.0, 38.0]"
0.035175879396984924,"[12099.0, 2184.0, 790.0, 3960.0, 773.0, 382.0, 274.0, 88.0, 2406.0, 101.0, 444.0, 295.0, 1031.0, 935.0, 0.0]","[0.0, 7303.0, 12549.0, 337.0, 15088.0, 17299.0, 17570.0, 19449.0, 10360.0, 19648.0, 15683.0, 19911.0, 6429.0, 11304.0, 22386.0]","[10325.0, 12775.0, 8921.0, 18104.0, 6299.0, 4646.0, 4339.0, 2672.0, 9479.0, 2472.0, 6054.0, 1986.0, 14767.0, 9932.0, 0.0]","[0.0, 162.0, 164.0, 23.0, 264.0, 97.0, 241.0, 215.0, 179.0, 203.0, 243.0, 232.0, 197.0, 253.0, 38.0]"
0.04020100502512563,"[12099.0, 2148.0, 765.0, 3954.0, 749.0, 379.0, 248.0, 74.0, 2386.0, 81.0, 429.0, 282.0, 980.0, 892.0, 0.0]","[0.0, 7887.0, 13034.0, 465.0, 15774.0, 17634.0, 18382.0, 20067.0, 10767.0, 20225.0, 16420.0, 20126.0, 7840.0, 12321.0, 22386.0]","[10325.0, 12191.0, 8436.0, 17976.0, 5613.0, 4311.0, 3527.0, 2054.0, 9072.0, 1895.0, 5317.0, 1771.0, 13356.0, 8915.0, 0.0]","[0.0, 198.0, 189.0, 29.0, 288.0, 100.0, 267.0, 229.0, 199.0, 223.0, 258.0, 245.0, 248.0, 296.0, 38.0]"
0.04522613065326633,"[12099.0, 2121.0, 751.0, 3946.0, 712.0, 372.0, 227.0, 64.0, 2368.0, 63.0, 400.0, 270.0, 922.0, 859.0, 0.0]","[1.0, 8452.0, 13467.0, 631.0, 16350.0, 17914.0, 18969.0, 20595.0, 11183.0, 20692.0, 17055.0, 20317.0, 9103.0, 13202.0, 22386.0]","[10324.0, 11626.0, 8003.0, 17810.0, 5037.0, 4031.0, 2940.0, 1526.0, 8656.0, 1428.0, 4682.0, 1580.0, 12093.0, 8034.0, 0.0]","[0.0, 225.0, 203.0, 37.0, 325.0, 107.0, 288.0, 239.0, 217.0, 241.0, 287.0, 257.0, 306.0, 329.0, 38.0]"
0.05025125628140704,"[12099.0, 2096.0, 732.0, 3935.0, 688.0, 360.0, 204.0, 43.0, 2350.0, 42.0, 375.0, 261.0, 868.0, 818.0, 0.0]","[1.0, 8999.0, 13930.0, 823.0, 16866.0, 18175.0, 19377.0, 21051.0, 11514.0, 21100.0, 17572.0, 20486.0, 10383.0, 14010.0, 22386.0]","[10324.0, 11079.0, 7540.0, 17618.0, 4521.0, 3770.0, 2532.0, 1070.0, 8325.0, 1020.0, 4165.0, 1411.0, 10813.0, 7226.0, 0.0]","[0.0, 250.0, 222.0, 48.0, 349.0, 119.0, 311.0, 260.0, 235.0, 262.0, 312.0, 266.0, 360.0, 370.0, 38.0]"
0.05527638190954774,"[12099.0, 2063.0, 712.0, 3920.0, 654.0, 354.0, 188.0, 29.0, 2333.0, 33.0, 357.0, 248.0, 798.0, 779.0, 0.0]","[2.0, 9525.0, 14372.0, 1027.0, 17295.0, 18418.0, 19700.0, 21422.0, 11814.0, 21424.0, 17973.0, 20635.0, 11529.0, 14696.0, 22386.0]","[10323.0, 10553.0, 7098.0, 17414.0, 4092.0, 3527.0, 2209.0, 699.0, 8025.0, 696.0, 3764.0, 1262.0, 9667.0, 6540.0, 0.0]","[0.0, 283.0, 242.0, 63.0, 383.0, 125.0, 327.0, 274.0, 252.0, 271.0, 330.0, 279.0, 430.0, 409.0, 38.0]"
0.06030150753768844,"[12099.0, 2029.0, 688.0, 3904.0, 633.0, 339.0, 177.0, 20.0, 2309.0, 19.0, 338.0, 244.0, 718.0, 756.0, 0.0]","[3.0, 10015.0, 14767.0, 1248.0, 17624.0, 18623.0, 19942.0, 21669.0, 12082.0, 21643.0, 18338.0, 20755.0, 12603.0, 15279.0, 22386.0]","[10322.0, 10063.0, 6703.0, 17193.0, 3763.0, 3322.0, 1967.0, 452.0, 7757.0, 477.0, 3399.0, 1142.0, 8593.0, 5957.0, 0.0]","[0.0, 317.0, 266.0, 79.0, 404.0, 140.0, 338.0, 283.0, 276.0, 285.0, 349.0, 283.0, 510.0, 432.0, 38.0]"
