thresholds,TP,TN,FP,FN
-1e-07,"[12160.0, 2225.0, 894.0, 3951.0, 1046.0, 446.0, 487.0, 319.0, 2625.0, 294.0, 663.0, 557.0, 1285.0, 1141.0, 46.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10264.0, 20199.0, 21530.0, 18473.0, 21378.0, 21978.0, 21937.0, 22105.0, 19799.0, 22130.0, 21761.0, 21867.0, 21139.0, 21283.0, 22378.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.005025125628140704,"[12160.0, 2222.0, 886.0, 3951.0, 1033.0, 428.0, 481.0, 311.0, 2612.0, 277.0, 656.0, 546.0, 1285.0, 1139.0, 17.0]","[0.0, 316.0, 908.0, 1.0, 866.0, 10028.0, 3036.0, 3855.0, 848.0, 3195.0, 1209.0, 6752.0, 7.0, 78.0, 17312.0]","[10264.0, 19883.0, 20622.0, 18472.0, 20512.0, 11950.0, 18901.0, 18250.0, 18951.0, 18935.0, 20552.0, 15115.0, 21132.0, 21205.0, 5066.0]","[0.0, 3.0, 8.0, 0.0, 13.0, 18.0, 6.0, 8.0, 13.0, 17.0, 7.0, 11.0, 0.0, 2.0, 29.0]"
0.010050251256281407,"[12160.0, 2213.0, 867.0, 3950.0, 1001.0, 390.0, 451.0, 283.0, 2591.0, 236.0, 621.0, 510.0, 1285.0, 1137.0, 10.0]","[0.0, 919.0, 3424.0, 9.0, 3194.0, 14616.0, 6940.0, 7965.0, 2315.0, 9462.0, 4528.0, 10790.0, 13.0, 438.0, 20953.0]","[10264.0, 19280.0, 18106.0, 18464.0, 18184.0, 7362.0, 14997.0, 14140.0, 17484.0, 12668.0, 17233.0, 11077.0, 21126.0, 20845.0, 1425.0]","[0.0, 12.0, 27.0, 1.0, 45.0, 56.0, 36.0, 36.0, 34.0, 58.0, 42.0, 47.0, 0.0, 4.0, 36.0]"
0.01507537688442211,"[12160.0, 2202.0, 836.0, 3950.0, 956.0, 357.0, 416.0, 240.0, 2566.0, 180.0, 576.0, 464.0, 1285.0, 1132.0, 2.0]","[0.0, 1606.0, 6169.0, 31.0, 6069.0, 16454.0, 10162.0, 11651.0, 3679.0, 14200.0, 7957.0, 13358.0, 55.0, 1221.0, 22086.0]","[10264.0, 18593.0, 15361.0, 18442.0, 15309.0, 5524.0, 11775.0, 10454.0, 16120.0, 7930.0, 13804.0, 8509.0, 21084.0, 20062.0, 292.0]","[0.0, 23.0, 58.0, 1.0, 90.0, 89.0, 71.0, 79.0, 59.0, 114.0, 87.0, 93.0, 0.0, 9.0, 44.0]"
0.020100502512562814,"[12160.0, 2194.0, 801.0, 3946.0, 912.0, 336.0, 376.0, 194.0, 2541.0, 125.0, 519.0, 415.0, 1281.0, 1109.0, 0.0]","[0.0, 2312.0, 8375.0, 77.0, 8436.0, 17405.0, 12556.0, 14555.0, 4921.0, 16950.0, 10774.0, 15035.0, 163.0, 2467.0, 22367.0]","[10264.0, 17887.0, 13155.0, 18396.0, 12942.0, 4573.0, 9381.0, 7550.0, 14878.0, 5180.0, 10987.0, 6832.0, 20976.0, 18816.0, 11.0]","[0.0, 31.0, 93.0, 5.0, 134.0, 110.0, 111.0, 125.0, 84.0, 169.0, 144.0, 142.0, 4.0, 32.0, 46.0]"
0.02512562814070352,"[12160.0, 2176.0, 769.0, 3945.0, 865.0, 319.0, 340.0, 155.0, 2517.0, 99.0, 479.0, 388.0, 1274.0, 1072.0, 0.0]","[0.0, 3063.0, 10062.0, 161.0, 10391.0, 17997.0, 14296.0, 16688.0, 5932.0, 18559.0, 12916.0, 16179.0, 350.0, 3962.0, 22378.0]","[10264.0, 17136.0, 11468.0, 18312.0, 10987.0, 3981.0, 7641.0, 5417.0, 13867.0, 3571.0, 8845.0, 5688.0, 20789.0, 17321.0, 0.0]","[0.0, 49.0, 125.0, 6.0, 181.0, 127.0, 147.0, 164.0, 108.0, 195.0, 184.0, 169.0, 11.0, 69.0, 46.0]"
0.03015075376884422,"[12160.0, 2161.0, 737.0, 3940.0, 824.0, 308.0, 311.0, 114.0, 2495.0, 77.0, 435.0, 356.0, 1265.0, 1034.0, 0.0]","[0.0, 3732.0, 11340.0, 274.0, 11959.0, 18400.0, 15563.0, 18309.0, 6817.0, 19472.0, 14546.0, 17056.0, 689.0, 5583.0, 22378.0]","[10264.0, 16467.0, 10190.0, 18199.0, 9419.0, 3578.0, 6374.0, 3796.0, 12982.0, 2658.0, 7215.0, 4811.0, 20450.0, 15700.0, 0.0]","[0.0, 64.0, 157.0, 11.0, 222.0, 138.0, 176.0, 205.0, 130.0, 217.0, 228.0, 201.0, 20.0, 107.0, 46.0]"
0.035175879396984924,"[12160.0, 2140.0, 710.0, 3931.0, 788.0, 293.0, 281.0, 80.0, 2471.0, 63.0, 391.0, 335.0, 1250.0, 998.0, 0.0]","[0.0, 4387.0, 12318.0, 442.0, 13200.0, 18751.0, 16544.0, 19464.0, 7570.0, 20196.0, 15680.0, 17784.0, 1167.0, 7124.0, 22378.0]","[10264.0, 15812.0, 9212.0, 18031.0, 8178.0, 3227.0, 5393.0, 2641.0, 12229.0, 1934.0, 6081.0, 4083.0, 19972.0, 14159.0, 0.0]","[0.0, 85.0, 184.0, 20.0, 258.0, 153.0, 206.0, 239.0, 154.0, 231.0, 272.0, 222.0, 35.0, 143.0, 46.0]"
0.04020100502512563,"[12160.0, 2113.0, 679.0, 3919.0, 746.0, 283.0, 256.0, 52.0, 2441.0, 42.0, 359.0, 308.0, 1232.0, 952.0, 0.0]","[0.0, 5024.0, 13132.0, 604.0, 14132.0, 18987.0, 17263.0, 20338.0, 8220.0, 20859.0, 16545.0, 18370.0, 1797.0, 8665.0, 22378.0]","[10264.0, 15175.0, 8398.0, 17869.0, 7246.0, 2991.0, 4674.0, 1767.0, 11579.0, 1271.0, 5216.0, 3497.0, 19342.0, 12618.0, 0.0]","[0.0, 112.0, 215.0, 32.0, 300.0, 163.0, 231.0, 267.0, 184.0, 252.0, 304.0, 249.0, 53.0, 189.0, 46.0]"
0.04522613065326633,"[12160.0, 2089.0, 656.0, 3908.0, 706.0, 268.0, 244.0, 36.0, 2419.0, 24.0, 330.0, 294.0, 1203.0, 901.0, 0.0]","[0.0, 5637.0, 13844.0, 775.0, 14915.0, 19197.0, 17890.0, 20978.0, 8807.0, 21392.0, 17286.0, 18848.0, 2718.0, 10064.0, 22378.0]","[10264.0, 14562.0, 7686.0, 17698.0, 6463.0, 2781.0, 4047.0, 1127.0, 10992.0, 738.0, 4475.0, 3019.0, 18421.0, 11219.0, 0.0]","[0.0, 136.0, 238.0, 43.0, 340.0, 178.0, 243.0, 283.0, 206.0, 270.0, 333.0, 263.0, 82.0, 240.0, 46.0]"
0.05025125628140704,"[12160.0, 2064.0, 639.0, 3897.0, 674.0, 259.0, 224.0, 24.0, 2400.0, 13.0, 303.0, 276.0, 1158.0, 851.0, 0.0]","[0.0, 6255.0, 14539.0, 957.0, 15532.0, 19386.0, 18359.0, 21391.0, 9317.0, 21797.0, 17885.0, 19259.0, 3959.0, 11347.0, 22378.0]","[10264.0, 13944.0, 6991.0, 17516.0, 5846.0, 2592.0, 3578.0, 714.0, 10482.0, 333.0, 3876.0, 2608.0, 17180.0, 9936.0, 0.0]","[0.0, 161.0, 255.0, 54.0, 372.0, 187.0, 263.0, 295.0, 225.0, 281.0, 360.0, 281.0, 127.0, 290.0, 46.0]"
0.05527638190954774,"[12160.0, 2031.0, 609.0, 3880.0, 644.0, 245.0, 210.0, 12.0, 2367.0, 2.0, 290.0, 256.0, 1094.0, 788.0, 0.0]","[0.0, 6907.0, 15124.0, 1174.0, 16087.0, 19557.0, 18744.0, 21698.0, 9778.0, 22030.0, 18349.0, 19596.0, 5515.0, 12412.0, 22378.0]","[10264.0, 13292.0, 6406.0, 17299.0, 5291.0, 2421.0, 3193.0, 407.0, 10021.0, 100.0, 3412.0, 2271.0, 15624.0, 8871.0, 0.0]","[0.0, 194.0, 285.0, 71.0, 402.0, 201.0, 277.0, 307.0, 258.0, 292.0, 373.0, 301.0, 191.0, 353.0, 46.0]"
0.06030150753768844,"[12160.0, 1995.0, 584.0, 3865.0, 617.0, 237.0, 191.0, 8.0, 2347.0, 0.0, 266.0, 241.0, 1023.0, 747.0, 0.0]","[0.0, 7550.0, 15677.0, 1402.0, 16534.0, 19727.0, 19108.0, 21869.0, 10228.0, 22115.0, 18727.0, 19864.0, 7260.0, 13378.0, 22378.0]","[10264.0, 12649.0, 5853.0, 17071.0, 4844.0, 2251.0, 2829.0, 236.0, 9571.0, 15.0, 3034.0, 2003.0, 13879.0, 7905.0, 0.0]","[0.0, 230.0, 310.0, 86.0, 429.0, 209.0, 296.0, 311.0, 278.0, 294.0, 397.0, 316.0, 262.0, 394.0, 46.0]"
0.06532663316582915,"[12160.0, 1954.0, 554.0, 3850.0, 597.0, 231.0, 179.0, 6.0, 2320.0, 0.0, 245.0, 230.0, 910.0, 704.0, 0.0]","[0.0, 8187.0, 16129.0, 1647.0, 16902.0, 19884.0, 19396.0, 21986.0, 10610.0, 22130.0, 19046.0, 20095.0, 9110.0, 14252.0, 22378.0]","[10264.0, 12012.0, 5401.0, 16826.0, 4476.0, 2094.0, 2541.0, 119.0, 9189.0, 0.0, 2715.0, 1772.0, 12029.0, 7031.0, 0.0]","[0.0, 271.0, 340.0, 101.0, 449.0, 215.0, 308.0, 313.0, 305.0, 294.0, 418.0, 327.0, 375.0, 437.0, 46.0]"
0.07035175879396985,"[12160.0, 1919.0, 528.0, 3836.0, 573.0, 222.0, 170.0, 2.0, 2285.0, 0.0, 233.0, 218.0, 787.0, 666.0, 0.0]","[0.0, 8827.0, 16538.0, 1869.0, 17245.0, 20029.0, 19667.0, 22058.0, 11012.0, 22130.0, 19326.0, 20251.0, 11141.0, 14928.0, 22378.0]","[10264.0, 11372.0, 4992.0, 16604.0, 4133.0, 1949.0, 2270.0, 47.0, 8787.0, 0.0, 2435.0, 1616.0, 9998.0, 6355.0, 0.0]","[0.0, 306.0, 366.0, 115.0, 473.0, 224.0, 317.0, 317.0, 340.0, 294.0, 430.0, 339.0, 498.0, 475.0, 46.0]"
0.07537688442211055,"[12160.0, 1880.0, 507.0, 3820.0, 549.0, 211.0, 166.0, 1.0, 2268.0, 0.0, 222.0, 204.0, 673.0, 636.0, 0.0]","[0.0, 9488.0, 16952.0, 2084.0, 17560.0, 20157.0, 19888.0, 22093.0, 11356.0, 22130.0, 19571.0, 20411.0, 12930.0, 15532.0, 22378.0]","[10264.0, 10711.0, 4578.0, 16389.0, 3818.0, 1821.0, 2049.0, 12.0, 8443.0, 0.0, 2190.0, 1456.0, 8209.0, 5751.0, 0.0]","[0.0, 345.0, 387.0, 131.0, 497.0, 235.0, 321.0, 318.0, 357.0, 294.0, 441.0, 353.0, 612.0, 505.0, 46.0]"
0.08040201005025126,"[12160.0, 1841.0, 485.0, 3793.0, 526.0, 198.0, 157.0, 0.0, 2243.0, 0.0, 208.0, 195.0, 572.0, 612.0, 0.0]","[0.0, 10116.0, 17317.0, 2322.0, 17822.0, 20284.0, 20084.0, 22105.0, 11705.0, 22130.0, 19766.0, 20540.0, 14546.0, 16070.0, 22378.0]","[10264.0, 10083.0, 4213.0, 16151.0, 3556.0, 1694.0, 1853.0, 0.0, 8094.0, 0.0, 1995.0, 1327.0, 6593.0, 5213.0, 0.0]","[0.0, 384.0, 409.0, 158.0, 520.0, 248.0, 330.0, 319.0, 382.0, 294.0, 455.0, 362.0, 713.0, 529.0, 46.0]"
0.08542713567839195,"[12160.0, 1779.0, 461.0, 3769.0, 510.0, 187.0, 149.0, 0.0, 2221.0, 0.0, 193.0, 180.0, 484.0, 587.0, 0.0]","[0.0, 10741.0, 17628.0, 2595.0, 18067.0, 20415.0, 20258.0, 22105.0, 11982.0, 22130.0, 19946.0, 20647.0, 15867.0, 16560.0, 22378.0]","[10264.0, 9458.0, 3902.0, 15878.0, 3311.0, 1563.0, 1679.0, 0.0, 7817.0, 0.0, 1815.0, 1220.0, 5272.0, 4723.0, 0.0]","[0.0, 446.0, 433.0, 182.0, 536.0, 259.0, 338.0, 319.0, 404.0, 294.0, 470.0, 377.0, 801.0, 554.0, 46.0]"
0.09045226130653267,"[12160.0, 1738.0, 439.0, 3735.0, 496.0, 169.0, 138.0, 0.0, 2196.0, 0.0, 182.0, 167.0, 400.0, 559.0, 0.0]","[0.0, 11336.0, 17937.0, 2885.0, 18281.0, 20528.0, 20436.0, 22105.0, 12285.0, 22130.0, 20124.0, 20741.0, 16972.0, 16982.0, 22378.0]","[10264.0, 8863.0, 3593.0, 15588.0, 3097.0, 1450.0, 1501.0, 0.0, 7514.0, 0.0, 1637.0, 1126.0, 4167.0, 4301.0, 0.0]","[0.0, 487.0, 455.0, 216.0, 550.0, 277.0, 349.0, 319.0, 429.0, 294.0, 481.0, 390.0, 885.0, 582.0, 46.0]"
0.09547738693467336,"[12160.0, 1697.0, 412.0, 3699.0, 479.0, 159.0, 123.0, 0.0, 2165.0, 0.0, 173.0, 157.0, 331.0, 528.0, 0.0]","[0.0, 11851.0, 18225.0, 3187.0, 18471.0, 20683.0, 20617.0, 22105.0, 12569.0, 22130.0, 20303.0, 20820.0, 17847.0, 17367.0, 22378.0]","[10264.0, 8348.0, 3305.0, 15286.0, 2907.0, 1295.0, 1320.0, 0.0, 7230.0, 0.0, 1458.0, 1047.0, 3292.0, 3916.0, 0.0]","[0.0, 528.0, 482.0, 252.0, 567.0, 287.0, 364.0, 319.0, 460.0, 294.0, 490.0, 400.0, 954.0, 613.0, 46.0]"
0.10050251256281408,"[12160.0, 1651.0, 379.0, 3664.0, 460.0, 150.0, 111.0, 0.0, 2129.0, 0.0, 158.0, 150.0, 267.0, 504.0, 0.0]","[0.0, 12355.0, 18494.0, 3522.0, 18640.0, 20803.0, 20750.0, 22105.0, 12837.0, 22130.0, 20471.0, 20894.0, 18575.0, 17698.0, 22378.0]","[10264.0, 7844.0, 3036.0, 14951.0, 2738.0, 1175.0, 1187.0, 0.0, 6962.0, 0.0, 1290.0, 973.0, 2564.0, 3585.0, 0.0]","[0.0, 574.0, 515.0, 287.0, 586.0, 296.0, 376.0, 319.0, 496.0, 294.0, 505.0, 407.0, 1018.0, 637.0, 46.0]"
0.10552763819095477,"[12160.0, 1620.0, 357.0, 3619.0, 442.0, 142.0, 102.0, 0.0, 2102.0, 0.0, 141.0, 144.0, 223.0, 478.0, 0.0]","[0.0, 12816.0, 18766.0, 3896.0, 18807.0, 20936.0, 20877.0, 22105.0, 13117.0, 22130.0, 20623.0, 20961.0, 19161.0, 17959.0, 22378.0]","[10264.0, 7383.0, 2764.0, 14577.0, 2571.0, 1042.0, 1060.0, 0.0, 6682.0, 0.0, 1138.0, 906.0, 1978.0, 3324.0, 0.0]","[0.0, 605.0, 537.0, 332.0, 604.0, 304.0, 385.0, 319.0, 523.0, 294.0, 522.0, 413.0, 1062.0, 663.0, 46.0]"
0.11055276381909548,"[12160.0, 1564.0, 331.0, 3554.0, 433.0, 134.0, 91.0, 0.0, 2071.0, 0.0, 124.0, 136.0, 183.0, 454.0, 0.0]","[1.0, 13240.0, 19066.0, 4303.0, 18942.0, 21058.0, 21018.0, 22105.0, 13363.0, 22130.0, 20794.0, 21007.0, 19592.0, 18198.0, 22378.0]","[10263.0, 6959.0, 2464.0, 14170.0, 2436.0, 920.0, 919.0, 0.0, 6436.0, 0.0, 967.0, 860.0, 1547.0, 3085.0, 0.0]","[0.0, 661.0, 563.0, 397.0, 613.0, 312.0, 396.0, 319.0, 554.0, 294.0, 539.0, 421.0, 1102.0, 687.0, 46.0]"
0.11557788944723618,"[12159.0, 1521.0, 295.0, 3498.0, 425.0, 121.0, 79.0, 0.0, 2040.0, 0.0, 108.0, 131.0, 144.0, 435.0, 0.0]","[1.0, 13620.0, 19375.0, 4853.0, 19098.0, 21185.0, 21144.0, 22105.0, 13613.0, 22130.0, 20943.0, 21044.0, 19991.0, 18412.0, 22378.0]","[10263.0, 6579.0, 2155.0, 13620.0, 2280.0, 793.0, 793.0, 0.0, 6186.0, 0.0, 818.0, 823.0, 1148.0, 2871.0, 0.0]","[1.0, 704.0, 599.0, 453.0, 621.0, 325.0, 408.0, 319.0, 585.0, 294.0, 555.0, 426.0, 1141.0, 706.0, 46.0]"
