thresholds,TP,TN,FP,FN
-1e-07,"[12040.0, 2326.0, 968.0, 3886.0, 1073.0, 448.0, 499.0, 343.0, 2741.0, 285.0, 670.0, 592.0, 1284.0, 1139.0, 47.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10384.0, 20098.0, 21456.0, 18538.0, 21351.0, 21976.0, 21925.0, 22081.0, 19683.0, 22139.0, 21754.0, 21832.0, 21140.0, 21285.0, 22377.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.005025125628140704,"[12040.0, 2326.0, 967.0, 3886.0, 1073.0, 428.0, 495.0, 331.0, 2740.0, 282.0, 667.0, 573.0, 1284.0, 1139.0, 13.0]","[0.0, 16.0, 233.0, 0.0, 827.0, 8517.0, 1090.0, 2549.0, 606.0, 1083.0, 226.0, 6786.0, 1.0, 32.0, 19062.0]","[10384.0, 20082.0, 21223.0, 18538.0, 20524.0, 13459.0, 20835.0, 19532.0, 19077.0, 21056.0, 21528.0, 15046.0, 21139.0, 21253.0, 3315.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 20.0, 4.0, 12.0, 1.0, 3.0, 3.0, 19.0, 0.0, 0.0, 34.0]"
0.010050251256281407,"[12040.0, 2322.0, 959.0, 3886.0, 1058.0, 405.0, 481.0, 312.0, 2728.0, 273.0, 658.0, 544.0, 1284.0, 1138.0, 4.0]","[0.0, 451.0, 1863.0, 5.0, 2572.0, 12578.0, 4269.0, 5436.0, 2098.0, 4955.0, 1317.0, 9721.0, 7.0, 214.0, 21858.0]","[10384.0, 19647.0, 19593.0, 18533.0, 18779.0, 9398.0, 17656.0, 16645.0, 17585.0, 17184.0, 20437.0, 12111.0, 21133.0, 21071.0, 519.0]","[0.0, 4.0, 9.0, 0.0, 15.0, 43.0, 18.0, 31.0, 13.0, 12.0, 12.0, 48.0, 0.0, 1.0, 43.0]"
0.01507537688442211,"[12040.0, 2311.0, 946.0, 3885.0, 1034.0, 389.0, 463.0, 283.0, 2714.0, 227.0, 640.0, 519.0, 1284.0, 1133.0, 0.0]","[0.0, 1303.0, 4407.0, 19.0, 4473.0, 14774.0, 7430.0, 8700.0, 3573.0, 10096.0, 3411.0, 11955.0, 33.0, 636.0, 22300.0]","[10384.0, 18795.0, 17049.0, 18519.0, 16878.0, 7202.0, 14495.0, 13381.0, 16110.0, 12043.0, 18343.0, 9877.0, 21107.0, 20649.0, 77.0]","[0.0, 15.0, 22.0, 1.0, 39.0, 59.0, 36.0, 60.0, 27.0, 58.0, 30.0, 73.0, 0.0, 6.0, 47.0]"
0.020100502512562814,"[12040.0, 2298.0, 916.0, 3882.0, 1012.0, 365.0, 427.0, 245.0, 2695.0, 181.0, 608.0, 462.0, 1283.0, 1120.0, 0.0]","[0.0, 2227.0, 6697.0, 57.0, 6250.0, 16064.0, 9898.0, 12093.0, 4720.0, 14303.0, 5820.0, 13764.0, 98.0, 1295.0, 22376.0]","[10384.0, 17871.0, 14759.0, 18481.0, 15101.0, 5912.0, 12027.0, 9988.0, 14963.0, 7836.0, 15934.0, 8068.0, 21042.0, 19990.0, 1.0]","[0.0, 28.0, 52.0, 4.0, 61.0, 83.0, 72.0, 98.0, 46.0, 104.0, 62.0, 130.0, 1.0, 19.0, 47.0]"
0.02512562814070352,"[12040.0, 2282.0, 896.0, 3877.0, 987.0, 348.0, 406.0, 187.0, 2676.0, 138.0, 568.0, 426.0, 1281.0, 1105.0, 0.0]","[0.0, 3086.0, 8407.0, 123.0, 7833.0, 16851.0, 11754.0, 15183.0, 5725.0, 16962.0, 8115.0, 15209.0, 263.0, 2180.0, 22377.0]","[10384.0, 17012.0, 13049.0, 18415.0, 13518.0, 5125.0, 10171.0, 6898.0, 13958.0, 5177.0, 13639.0, 6623.0, 20877.0, 19105.0, 0.0]","[0.0, 44.0, 72.0, 9.0, 86.0, 100.0, 93.0, 156.0, 65.0, 147.0, 102.0, 166.0, 3.0, 34.0, 47.0]"
0.03015075376884422,"[12040.0, 2254.0, 876.0, 3873.0, 960.0, 330.0, 374.0, 113.0, 2661.0, 100.0, 526.0, 392.0, 1269.0, 1089.0, 0.0]","[0.0, 3890.0, 9762.0, 221.0, 9146.0, 17423.0, 13304.0, 17816.0, 6546.0, 18504.0, 10172.0, 16395.0, 554.0, 3208.0, 22377.0]","[10384.0, 16208.0, 11694.0, 18317.0, 12205.0, 4553.0, 8621.0, 4265.0, 13137.0, 3635.0, 11582.0, 5437.0, 20586.0, 18077.0, 0.0]","[0.0, 72.0, 92.0, 13.0, 113.0, 118.0, 125.0, 230.0, 80.0, 185.0, 144.0, 200.0, 15.0, 50.0, 47.0]"
0.035175879396984924,"[12040.0, 2235.0, 847.0, 3869.0, 931.0, 308.0, 352.0, 62.0, 2645.0, 80.0, 486.0, 362.0, 1257.0, 1055.0, 0.0]","[0.0, 4606.0, 10838.0, 336.0, 10294.0, 17856.0, 14496.0, 19928.0, 7278.0, 19538.0, 11890.0, 17405.0, 965.0, 4339.0, 22377.0]","[10384.0, 15492.0, 10618.0, 18202.0, 11057.0, 4120.0, 7429.0, 2153.0, 12405.0, 2601.0, 9864.0, 4427.0, 20175.0, 16946.0, 0.0]","[0.0, 91.0, 121.0, 17.0, 142.0, 140.0, 147.0, 281.0, 96.0, 205.0, 184.0, 230.0, 27.0, 84.0, 47.0]"
0.04020100502512563,"[12040.0, 2208.0, 833.0, 3862.0, 912.0, 292.0, 329.0, 21.0, 2624.0, 62.0, 463.0, 329.0, 1229.0, 1026.0, 0.0]","[0.0, 5317.0, 11711.0, 493.0, 11330.0, 18206.0, 15515.0, 21147.0, 7855.0, 20390.0, 13346.0, 18190.0, 1643.0, 5498.0, 22377.0]","[10384.0, 14781.0, 9745.0, 18045.0, 10021.0, 3770.0, 6410.0, 934.0, 11828.0, 1749.0, 8408.0, 3642.0, 19497.0, 15787.0, 0.0]","[0.0, 118.0, 135.0, 24.0, 161.0, 156.0, 170.0, 322.0, 117.0, 223.0, 207.0, 263.0, 55.0, 113.0, 47.0]"
0.04522613065326633,"[12040.0, 2167.0, 803.0, 3849.0, 891.0, 283.0, 296.0, 9.0, 2605.0, 29.0, 407.0, 306.0, 1207.0, 996.0, 0.0]","[0.0, 6002.0, 12565.0, 691.0, 12196.0, 18507.0, 16422.0, 21681.0, 8363.0, 21266.0, 14542.0, 18779.0, 2570.0, 6595.0, 22377.0]","[10384.0, 14096.0, 8891.0, 17847.0, 9155.0, 3469.0, 5503.0, 400.0, 11320.0, 873.0, 7212.0, 3053.0, 18570.0, 14690.0, 0.0]","[0.0, 159.0, 165.0, 37.0, 182.0, 165.0, 203.0, 334.0, 136.0, 256.0, 263.0, 286.0, 77.0, 143.0, 47.0]"
0.05025125628140704,"[12040.0, 2131.0, 777.0, 3835.0, 861.0, 271.0, 272.0, 3.0, 2584.0, 6.0, 381.0, 283.0, 1159.0, 970.0, 0.0]","[0.0, 6676.0, 13400.0, 880.0, 12968.0, 18787.0, 17193.0, 21926.0, 8812.0, 22039.0, 15571.0, 19233.0, 3692.0, 7691.0, 22377.0]","[10384.0, 13422.0, 8056.0, 17658.0, 8383.0, 3189.0, 4732.0, 155.0, 10871.0, 100.0, 6183.0, 2599.0, 17448.0, 13594.0, 0.0]","[0.0, 195.0, 191.0, 51.0, 212.0, 177.0, 227.0, 340.0, 157.0, 279.0, 289.0, 309.0, 125.0, 169.0, 47.0]"
0.05527638190954774,"[12040.0, 2097.0, 740.0, 3816.0, 834.0, 261.0, 249.0, 2.0, 2565.0, 0.0, 355.0, 260.0, 1104.0, 930.0, 0.0]","[0.0, 7288.0, 14194.0, 1106.0, 13610.0, 19037.0, 17819.0, 22037.0, 9224.0, 22138.0, 16394.0, 19634.0, 4905.0, 8734.0, 22377.0]","[10384.0, 12810.0, 7262.0, 17432.0, 7741.0, 2939.0, 4106.0, 44.0, 10459.0, 1.0, 5360.0, 2198.0, 16235.0, 12551.0, 0.0]","[0.0, 229.0, 228.0, 70.0, 239.0, 187.0, 250.0, 341.0, 176.0, 285.0, 315.0, 332.0, 180.0, 209.0, 47.0]"
0.06030150753768844,"[12040.0, 2035.0, 705.0, 3808.0, 806.0, 253.0, 221.0, 1.0, 2550.0, 0.0, 324.0, 236.0, 1042.0, 892.0, 0.0]","[0.0, 8015.0, 14977.0, 1335.0, 14210.0, 19237.0, 18420.0, 22066.0, 9619.0, 22139.0, 17050.0, 19928.0, 6281.0, 9711.0, 22377.0]","[10384.0, 12083.0, 6479.0, 17203.0, 7141.0, 2739.0, 3505.0, 15.0, 10064.0, 0.0, 4704.0, 1904.0, 14859.0, 11574.0, 0.0]","[0.0, 291.0, 263.0, 78.0, 267.0, 195.0, 278.0, 342.0, 191.0, 285.0, 346.0, 356.0, 242.0, 247.0, 47.0]"
0.06532663316582915,"[12040.0, 1972.0, 665.0, 3795.0, 785.0, 243.0, 198.0, 0.0, 2532.0, 0.0, 304.0, 220.0, 972.0, 859.0, 0.0]","[0.0, 8699.0, 15679.0, 1582.0, 14732.0, 19451.0, 18911.0, 22077.0, 9932.0, 22139.0, 17688.0, 20179.0, 7661.0, 10664.0, 22377.0]","[10384.0, 11399.0, 5777.0, 16956.0, 6619.0, 2525.0, 3014.0, 4.0, 9751.0, 0.0, 4066.0, 1653.0, 13479.0, 10621.0, 0.0]","[0.0, 354.0, 303.0, 91.0, 288.0, 205.0, 301.0, 343.0, 209.0, 285.0, 366.0, 372.0, 312.0, 280.0, 47.0]"
0.07035175879396985,"[12040.0, 1913.0, 641.0, 3777.0, 765.0, 230.0, 167.0, 0.0, 2509.0, 0.0, 267.0, 209.0, 906.0, 819.0, 0.0]","[0.0, 9391.0, 16213.0, 1846.0, 15231.0, 19665.0, 19373.0, 22081.0, 10246.0, 22139.0, 18196.0, 20351.0, 9043.0, 11541.0, 22377.0]","[10384.0, 10707.0, 5243.0, 16692.0, 6120.0, 2311.0, 2552.0, 0.0, 9437.0, 0.0, 3558.0, 1481.0, 12097.0, 9744.0, 0.0]","[0.0, 413.0, 327.0, 109.0, 308.0, 218.0, 332.0, 343.0, 232.0, 285.0, 403.0, 383.0, 378.0, 320.0, 47.0]"
