thresholds,TP,TN,FP,FN
-1e-07,"[11945.0, 2329.0, 923.0, 4080.0, 1068.0, 463.0, 516.0, 371.0, 2704.0, 271.0, 691.0, 525.0, 1285.0, 1173.0, 44.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10479.0, 20095.0, 21501.0, 18344.0, 21356.0, 21961.0, 21908.0, 22053.0, 19720.0, 22153.0, 21733.0, 21899.0, 21139.0, 21251.0, 22380.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.005025125628140704,"[11945.0, 2329.0, 923.0, 4080.0, 1067.0, 452.0, 513.0, 354.0, 2703.0, 270.0, 690.0, 514.0, 1285.0, 1173.0, 19.0]","[0.0, 6.0, 482.0, 0.0, 496.0, 8032.0, 1405.0, 2713.0, 299.0, 1183.0, 102.0, 7023.0, 0.0, 17.0, 16733.0]","[10479.0, 20089.0, 21019.0, 18344.0, 20860.0, 13929.0, 20503.0, 19340.0, 19421.0, 20970.0, 21631.0, 14876.0, 21139.0, 21234.0, 5647.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 11.0, 3.0, 17.0, 1.0, 1.0, 1.0, 11.0, 0.0, 0.0, 25.0]"
0.010050251256281407,"[11945.0, 2329.0, 918.0, 4080.0, 1056.0, 442.0, 502.0, 341.0, 2697.0, 253.0, 683.0, 477.0, 1285.0, 1172.0, 3.0]","[0.0, 87.0, 2251.0, 0.0, 2427.0, 11684.0, 4341.0, 6451.0, 1478.0, 5764.0, 1280.0, 11631.0, 2.0, 134.0, 21857.0]","[10479.0, 20008.0, 19250.0, 18344.0, 18929.0, 10277.0, 17567.0, 15602.0, 18242.0, 16389.0, 20453.0, 10268.0, 21137.0, 21117.0, 523.0]","[0.0, 0.0, 5.0, 0.0, 12.0, 21.0, 14.0, 30.0, 7.0, 18.0, 8.0, 48.0, 0.0, 1.0, 41.0]"
0.01507537688442211,"[11945.0, 2329.0, 908.0, 4080.0, 1035.0, 422.0, 477.0, 299.0, 2694.0, 223.0, 659.0, 439.0, 1284.0, 1170.0, 0.0]","[0.0, 426.0, 4165.0, 0.0, 4617.0, 13701.0, 7274.0, 9999.0, 2783.0, 10378.0, 3648.0, 14652.0, 26.0, 591.0, 22288.0]","[10479.0, 19669.0, 17336.0, 18344.0, 16739.0, 8260.0, 14634.0, 12054.0, 16937.0, 11775.0, 18085.0, 7247.0, 21113.0, 20660.0, 92.0]","[0.0, 0.0, 15.0, 0.0, 33.0, 41.0, 39.0, 72.0, 10.0, 48.0, 32.0, 86.0, 1.0, 3.0, 44.0]"
0.020100502512562814,"[11945.0, 2327.0, 892.0, 4080.0, 1014.0, 404.0, 444.0, 264.0, 2686.0, 186.0, 612.0, 398.0, 1279.0, 1160.0, 0.0]","[0.0, 814.0, 5809.0, 0.0, 6653.0, 14958.0, 9789.0, 13183.0, 3967.0, 13726.0, 6411.0, 16531.0, 160.0, 1502.0, 22359.0]","[10479.0, 19281.0, 15692.0, 18344.0, 14703.0, 7003.0, 12119.0, 8870.0, 15753.0, 8427.0, 15322.0, 5368.0, 20979.0, 19749.0, 21.0]","[0.0, 2.0, 31.0, 0.0, 54.0, 59.0, 72.0, 107.0, 18.0, 85.0, 79.0, 127.0, 6.0, 13.0, 44.0]"
0.02512562814070352,"[11945.0, 2324.0, 875.0, 4080.0, 986.0, 391.0, 412.0, 212.0, 2676.0, 149.0, 583.0, 357.0, 1274.0, 1139.0, 0.0]","[0.0, 1312.0, 7244.0, 0.0, 8372.0, 15798.0, 11752.0, 15974.0, 5046.0, 16253.0, 8938.0, 17866.0, 523.0, 2671.0, 22369.0]","[10479.0, 18783.0, 14257.0, 18344.0, 12984.0, 6163.0, 10156.0, 6079.0, 14674.0, 5900.0, 12795.0, 4033.0, 20616.0, 18580.0, 11.0]","[0.0, 5.0, 48.0, 0.0, 82.0, 72.0, 104.0, 159.0, 28.0, 122.0, 108.0, 168.0, 11.0, 34.0, 44.0]"
0.03015075376884422,"[11945.0, 2318.0, 854.0, 4080.0, 964.0, 373.0, 379.0, 147.0, 2658.0, 118.0, 538.0, 320.0, 1264.0, 1121.0, 0.0]","[0.0, 1801.0, 8535.0, 1.0, 9834.0, 16495.0, 13318.0, 18178.0, 5996.0, 18215.0, 11276.0, 18793.0, 1099.0, 4000.0, 22378.0]","[10479.0, 18294.0, 12966.0, 18343.0, 11522.0, 5466.0, 8590.0, 3875.0, 13724.0, 3938.0, 10457.0, 3106.0, 20040.0, 17251.0, 2.0]","[0.0, 11.0, 69.0, 0.0, 104.0, 90.0, 137.0, 224.0, 46.0, 153.0, 153.0, 205.0, 21.0, 52.0, 44.0]"
0.035175879396984924,"[11945.0, 2312.0, 836.0, 4080.0, 943.0, 355.0, 340.0, 98.0, 2637.0, 70.0, 500.0, 297.0, 1243.0, 1081.0, 0.0]","[0.0, 2298.0, 9646.0, 3.0, 11051.0, 17113.0, 14596.0, 19798.0, 6722.0, 19917.0, 13059.0, 19453.0, 1936.0, 5359.0, 22380.0]","[10479.0, 17797.0, 11855.0, 18341.0, 10305.0, 4848.0, 7312.0, 2255.0, 12998.0, 2236.0, 8674.0, 2446.0, 19203.0, 15892.0, 0.0]","[0.0, 17.0, 87.0, 0.0, 125.0, 108.0, 176.0, 273.0, 67.0, 201.0, 191.0, 228.0, 42.0, 92.0, 44.0]"
0.04020100502512563,"[11945.0, 2307.0, 820.0, 4080.0, 912.0, 344.0, 319.0, 49.0, 2622.0, 26.0, 460.0, 266.0, 1211.0, 1044.0, 0.0]","[0.0, 2829.0, 10577.0, 8.0, 12085.0, 17636.0, 15628.0, 21006.0, 7431.0, 21170.0, 14519.0, 19943.0, 2940.0, 6670.0, 22380.0]","[10479.0, 17266.0, 10924.0, 18336.0, 9271.0, 4325.0, 6280.0, 1047.0, 12289.0, 983.0, 7214.0, 1956.0, 18199.0, 14581.0, 0.0]","[0.0, 22.0, 103.0, 0.0, 156.0, 119.0, 197.0, 322.0, 82.0, 245.0, 231.0, 259.0, 74.0, 129.0, 44.0]"
0.04522613065326633,"[11945.0, 2292.0, 806.0, 4079.0, 878.0, 329.0, 288.0, 15.0, 2614.0, 9.0, 417.0, 240.0, 1180.0, 1000.0, 0.0]","[0.0, 3402.0, 11382.0, 34.0, 12946.0, 18115.0, 16508.0, 21747.0, 8054.0, 21828.0, 15637.0, 20288.0, 4075.0, 7874.0, 22380.0]","[10479.0, 16693.0, 10119.0, 18310.0, 8410.0, 3846.0, 5400.0, 306.0, 11666.0, 325.0, 6096.0, 1611.0, 17064.0, 13377.0, 0.0]","[0.0, 37.0, 117.0, 1.0, 190.0, 134.0, 228.0, 356.0, 90.0, 262.0, 274.0, 285.0, 105.0, 173.0, 44.0]"
0.05025125628140704,"[11945.0, 2273.0, 784.0, 4078.0, 853.0, 310.0, 263.0, 2.0, 2595.0, 4.0, 386.0, 210.0, 1133.0, 966.0, 0.0]","[0.0, 4034.0, 12117.0, 66.0, 13696.0, 18592.0, 17239.0, 21997.0, 8584.0, 22040.0, 16536.0, 20528.0, 5372.0, 8979.0, 22380.0]","[10479.0, 16061.0, 9384.0, 18278.0, 7660.0, 3369.0, 4669.0, 56.0, 11136.0, 113.0, 5197.0, 1371.0, 15767.0, 12272.0, 0.0]","[0.0, 56.0, 139.0, 2.0, 215.0, 153.0, 253.0, 369.0, 109.0, 267.0, 305.0, 315.0, 152.0, 207.0, 44.0]"
0.05527638190954774,"[11945.0, 2252.0, 758.0, 4076.0, 834.0, 289.0, 239.0, 0.0, 2576.0, 1.0, 352.0, 191.0, 1076.0, 921.0, 0.0]","[0.0, 4676.0, 12751.0, 128.0, 14294.0, 19041.0, 17896.0, 22040.0, 9073.0, 22114.0, 17286.0, 20733.0, 6729.0, 9994.0, 22380.0]","[10479.0, 15419.0, 8750.0, 18216.0, 7062.0, 2920.0, 4012.0, 13.0, 10647.0, 39.0, 4447.0, 1166.0, 14410.0, 11257.0, 0.0]","[0.0, 77.0, 165.0, 4.0, 234.0, 174.0, 277.0, 371.0, 128.0, 270.0, 339.0, 334.0, 209.0, 252.0, 44.0]"
0.06030150753768844,"[11945.0, 2225.0, 742.0, 4073.0, 817.0, 264.0, 215.0, 0.0, 2557.0, 0.0, 319.0, 184.0, 1029.0, 881.0, 0.0]","[0.0, 5315.0, 13341.0, 242.0, 14826.0, 19436.0, 18437.0, 22050.0, 9530.0, 22138.0, 17890.0, 20867.0, 8144.0, 10912.0, 22380.0]","[10479.0, 14780.0, 8160.0, 18102.0, 6530.0, 2525.0, 3471.0, 3.0, 10190.0, 15.0, 3843.0, 1032.0, 12995.0, 10339.0, 0.0]","[0.0, 104.0, 181.0, 7.0, 251.0, 199.0, 301.0, 371.0, 147.0, 271.0, 372.0, 341.0, 256.0, 292.0, 44.0]"
0.06532663316582915,"[11945.0, 2200.0, 716.0, 4064.0, 790.0, 239.0, 195.0, 0.0, 2534.0, 0.0, 289.0, 178.0, 965.0, 842.0, 0.0]","[0.0, 5954.0, 13857.0, 400.0, 15366.0, 19784.0, 18855.0, 22052.0, 9909.0, 22149.0, 18373.0, 20981.0, 9470.0, 11693.0, 22380.0]","[10479.0, 14141.0, 7644.0, 17944.0, 5990.0, 2177.0, 3053.0, 1.0, 9811.0, 4.0, 3360.0, 918.0, 11669.0, 9558.0, 0.0]","[0.0, 129.0, 207.0, 16.0, 278.0, 224.0, 321.0, 371.0, 170.0, 271.0, 402.0, 347.0, 320.0, 331.0, 44.0]"
