thresholds,TP,TN,FP,FN
-1e-07,"[12117.0, 2333.0, 928.0, 3994.0, 1078.0, 467.0, 499.0, 350.0, 2662.0, 277.0, 674.0, 575.0, 1249.0, 1141.0, 52.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10307.0, 20091.0, 21496.0, 18430.0, 21346.0, 21957.0, 21925.0, 22074.0, 19762.0, 22147.0, 21750.0, 21849.0, 21175.0, 21283.0, 22372.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.005025125628140704,"[12117.0, 2333.0, 928.0, 3994.0, 1078.0, 453.0, 437.0, 340.0, 2662.0, 275.0, 674.0, 547.0, 1249.0, 1141.0, 10.0]","[0.0, 0.0, 7.0, 0.0, 16.0, 8548.0, 2885.0, 1198.0, 2.0, 839.0, 0.0, 4017.0, 0.0, 0.0, 20219.0]","[10307.0, 20091.0, 21489.0, 18430.0, 21330.0, 13409.0, 19040.0, 20876.0, 19760.0, 21308.0, 21750.0, 17832.0, 21175.0, 21283.0, 2153.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 62.0, 10.0, 0.0, 2.0, 0.0, 28.0, 0.0, 0.0, 42.0]"
0.010050251256281407,"[12117.0, 2333.0, 918.0, 3994.0, 867.0, 402.0, 174.0, 270.0, 2660.0, 204.0, 672.0, 409.0, 1249.0, 1141.0, 0.0]","[0.0, 0.0, 1037.0, 0.0, 5947.0, 13108.0, 14574.0, 9284.0, 266.0, 9117.0, 91.0, 10485.0, 0.0, 4.0, 22372.0]","[10307.0, 20091.0, 20459.0, 18430.0, 15399.0, 8849.0, 7351.0, 12790.0, 19496.0, 13030.0, 21659.0, 11364.0, 21175.0, 21279.0, 0.0]","[0.0, 0.0, 10.0, 0.0, 211.0, 65.0, 325.0, 80.0, 2.0, 73.0, 2.0, 166.0, 0.0, 0.0, 52.0]"
0.01507537688442211,"[12117.0, 2333.0, 880.0, 3994.0, 516.0, 258.0, 32.0, 200.0, 2631.0, 60.0, 599.0, 260.0, 1249.0, 1137.0, 0.0]","[0.0, 18.0, 5067.0, 0.0, 13161.0, 17382.0, 20993.0, 13106.0, 2026.0, 19219.0, 4379.0, 14840.0, 1.0, 96.0, 22372.0]","[10307.0, 20073.0, 16429.0, 18430.0, 8185.0, 4575.0, 932.0, 8968.0, 17736.0, 2928.0, 17371.0, 7009.0, 21174.0, 21187.0, 0.0]","[0.0, 0.0, 48.0, 0.0, 562.0, 209.0, 467.0, 150.0, 31.0, 217.0, 75.0, 315.0, 0.0, 4.0, 52.0]"
0.020100502512562814,"[12117.0, 2333.0, 824.0, 3994.0, 271.0, 74.0, 10.0, 116.0, 2583.0, 7.0, 435.0, 95.0, 1242.0, 1056.0, 0.0]","[0.0, 151.0, 8565.0, 0.0, 17541.0, 20479.0, 21818.0, 17523.0, 4469.0, 21593.0, 10967.0, 19318.0, 233.0, 1872.0, 22372.0]","[10307.0, 19940.0, 12931.0, 18430.0, 3805.0, 1478.0, 107.0, 4551.0, 15293.0, 554.0, 10783.0, 2531.0, 20942.0, 19411.0, 0.0]","[0.0, 0.0, 104.0, 0.0, 807.0, 393.0, 489.0, 234.0, 79.0, 270.0, 239.0, 480.0, 7.0, 85.0, 52.0]"
0.02512562814070352,"[12117.0, 2325.0, 774.0, 3994.0, 140.0, 12.0, 4.0, 53.0, 2529.0, 1.0, 290.0, 32.0, 1145.0, 868.0, 0.0]","[0.0, 775.0, 10906.0, 0.0, 19624.0, 21528.0, 21885.0, 20300.0, 6239.0, 21982.0, 15768.0, 21225.0, 2626.0, 6262.0, 22372.0]","[10307.0, 19316.0, 10590.0, 18430.0, 1722.0, 429.0, 40.0, 1774.0, 13523.0, 165.0, 5982.0, 624.0, 18549.0, 15021.0, 0.0]","[0.0, 8.0, 154.0, 0.0, 938.0, 455.0, 495.0, 297.0, 133.0, 276.0, 384.0, 543.0, 104.0, 273.0, 52.0]"
0.03015075376884422,"[12117.0, 2295.0, 691.0, 3994.0, 80.0, 5.0, 1.0, 25.0, 2483.0, 1.0, 191.0, 12.0, 967.0, 711.0, 0.0]","[0.0, 1836.0, 12983.0, 0.0, 20485.0, 21770.0, 21903.0, 21486.0, 7438.0, 22082.0, 18613.0, 21726.0, 6180.0, 9944.0, 22372.0]","[10307.0, 18255.0, 8513.0, 18430.0, 861.0, 187.0, 22.0, 588.0, 12324.0, 65.0, 3137.0, 123.0, 14995.0, 11339.0, 0.0]","[0.0, 38.0, 237.0, 0.0, 998.0, 462.0, 498.0, 325.0, 179.0, 276.0, 483.0, 563.0, 282.0, 430.0, 52.0]"
0.035175879396984924,"[12117.0, 2256.0, 545.0, 3994.0, 49.0, 5.0, 1.0, 8.0, 2435.0, 0.0, 126.0, 5.0, 858.0, 564.0, 0.0]","[0.0, 3245.0, 15168.0, 0.0, 20869.0, 21873.0, 21914.0, 21893.0, 8426.0, 22126.0, 19941.0, 21827.0, 8105.0, 12974.0, 22372.0]","[10307.0, 16846.0, 6328.0, 18430.0, 477.0, 84.0, 11.0, 181.0, 11336.0, 21.0, 1809.0, 22.0, 13070.0, 8309.0, 0.0]","[0.0, 77.0, 383.0, 0.0, 1029.0, 462.0, 498.0, 342.0, 227.0, 277.0, 548.0, 570.0, 391.0, 577.0, 52.0]"
0.04020100502512563,"[12117.0, 2209.0, 372.0, 3994.0, 39.0, 3.0, 1.0, 2.0, 2398.0, 0.0, 96.0, 3.0, 772.0, 436.0, 0.0]","[0.0, 4594.0, 17372.0, 0.0, 21022.0, 21916.0, 21918.0, 22032.0, 9198.0, 22136.0, 20599.0, 21845.0, 9525.0, 15553.0, 22372.0]","[10307.0, 15497.0, 4124.0, 18430.0, 324.0, 41.0, 7.0, 42.0, 10564.0, 11.0, 1151.0, 4.0, 11650.0, 5730.0, 0.0]","[0.0, 124.0, 556.0, 0.0, 1039.0, 464.0, 498.0, 348.0, 264.0, 277.0, 578.0, 572.0, 477.0, 705.0, 52.0]"
0.04522613065326633,"[12117.0, 2158.0, 237.0, 3994.0, 31.0, 1.0, 1.0, 1.0, 2356.0, 0.0, 69.0, 3.0, 688.0, 321.0, 0.0]","[0.0, 5791.0, 19055.0, 0.0, 21117.0, 21924.0, 21921.0, 22058.0, 9853.0, 22142.0, 20919.0, 21848.0, 11069.0, 17396.0, 22372.0]","[10307.0, 14300.0, 2441.0, 18430.0, 229.0, 33.0, 4.0, 16.0, 9909.0, 5.0, 831.0, 1.0, 10106.0, 3887.0, 0.0]","[0.0, 175.0, 691.0, 0.0, 1047.0, 466.0, 498.0, 349.0, 306.0, 277.0, 605.0, 572.0, 561.0, 820.0, 52.0]"
