,No Finding,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia
10,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.25427842, shape=(), dtype=float32)","tf.Tensor(0.16288796, shape=(), dtype=float32)","tf.Tensor(0.31625327, shape=(), dtype=float32)","tf.Tensor(0.2160174, shape=(), dtype=float32)","tf.Tensor(0.14561027, shape=(), dtype=float32)","tf.Tensor(0.11539668, shape=(), dtype=float32)","tf.Tensor(0.05670103, shape=(), dtype=float32)","tf.Tensor(0.3492414, shape=(), dtype=float32)","tf.Tensor(0.05830297, shape=(), dtype=float32)","tf.Tensor(0.13917525, shape=(), dtype=float32)","tf.Tensor(0.13833842, shape=(), dtype=float32)","tf.Tensor(0.15241215, shape=(), dtype=float32)","tf.Tensor(0.18122654, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
11,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.25915283, shape=(), dtype=float32)","tf.Tensor(0.16678217, shape=(), dtype=float32)","tf.Tensor(0.31833968, shape=(), dtype=float32)","tf.Tensor(0.22186264, shape=(), dtype=float32)","tf.Tensor(0.14958449, shape=(), dtype=float32)","tf.Tensor(0.115411684, shape=(), dtype=float32)","tf.Tensor(0.060606062, shape=(), dtype=float32)","tf.Tensor(0.35546845, shape=(), dtype=float32)","tf.Tensor(0.06343042, shape=(), dtype=float32)","tf.Tensor(0.14726274, shape=(), dtype=float32)","tf.Tensor(0.14689265, shape=(), dtype=float32)","tf.Tensor(0.15578331, shape=(), dtype=float32)","tf.Tensor(0.18517499, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
12,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.26380408, shape=(), dtype=float32)","tf.Tensor(0.17010497, shape=(), dtype=float32)","tf.Tensor(0.32123655, shape=(), dtype=float32)","tf.Tensor(0.22661042, shape=(), dtype=float32)","tf.Tensor(0.15351926, shape=(), dtype=float32)","tf.Tensor(0.10969793, shape=(), dtype=float32)","tf.Tensor(0.05203252, shape=(), dtype=float32)","tf.Tensor(0.36140865, shape=(), dtype=float32)","tf.Tensor(0.06391926, shape=(), dtype=float32)","tf.Tensor(0.15343915, shape=(), dtype=float32)","tf.Tensor(0.15459384, shape=(), dtype=float32)","tf.Tensor(0.15410726, shape=(), dtype=float32)","tf.Tensor(0.1878319, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
13,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.26907313, shape=(), dtype=float32)","tf.Tensor(0.17350793, shape=(), dtype=float32)","tf.Tensor(0.32395327, shape=(), dtype=float32)","tf.Tensor(0.23152307, shape=(), dtype=float32)","tf.Tensor(0.15569869, shape=(), dtype=float32)","tf.Tensor(0.111405835, shape=(), dtype=float32)","tf.Tensor(0.039911307, shape=(), dtype=float32)","tf.Tensor(0.3666247, shape=(), dtype=float32)","tf.Tensor(0.062032085, shape=(), dtype=float32)","tf.Tensor(0.15736935, shape=(), dtype=float32)","tf.Tensor(0.16320246, shape=(), dtype=float32)","tf.Tensor(0.15500289, shape=(), dtype=float32)","tf.Tensor(0.19459823, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
14,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.2714383, shape=(), dtype=float32)","tf.Tensor(0.17572892, shape=(), dtype=float32)","tf.Tensor(0.32605684, shape=(), dtype=float32)","tf.Tensor(0.2327791, shape=(), dtype=float32)","tf.Tensor(0.15758294, shape=(), dtype=float32)","tf.Tensor(0.10907288, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.37164167, shape=(), dtype=float32)","tf.Tensor(0.052554745, shape=(), dtype=float32)","tf.Tensor(0.16445452, shape=(), dtype=float32)","tf.Tensor(0.17327294, shape=(), dtype=float32)","tf.Tensor(0.15718038, shape=(), dtype=float32)","tf.Tensor(0.20342731, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
15,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.27465335, shape=(), dtype=float32)","tf.Tensor(0.17687261, shape=(), dtype=float32)","tf.Tensor(0.3287816, shape=(), dtype=float32)","tf.Tensor(0.23203662, shape=(), dtype=float32)","tf.Tensor(0.16069761, shape=(), dtype=float32)","tf.Tensor(0.10837439, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.37551087, shape=(), dtype=float32)","tf.Tensor(0.040515654, shape=(), dtype=float32)","tf.Tensor(0.16798277, shape=(), dtype=float32)","tf.Tensor(0.17894737, shape=(), dtype=float32)","tf.Tensor(0.1491955, shape=(), dtype=float32)","tf.Tensor(0.20728745, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
16,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.27715737, shape=(), dtype=float32)","tf.Tensor(0.17713228, shape=(), dtype=float32)","tf.Tensor(0.33122617, shape=(), dtype=float32)","tf.Tensor(0.22996853, shape=(), dtype=float32)","tf.Tensor(0.16590165, shape=(), dtype=float32)","tf.Tensor(0.10583942, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.37951106, shape=(), dtype=float32)","tf.Tensor(0.02739726, shape=(), dtype=float32)","tf.Tensor(0.1719243, shape=(), dtype=float32)","tf.Tensor(0.18911564, shape=(), dtype=float32)","tf.Tensor(0.14390843, shape=(), dtype=float32)","tf.Tensor(0.20774648, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
17,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.28149813, shape=(), dtype=float32)","tf.Tensor(0.17836474, shape=(), dtype=float32)","tf.Tensor(0.33264604, shape=(), dtype=float32)","tf.Tensor(0.22871664, shape=(), dtype=float32)","tf.Tensor(0.17131063, shape=(), dtype=float32)","tf.Tensor(0.101919256, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.38312292, shape=(), dtype=float32)","tf.Tensor(0.016806724, shape=(), dtype=float32)","tf.Tensor(0.17391305, shape=(), dtype=float32)","tf.Tensor(0.19784306, shape=(), dtype=float32)","tf.Tensor(0.14129111, shape=(), dtype=float32)","tf.Tensor(0.2114054, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
18,"tf.Tensor(0.70088637, shape=(), dtype=float32)","tf.Tensor(0.28467435, shape=(), dtype=float32)","tf.Tensor(0.18001549, shape=(), dtype=float32)","tf.Tensor(0.33545548, shape=(), dtype=float32)","tf.Tensor(0.22814894, shape=(), dtype=float32)","tf.Tensor(0.1726255, shape=(), dtype=float32)","tf.Tensor(0.096541785, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.38641444, shape=(), dtype=float32)","tf.Tensor(0.01904762, shape=(), dtype=float32)","tf.Tensor(0.17399439, shape=(), dtype=float32)","tf.Tensor(0.206869, shape=(), dtype=float32)","tf.Tensor(0.13716216, shape=(), dtype=float32)","tf.Tensor(0.20860496, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
19,"tf.Tensor(0.7009473, shape=(), dtype=float32)","tf.Tensor(0.2885906, shape=(), dtype=float32)","tf.Tensor(0.17870416, shape=(), dtype=float32)","tf.Tensor(0.33815083, shape=(), dtype=float32)","tf.Tensor(0.23367319, shape=(), dtype=float32)","tf.Tensor(0.17299737, shape=(), dtype=float32)","tf.Tensor(0.094023906, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3893697, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.16227181, shape=(), dtype=float32)","tf.Tensor(0.21419355, shape=(), dtype=float32)","tf.Tensor(0.1361954, shape=(), dtype=float32)","tf.Tensor(0.20728292, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
20,"tf.Tensor(0.7010285, shape=(), dtype=float32)","tf.Tensor(0.2927231, shape=(), dtype=float32)","tf.Tensor(0.18141966, shape=(), dtype=float32)","tf.Tensor(0.3404047, shape=(), dtype=float32)","tf.Tensor(0.23021993, shape=(), dtype=float32)","tf.Tensor(0.17045002, shape=(), dtype=float32)","tf.Tensor(0.0927835, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39274925, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15841584, shape=(), dtype=float32)","tf.Tensor(0.21709007, shape=(), dtype=float32)","tf.Tensor(0.13621795, shape=(), dtype=float32)","tf.Tensor(0.20144753, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
21,"tf.Tensor(0.7010895, shape=(), dtype=float32)","tf.Tensor(0.2966743, shape=(), dtype=float32)","tf.Tensor(0.1848208, shape=(), dtype=float32)","tf.Tensor(0.34491777, shape=(), dtype=float32)","tf.Tensor(0.22720566, shape=(), dtype=float32)","tf.Tensor(0.17001675, shape=(), dtype=float32)","tf.Tensor(0.08113208, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3961788, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15748964, shape=(), dtype=float32)","tf.Tensor(0.22420634, shape=(), dtype=float32)","tf.Tensor(0.1267361, shape=(), dtype=float32)","tf.Tensor(0.20161551, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
22,"tf.Tensor(0.70107216, shape=(), dtype=float32)","tf.Tensor(0.298552, shape=(), dtype=float32)","tf.Tensor(0.18448023, shape=(), dtype=float32)","tf.Tensor(0.3467796, shape=(), dtype=float32)","tf.Tensor(0.22838002, shape=(), dtype=float32)","tf.Tensor(0.17200527, shape=(), dtype=float32)","tf.Tensor(0.059365403, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39799088, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14432989, shape=(), dtype=float32)","tf.Tensor(0.22568902, shape=(), dtype=float32)","tf.Tensor(0.12076173, shape=(), dtype=float32)","tf.Tensor(0.19087137, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
23,"tf.Tensor(0.7010548, shape=(), dtype=float32)","tf.Tensor(0.29970086, shape=(), dtype=float32)","tf.Tensor(0.1870586, shape=(), dtype=float32)","tf.Tensor(0.3481958, shape=(), dtype=float32)","tf.Tensor(0.22842799, shape=(), dtype=float32)","tf.Tensor(0.17182449, shape=(), dtype=float32)","tf.Tensor(0.05327414, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40111265, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12729844, shape=(), dtype=float32)","tf.Tensor(0.23368074, shape=(), dtype=float32)","tf.Tensor(0.11938826, shape=(), dtype=float32)","tf.Tensor(0.18544514, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
24,"tf.Tensor(0.7011971, shape=(), dtype=float32)","tf.Tensor(0.30141845, shape=(), dtype=float32)","tf.Tensor(0.18798643, shape=(), dtype=float32)","tf.Tensor(0.3514223, shape=(), dtype=float32)","tf.Tensor(0.22846079, shape=(), dtype=float32)","tf.Tensor(0.1734496, shape=(), dtype=float32)","tf.Tensor(0.050785974, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4040632, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.118827164, shape=(), dtype=float32)","tf.Tensor(0.23806785, shape=(), dtype=float32)","tf.Tensor(0.11273486, shape=(), dtype=float32)","tf.Tensor(0.17835909, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
25,"tf.Tensor(0.7012204, shape=(), dtype=float32)","tf.Tensor(0.30350944, shape=(), dtype=float32)","tf.Tensor(0.18582416, shape=(), dtype=float32)","tf.Tensor(0.35548285, shape=(), dtype=float32)","tf.Tensor(0.22681788, shape=(), dtype=float32)","tf.Tensor(0.17940877, shape=(), dtype=float32)","tf.Tensor(0.04221636, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40782815, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.10871441, shape=(), dtype=float32)","tf.Tensor(0.2416268, shape=(), dtype=float32)","tf.Tensor(0.111964874, shape=(), dtype=float32)","tf.Tensor(0.1720793, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
26,"tf.Tensor(0.70132506, shape=(), dtype=float32)","tf.Tensor(0.30727977, shape=(), dtype=float32)","tf.Tensor(0.18708828, shape=(), dtype=float32)","tf.Tensor(0.35737628, shape=(), dtype=float32)","tf.Tensor(0.22896552, shape=(), dtype=float32)","tf.Tensor(0.18113208, shape=(), dtype=float32)","tf.Tensor(0.031609196, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40920964, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.089147285, shape=(), dtype=float32)","tf.Tensor(0.24779874, shape=(), dtype=float32)","tf.Tensor(0.112320915, shape=(), dtype=float32)","tf.Tensor(0.15343203, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
27,"tf.Tensor(0.7015345, shape=(), dtype=float32)","tf.Tensor(0.3090164, shape=(), dtype=float32)","tf.Tensor(0.1882298, shape=(), dtype=float32)","tf.Tensor(0.35805443, shape=(), dtype=float32)","tf.Tensor(0.22885571, shape=(), dtype=float32)","tf.Tensor(0.18386915, shape=(), dtype=float32)","tf.Tensor(0.015649453, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41242772, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.06741573, shape=(), dtype=float32)","tf.Tensor(0.2563767, shape=(), dtype=float32)","tf.Tensor(0.1042654, shape=(), dtype=float32)","tf.Tensor(0.14634146, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
28,"tf.Tensor(0.7018491, shape=(), dtype=float32)","tf.Tensor(0.3108165, shape=(), dtype=float32)","tf.Tensor(0.18563923, shape=(), dtype=float32)","tf.Tensor(0.3597372, shape=(), dtype=float32)","tf.Tensor(0.22637363, shape=(), dtype=float32)","tf.Tensor(0.17944147, shape=(), dtype=float32)","tf.Tensor(0.009884679, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41504177, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.029023746, shape=(), dtype=float32)","tf.Tensor(0.25696805, shape=(), dtype=float32)","tf.Tensor(0.095705524, shape=(), dtype=float32)","tf.Tensor(0.14065708, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
29,"tf.Tensor(0.70198673, shape=(), dtype=float32)","tf.Tensor(0.31343284, shape=(), dtype=float32)","tf.Tensor(0.18521483, shape=(), dtype=float32)","tf.Tensor(0.36063063, shape=(), dtype=float32)","tf.Tensor(0.23006834, shape=(), dtype=float32)","tf.Tensor(0.17899317, shape=(), dtype=float32)","tf.Tensor(0.010291595, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41812128, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.008559201, shape=(), dtype=float32)","tf.Tensor(0.25910366, shape=(), dtype=float32)","tf.Tensor(0.08445297, shape=(), dtype=float32)","tf.Tensor(0.121145375, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
30,"tf.Tensor(0.7025235, shape=(), dtype=float32)","tf.Tensor(0.31715715, shape=(), dtype=float32)","tf.Tensor(0.18041237, shape=(), dtype=float32)","tf.Tensor(0.36221403, shape=(), dtype=float32)","tf.Tensor(0.22989407, shape=(), dtype=float32)","tf.Tensor(0.17379855, shape=(), dtype=float32)","tf.Tensor(0.0071174377, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42026612, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.005788712, shape=(), dtype=float32)","tf.Tensor(0.25759768, shape=(), dtype=float32)","tf.Tensor(0.07118872, shape=(), dtype=float32)","tf.Tensor(0.10229277, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
31,"tf.Tensor(0.70341253, shape=(), dtype=float32)","tf.Tensor(0.31759068, shape=(), dtype=float32)","tf.Tensor(0.17625459, shape=(), dtype=float32)","tf.Tensor(0.36437246, shape=(), dtype=float32)","tf.Tensor(0.22013861, shape=(), dtype=float32)","tf.Tensor(0.16806723, shape=(), dtype=float32)","tf.Tensor(0.0036697248, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.422471, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0029027576, shape=(), dtype=float32)","tf.Tensor(0.25652498, shape=(), dtype=float32)","tf.Tensor(0.05890603, shape=(), dtype=float32)","tf.Tensor(0.08966376, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
32,"tf.Tensor(0.7039855, shape=(), dtype=float32)","tf.Tensor(0.31878957, shape=(), dtype=float32)","tf.Tensor(0.17391305, shape=(), dtype=float32)","tf.Tensor(0.36490887, shape=(), dtype=float32)","tf.Tensor(0.21530698, shape=(), dtype=float32)","tf.Tensor(0.16728349, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4248846, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.259542, shape=(), dtype=float32)","tf.Tensor(0.055072464, shape=(), dtype=float32)","tf.Tensor(0.071760796, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
33,"tf.Tensor(0.7046172, shape=(), dtype=float32)","tf.Tensor(0.32074332, shape=(), dtype=float32)","tf.Tensor(0.17263158, shape=(), dtype=float32)","tf.Tensor(0.36676827, shape=(), dtype=float32)","tf.Tensor(0.2084063, shape=(), dtype=float32)","tf.Tensor(0.16483517, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42767295, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.2625, shape=(), dtype=float32)","tf.Tensor(0.043122675, shape=(), dtype=float32)","tf.Tensor(0.061452515, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
