epoch,auc_1,f1_score,loss,precision_1,recall_1,val_auc_1,val_f1_score,val_loss,val_precision_1,val_recall_1
24,0.503017008304596,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28574955463409424,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28528040647506714,0.0,0.0
25,0.5000226497650146,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2857562303543091,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2852835953235626,0.0,0.0
26,0.4992169737815857,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2857741117477417,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2852652668952942,0.0,0.0
27,0.5007798075675964,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.285810261964798,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28529810905456543,0.0,0.0
28,0.499176949262619,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2857598066329956,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28528615832328796,0.0,0.0
29,0.5026310086250305,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28574684262275696,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2852473556995392,0.0,0.0
30,0.5023196935653687,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2856912314891815,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28528138995170593,0.0,0.0
31,0.4999036192893982,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2857583165168762,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28528138995170593,0.0,0.0
32,0.4980004131793976,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28581878542900085,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2852698564529419,0.0,0.0
33,0.5006920695304871,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2857726514339447,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2852923572063446,0.0,0.0
34,0.5010281801223755,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2857434153556824,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2852923572063446,0.0,0.0
35,0.4990507662296295,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2857547402381897,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2852889597415924,0.0,0.0
36,0.5038087964057922,"""[0.0, 0.0, 0.0, 0.4904993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28572121262550354,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49084756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2852718234062195,0.0,0.0
