epoch,auc,loss,val_auc,val_loss
0,0.5581720471382141,0.22972902655601501,0.6000194549560547,0.20932534337043762
1,0.5855451226234436,0.2140989601612091,0.593906581401825,0.2130773812532425
2,0.5920431613922119,0.21244600415229797,0.6196779608726501,0.2081405073404312
3,0.6004659533500671,0.21108360588550568,0.6065853238105774,0.2115040421485901
4,0.6069452166557312,0.2099926620721817,0.6208086609840393,0.20774222910404205
5,0.6141955256462097,0.20910440385341644,0.6256401538848877,0.20734724402427673
6,0.6159290671348572,0.20896127820014954,0.6229679584503174,0.20872710645198822
7,0.6220424771308899,0.20793253183364868,0.6301933526992798,0.20676679909229279
8,0.6205204129219055,0.20802971720695496,0.623221218585968,0.20821678638458252
9,0.6274885535240173,0.20720213651657104,0.6307339072227478,0.20963740348815918
10,0.6328211426734924,0.20646311342716217,0.63404780626297,0.21160364151000977
11,0.6417334079742432,0.2049650251865387,0.644300639629364,0.20711025595664978
12,0.6451671719551086,0.20436595380306244,0.6468856930732727,0.20637907087802887
13,0.6477543115615845,0.2039804309606552,0.5746692419052124,0.22125692665576935
14,0.6534848809242249,0.20322538912296295,0.6454557776451111,0.20595332980155945
15,0.6523431539535522,0.2032458484172821,0.6458550691604614,0.21107029914855957
16,0.6547359228134155,0.20278866589069366,0.6426317691802979,0.21019980311393738
17,0.6566087007522583,0.20269587635993958,0.6515554785728455,0.2072349339723587
18,0.6606558561325073,0.2020760327577591,0.6543959975242615,0.21103113889694214
19,0.6619197726249695,0.20162168145179749,0.6469034552574158,0.21093271672725677
20,0.6659677028656006,0.2010006159543991,0.6371225118637085,0.21684545278549194
21,0.668161928653717,0.20036709308624268,0.6523677110671997,0.2103065699338913
22,0.671421468257904,0.20009379088878632,0.6522495150566101,0.21291013062000275
23,0.6724117398262024,0.19982725381851196,0.6536651253700256,0.21039734780788422
24,0.6750331521034241,0.19945184886455536,0.6575270295143127,0.207692950963974
25,0.6754932403564453,0.19935296475887299,0.6549368500709534,0.20924167335033417
26,0.6768032312393188,0.19922471046447754,0.6546249389648438,0.20938725769519806
27,0.6779161691665649,0.19900672137737274,0.656428873538971,0.20871667563915253
28,0.6792287230491638,0.19890150427818298,0.656916081905365,0.20926882326602936
29,0.6784557104110718,0.19888554513454437,0.6578270196914673,0.2097347378730774
30,0.6794354915618896,0.19884058833122253,0.656613290309906,0.21039021015167236
31,0.6795762181282043,0.1987360715866089,0.656937301158905,0.21027922630310059
32,0.6803989410400391,0.19870062172412872,0.658033013343811,0.2094188928604126
33,0.6799779534339905,0.19863146543502808,0.657131552696228,0.20984409749507904
34,0.6805042028427124,0.19865255057811737,0.6568998694419861,0.21018916368484497
