epoch,auc_4,loss,val_auc_4,val_loss
0,0.5631564259529114,0.2266244888305664,0.609702467918396,0.2087295800447464
1,0.5815669894218445,0.21373845636844635,0.612838864326477,0.20948965847492218
2,0.591997504234314,0.21190306544303894,0.6153025031089783,0.2087182253599167
3,0.5989564657211304,0.21093882620334625,0.6138299703598022,0.2101164609193802
4,0.6126405000686646,0.20896904170513153,0.6272464990615845,0.20734265446662903
5,0.6193372011184692,0.2079906314611435,0.632632315158844,0.20750585198402405
6,0.6277831196784973,0.2070588618516922,0.6374961733818054,0.20652414858341217
7,0.6283938884735107,0.2068326622247696,0.6422765254974365,0.2069157063961029
8,0.6322342157363892,0.2063044309616089,0.6410025358200073,0.20582151412963867
9,0.6354238986968994,0.2057160884141922,0.639690637588501,0.20491233468055725
10,0.6408264636993408,0.20518335700035095,0.6457431316375732,0.20549838244915009
11,0.6418003439903259,0.20484857261180878,0.6444494724273682,0.20686191320419312
12,0.6426610946655273,0.20471999049186707,0.6403210759162903,0.20652107894420624
13,0.6482628583908081,0.20333920419216156,0.6499308347702026,0.20470695197582245
14,0.6551631093025208,0.20266193151474,0.6532244086265564,0.20558154582977295
15,0.6568604707717896,0.20202858746051788,0.6510241031646729,0.2082512080669403
16,0.660003125667572,0.20152945816516876,0.6461843252182007,0.20865508913993835
17,0.6648702025413513,0.20055899024009705,0.6589948534965515,0.20417213439941406
18,0.6675006747245789,0.20004242658615112,0.6597606539726257,0.20509952306747437
19,0.6685234308242798,0.19984233379364014,0.6615487337112427,0.20428569614887238
20,0.6684286594390869,0.19965431094169617,0.6618969440460205,0.2040337771177292
21,0.6711259484291077,0.19928626716136932,0.6618365049362183,0.20350433886051178
22,0.6749678254127502,0.19899721443653107,0.6623230576515198,0.20449072122573853
23,0.6751865148544312,0.19863472878932953,0.6633080244064331,0.2037791609764099
24,0.6754079461097717,0.19839324057102203,0.6619552373886108,0.2056054323911667
25,0.6805914640426636,0.1975974291563034,0.6624775528907776,0.2058534473180771
26,0.6806843876838684,0.1971866637468338,0.6597610712051392,0.20668236911296844
27,0.6826803684234619,0.1969078630208969,0.6615831255912781,0.2058839052915573
28,0.6864687204360962,0.19641543924808502,0.6615479588508606,0.20624373853206635
29,0.6860398650169373,0.19613900780677795,0.6629788279533386,0.2063889354467392
30,0.6859511137008667,0.1959681659936905,0.6622539162635803,0.20642556250095367
31,0.6880723237991333,0.19575370848178864,0.663031280040741,0.20658767223358154
32,0.6883121728897095,0.19548289477825165,0.662883996963501,0.20643487572669983
33,0.6891047358512878,0.19538567960262299,0.66290283203125,0.2062411904335022
34,0.6909777522087097,0.19519199430942535,0.6625675559043884,0.2069328874349594
35,0.6915403604507446,0.1951873004436493,0.6624121069908142,0.20713576674461365
36,0.6905381679534912,0.1950453668832779,0.662945568561554,0.20678871870040894
37,0.6919637322425842,0.19491532444953918,0.6626458764076233,0.20691919326782227
38,0.6915807127952576,0.19492019712924957,0.6621505618095398,0.20723016560077667
39,0.6904153227806091,0.19488219916820526,0.6623610258102417,0.2071344256401062
40,0.6926295161247253,0.1948787271976471,0.6622950434684753,0.20717522501945496
41,0.691468358039856,0.19486968219280243,0.6625244617462158,0.20722568035125732
