,No Finding,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia
10,"tf.Tensor(0.71008366, shape=(), dtype=float32)","tf.Tensor(0.21693979, shape=(), dtype=float32)","tf.Tensor(0.13389975, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.15301353, shape=(), dtype=float32)","tf.Tensor(0.14340538, shape=(), dtype=float32)","tf.Tensor(0.097935945, shape=(), dtype=float32)","tf.Tensor(0.06662368, shape=(), dtype=float32)","tf.Tensor(0.27774268, shape=(), dtype=float32)","tf.Tensor(0.03686636, shape=(), dtype=float32)","tf.Tensor(0.100400716, shape=(), dtype=float32)","tf.Tensor(0.16386373, shape=(), dtype=float32)","tf.Tensor(0.11280922, shape=(), dtype=float32)","tf.Tensor(0.12504509, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
11,"tf.Tensor(0.7139656, shape=(), dtype=float32)","tf.Tensor(0.22140475, shape=(), dtype=float32)","tf.Tensor(0.13979666, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.162076, shape=(), dtype=float32)","tf.Tensor(0.14952463, shape=(), dtype=float32)","tf.Tensor(0.09895427, shape=(), dtype=float32)","tf.Tensor(0.0676129, shape=(), dtype=float32)","tf.Tensor(0.28713575, shape=(), dtype=float32)","tf.Tensor(0.011869436, shape=(), dtype=float32)","tf.Tensor(0.10502794, shape=(), dtype=float32)","tf.Tensor(0.17193948, shape=(), dtype=float32)","tf.Tensor(0.113085926, shape=(), dtype=float32)","tf.Tensor(0.12976366, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
12,"tf.Tensor(0.71760666, shape=(), dtype=float32)","tf.Tensor(0.22614485, shape=(), dtype=float32)","tf.Tensor(0.14599246, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.16987392, shape=(), dtype=float32)","tf.Tensor(0.15559158, shape=(), dtype=float32)","tf.Tensor(0.10479299, shape=(), dtype=float32)","tf.Tensor(0.06757991, shape=(), dtype=float32)","tf.Tensor(0.29674566, shape=(), dtype=float32)","tf.Tensor(0.006557377, shape=(), dtype=float32)","tf.Tensor(0.10796631, shape=(), dtype=float32)","tf.Tensor(0.17824186, shape=(), dtype=float32)","tf.Tensor(0.114774235, shape=(), dtype=float32)","tf.Tensor(0.13491791, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
13,"tf.Tensor(0.72005314, shape=(), dtype=float32)","tf.Tensor(0.22945866, shape=(), dtype=float32)","tf.Tensor(0.15254237, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.17645872, shape=(), dtype=float32)","tf.Tensor(0.16102742, shape=(), dtype=float32)","tf.Tensor(0.10829103, shape=(), dtype=float32)","tf.Tensor(0.07331378, shape=(), dtype=float32)","tf.Tensor(0.30558333, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.11384378, shape=(), dtype=float32)","tf.Tensor(0.1827957, shape=(), dtype=float32)","tf.Tensor(0.11682722, shape=(), dtype=float32)","tf.Tensor(0.13832216, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
14,"tf.Tensor(0.7228571, shape=(), dtype=float32)","tf.Tensor(0.23497768, shape=(), dtype=float32)","tf.Tensor(0.15931319, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.18281183, shape=(), dtype=float32)","tf.Tensor(0.16666667, shape=(), dtype=float32)","tf.Tensor(0.111294314, shape=(), dtype=float32)","tf.Tensor(0.07596068, shape=(), dtype=float32)","tf.Tensor(0.31415337, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.119377166, shape=(), dtype=float32)","tf.Tensor(0.18785122, shape=(), dtype=float32)","tf.Tensor(0.11747541, shape=(), dtype=float32)","tf.Tensor(0.14318416, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
15,"tf.Tensor(0.7232342, shape=(), dtype=float32)","tf.Tensor(0.23910874, shape=(), dtype=float32)","tf.Tensor(0.16483897, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.1861355, shape=(), dtype=float32)","tf.Tensor(0.17120622, shape=(), dtype=float32)","tf.Tensor(0.11593544, shape=(), dtype=float32)","tf.Tensor(0.07181136, shape=(), dtype=float32)","tf.Tensor(0.32260096, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12160862, shape=(), dtype=float32)","tf.Tensor(0.193061, shape=(), dtype=float32)","tf.Tensor(0.117969505, shape=(), dtype=float32)","tf.Tensor(0.14807937, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
16,"tf.Tensor(0.72532237, shape=(), dtype=float32)","tf.Tensor(0.24261771, shape=(), dtype=float32)","tf.Tensor(0.16913475, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.19218935, shape=(), dtype=float32)","tf.Tensor(0.17360497, shape=(), dtype=float32)","tf.Tensor(0.11935081, shape=(), dtype=float32)","tf.Tensor(0.06781915, shape=(), dtype=float32)","tf.Tensor(0.33174488, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12460132, shape=(), dtype=float32)","tf.Tensor(0.1969697, shape=(), dtype=float32)","tf.Tensor(0.118366115, shape=(), dtype=float32)","tf.Tensor(0.1525531, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
17,"tf.Tensor(0.7260865, shape=(), dtype=float32)","tf.Tensor(0.24764927, shape=(), dtype=float32)","tf.Tensor(0.17383419, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.19729495, shape=(), dtype=float32)","tf.Tensor(0.17833595, shape=(), dtype=float32)","tf.Tensor(0.12093023, shape=(), dtype=float32)","tf.Tensor(0.06050695, shape=(), dtype=float32)","tf.Tensor(0.34012413, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12867133, shape=(), dtype=float32)","tf.Tensor(0.19884463, shape=(), dtype=float32)","tf.Tensor(0.11853769, shape=(), dtype=float32)","tf.Tensor(0.15657398, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
18,"tf.Tensor(0.72634727, shape=(), dtype=float32)","tf.Tensor(0.25221184, shape=(), dtype=float32)","tf.Tensor(0.1799088, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.20163275, shape=(), dtype=float32)","tf.Tensor(0.18443997, shape=(), dtype=float32)","tf.Tensor(0.125, shape=(), dtype=float32)","tf.Tensor(0.06185567, shape=(), dtype=float32)","tf.Tensor(0.34801364, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1302255, shape=(), dtype=float32)","tf.Tensor(0.20541903, shape=(), dtype=float32)","tf.Tensor(0.11872082, shape=(), dtype=float32)","tf.Tensor(0.15912864, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
19,"tf.Tensor(0.7257938, shape=(), dtype=float32)","tf.Tensor(0.2555258, shape=(), dtype=float32)","tf.Tensor(0.18363157, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.20470746, shape=(), dtype=float32)","tf.Tensor(0.18703507, shape=(), dtype=float32)","tf.Tensor(0.12879789, shape=(), dtype=float32)","tf.Tensor(0.04249668, shape=(), dtype=float32)","tf.Tensor(0.3559091, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1318257, shape=(), dtype=float32)","tf.Tensor(0.21045794, shape=(), dtype=float32)","tf.Tensor(0.12040634, shape=(), dtype=float32)","tf.Tensor(0.16140118, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
20,"tf.Tensor(0.7245935, shape=(), dtype=float32)","tf.Tensor(0.25947335, shape=(), dtype=float32)","tf.Tensor(0.18743144, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.20738676, shape=(), dtype=float32)","tf.Tensor(0.1918736, shape=(), dtype=float32)","tf.Tensor(0.12969035, shape=(), dtype=float32)","tf.Tensor(0.027586207, shape=(), dtype=float32)","tf.Tensor(0.36133775, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13557288, shape=(), dtype=float32)","tf.Tensor(0.21435794, shape=(), dtype=float32)","tf.Tensor(0.1197963, shape=(), dtype=float32)","tf.Tensor(0.16547959, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
21,"tf.Tensor(0.7249218, shape=(), dtype=float32)","tf.Tensor(0.264091, shape=(), dtype=float32)","tf.Tensor(0.19217081, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.20974974, shape=(), dtype=float32)","tf.Tensor(0.19390582, shape=(), dtype=float32)","tf.Tensor(0.12817413, shape=(), dtype=float32)","tf.Tensor(0.017021276, shape=(), dtype=float32)","tf.Tensor(0.36809075, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1334214, shape=(), dtype=float32)","tf.Tensor(0.21736111, shape=(), dtype=float32)","tf.Tensor(0.12171313, shape=(), dtype=float32)","tf.Tensor(0.17068551, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
22,"tf.Tensor(0.7224787, shape=(), dtype=float32)","tf.Tensor(0.26885694, shape=(), dtype=float32)","tf.Tensor(0.19650415, shape=(), dtype=float32)","tf.Tensor(0.30787805, shape=(), dtype=float32)","tf.Tensor(0.21428572, shape=(), dtype=float32)","tf.Tensor(0.2001682, shape=(), dtype=float32)","tf.Tensor(0.1217547, shape=(), dtype=float32)","tf.Tensor(0.0049751243, shape=(), dtype=float32)","tf.Tensor(0.37405708, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13381556, shape=(), dtype=float32)","tf.Tensor(0.2196615, shape=(), dtype=float32)","tf.Tensor(0.12398922, shape=(), dtype=float32)","tf.Tensor(0.17248349, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
23,"tf.Tensor(0.71944267, shape=(), dtype=float32)","tf.Tensor(0.27312526, shape=(), dtype=float32)","tf.Tensor(0.20141271, shape=(), dtype=float32)","tf.Tensor(0.3078142, shape=(), dtype=float32)","tf.Tensor(0.21860969, shape=(), dtype=float32)","tf.Tensor(0.20503756, shape=(), dtype=float32)","tf.Tensor(0.125, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.37986416, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13555291, shape=(), dtype=float32)","tf.Tensor(0.22329377, shape=(), dtype=float32)","tf.Tensor(0.12402936, shape=(), dtype=float32)","tf.Tensor(0.17612241, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
24,"tf.Tensor(0.71747303, shape=(), dtype=float32)","tf.Tensor(0.27597284, shape=(), dtype=float32)","tf.Tensor(0.20829655, shape=(), dtype=float32)","tf.Tensor(0.3078142, shape=(), dtype=float32)","tf.Tensor(0.22303765, shape=(), dtype=float32)","tf.Tensor(0.20584145, shape=(), dtype=float32)","tf.Tensor(0.1222467, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.38479224, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13140604, shape=(), dtype=float32)","tf.Tensor(0.22841863, shape=(), dtype=float32)","tf.Tensor(0.12604547, shape=(), dtype=float32)","tf.Tensor(0.17802972, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
25,"tf.Tensor(0.7140377, shape=(), dtype=float32)","tf.Tensor(0.2793406, shape=(), dtype=float32)","tf.Tensor(0.20904912, shape=(), dtype=float32)","tf.Tensor(0.30775034, shape=(), dtype=float32)","tf.Tensor(0.22667542, shape=(), dtype=float32)","tf.Tensor(0.20851688, shape=(), dtype=float32)","tf.Tensor(0.12530121, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.38882342, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12645914, shape=(), dtype=float32)","tf.Tensor(0.23219205, shape=(), dtype=float32)","tf.Tensor(0.12488569, shape=(), dtype=float32)","tf.Tensor(0.17795786, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
26,"tf.Tensor(0.7116059, shape=(), dtype=float32)","tf.Tensor(0.2817451, shape=(), dtype=float32)","tf.Tensor(0.21177714, shape=(), dtype=float32)","tf.Tensor(0.3077678, shape=(), dtype=float32)","tf.Tensor(0.23096403, shape=(), dtype=float32)","tf.Tensor(0.21443298, shape=(), dtype=float32)","tf.Tensor(0.11994609, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3951745, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.11963023, shape=(), dtype=float32)","tf.Tensor(0.23672476, shape=(), dtype=float32)","tf.Tensor(0.12308138, shape=(), dtype=float32)","tf.Tensor(0.18191214, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
27,"tf.Tensor(0.7100353, shape=(), dtype=float32)","tf.Tensor(0.28407252, shape=(), dtype=float32)","tf.Tensor(0.20645536, shape=(), dtype=float32)","tf.Tensor(0.307733, shape=(), dtype=float32)","tf.Tensor(0.23464075, shape=(), dtype=float32)","tf.Tensor(0.21103896, shape=(), dtype=float32)","tf.Tensor(0.109281436, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39943716, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.11888545, shape=(), dtype=float32)","tf.Tensor(0.2394958, shape=(), dtype=float32)","tf.Tensor(0.123488635, shape=(), dtype=float32)","tf.Tensor(0.18301369, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
28,"tf.Tensor(0.707895, shape=(), dtype=float32)","tf.Tensor(0.28657517, shape=(), dtype=float32)","tf.Tensor(0.20498265, shape=(), dtype=float32)","tf.Tensor(0.30774468, shape=(), dtype=float32)","tf.Tensor(0.23648648, shape=(), dtype=float32)","tf.Tensor(0.21371429, shape=(), dtype=float32)","tf.Tensor(0.1092437, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40450653, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.11157601, shape=(), dtype=float32)","tf.Tensor(0.24576639, shape=(), dtype=float32)","tf.Tensor(0.11751865, shape=(), dtype=float32)","tf.Tensor(0.18406329, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
29,"tf.Tensor(0.70400065, shape=(), dtype=float32)","tf.Tensor(0.2901859, shape=(), dtype=float32)","tf.Tensor(0.19620034, shape=(), dtype=float32)","tf.Tensor(0.30765152, shape=(), dtype=float32)","tf.Tensor(0.23992707, shape=(), dtype=float32)","tf.Tensor(0.21621622, shape=(), dtype=float32)","tf.Tensor(0.09906542, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40878472, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.09630819, shape=(), dtype=float32)","tf.Tensor(0.25011206, shape=(), dtype=float32)","tf.Tensor(0.1166157, shape=(), dtype=float32)","tf.Tensor(0.18489106, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
30,"tf.Tensor(0.7010604, shape=(), dtype=float32)","tf.Tensor(0.29453343, shape=(), dtype=float32)","tf.Tensor(0.18811882, shape=(), dtype=float32)","tf.Tensor(0.30797872, shape=(), dtype=float32)","tf.Tensor(0.24226612, shape=(), dtype=float32)","tf.Tensor(0.21952777, shape=(), dtype=float32)","tf.Tensor(0.08795811, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41265032, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.09199632, shape=(), dtype=float32)","tf.Tensor(0.2545118, shape=(), dtype=float32)","tf.Tensor(0.111162364, shape=(), dtype=float32)","tf.Tensor(0.18555817, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
31,"tf.Tensor(0.6976448, shape=(), dtype=float32)","tf.Tensor(0.29689384, shape=(), dtype=float32)","tf.Tensor(0.17997465, shape=(), dtype=float32)","tf.Tensor(0.30843154, shape=(), dtype=float32)","tf.Tensor(0.24264565, shape=(), dtype=float32)","tf.Tensor(0.21862349, shape=(), dtype=float32)","tf.Tensor(0.06451613, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41758028, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.06984127, shape=(), dtype=float32)","tf.Tensor(0.2534279, shape=(), dtype=float32)","tf.Tensor(0.10512754, shape=(), dtype=float32)","tf.Tensor(0.18292959, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
32,"tf.Tensor(0.69558895, shape=(), dtype=float32)","tf.Tensor(0.29845297, shape=(), dtype=float32)","tf.Tensor(0.16813748, shape=(), dtype=float32)","tf.Tensor(0.3092128, shape=(), dtype=float32)","tf.Tensor(0.24575266, shape=(), dtype=float32)","tf.Tensor(0.22111978, shape=(), dtype=float32)","tf.Tensor(0.049934298, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42233685, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.047114253, shape=(), dtype=float32)","tf.Tensor(0.25628626, shape=(), dtype=float32)","tf.Tensor(0.10037497, shape=(), dtype=float32)","tf.Tensor(0.1827701, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
33,"tf.Tensor(0.6918033, shape=(), dtype=float32)","tf.Tensor(0.30114144, shape=(), dtype=float32)","tf.Tensor(0.16138917, shape=(), dtype=float32)","tf.Tensor(0.30964857, shape=(), dtype=float32)","tf.Tensor(0.24736415, shape=(), dtype=float32)","tf.Tensor(0.22371365, shape=(), dtype=float32)","tf.Tensor(0.038123168, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4260535, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.03084833, shape=(), dtype=float32)","tf.Tensor(0.26052502, shape=(), dtype=float32)","tf.Tensor(0.096291475, shape=(), dtype=float32)","tf.Tensor(0.1819093, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
