epoch,auc,f1_score,loss,precision,recall,val_auc,val_f1_score,val_loss,val_precision,val_recall
51,0.4989891052246094,"""[0.0, 0.0, 0.0, 0.49056894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2850353419780731,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29960188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2555105984210968,0.0,0.0
52,0.4996880888938904,"""[0.0, 0.0, 0.0, 0.49056894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28503528237342834,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29960188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25551027059555054,0.0,0.0
53,0.4997323453426361,"""[0.0, 0.0, 0.0, 0.49056894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2850353717803955,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29960188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25551003217697144,0.0,0.0
54,0.49946582317352295,"""[0.0, 0.0, 0.0, 0.49056894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28503525257110596,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29960188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2555089294910431,0.0,0.0
55,0.5,"""[0.0, 0.0, 0.0, 0.49056894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28503531217575073,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29960188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25550904870033264,0.0,0.0
56,0.4999246299266815,"""[0.0, 0.0, 0.0, 0.49056894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28503531217575073,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29960188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25550904870033264,0.0,0.0
57,0.4999026656150818,"""[0.0, 0.0, 0.0, 0.49056894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28503522276878357,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29960188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25550904870033264,0.0,0.0
58,0.5,"""[0.0, 0.0, 0.0, 0.49056894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28503522276878357,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29960188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2555067241191864,0.0,0.0
59,0.4997643828392029,"""[0.0, 0.0, 0.0, 0.49056894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28503528237342834,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29960188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25550639629364014,0.0,0.0
60,0.5,"""[0.0, 0.0, 0.0, 0.49056894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28503528237342834,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29960188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25550612807273865,0.0,0.0
61,0.5,"""[0.0, 0.0, 0.0, 0.49056894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2850354015827179,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29960188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2555067539215088,0.0,0.0
62,0.5,"""[0.0, 0.0, 0.0, 0.49056894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28503528237342834,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29960188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25550636649131775,0.0,0.0
63,0.5,"""[0.0, 0.0, 0.0, 0.49056894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28503528237342834,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29960188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25550636649131775,0.0,0.0
64,0.5,"""[0.0, 0.0, 0.0, 0.49056894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28503528237342834,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29960188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2555061876773834,0.0,0.0
