epoch,auc,loss,val_auc,val_loss
0,0.5377146601676941,0.28822463750839233,0.6241520047187805,0.2456233948469162
1,0.593113899230957,0.27871453762054443,0.63458651304245,0.24945908784866333
2,0.6189761757850647,0.2749650776386261,0.6624075770378113,0.24280191957950592
3,0.6393811702728271,0.27209267020225525,0.6767810583114624,0.24073338508605957
4,0.6425737738609314,0.27197250723838806,0.6818526983261108,0.23380908370018005
5,0.6579834222793579,0.26949527859687805,0.6983757019042969,0.23410016298294067
6,0.663094699382782,0.2685522735118866,0.6806952953338623,0.23960231244564056
7,0.6613611578941345,0.2691667377948761,0.6997115015983582,0.23634158074855804
8,0.6849061250686646,0.26508837938308716,0.6961446404457092,0.23902517557144165
9,0.6896180510520935,0.2638746500015259,0.7110308408737183,0.2337855100631714
10,0.6956208348274231,0.26235243678092957,0.7174074053764343,0.23416058719158173
11,0.7067211270332336,0.26029324531555176,0.7313488721847534,0.22901184856891632
12,0.7123801112174988,0.25885209441185,0.7272258996963501,0.22965966165065765
13,0.7187545895576477,0.2578268051147461,0.7304188013076782,0.22793807089328766
14,0.7170793414115906,0.2574760615825653,0.7100905179977417,0.23212140798568726
15,0.7226927280426025,0.2563142478466034,0.7285469770431519,0.23198442161083221
16,0.7272224426269531,0.2555463910102844,0.7272723317146301,0.2297397255897522
17,0.7351396679878235,0.25333985686302185,0.7316274642944336,0.22834567725658417
18,0.7381278872489929,0.25258249044418335,0.7327433228492737,0.22768791019916534
19,0.7408937811851501,0.25177615880966187,0.7355400919914246,0.22768624126911163
20,0.7452420592308044,0.2507535517215729,0.7343930006027222,0.22762376070022583
21,0.7476286292076111,0.2498665601015091,0.7335271835327148,0.22770322859287262
22,0.753014862537384,0.2482391595840454,0.7337092757225037,0.22881726920604706
23,0.75522780418396,0.24751098453998566,0.733011782169342,0.2295735627412796
24,0.7586215138435364,0.2467031031847,0.7316328883171082,0.2292681634426117
25,0.7608298063278198,0.24564246833324432,0.7321962714195251,0.2293861210346222
26,0.763001024723053,0.24540665745735168,0.7325956225395203,0.22997575998306274
27,0.7640408873558044,0.24497301876544952,0.7321984767913818,0.2301870733499527
28,0.7664803862571716,0.2443763166666031,0.7335098385810852,0.2286444902420044
29,0.7671245336532593,0.24412143230438232,0.7335389256477356,0.22858057916164398
30,0.7679613828659058,0.24383726716041565,0.7330690026283264,0.22902891039848328
31,0.7676321864128113,0.2435997724533081,0.733475387096405,0.22814211249351501
32,0.7690416574478149,0.24343635141849518,0.7337354421615601,0.2279611974954605
33,0.7695849537849426,0.243329718708992,0.7330650091171265,0.22862550616264343
34,0.7691571712493896,0.24325492978096008,0.7339293956756592,0.22781364619731903
35,0.7704629302024841,0.2430438995361328,0.733866810798645,0.22763465344905853
36,0.7694950699806213,0.24305284023284912,0.7338499426841736,0.22796905040740967
37,0.7693259119987488,0.24304895102977753,0.7340016961097717,0.2278488278388977
38,0.7714259028434753,0.24291132390499115,0.7338518500328064,0.22779671847820282
39,0.7696804404258728,0.242964506149292,0.7338985800743103,0.22794899344444275
40,0.7714304327964783,0.2427760660648346,0.7338935732841492,0.2278347909450531
