epoch,auc,loss,val_auc,val_loss
0,0.593127965927124,0.21797844767570496,0.6490710973739624,0.21139872074127197
1,0.6390144228935242,0.2070263922214508,0.6315959692001343,0.21361421048641205
2,0.665813684463501,0.2032853215932846,0.6668875217437744,0.20519034564495087
3,0.6873706579208374,0.20014913380146027,0.6845422983169556,0.2040342390537262
4,0.7015483975410461,0.19806084036827087,0.6810859441757202,0.2053358107805252
5,0.7131366729736328,0.19635003805160522,0.706341028213501,0.20014901459217072
6,0.725184977054596,0.19437602162361145,0.7196587324142456,0.19734756648540497
7,0.735450804233551,0.1925259828567505,0.719212532043457,0.19734156131744385
8,0.7454459071159363,0.1905796080827713,0.722576379776001,0.1975705772638321
9,0.7536296844482422,0.18847717344760895,0.7208377718925476,0.19779475033283234
10,0.7760784029960632,0.18361273407936096,0.7196701765060425,0.20120105147361755
11,0.7873513698577881,0.17994925379753113,0.7113736271858215,0.2033703327178955
12,0.8006647825241089,0.1760895699262619,0.7102223038673401,0.20783481001853943
13,0.8181981444358826,0.17063391208648682,0.7058619260787964,0.21342864632606506
14,0.8319373726844788,0.1654287725687027,0.6994438171386719,0.22231727838516235
15,0.8429973721504211,0.1603432148694992,0.6886267066001892,0.23144015669822693
16,0.8509052991867065,0.15705738961696625,0.6867401003837585,0.2444450855255127
17,0.8640632033348083,0.1509864777326584,0.6813967823982239,0.2615855634212494
18,0.8740145564079285,0.14604921638965607,0.6770655512809753,0.2864803373813629
19,0.8764495849609375,0.1442723423242569,0.674967885017395,0.2832182049751282
20,0.8847195506095886,0.14005307853221893,0.670303225517273,0.3180689215660095
21,0.8896262645721436,0.13622692227363586,0.6621851325035095,0.35265639424324036
22,0.8868277668952942,0.13789232075214386,0.6644836068153381,0.3427426517009735
23,0.8915902376174927,0.1347907930612564,0.6607329249382019,0.37599751353263855
24,0.8968918919563293,0.13171856105327606,0.6584780216217041,0.4125281870365143
25,0.8900959491729736,0.13505329191684723,0.6606448888778687,0.38659897446632385
26,0.8934061527252197,0.13283699750900269,0.6587201356887817,0.4065297245979309
27,0.897689700126648,0.13029973208904266,0.6578306555747986,0.4242003560066223
