epoch,auc,loss,val_auc,val_loss
0,0.595453143119812,0.2179485559463501,0.6411945223808289,0.21024657785892487
1,0.6456868648529053,0.20673508942127228,0.6691190004348755,0.2031831443309784
2,0.6694440841674805,0.20327085256576538,0.6835535764694214,0.20093746483325958
3,0.6857270002365112,0.20068500936031342,0.6876640319824219,0.20038530230522156
4,0.6976455450057983,0.19860737025737762,0.6966648697853088,0.19854439795017242
5,0.711681604385376,0.1966785490512848,0.7043626308441162,0.19846098124980927
6,0.7217767238616943,0.19492512941360474,0.6940441131591797,0.20007508993148804
7,0.7330768704414368,0.193117156624794,0.7034751772880554,0.1998237520456314
8,0.7547501921653748,0.1889156550168991,0.7037307620048523,0.20305271446704865
9,0.769946277141571,0.18595518171787262,0.7124225497245789,0.20098541676998138
10,0.7815448045730591,0.1829393208026886,0.7042253017425537,0.20998676121234894
11,0.7991374731063843,0.1778917908668518,0.7099756598472595,0.20382684469223022
12,0.8154609799385071,0.1734728366136551,0.7075433135032654,0.20935921370983124
13,0.8298412561416626,0.16874024271965027,0.7034543752670288,0.21675501763820648
14,0.8420056700706482,0.16337665915489197,0.6986058950424194,0.22156591713428497
15,0.8553224802017212,0.15815314650535583,0.6930234432220459,0.232969731092453
16,0.8663311004638672,0.15325461328029633,0.6856253147125244,0.2525229752063751
17,0.87217116355896,0.14982981979846954,0.6804220676422119,0.26254963874816895
18,0.8804415464401245,0.14530044794082642,0.676373302936554,0.27334973216056824
19,0.8881768584251404,0.14108484983444214,0.672831118106842,0.29356110095977783
20,0.8868044018745422,0.14085495471954346,0.6734412908554077,0.2909216284751892
21,0.8931059241294861,0.13733933866024017,0.6706984639167786,0.30766287446022034
22,0.8972704410552979,0.13420364260673523,0.6688182353973389,0.32297736406326294
23,0.893737256526947,0.13578785955905914,0.6680600643157959,0.3098375201225281
24,0.8976219296455383,0.13353033363819122,0.6664292812347412,0.3202405273914337
25,0.9013600945472717,0.13107895851135254,0.6639372110366821,0.331291526556015
