,No Finding,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia
10,"tf.Tensor(0.7314328, shape=(), dtype=float32)","tf.Tensor(0.21762729, shape=(), dtype=float32)","tf.Tensor(0.14303932, shape=(), dtype=float32)","tf.Tensor(0.30022815, shape=(), dtype=float32)","tf.Tensor(0.18601398, shape=(), dtype=float32)","tf.Tensor(0.14670381, shape=(), dtype=float32)","tf.Tensor(0.10404624, shape=(), dtype=float32)","tf.Tensor(0.068009414, shape=(), dtype=float32)","tf.Tensor(0.30947632, shape=(), dtype=float32)","tf.Tensor(0.05548705, shape=(), dtype=float32)","tf.Tensor(0.1082414, shape=(), dtype=float32)","tf.Tensor(0.19716832, shape=(), dtype=float32)","tf.Tensor(0.11511064, shape=(), dtype=float32)","tf.Tensor(0.13007474, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
11,"tf.Tensor(0.73270774, shape=(), dtype=float32)","tf.Tensor(0.2210191, shape=(), dtype=float32)","tf.Tensor(0.14624284, shape=(), dtype=float32)","tf.Tensor(0.30059388, shape=(), dtype=float32)","tf.Tensor(0.19025235, shape=(), dtype=float32)","tf.Tensor(0.14922433, shape=(), dtype=float32)","tf.Tensor(0.10659247, shape=(), dtype=float32)","tf.Tensor(0.07111391, shape=(), dtype=float32)","tf.Tensor(0.31763262, shape=(), dtype=float32)","tf.Tensor(0.053412464, shape=(), dtype=float32)","tf.Tensor(0.11550152, shape=(), dtype=float32)","tf.Tensor(0.20443213, shape=(), dtype=float32)","tf.Tensor(0.11705358, shape=(), dtype=float32)","tf.Tensor(0.13509084, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
12,"tf.Tensor(0.7338844, shape=(), dtype=float32)","tf.Tensor(0.2243346, shape=(), dtype=float32)","tf.Tensor(0.1516408, shape=(), dtype=float32)","tf.Tensor(0.30086538, shape=(), dtype=float32)","tf.Tensor(0.19608873, shape=(), dtype=float32)","tf.Tensor(0.15280312, shape=(), dtype=float32)","tf.Tensor(0.10823529, shape=(), dtype=float32)","tf.Tensor(0.068939395, shape=(), dtype=float32)","tf.Tensor(0.32624966, shape=(), dtype=float32)","tf.Tensor(0.045620438, shape=(), dtype=float32)","tf.Tensor(0.12199037, shape=(), dtype=float32)","tf.Tensor(0.20844251, shape=(), dtype=float32)","tf.Tensor(0.11864919, shape=(), dtype=float32)","tf.Tensor(0.13813996, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
13,"tf.Tensor(0.7355761, shape=(), dtype=float32)","tf.Tensor(0.22787488, shape=(), dtype=float32)","tf.Tensor(0.15311956, shape=(), dtype=float32)","tf.Tensor(0.30130187, shape=(), dtype=float32)","tf.Tensor(0.20356447, shape=(), dtype=float32)","tf.Tensor(0.15741508, shape=(), dtype=float32)","tf.Tensor(0.11645963, shape=(), dtype=float32)","tf.Tensor(0.078252956, shape=(), dtype=float32)","tf.Tensor(0.33381552, shape=(), dtype=float32)","tf.Tensor(0.040723983, shape=(), dtype=float32)","tf.Tensor(0.12890762, shape=(), dtype=float32)","tf.Tensor(0.21496183, shape=(), dtype=float32)","tf.Tensor(0.11859444, shape=(), dtype=float32)","tf.Tensor(0.14140926, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
14,"tf.Tensor(0.73613906, shape=(), dtype=float32)","tf.Tensor(0.23044422, shape=(), dtype=float32)","tf.Tensor(0.15460697, shape=(), dtype=float32)","tf.Tensor(0.30140337, shape=(), dtype=float32)","tf.Tensor(0.20900369, shape=(), dtype=float32)","tf.Tensor(0.1629673, shape=(), dtype=float32)","tf.Tensor(0.11477273, shape=(), dtype=float32)","tf.Tensor(0.08510638, shape=(), dtype=float32)","tf.Tensor(0.34099153, shape=(), dtype=float32)","tf.Tensor(0.033519555, shape=(), dtype=float32)","tf.Tensor(0.13379073, shape=(), dtype=float32)","tf.Tensor(0.21848206, shape=(), dtype=float32)","tf.Tensor(0.12025007, shape=(), dtype=float32)","tf.Tensor(0.14618282, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
15,"tf.Tensor(0.7351324, shape=(), dtype=float32)","tf.Tensor(0.23449488, shape=(), dtype=float32)","tf.Tensor(0.15832995, shape=(), dtype=float32)","tf.Tensor(0.30189258, shape=(), dtype=float32)","tf.Tensor(0.2133995, shape=(), dtype=float32)","tf.Tensor(0.16599815, shape=(), dtype=float32)","tf.Tensor(0.12186823, shape=(), dtype=float32)","tf.Tensor(0.088495575, shape=(), dtype=float32)","tf.Tensor(0.34588218, shape=(), dtype=float32)","tf.Tensor(0.025682183, shape=(), dtype=float32)","tf.Tensor(0.13924575, shape=(), dtype=float32)","tf.Tensor(0.22399469, shape=(), dtype=float32)","tf.Tensor(0.12080918, shape=(), dtype=float32)","tf.Tensor(0.14949201, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
16,"tf.Tensor(0.7338861, shape=(), dtype=float32)","tf.Tensor(0.2383693, shape=(), dtype=float32)","tf.Tensor(0.16065389, shape=(), dtype=float32)","tf.Tensor(0.30250874, shape=(), dtype=float32)","tf.Tensor(0.21709457, shape=(), dtype=float32)","tf.Tensor(0.16785483, shape=(), dtype=float32)","tf.Tensor(0.120148495, shape=(), dtype=float32)","tf.Tensor(0.088921286, shape=(), dtype=float32)","tf.Tensor(0.35166803, shape=(), dtype=float32)","tf.Tensor(0.02247191, shape=(), dtype=float32)","tf.Tensor(0.14272931, shape=(), dtype=float32)","tf.Tensor(0.23047553, shape=(), dtype=float32)","tf.Tensor(0.12288035, shape=(), dtype=float32)","tf.Tensor(0.15264678, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
17,"tf.Tensor(0.73215085, shape=(), dtype=float32)","tf.Tensor(0.24111035, shape=(), dtype=float32)","tf.Tensor(0.16255145, shape=(), dtype=float32)","tf.Tensor(0.30289257, shape=(), dtype=float32)","tf.Tensor(0.22237334, shape=(), dtype=float32)","tf.Tensor(0.17059024, shape=(), dtype=float32)","tf.Tensor(0.12331266, shape=(), dtype=float32)","tf.Tensor(0.083822295, shape=(), dtype=float32)","tf.Tensor(0.35739934, shape=(), dtype=float32)","tf.Tensor(0.0043956046, shape=(), dtype=float32)","tf.Tensor(0.14700194, shape=(), dtype=float32)","tf.Tensor(0.23427956, shape=(), dtype=float32)","tf.Tensor(0.12403296, shape=(), dtype=float32)","tf.Tensor(0.15685874, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
18,"tf.Tensor(0.7311155, shape=(), dtype=float32)","tf.Tensor(0.24506776, shape=(), dtype=float32)","tf.Tensor(0.16585217, shape=(), dtype=float32)","tf.Tensor(0.30360386, shape=(), dtype=float32)","tf.Tensor(0.2252669, shape=(), dtype=float32)","tf.Tensor(0.1728484, shape=(), dtype=float32)","tf.Tensor(0.123727486, shape=(), dtype=float32)","tf.Tensor(0.08052435, shape=(), dtype=float32)","tf.Tensor(0.36214697, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15182029, shape=(), dtype=float32)","tf.Tensor(0.23713647, shape=(), dtype=float32)","tf.Tensor(0.123117924, shape=(), dtype=float32)","tf.Tensor(0.16073753, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
19,"tf.Tensor(0.73087907, shape=(), dtype=float32)","tf.Tensor(0.24785608, shape=(), dtype=float32)","tf.Tensor(0.16848174, shape=(), dtype=float32)","tf.Tensor(0.3042804, shape=(), dtype=float32)","tf.Tensor(0.23166883, shape=(), dtype=float32)","tf.Tensor(0.17595753, shape=(), dtype=float32)","tf.Tensor(0.1280133, shape=(), dtype=float32)","tf.Tensor(0.07859359, shape=(), dtype=float32)","tf.Tensor(0.36784175, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15333518, shape=(), dtype=float32)","tf.Tensor(0.23950712, shape=(), dtype=float32)","tf.Tensor(0.12222693, shape=(), dtype=float32)","tf.Tensor(0.16508082, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
20,"tf.Tensor(0.7294253, shape=(), dtype=float32)","tf.Tensor(0.25087568, shape=(), dtype=float32)","tf.Tensor(0.16970311, shape=(), dtype=float32)","tf.Tensor(0.30507022, shape=(), dtype=float32)","tf.Tensor(0.23445345, shape=(), dtype=float32)","tf.Tensor(0.17950754, shape=(), dtype=float32)","tf.Tensor(0.13043478, shape=(), dtype=float32)","tf.Tensor(0.06944445, shape=(), dtype=float32)","tf.Tensor(0.37347636, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15770821, shape=(), dtype=float32)","tf.Tensor(0.24261771, shape=(), dtype=float32)","tf.Tensor(0.12278062, shape=(), dtype=float32)","tf.Tensor(0.16862507, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
21,"tf.Tensor(0.7272021, shape=(), dtype=float32)","tf.Tensor(0.25402626, shape=(), dtype=float32)","tf.Tensor(0.170562, shape=(), dtype=float32)","tf.Tensor(0.30553493, shape=(), dtype=float32)","tf.Tensor(0.23897865, shape=(), dtype=float32)","tf.Tensor(0.18219462, shape=(), dtype=float32)","tf.Tensor(0.1315665, shape=(), dtype=float32)","tf.Tensor(0.07180851, shape=(), dtype=float32)","tf.Tensor(0.37698674, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15781201, shape=(), dtype=float32)","tf.Tensor(0.24699543, shape=(), dtype=float32)","tf.Tensor(0.12295345, shape=(), dtype=float32)","tf.Tensor(0.17260836, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
22,"tf.Tensor(0.7236409, shape=(), dtype=float32)","tf.Tensor(0.25633568, shape=(), dtype=float32)","tf.Tensor(0.17347321, shape=(), dtype=float32)","tf.Tensor(0.30644277, shape=(), dtype=float32)","tf.Tensor(0.24371134, shape=(), dtype=float32)","tf.Tensor(0.18474945, shape=(), dtype=float32)","tf.Tensor(0.13367088, shape=(), dtype=float32)","tf.Tensor(0.05925926, shape=(), dtype=float32)","tf.Tensor(0.38102472, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1586138, shape=(), dtype=float32)","tf.Tensor(0.24903391, shape=(), dtype=float32)","tf.Tensor(0.122701496, shape=(), dtype=float32)","tf.Tensor(0.1761672, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
23,"tf.Tensor(0.7210637, shape=(), dtype=float32)","tf.Tensor(0.2597089, shape=(), dtype=float32)","tf.Tensor(0.17803104, shape=(), dtype=float32)","tf.Tensor(0.3071105, shape=(), dtype=float32)","tf.Tensor(0.2452386, shape=(), dtype=float32)","tf.Tensor(0.18843877, shape=(), dtype=float32)","tf.Tensor(0.13203463, shape=(), dtype=float32)","tf.Tensor(0.06168831, shape=(), dtype=float32)","tf.Tensor(0.38567257, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1595179, shape=(), dtype=float32)","tf.Tensor(0.2523323, shape=(), dtype=float32)","tf.Tensor(0.12189284, shape=(), dtype=float32)","tf.Tensor(0.179229, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
24,"tf.Tensor(0.719033, shape=(), dtype=float32)","tf.Tensor(0.26202273, shape=(), dtype=float32)","tf.Tensor(0.18053538, shape=(), dtype=float32)","tf.Tensor(0.30788118, shape=(), dtype=float32)","tf.Tensor(0.24845544, shape=(), dtype=float32)","tf.Tensor(0.1911555, shape=(), dtype=float32)","tf.Tensor(0.12844037, shape=(), dtype=float32)","tf.Tensor(0.0569395, shape=(), dtype=float32)","tf.Tensor(0.3896172, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15942577, shape=(), dtype=float32)","tf.Tensor(0.25718194, shape=(), dtype=float32)","tf.Tensor(0.12294031, shape=(), dtype=float32)","tf.Tensor(0.18292128, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
25,"tf.Tensor(0.71523976, shape=(), dtype=float32)","tf.Tensor(0.26600984, shape=(), dtype=float32)","tf.Tensor(0.18296392, shape=(), dtype=float32)","tf.Tensor(0.30896574, shape=(), dtype=float32)","tf.Tensor(0.2513661, shape=(), dtype=float32)","tf.Tensor(0.1955335, shape=(), dtype=float32)","tf.Tensor(0.12926829, shape=(), dtype=float32)","tf.Tensor(0.044444446, shape=(), dtype=float32)","tf.Tensor(0.39293325, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15783083, shape=(), dtype=float32)","tf.Tensor(0.25763986, shape=(), dtype=float32)","tf.Tensor(0.12172425, shape=(), dtype=float32)","tf.Tensor(0.1840708, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
26,"tf.Tensor(0.71278536, shape=(), dtype=float32)","tf.Tensor(0.2691603, shape=(), dtype=float32)","tf.Tensor(0.18118788, shape=(), dtype=float32)","tf.Tensor(0.3103531, shape=(), dtype=float32)","tf.Tensor(0.25281426, shape=(), dtype=float32)","tf.Tensor(0.1954262, shape=(), dtype=float32)","tf.Tensor(0.13393432, shape=(), dtype=float32)","tf.Tensor(0.04415011, shape=(), dtype=float32)","tf.Tensor(0.39537406, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15614036, shape=(), dtype=float32)","tf.Tensor(0.2592771, shape=(), dtype=float32)","tf.Tensor(0.11974936, shape=(), dtype=float32)","tf.Tensor(0.18862785, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
27,"tf.Tensor(0.7089778, shape=(), dtype=float32)","tf.Tensor(0.27056617, shape=(), dtype=float32)","tf.Tensor(0.18213142, shape=(), dtype=float32)","tf.Tensor(0.31171867, shape=(), dtype=float32)","tf.Tensor(0.25114706, shape=(), dtype=float32)","tf.Tensor(0.19773096, shape=(), dtype=float32)","tf.Tensor(0.13414635, shape=(), dtype=float32)","tf.Tensor(0.024154589, shape=(), dtype=float32)","tf.Tensor(0.3982374, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14624697, shape=(), dtype=float32)","tf.Tensor(0.25988144, shape=(), dtype=float32)","tf.Tensor(0.12065491, shape=(), dtype=float32)","tf.Tensor(0.19271487, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
28,"tf.Tensor(0.70704573, shape=(), dtype=float32)","tf.Tensor(0.2734988, shape=(), dtype=float32)","tf.Tensor(0.18299975, shape=(), dtype=float32)","tf.Tensor(0.31277427, shape=(), dtype=float32)","tf.Tensor(0.25397614, shape=(), dtype=float32)","tf.Tensor(0.19977427, shape=(), dtype=float32)","tf.Tensor(0.13439307, shape=(), dtype=float32)","tf.Tensor(0.005263158, shape=(), dtype=float32)","tf.Tensor(0.39985067, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14795104, shape=(), dtype=float32)","tf.Tensor(0.26382548, shape=(), dtype=float32)","tf.Tensor(0.11983471, shape=(), dtype=float32)","tf.Tensor(0.19568509, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
29,"tf.Tensor(0.70424753, shape=(), dtype=float32)","tf.Tensor(0.2760656, shape=(), dtype=float32)","tf.Tensor(0.18206896, shape=(), dtype=float32)","tf.Tensor(0.31340408, shape=(), dtype=float32)","tf.Tensor(0.2565284, shape=(), dtype=float32)","tf.Tensor(0.1992966, shape=(), dtype=float32)","tf.Tensor(0.1355674, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40238705, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15031555, shape=(), dtype=float32)","tf.Tensor(0.26487327, shape=(), dtype=float32)","tf.Tensor(0.12030989, shape=(), dtype=float32)","tf.Tensor(0.1950637, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
30,"tf.Tensor(0.7011859, shape=(), dtype=float32)","tf.Tensor(0.27829003, shape=(), dtype=float32)","tf.Tensor(0.18080749, shape=(), dtype=float32)","tf.Tensor(0.31453148, shape=(), dtype=float32)","tf.Tensor(0.25573424, shape=(), dtype=float32)","tf.Tensor(0.20400728, shape=(), dtype=float32)","tf.Tensor(0.13036565, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4045809, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1478314, shape=(), dtype=float32)","tf.Tensor(0.26772487, shape=(), dtype=float32)","tf.Tensor(0.117608085, shape=(), dtype=float32)","tf.Tensor(0.1957429, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
31,"tf.Tensor(0.6981069, shape=(), dtype=float32)","tf.Tensor(0.28181583, shape=(), dtype=float32)","tf.Tensor(0.18193185, shape=(), dtype=float32)","tf.Tensor(0.31537175, shape=(), dtype=float32)","tf.Tensor(0.2575387, shape=(), dtype=float32)","tf.Tensor(0.20151134, shape=(), dtype=float32)","tf.Tensor(0.12952061, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40849066, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13142486, shape=(), dtype=float32)","tf.Tensor(0.267316, shape=(), dtype=float32)","tf.Tensor(0.11721342, shape=(), dtype=float32)","tf.Tensor(0.19674295, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
32,"tf.Tensor(0.6940488, shape=(), dtype=float32)","tf.Tensor(0.28388903, shape=(), dtype=float32)","tf.Tensor(0.17654897, shape=(), dtype=float32)","tf.Tensor(0.31662446, shape=(), dtype=float32)","tf.Tensor(0.25871202, shape=(), dtype=float32)","tf.Tensor(0.20405494, shape=(), dtype=float32)","tf.Tensor(0.1275465, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.412238, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13370089, shape=(), dtype=float32)","tf.Tensor(0.27032968, shape=(), dtype=float32)","tf.Tensor(0.11478402, shape=(), dtype=float32)","tf.Tensor(0.197787, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
33,"tf.Tensor(0.69142026, shape=(), dtype=float32)","tf.Tensor(0.2844643, shape=(), dtype=float32)","tf.Tensor(0.17956875, shape=(), dtype=float32)","tf.Tensor(0.31731138, shape=(), dtype=float32)","tf.Tensor(0.25815684, shape=(), dtype=float32)","tf.Tensor(0.1982349, shape=(), dtype=float32)","tf.Tensor(0.1329588, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4158356, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12698413, shape=(), dtype=float32)","tf.Tensor(0.26853934, shape=(), dtype=float32)","tf.Tensor(0.11181244, shape=(), dtype=float32)","tf.Tensor(0.19985482, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
