epoch,auc_3,loss,val_auc_3,val_loss
0,0.5593525171279907,0.23036806285381317,0.6328474879264832,0.21141529083251953
1,0.6010322570800781,0.21166515350341797,0.6233920454978943,0.2149450182914734
2,0.6125467419624329,0.20909878611564636,0.5288236141204834,0.2264351099729538
3,0.6245543360710144,0.20667512714862823,0.6167095303535461,0.21354269981384277
4,0.6356784701347351,0.20502817630767822,0.6566911339759827,0.20527757704257965
5,0.6433218121528625,0.203757643699646,0.6168012619018555,0.215096578001976
6,0.643506646156311,0.20343422889709473,0.6296918392181396,0.21416258811950684
7,0.6518023014068604,0.20234470069408417,0.6515414714813232,0.2075517624616623
8,0.6557865738868713,0.20150569081306458,0.6533954739570618,0.20711436867713928
9,0.6620572209358215,0.20088818669319153,0.6579445004463196,0.21086640655994415
10,0.663174569606781,0.20033828914165497,0.6600809693336487,0.20652300119400024
11,0.6660079956054688,0.19956381618976593,0.6652694940567017,0.20657742023468018
12,0.6705001592636108,0.19912616908550262,0.6640088558197021,0.20771938562393188
13,0.6723496913909912,0.19869083166122437,0.6639652848243713,0.2056751251220703
14,0.6754633784294128,0.19815295934677124,0.6655776500701904,0.20736564695835114
15,0.6770371794700623,0.1978844702243805,0.6681610941886902,0.20506633818149567
16,0.6773536801338196,0.19766521453857422,0.6645210385322571,0.2097923308610916
17,0.6786689758300781,0.1974990963935852,0.6664323210716248,0.20758822560310364
18,0.6759665012359619,0.19740894436836243,0.6684525609016418,0.20663128793239594
19,0.6795145869255066,0.19696539640426636,0.6684470772743225,0.2079668492078781
20,0.6816673278808594,0.19674566388130188,0.6689191460609436,0.2086314707994461
21,0.6805295348167419,0.19673031568527222,0.6657542586326599,0.21006564795970917
22,0.6842419505119324,0.196534663438797,0.6698745489120483,0.20801414549350739
23,0.6827511191368103,0.19643621146678925,0.6689559817314148,0.20865508913993835
24,0.6835159659385681,0.19633300602436066,0.669928252696991,0.20749537646770477
25,0.6856178641319275,0.19628342986106873,0.6692559123039246,0.20778483152389526
26,0.6832849383354187,0.19615869224071503,0.6695994138717651,0.20771878957748413
27,0.6855671405792236,0.19616864621639252,0.6713006496429443,0.20673592388629913
28,0.6863358020782471,0.19609995186328888,0.6700632572174072,0.20727704465389252
29,0.6850767731666565,0.196048304438591,0.669413685798645,0.20758773386478424
30,0.6839677095413208,0.19601652026176453,0.6696439385414124,0.20745126903057098
31,0.6834082007408142,0.1959569752216339,0.6689392328262329,0.20770099759101868
32,0.6857191920280457,0.19588777422904968,0.6691097617149353,0.20764046907424927
33,0.6849449872970581,0.19598114490509033,0.6691099405288696,0.20766812562942505
34,0.6852579712867737,0.1958688646554947,0.6688374280929565,0.2077377587556839
35,0.6833415627479553,0.19591176509857178,0.6688123941421509,0.20773610472679138
