epoch,auc,loss,val_auc,val_loss
0,0.6780242919921875,0.2014782428741455,0.5032522082328796,0.8979175090789795
1,0.7309161424636841,0.19210685789585114,0.5199423432350159,0.22884340584278107
2,0.7527297139167786,0.1876807063817978,0.5167602896690369,0.23109780251979828
3,0.7694054245948792,0.1841137409210205,0.5192989110946655,0.23881904780864716
4,0.7807403802871704,0.1811361014842987,0.46790599822998047,0.2512989938259125
5,0.8078182339668274,0.1731645166873932,0.615080714225769,0.22361066937446594
6,0.8230622410774231,0.16804717481136322,0.546251654624939,0.25024646520614624
7,0.8398058414459229,0.16274496912956238,0.5939427614212036,0.23885869979858398
8,0.8512018918991089,0.15748442709445953,0.6570463180541992,0.2293408066034317
9,0.8724687099456787,0.14681892096996307,0.521058201789856,0.27195143699645996
10,0.8865484595298767,0.13979828357696533,0.6263141632080078,0.27542394399642944
11,0.8941949009895325,0.1339990496635437,0.6416469812393188,0.2917414605617523
12,0.9047749638557434,0.1274472028017044,0.5409473180770874,0.4084855914115906
13,0.9131233096122742,0.12163064628839493,0.6395527124404907,0.42422589659690857
14,0.9172967672348022,0.11850976198911667,0.6659640073776245,0.333695650100708
15,0.9195634126663208,0.11559489369392395,0.6150133013725281,0.3630090057849884
16,0.9248060584068298,0.11227879673242569,0.6415501832962036,0.3413560092449188
17,0.9278274774551392,0.11005828529596329,0.6503180265426636,0.32864946126937866
18,0.9289980530738831,0.10914701968431473,0.6787059903144836,0.33657464385032654
19,0.9322765469551086,0.10701592266559601,0.6838548183441162,0.34333622455596924
20,0.9334802031517029,0.10595380514860153,0.6768322587013245,0.3499782979488373
21,0.9337323307991028,0.10548349469900131,0.6953992247581482,0.32186833024024963
22,0.9346973299980164,0.10451067239046097,0.7045740485191345,0.3125964105129242
23,0.9363142848014832,0.10365237295627594,0.6817246675491333,0.33843713998794556
24,0.9355371594429016,0.10328442603349686,0.7084452509880066,0.322415292263031
25,0.9371601343154907,0.10249388962984085,0.7065231204032898,0.3245432674884796
