epoch,auc,loss,val_auc,val_loss
0,0.6692684888839722,0.20310872793197632,0.5823013186454773,0.22530913352966309
1,0.7275732159614563,0.1931477189064026,0.5186979174613953,0.2339174449443817
2,0.7512784600257874,0.18837890028953552,0.599693238735199,0.21445441246032715
3,0.765483558177948,0.1848539113998413,0.5025619864463806,0.2261795699596405
4,0.7784587740898132,0.18188802897930145,0.5913665890693665,0.21699097752571106
5,0.7882381081581116,0.17933392524719238,0.6802089214324951,0.2052597552537918
6,0.7964203953742981,0.1764628142118454,0.5045183300971985,0.22545225918293
7,0.8070359826087952,0.1736176759004593,0.49104049801826477,0.23375213146209717
8,0.8171928524971008,0.170609250664711,0.6200923323631287,0.21461515128612518
9,0.844680905342102,0.16027335822582245,0.5402325987815857,0.22889572381973267
10,0.86063551902771,0.1525404155254364,0.5273721218109131,0.29472431540489197
11,0.8720981478691101,0.1458367556333542,0.5170872807502747,0.3247327208518982
12,0.8909835815429688,0.13576261699199677,0.5526028871536255,0.38038966059684753
13,0.9014104008674622,0.12903501093387604,0.6046448945999146,0.3540298640727997
14,0.9080809354782104,0.12425586581230164,0.6014378666877747,0.34599676728248596
15,0.91474449634552,0.11916797608137131,0.7026240229606628,0.28462687134742737
16,0.9201270937919617,0.11473381519317627,0.6926071643829346,0.32220569252967834
17,0.9256979823112488,0.11165422946214676,0.6701146364212036,0.33928877115249634
18,0.9293625950813293,0.10934653133153915,0.6694536805152893,0.2887726426124573
19,0.9316511750221252,0.1071663349866867,0.643964409828186,0.3135334253311157
20,0.9341987371444702,0.10506471246480942,0.6922103762626648,0.3313342034816742
21,0.9342510104179382,0.10430322587490082,0.6278652548789978,0.33312588930130005
22,0.9364135265350342,0.10293594002723694,0.5774256587028503,0.4468356966972351
23,0.9389989972114563,0.1016455590724945,0.6916375756263733,0.3304847478866577
24,0.936957061290741,0.10108152776956558,0.6250707507133484,0.3402771055698395
25,0.9401149749755859,0.09991920739412308,0.6986756920814514,0.31165647506713867
