epoch,auc,loss,val_auc,val_loss
0,0.677282989025116,0.20147265493869781,0.5213920474052429,0.25848937034606934
1,0.7259364724159241,0.1922507882118225,0.47457414865493774,0.2598605751991272
2,0.7475794553756714,0.18757420778274536,0.532597005367279,0.2225954532623291
3,0.764538586139679,0.18414463102817535,0.49267226457595825,0.2604355216026306
4,0.776833713054657,0.18139541149139404,0.6266997456550598,0.21350903809070587
5,0.7855042815208435,0.1787051260471344,0.6394900679588318,0.21824641525745392
6,0.7936996817588806,0.17617732286453247,0.5710335969924927,0.2311393916606903
7,0.8017120361328125,0.17338448762893677,0.5968664288520813,0.21523961424827576
8,0.829975426197052,0.16387023031711578,0.5325762629508972,0.22937725484371185
9,0.8467099666595459,0.1569337546825409,0.49764129519462585,1.7042118310928345
10,0.8606830835342407,0.15086090564727783,0.5018662810325623,3.2375714778900146
11,0.8791593909263611,0.14093133807182312,0.509834885597229,0.2866609990596771
12,0.8922815918922424,0.13410378992557526,0.49665868282318115,0.3298988342285156
13,0.8983134031295776,0.12883678078651428,0.4985876679420471,0.29245683550834656
14,0.908053994178772,0.12272324413061142,0.5008563995361328,0.3552092909812927
15,0.9138093590736389,0.11817819625139236,0.5037087202072144,0.36396464705467224
16,0.9190070033073425,0.11480585485696793,0.5035884976387024,0.2933204472064972
17,0.9222449660301208,0.11206837743520737,0.5751912593841553,0.3170478343963623
18,0.9262539744377136,0.10938505828380585,0.5312759280204773,0.3374116122722626
19,0.927820086479187,0.10724252462387085,0.6099324822425842,0.32313472032546997
20,0.9289849996566772,0.1062145084142685,0.6226926445960999,0.320986270904541
21,0.931567370891571,0.10441508144140244,0.6284202337265015,0.3231603801250458
22,0.9339770674705505,0.10303839296102524,0.6625467538833618,0.3571438789367676
23,0.9350818991661072,0.10220320522785187,0.6876764893531799,0.3287283480167389
24,0.9335413575172424,0.10185863077640533,0.7011464238166809,0.32809576392173767
