,No Finding,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia
10,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.23465562, shape=(), dtype=float32)","tf.Tensor(0.13410917, shape=(), dtype=float32)","tf.Tensor(0.3043882, shape=(), dtype=float32)","tf.Tensor(0.19919544, shape=(), dtype=float32)","tf.Tensor(0.14761905, shape=(), dtype=float32)","tf.Tensor(0.11350091, shape=(), dtype=float32)","tf.Tensor(0.004796163, shape=(), dtype=float32)","tf.Tensor(0.3257124, shape=(), dtype=float32)","tf.Tensor(0.056147143, shape=(), dtype=float32)","tf.Tensor(0.13472523, shape=(), dtype=float32)","tf.Tensor(0.18020754, shape=(), dtype=float32)","tf.Tensor(0.1482908, shape=(), dtype=float32)","tf.Tensor(0.16898333, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
11,"tf.Tensor(0.70321536, shape=(), dtype=float32)","tf.Tensor(0.23987953, shape=(), dtype=float32)","tf.Tensor(0.13713732, shape=(), dtype=float32)","tf.Tensor(0.3066698, shape=(), dtype=float32)","tf.Tensor(0.2055242, shape=(), dtype=float32)","tf.Tensor(0.1553197, shape=(), dtype=float32)","tf.Tensor(0.11736527, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3322804, shape=(), dtype=float32)","tf.Tensor(0.04269294, shape=(), dtype=float32)","tf.Tensor(0.13948356, shape=(), dtype=float32)","tf.Tensor(0.193729, shape=(), dtype=float32)","tf.Tensor(0.15380493, shape=(), dtype=float32)","tf.Tensor(0.17607468, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
12,"tf.Tensor(0.7032357, shape=(), dtype=float32)","tf.Tensor(0.24568784, shape=(), dtype=float32)","tf.Tensor(0.14043583, shape=(), dtype=float32)","tf.Tensor(0.30943993, shape=(), dtype=float32)","tf.Tensor(0.21250394, shape=(), dtype=float32)","tf.Tensor(0.15968733, shape=(), dtype=float32)","tf.Tensor(0.11633577, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.33905786, shape=(), dtype=float32)","tf.Tensor(0.050377835, shape=(), dtype=float32)","tf.Tensor(0.1459101, shape=(), dtype=float32)","tf.Tensor(0.20798515, shape=(), dtype=float32)","tf.Tensor(0.15622506, shape=(), dtype=float32)","tf.Tensor(0.18132515, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
13,"tf.Tensor(0.7032357, shape=(), dtype=float32)","tf.Tensor(0.24982926, shape=(), dtype=float32)","tf.Tensor(0.14293233, shape=(), dtype=float32)","tf.Tensor(0.31260788, shape=(), dtype=float32)","tf.Tensor(0.21301576, shape=(), dtype=float32)","tf.Tensor(0.16515426, shape=(), dtype=float32)","tf.Tensor(0.11641911, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.344886, shape=(), dtype=float32)","tf.Tensor(0.012738854, shape=(), dtype=float32)","tf.Tensor(0.14982098, shape=(), dtype=float32)","tf.Tensor(0.2195122, shape=(), dtype=float32)","tf.Tensor(0.16234347, shape=(), dtype=float32)","tf.Tensor(0.18830754, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
14,"tf.Tensor(0.7032357, shape=(), dtype=float32)","tf.Tensor(0.25469944, shape=(), dtype=float32)","tf.Tensor(0.14699382, shape=(), dtype=float32)","tf.Tensor(0.31604695, shape=(), dtype=float32)","tf.Tensor(0.21745351, shape=(), dtype=float32)","tf.Tensor(0.16973685, shape=(), dtype=float32)","tf.Tensor(0.11775701, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.3503249, shape=(), dtype=float32)","tf.Tensor(0.006756757, shape=(), dtype=float32)","tf.Tensor(0.15087396, shape=(), dtype=float32)","tf.Tensor(0.22550832, shape=(), dtype=float32)","tf.Tensor(0.16718575, shape=(), dtype=float32)","tf.Tensor(0.1943331, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
15,"tf.Tensor(0.703256, shape=(), dtype=float32)","tf.Tensor(0.26068518, shape=(), dtype=float32)","tf.Tensor(0.14824237, shape=(), dtype=float32)","tf.Tensor(0.31899908, shape=(), dtype=float32)","tf.Tensor(0.22390604, shape=(), dtype=float32)","tf.Tensor(0.17091562, shape=(), dtype=float32)","tf.Tensor(0.108873166, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.35599232, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14917128, shape=(), dtype=float32)","tf.Tensor(0.23175621, shape=(), dtype=float32)","tf.Tensor(0.17309554, shape=(), dtype=float32)","tf.Tensor(0.19868734, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
16,"tf.Tensor(0.7032967, shape=(), dtype=float32)","tf.Tensor(0.26609325, shape=(), dtype=float32)","tf.Tensor(0.15289406, shape=(), dtype=float32)","tf.Tensor(0.32174903, shape=(), dtype=float32)","tf.Tensor(0.22321248, shape=(), dtype=float32)","tf.Tensor(0.17670055, shape=(), dtype=float32)","tf.Tensor(0.10526316, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.360473, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15013613, shape=(), dtype=float32)","tf.Tensor(0.23930885, shape=(), dtype=float32)","tf.Tensor(0.17561573, shape=(), dtype=float32)","tf.Tensor(0.20412074, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
17,"tf.Tensor(0.7032967, shape=(), dtype=float32)","tf.Tensor(0.27147985, shape=(), dtype=float32)","tf.Tensor(0.15321966, shape=(), dtype=float32)","tf.Tensor(0.32532966, shape=(), dtype=float32)","tf.Tensor(0.22763526, shape=(), dtype=float32)","tf.Tensor(0.17313433, shape=(), dtype=float32)","tf.Tensor(0.10147059, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.36508912, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14429383, shape=(), dtype=float32)","tf.Tensor(0.24172795, shape=(), dtype=float32)","tf.Tensor(0.17916457, shape=(), dtype=float32)","tf.Tensor(0.20931023, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
18,"tf.Tensor(0.7033374, shape=(), dtype=float32)","tf.Tensor(0.27615246, shape=(), dtype=float32)","tf.Tensor(0.15621239, shape=(), dtype=float32)","tf.Tensor(0.32840407, shape=(), dtype=float32)","tf.Tensor(0.22792937, shape=(), dtype=float32)","tf.Tensor(0.17031178, shape=(), dtype=float32)","tf.Tensor(0.090277776, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.37063703, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14095613, shape=(), dtype=float32)","tf.Tensor(0.24727993, shape=(), dtype=float32)","tf.Tensor(0.17950636, shape=(), dtype=float32)","tf.Tensor(0.210946, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
19,"tf.Tensor(0.7034016, shape=(), dtype=float32)","tf.Tensor(0.27907324, shape=(), dtype=float32)","tf.Tensor(0.16001125, shape=(), dtype=float32)","tf.Tensor(0.33130154, shape=(), dtype=float32)","tf.Tensor(0.23103113, shape=(), dtype=float32)","tf.Tensor(0.16505349, shape=(), dtype=float32)","tf.Tensor(0.08906882, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.37573823, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.133914, shape=(), dtype=float32)","tf.Tensor(0.24464193, shape=(), dtype=float32)","tf.Tensor(0.18065317, shape=(), dtype=float32)","tf.Tensor(0.21644521, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
20,"tf.Tensor(0.7034862, shape=(), dtype=float32)","tf.Tensor(0.2823221, shape=(), dtype=float32)","tf.Tensor(0.15984578, shape=(), dtype=float32)","tf.Tensor(0.33397684, shape=(), dtype=float32)","tf.Tensor(0.22849807, shape=(), dtype=float32)","tf.Tensor(0.16778524, shape=(), dtype=float32)","tf.Tensor(0.08058608, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.37954065, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12856276, shape=(), dtype=float32)","tf.Tensor(0.24514697, shape=(), dtype=float32)","tf.Tensor(0.18165427, shape=(), dtype=float32)","tf.Tensor(0.21784616, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
21,"tf.Tensor(0.7035676, shape=(), dtype=float32)","tf.Tensor(0.2849202, shape=(), dtype=float32)","tf.Tensor(0.1606501, shape=(), dtype=float32)","tf.Tensor(0.33597508, shape=(), dtype=float32)","tf.Tensor(0.22905795, shape=(), dtype=float32)","tf.Tensor(0.16243026, shape=(), dtype=float32)","tf.Tensor(0.066187054, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.38406098, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.11336032, shape=(), dtype=float32)","tf.Tensor(0.2467986, shape=(), dtype=float32)","tf.Tensor(0.18394731, shape=(), dtype=float32)","tf.Tensor(0.22120817, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
22,"tf.Tensor(0.7037305, shape=(), dtype=float32)","tf.Tensor(0.287632, shape=(), dtype=float32)","tf.Tensor(0.16363333, shape=(), dtype=float32)","tf.Tensor(0.33910975, shape=(), dtype=float32)","tf.Tensor(0.22790015, shape=(), dtype=float32)","tf.Tensor(0.1565691, shape=(), dtype=float32)","tf.Tensor(0.037099496, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.38749894, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1043997, shape=(), dtype=float32)","tf.Tensor(0.24784216, shape=(), dtype=float32)","tf.Tensor(0.18499868, shape=(), dtype=float32)","tf.Tensor(0.22354831, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
23,"tf.Tensor(0.7038731, shape=(), dtype=float32)","tf.Tensor(0.28946924, shape=(), dtype=float32)","tf.Tensor(0.16672643, shape=(), dtype=float32)","tf.Tensor(0.3427371, shape=(), dtype=float32)","tf.Tensor(0.22661644, shape=(), dtype=float32)","tf.Tensor(0.16320474, shape=(), dtype=float32)","tf.Tensor(0.015267176, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39094263, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0960912, shape=(), dtype=float32)","tf.Tensor(0.25518134, shape=(), dtype=float32)","tf.Tensor(0.190395, shape=(), dtype=float32)","tf.Tensor(0.22302854, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
24,"tf.Tensor(0.7039236, shape=(), dtype=float32)","tf.Tensor(0.29286024, shape=(), dtype=float32)","tf.Tensor(0.1672812, shape=(), dtype=float32)","tf.Tensor(0.34575644, shape=(), dtype=float32)","tf.Tensor(0.22438045, shape=(), dtype=float32)","tf.Tensor(0.15619968, shape=(), dtype=float32)","tf.Tensor(0.0040650405, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39470014, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.093556926, shape=(), dtype=float32)","tf.Tensor(0.25718194, shape=(), dtype=float32)","tf.Tensor(0.18844984, shape=(), dtype=float32)","tf.Tensor(0.22551021, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
25,"tf.Tensor(0.70400834, shape=(), dtype=float32)","tf.Tensor(0.29517266, shape=(), dtype=float32)","tf.Tensor(0.17238459, shape=(), dtype=float32)","tf.Tensor(0.34815755, shape=(), dtype=float32)","tf.Tensor(0.22017045, shape=(), dtype=float32)","tf.Tensor(0.15275311, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39808238, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.08829175, shape=(), dtype=float32)","tf.Tensor(0.25902337, shape=(), dtype=float32)","tf.Tensor(0.18229167, shape=(), dtype=float32)","tf.Tensor(0.2241241, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
26,"tf.Tensor(0.70417804, shape=(), dtype=float32)","tf.Tensor(0.2987934, shape=(), dtype=float32)","tf.Tensor(0.17658168, shape=(), dtype=float32)","tf.Tensor(0.3508236, shape=(), dtype=float32)","tf.Tensor(0.21904403, shape=(), dtype=float32)","tf.Tensor(0.1437008, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40184465, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.079673134, shape=(), dtype=float32)","tf.Tensor(0.26404086, shape=(), dtype=float32)","tf.Tensor(0.17610063, shape=(), dtype=float32)","tf.Tensor(0.22529644, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
27,"tf.Tensor(0.70440906, shape=(), dtype=float32)","tf.Tensor(0.30153903, shape=(), dtype=float32)","tf.Tensor(0.18196245, shape=(), dtype=float32)","tf.Tensor(0.35114676, shape=(), dtype=float32)","tf.Tensor(0.21499404, shape=(), dtype=float32)","tf.Tensor(0.12570146, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40551978, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.06324973, shape=(), dtype=float32)","tf.Tensor(0.25962263, shape=(), dtype=float32)","tf.Tensor(0.17597042, shape=(), dtype=float32)","tf.Tensor(0.22505938, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
28,"tf.Tensor(0.70452434, shape=(), dtype=float32)","tf.Tensor(0.3052611, shape=(), dtype=float32)","tf.Tensor(0.17477478, shape=(), dtype=float32)","tf.Tensor(0.3539537, shape=(), dtype=float32)","tf.Tensor(0.2136573, shape=(), dtype=float32)","tf.Tensor(0.10880829, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40857196, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.05281286, shape=(), dtype=float32)","tf.Tensor(0.25641027, shape=(), dtype=float32)","tf.Tensor(0.17014572, shape=(), dtype=float32)","tf.Tensor(0.22194514, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
29,"tf.Tensor(0.704742, shape=(), dtype=float32)","tf.Tensor(0.3092092, shape=(), dtype=float32)","tf.Tensor(0.17379214, shape=(), dtype=float32)","tf.Tensor(0.35514906, shape=(), dtype=float32)","tf.Tensor(0.20738763, shape=(), dtype=float32)","tf.Tensor(0.07176287, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4119779, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.046060607, shape=(), dtype=float32)","tf.Tensor(0.25422364, shape=(), dtype=float32)","tf.Tensor(0.16611019, shape=(), dtype=float32)","tf.Tensor(0.21472995, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
30,"tf.Tensor(0.7048128, shape=(), dtype=float32)","tf.Tensor(0.3108179, shape=(), dtype=float32)","tf.Tensor(0.17030029, shape=(), dtype=float32)","tf.Tensor(0.3572216, shape=(), dtype=float32)","tf.Tensor(0.20534459, shape=(), dtype=float32)","tf.Tensor(0.043165468, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.415534, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.04045512, shape=(), dtype=float32)","tf.Tensor(0.25742576, shape=(), dtype=float32)","tf.Tensor(0.1522124, shape=(), dtype=float32)","tf.Tensor(0.2162902, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
31,"tf.Tensor(0.70505816, shape=(), dtype=float32)","tf.Tensor(0.31536797, shape=(), dtype=float32)","tf.Tensor(0.1419989, shape=(), dtype=float32)","tf.Tensor(0.35990688, shape=(), dtype=float32)","tf.Tensor(0.19911286, shape=(), dtype=float32)","tf.Tensor(0.012658228, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41867352, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.029294275, shape=(), dtype=float32)","tf.Tensor(0.25740898, shape=(), dtype=float32)","tf.Tensor(0.14177693, shape=(), dtype=float32)","tf.Tensor(0.20970044, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
32,"tf.Tensor(0.70559144, shape=(), dtype=float32)","tf.Tensor(0.31923938, shape=(), dtype=float32)","tf.Tensor(0.11626388, shape=(), dtype=float32)","tf.Tensor(0.36229825, shape=(), dtype=float32)","tf.Tensor(0.19672132, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42313486, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.022284122, shape=(), dtype=float32)","tf.Tensor(0.25694445, shape=(), dtype=float32)","tf.Tensor(0.13047808, shape=(), dtype=float32)","tf.Tensor(0.20516661, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
33,"tf.Tensor(0.7061018, shape=(), dtype=float32)","tf.Tensor(0.3210903, shape=(), dtype=float32)","tf.Tensor(0.098130845, shape=(), dtype=float32)","tf.Tensor(0.36422873, shape=(), dtype=float32)","tf.Tensor(0.18679549, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4255406, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.014409222, shape=(), dtype=float32)","tf.Tensor(0.25265017, shape=(), dtype=float32)","tf.Tensor(0.12696747, shape=(), dtype=float32)","tf.Tensor(0.19828928, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
