,No Finding,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia
10,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.26082137, shape=(), dtype=float32)","tf.Tensor(0.16210938, shape=(), dtype=float32)","tf.Tensor(0.31111288, shape=(), dtype=float32)","tf.Tensor(0.21330307, shape=(), dtype=float32)","tf.Tensor(0.13765492, shape=(), dtype=float32)","tf.Tensor(0.12382234, shape=(), dtype=float32)","tf.Tensor(0.07001167, shape=(), dtype=float32)","tf.Tensor(0.34278685, shape=(), dtype=float32)","tf.Tensor(0.06282052, shape=(), dtype=float32)","tf.Tensor(0.1506608, shape=(), dtype=float32)","tf.Tensor(0.23477407, shape=(), dtype=float32)","tf.Tensor(0.14166936, shape=(), dtype=float32)","tf.Tensor(0.19610325, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
11,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.26825017, shape=(), dtype=float32)","tf.Tensor(0.16552354, shape=(), dtype=float32)","tf.Tensor(0.31304625, shape=(), dtype=float32)","tf.Tensor(0.21670902, shape=(), dtype=float32)","tf.Tensor(0.1398685, shape=(), dtype=float32)","tf.Tensor(0.12711656, shape=(), dtype=float32)","tf.Tensor(0.065155804, shape=(), dtype=float32)","tf.Tensor(0.34922048, shape=(), dtype=float32)","tf.Tensor(0.072790295, shape=(), dtype=float32)","tf.Tensor(0.1532882, shape=(), dtype=float32)","tf.Tensor(0.24605678, shape=(), dtype=float32)","tf.Tensor(0.14466412, shape=(), dtype=float32)","tf.Tensor(0.20158426, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
12,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.27385113, shape=(), dtype=float32)","tf.Tensor(0.16959769, shape=(), dtype=float32)","tf.Tensor(0.31479767, shape=(), dtype=float32)","tf.Tensor(0.22271155, shape=(), dtype=float32)","tf.Tensor(0.14184986, shape=(), dtype=float32)","tf.Tensor(0.12941177, shape=(), dtype=float32)","tf.Tensor(0.06504065, shape=(), dtype=float32)","tf.Tensor(0.3552742, shape=(), dtype=float32)","tf.Tensor(0.074679114, shape=(), dtype=float32)","tf.Tensor(0.15649867, shape=(), dtype=float32)","tf.Tensor(0.254039, shape=(), dtype=float32)","tf.Tensor(0.14767699, shape=(), dtype=float32)","tf.Tensor(0.20776154, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
13,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.27873102, shape=(), dtype=float32)","tf.Tensor(0.17385787, shape=(), dtype=float32)","tf.Tensor(0.31693146, shape=(), dtype=float32)","tf.Tensor(0.2277686, shape=(), dtype=float32)","tf.Tensor(0.14394103, shape=(), dtype=float32)","tf.Tensor(0.13151003, shape=(), dtype=float32)","tf.Tensor(0.04805915, shape=(), dtype=float32)","tf.Tensor(0.360807, shape=(), dtype=float32)","tf.Tensor(0.055016182, shape=(), dtype=float32)","tf.Tensor(0.15532847, shape=(), dtype=float32)","tf.Tensor(0.25829384, shape=(), dtype=float32)","tf.Tensor(0.14768656, shape=(), dtype=float32)","tf.Tensor(0.2129423, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
14,"tf.Tensor(0.70092404, shape=(), dtype=float32)","tf.Tensor(0.28288275, shape=(), dtype=float32)","tf.Tensor(0.17621262, shape=(), dtype=float32)","tf.Tensor(0.31898922, shape=(), dtype=float32)","tf.Tensor(0.23044838, shape=(), dtype=float32)","tf.Tensor(0.14908516, shape=(), dtype=float32)","tf.Tensor(0.13384078, shape=(), dtype=float32)","tf.Tensor(0.04453441, shape=(), dtype=float32)","tf.Tensor(0.36567944, shape=(), dtype=float32)","tf.Tensor(0.05652174, shape=(), dtype=float32)","tf.Tensor(0.15564695, shape=(), dtype=float32)","tf.Tensor(0.2652553, shape=(), dtype=float32)","tf.Tensor(0.14576748, shape=(), dtype=float32)","tf.Tensor(0.21410279, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
15,"tf.Tensor(0.7009443, shape=(), dtype=float32)","tf.Tensor(0.28725016, shape=(), dtype=float32)","tf.Tensor(0.18004186, shape=(), dtype=float32)","tf.Tensor(0.3205791, shape=(), dtype=float32)","tf.Tensor(0.23512284, shape=(), dtype=float32)","tf.Tensor(0.15210737, shape=(), dtype=float32)","tf.Tensor(0.13517241, shape=(), dtype=float32)","tf.Tensor(0.02232143, shape=(), dtype=float32)","tf.Tensor(0.37215793, shape=(), dtype=float32)","tf.Tensor(0.038356163, shape=(), dtype=float32)","tf.Tensor(0.153899, shape=(), dtype=float32)","tf.Tensor(0.27065712, shape=(), dtype=float32)","tf.Tensor(0.14577144, shape=(), dtype=float32)","tf.Tensor(0.21917808, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
16,"tf.Tensor(0.7009646, shape=(), dtype=float32)","tf.Tensor(0.29329124, shape=(), dtype=float32)","tf.Tensor(0.18141659, shape=(), dtype=float32)","tf.Tensor(0.3217892, shape=(), dtype=float32)","tf.Tensor(0.23822188, shape=(), dtype=float32)","tf.Tensor(0.1551342, shape=(), dtype=float32)","tf.Tensor(0.13826607, shape=(), dtype=float32)","tf.Tensor(0.019277109, shape=(), dtype=float32)","tf.Tensor(0.3765613, shape=(), dtype=float32)","tf.Tensor(0.012232416, shape=(), dtype=float32)","tf.Tensor(0.1554054, shape=(), dtype=float32)","tf.Tensor(0.27679783, shape=(), dtype=float32)","tf.Tensor(0.14769231, shape=(), dtype=float32)","tf.Tensor(0.22127163, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
17,"tf.Tensor(0.7010052, shape=(), dtype=float32)","tf.Tensor(0.29765528, shape=(), dtype=float32)","tf.Tensor(0.18263987, shape=(), dtype=float32)","tf.Tensor(0.3236186, shape=(), dtype=float32)","tf.Tensor(0.24358468, shape=(), dtype=float32)","tf.Tensor(0.15487522, shape=(), dtype=float32)","tf.Tensor(0.13921489, shape=(), dtype=float32)","tf.Tensor(0.010416667, shape=(), dtype=float32)","tf.Tensor(0.38260272, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15334153, shape=(), dtype=float32)","tf.Tensor(0.28250176, shape=(), dtype=float32)","tf.Tensor(0.14591439, shape=(), dtype=float32)","tf.Tensor(0.22556701, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
18,"tf.Tensor(0.7010459, shape=(), dtype=float32)","tf.Tensor(0.3022519, shape=(), dtype=float32)","tf.Tensor(0.18417597, shape=(), dtype=float32)","tf.Tensor(0.3254727, shape=(), dtype=float32)","tf.Tensor(0.24524054, shape=(), dtype=float32)","tf.Tensor(0.15789473, shape=(), dtype=float32)","tf.Tensor(0.13842058, shape=(), dtype=float32)","tf.Tensor(0.0056338026, shape=(), dtype=float32)","tf.Tensor(0.3876296, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1573741, shape=(), dtype=float32)","tf.Tensor(0.28550932, shape=(), dtype=float32)","tf.Tensor(0.14185922, shape=(), dtype=float32)","tf.Tensor(0.22535832, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
19,"tf.Tensor(0.70114744, shape=(), dtype=float32)","tf.Tensor(0.30392858, shape=(), dtype=float32)","tf.Tensor(0.18713248, shape=(), dtype=float32)","tf.Tensor(0.32672843, shape=(), dtype=float32)","tf.Tensor(0.24904214, shape=(), dtype=float32)","tf.Tensor(0.16196594, shape=(), dtype=float32)","tf.Tensor(0.13843176, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39101124, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15894686, shape=(), dtype=float32)","tf.Tensor(0.2882353, shape=(), dtype=float32)","tf.Tensor(0.13735938, shape=(), dtype=float32)","tf.Tensor(0.22630835, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
20,"tf.Tensor(0.7012144, shape=(), dtype=float32)","tf.Tensor(0.30832246, shape=(), dtype=float32)","tf.Tensor(0.18711321, shape=(), dtype=float32)","tf.Tensor(0.32836854, shape=(), dtype=float32)","tf.Tensor(0.2503317, shape=(), dtype=float32)","tf.Tensor(0.16274339, shape=(), dtype=float32)","tf.Tensor(0.1420305, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39661673, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15130527, shape=(), dtype=float32)","tf.Tensor(0.29151013, shape=(), dtype=float32)","tf.Tensor(0.13871703, shape=(), dtype=float32)","tf.Tensor(0.2233883, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
21,"tf.Tensor(0.7012844, shape=(), dtype=float32)","tf.Tensor(0.30971128, shape=(), dtype=float32)","tf.Tensor(0.18927686, shape=(), dtype=float32)","tf.Tensor(0.32990772, shape=(), dtype=float32)","tf.Tensor(0.24948406, shape=(), dtype=float32)","tf.Tensor(0.16342649, shape=(), dtype=float32)","tf.Tensor(0.1434263, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40082645, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14699075, shape=(), dtype=float32)","tf.Tensor(0.2929448, shape=(), dtype=float32)","tf.Tensor(0.13114753, shape=(), dtype=float32)","tf.Tensor(0.22534464, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
22,"tf.Tensor(0.70156914, shape=(), dtype=float32)","tf.Tensor(0.3127148, shape=(), dtype=float32)","tf.Tensor(0.18793829, shape=(), dtype=float32)","tf.Tensor(0.33191904, shape=(), dtype=float32)","tf.Tensor(0.25165877, shape=(), dtype=float32)","tf.Tensor(0.16529448, shape=(), dtype=float32)","tf.Tensor(0.14356436, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40563866, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14231259, shape=(), dtype=float32)","tf.Tensor(0.29513344, shape=(), dtype=float32)","tf.Tensor(0.124420404, shape=(), dtype=float32)","tf.Tensor(0.22335026, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
23,"tf.Tensor(0.70181954, shape=(), dtype=float32)","tf.Tensor(0.31661606, shape=(), dtype=float32)","tf.Tensor(0.18831442, shape=(), dtype=float32)","tf.Tensor(0.3342429, shape=(), dtype=float32)","tf.Tensor(0.2528792, shape=(), dtype=float32)","tf.Tensor(0.16788322, shape=(), dtype=float32)","tf.Tensor(0.1450638, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41183385, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14644352, shape=(), dtype=float32)","tf.Tensor(0.29594272, shape=(), dtype=float32)","tf.Tensor(0.11809363, shape=(), dtype=float32)","tf.Tensor(0.22049597, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
24,"tf.Tensor(0.70204985, shape=(), dtype=float32)","tf.Tensor(0.31843817, shape=(), dtype=float32)","tf.Tensor(0.18818863, shape=(), dtype=float32)","tf.Tensor(0.33633688, shape=(), dtype=float32)","tf.Tensor(0.25493172, shape=(), dtype=float32)","tf.Tensor(0.1702712, shape=(), dtype=float32)","tf.Tensor(0.14981818, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4179254, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14, shape=(), dtype=float32)","tf.Tensor(0.2926435, shape=(), dtype=float32)","tf.Tensor(0.11391824, shape=(), dtype=float32)","tf.Tensor(0.21616481, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
25,"tf.Tensor(0.7021845, shape=(), dtype=float32)","tf.Tensor(0.3210544, shape=(), dtype=float32)","tf.Tensor(0.18904553, shape=(), dtype=float32)","tf.Tensor(0.3394445, shape=(), dtype=float32)","tf.Tensor(0.25523013, shape=(), dtype=float32)","tf.Tensor(0.17167382, shape=(), dtype=float32)","tf.Tensor(0.14397496, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42229694, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13490725, shape=(), dtype=float32)","tf.Tensor(0.29372936, shape=(), dtype=float32)","tf.Tensor(0.10660147, shape=(), dtype=float32)","tf.Tensor(0.21235393, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
26,"tf.Tensor(0.7025409, shape=(), dtype=float32)","tf.Tensor(0.32289952, shape=(), dtype=float32)","tf.Tensor(0.18945312, shape=(), dtype=float32)","tf.Tensor(0.3413115, shape=(), dtype=float32)","tf.Tensor(0.25647947, shape=(), dtype=float32)","tf.Tensor(0.17521527, shape=(), dtype=float32)","tf.Tensor(0.13839662, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42400995, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.11111111, shape=(), dtype=float32)","tf.Tensor(0.29170159, shape=(), dtype=float32)","tf.Tensor(0.09953344, shape=(), dtype=float32)","tf.Tensor(0.21071301, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
27,"tf.Tensor(0.70266813, shape=(), dtype=float32)","tf.Tensor(0.32467532, shape=(), dtype=float32)","tf.Tensor(0.18681037, shape=(), dtype=float32)","tf.Tensor(0.34287605, shape=(), dtype=float32)","tf.Tensor(0.25947443, shape=(), dtype=float32)","tf.Tensor(0.17794971, shape=(), dtype=float32)","tf.Tensor(0.14016172, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42759204, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.10129096, shape=(), dtype=float32)","tf.Tensor(0.2901024, shape=(), dtype=float32)","tf.Tensor(0.09312399, shape=(), dtype=float32)","tf.Tensor(0.2020958, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
28,"tf.Tensor(0.7029357, shape=(), dtype=float32)","tf.Tensor(0.3266556, shape=(), dtype=float32)","tf.Tensor(0.18407558, shape=(), dtype=float32)","tf.Tensor(0.34477445, shape=(), dtype=float32)","tf.Tensor(0.2609693, shape=(), dtype=float32)","tf.Tensor(0.17783192, shape=(), dtype=float32)","tf.Tensor(0.13773036, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42947686, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0785169, shape=(), dtype=float32)","tf.Tensor(0.28965518, shape=(), dtype=float32)","tf.Tensor(0.088404134, shape=(), dtype=float32)","tf.Tensor(0.19672132, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
29,"tf.Tensor(0.703748, shape=(), dtype=float32)","tf.Tensor(0.3274078, shape=(), dtype=float32)","tf.Tensor(0.18135011, shape=(), dtype=float32)","tf.Tensor(0.34603268, shape=(), dtype=float32)","tf.Tensor(0.2616933, shape=(), dtype=float32)","tf.Tensor(0.1824382, shape=(), dtype=float32)","tf.Tensor(0.13333334, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.43351907, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.060961314, shape=(), dtype=float32)","tf.Tensor(0.29251102, shape=(), dtype=float32)","tf.Tensor(0.07971015, shape=(), dtype=float32)","tf.Tensor(0.19208087, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
30,"tf.Tensor(0.70432496, shape=(), dtype=float32)","tf.Tensor(0.32735303, shape=(), dtype=float32)","tf.Tensor(0.18103975, shape=(), dtype=float32)","tf.Tensor(0.34821746, shape=(), dtype=float32)","tf.Tensor(0.26360857, shape=(), dtype=float32)","tf.Tensor(0.18434004, shape=(), dtype=float32)","tf.Tensor(0.1293984, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.43647268, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.05050505, shape=(), dtype=float32)","tf.Tensor(0.29596412, shape=(), dtype=float32)","tf.Tensor(0.070751734, shape=(), dtype=float32)","tf.Tensor(0.18619154, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
31,"tf.Tensor(0.7051308, shape=(), dtype=float32)","tf.Tensor(0.32755408, shape=(), dtype=float32)","tf.Tensor(0.18002628, shape=(), dtype=float32)","tf.Tensor(0.35019737, shape=(), dtype=float32)","tf.Tensor(0.2640076, shape=(), dtype=float32)","tf.Tensor(0.18717828, shape=(), dtype=float32)","tf.Tensor(0.115523465, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.43996832, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.029372497, shape=(), dtype=float32)","tf.Tensor(0.29223743, shape=(), dtype=float32)","tf.Tensor(0.0663199, shape=(), dtype=float32)","tf.Tensor(0.17683215, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
32,"tf.Tensor(0.706453, shape=(), dtype=float32)","tf.Tensor(0.32996434, shape=(), dtype=float32)","tf.Tensor(0.16743201, shape=(), dtype=float32)","tf.Tensor(0.35349038, shape=(), dtype=float32)","tf.Tensor(0.2594524, shape=(), dtype=float32)","tf.Tensor(0.1837037, shape=(), dtype=float32)","tf.Tensor(0.110526316, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4433973, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.016666668, shape=(), dtype=float32)","tf.Tensor(0.2904718, shape=(), dtype=float32)","tf.Tensor(0.058549568, shape=(), dtype=float32)","tf.Tensor(0.167, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
33,"tf.Tensor(0.7079902, shape=(), dtype=float32)","tf.Tensor(0.3297247, shape=(), dtype=float32)","tf.Tensor(0.16448598, shape=(), dtype=float32)","tf.Tensor(0.35506243, shape=(), dtype=float32)","tf.Tensor(0.2604307, shape=(), dtype=float32)","tf.Tensor(0.18539616, shape=(), dtype=float32)","tf.Tensor(0.0867052, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4445745, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0028490028, shape=(), dtype=float32)","tf.Tensor(0.29263747, shape=(), dtype=float32)","tf.Tensor(0.05237767, shape=(), dtype=float32)","tf.Tensor(0.14682747, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
