epoch,auc_2,f1_score,loss,precision_2,recall_2,val_auc_2,val_f1_score,val_loss,val_precision_2,val_recall_2
0,0.5457119345664978,"""[0.093792245, 0.041880757, 0.0010649627, 0.47536892, 0.0009298001, 0.004221636, 0.00097323605, 0.0, 0.13590603, 0.0016792612, 0.0, 0.0, 0.006175222, 0.0029523408, 0.0]""",0.07820630818605423,0.20000000298023224,0.005742683541029692,0.6458542346954346,"""[0.0, 0.0, 0.0, 0.30235553, 0.0, 0.0, 0.0, 0.0, 0.001496446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.06544564664363861,0.3788395822048187,0.003909001126885414
1,0.5912503004074097,"""[0.17368515, 0.08432953, 0.0, 0.4733331, 0.0, 0.0, 0.0, 0.0, 0.23917398, 0.0, 0.000736377, 0.0, 0.00545809, 0.00043084874, 0.0]""",0.07511460036039352,0.4586864411830902,0.0059773605316877365,0.577452540397644,"""[0.0, 0.0, 0.008438819, 0.30104485, 0.05215124, 0.0, 0.0, 0.0, 0.038705584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07030155509710312,0.1489361673593521,0.0002465136058162898
2,0.5771017670631409,"""[0.1383817, 0.035396438, 0.0, 0.48581007, 0.0, 0.0, 0.0, 0.0, 0.06352961, 0.0, 0.0, 0.0, 0.00039315905, 0.00043066323, 0.0]""",0.07553107291460037,0.24770642817020416,0.00037272225017659366,0.6344533562660217,"""[0.066824645, 0.0, 0.0, 0.30374798, 0.0, 0.0, 0.0, 0.0, 0.068461284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.06700248271226883,0.0,0.0
3,0.6129693388938904,"""[0.23610224, 0.12071638, 0.0, 0.4715686, 0.0, 0.0, 0.0, 0.0, 0.30834922, 0.0, 0.0, 0.0, 0.00078477536, 0.0, 0.0]""",0.07422373443841934,0.5096982717514038,0.006529541686177254,0.6604896187782288,"""[0.32197142, 0.018945634, 0.0, 0.30838022, 0.0, 0.0, 0.0, 0.0, 0.2800163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.06515253335237503,0.44964027404785156,0.004402028396725655
4,0.6066969037055969,"""[0.21892643, 0.13328777, 0.0, 0.47292852, 0.0, 0.0, 0.0, 0.0, 0.2787016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07438796013593674,0.5069370269775391,0.01311430148780346,0.5000659227371216,"""[0.0, 0.0, 0.0, 0.3024383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0698527842760086,0.0,0.0
5,0.49597790837287903,"""[0.0, 0.0, 0.0, 0.4899746, 0.0, 0.0, 0.0, 0.0, 0.00037509378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0764961689710617,0.20000000298023224,1.3804527952743229e-05,0.5,"""[0.0, 0.0, 0.0, 0.3023696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0698448047041893,0.0,0.0
6,0.4959069490432739,"""[0.0, 0.0, 0.0, 0.49002233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07648449391126633,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.3023696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0698341354727745,0.0,0.0
7,0.49705252051353455,"""[0.0, 0.0, 0.0, 0.48999846, 0.0, 0.0, 0.0, 0.0, 0.00018763487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07645664364099503,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.3023696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.06975919753313065,0.0,0.0
8,0.4971872866153717,"""[0.0, 0.0, 0.0, 0.49002233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07644403725862503,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.3023696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.06975872069597244,0.0,0.0
9,0.4968533515930176,"""[0.0, 0.0, 0.0, 0.4900217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07644906640052795,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.3023696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.06976030766963959,0.0,0.0
10,0.4983440935611725,"""[0.0, 0.0, 0.0, 0.49002233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07642491161823273,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.3023696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.06948413699865341,0.0,0.0
