epoch,auc,loss,val_auc,val_loss
0,0.6112239956855774,0.22086937725543976,0.4974161684513092,0.22061769664287567
1,0.6197615265846252,0.2094954401254654,0.5140051245689392,0.22559812664985657
2,0.595818817615509,0.21250762045383453,0.5373261570930481,0.21493375301361084
3,0.5134773850440979,0.2192104160785675,0.5,0.21540533006191254
4,0.5007438063621521,0.21871550381183624,0.5,0.21541355550289154
5,0.502159059047699,0.21848797798156738,0.5,0.2153741866350174
6,0.49719497561454773,0.21838657557964325,0.5,0.21526065468788147
7,0.4998975098133087,0.21825897693634033,0.5,0.21527306735515594
8,0.4994407296180725,0.21824359893798828,0.5,0.21529123187065125
9,0.5033551454544067,0.21809233725070953,0.5,0.21523898839950562
10,0.49958693981170654,0.21815447509288788,0.5,0.2152177095413208
11,0.5010912418365479,0.21807600557804108,0.5,0.2152159959077835
12,0.5001753568649292,0.21803991496562958,0.5,0.21519465744495392
13,0.49822327494621277,0.21807435154914856,0.5,0.21519754827022552
14,0.4960760176181793,0.2181011289358139,0.5,0.2151973694562912
15,0.5002822875976562,0.2180202603340149,0.5,0.21518059074878693
16,0.5006688833236694,0.2179950475692749,0.5,0.21517729759216309
17,0.4988403916358948,0.21804532408714294,0.5,0.21518339216709137
18,0.5006739497184753,0.21798796951770782,0.5,0.2151797115802765
19,0.49944308400154114,0.21802306175231934,0.5,0.21518026292324066
20,0.49865028262138367,0.2180127203464508,0.5,0.2151801884174347
21,0.49955907464027405,0.21800850331783295,0.5,0.2151816338300705
22,0.500521719455719,0.21800988912582397,0.5,0.21518300473690033
