epoch,auc_2,loss,val_auc_2,val_loss
0,0.5453653931617737,0.054412346333265305,0.6090888977050781,0.05095199868083
1,0.5905723571777344,0.051236193627119064,0.6091533899307251,0.050658196210861206
2,0.6069639921188354,0.05059508606791496,0.6260577440261841,0.0503699816763401
3,0.6194667220115662,0.05023186653852463,0.6500460505485535,0.049499426037073135
4,0.6239804625511169,0.050107330083847046,0.6442621946334839,0.049795154482126236
5,0.6263689398765564,0.050006236881017685,0.6463925838470459,0.04970696195960045
6,0.6407472491264343,0.04951164498925209,0.664392352104187,0.04917072504758835
7,0.6470779776573181,0.049269646406173706,0.6616801619529724,0.04931152984499931
8,0.6508683562278748,0.049158599227666855,0.6705398559570312,0.04922439157962799
9,0.6594731211662292,0.04885498806834221,0.672054648399353,0.049001529812812805
10,0.6626831293106079,0.04871559143066406,0.6761282682418823,0.048913244158029556
11,0.6648179888725281,0.048585861921310425,0.6768049597740173,0.048681214451789856
12,0.6709136366844177,0.048512041568756104,0.668492317199707,0.04943136125802994
13,0.6737384796142578,0.04839436337351799,0.6810477375984192,0.048566415905952454
14,0.6757339239120483,0.048402994871139526,0.6862363219261169,0.048577599227428436
15,0.6759723424911499,0.04840031638741493,0.6814724802970886,0.0486532486975193
16,0.6788234710693359,0.048256855458021164,0.685204803943634,0.04871422424912453
17,0.6902331709861755,0.047883205115795135,0.6973168849945068,0.048207059502601624
18,0.6956722140312195,0.047655604779720306,0.7004514932632446,0.04799500107765198
19,0.6979011297225952,0.04755060002207756,0.7027071714401245,0.04792211949825287
20,0.7022584676742554,0.047393299639225006,0.7039846777915955,0.047993551939725876
21,0.7049804925918579,0.047272294759750366,0.707280695438385,0.04797055199742317
22,0.7106178402900696,0.047027550637722015,0.7114405035972595,0.047488950192928314
23,0.7136122584342957,0.046873100101947784,0.7128364443778992,0.04736170172691345
24,0.7158157229423523,0.04681316018104553,0.712298572063446,0.047444943338632584
25,0.7160252332687378,0.04672268405556679,0.7127703428268433,0.04742284119129181
26,0.7178438901901245,0.046640072017908096,0.7118865251541138,0.047324053943157196
27,0.721716046333313,0.04648211598396301,0.71342533826828,0.047307536005973816
28,0.7227709293365479,0.04643656313419342,0.7139751315116882,0.04733594134449959
29,0.7249940633773804,0.046365655958652496,0.7158148884773254,0.0472526028752327
30,0.7271499633789062,0.04632757976651192,0.7148643732070923,0.04722193628549576
31,0.7279150485992432,0.04625298082828522,0.7147811651229858,0.04723598062992096
32,0.7277842164039612,0.04621220380067825,0.7150617241859436,0.04717753455042839
33,0.7285695672035217,0.04613681137561798,0.7144020795822144,0.04719157889485359
34,0.7310402989387512,0.04607708007097244,0.7146669030189514,0.04720112308859825
35,0.7304105162620544,0.04606993868947029,0.7154958248138428,0.047180529683828354
36,0.7326580882072449,0.046019069850444794,0.7156788110733032,0.04715840145945549
37,0.7341455817222595,0.046005189418792725,0.7154020667076111,0.047158192843198776
38,0.7323987483978271,0.04596272110939026,0.7159292697906494,0.047160807996988297
39,0.7311636805534363,0.0459720678627491,0.7162399291992188,0.04716062173247337
40,0.7343882322311401,0.04592883959412575,0.7157459259033203,0.0471724234521389
41,0.7345854043960571,0.04591939598321915,0.7158816456794739,0.04715435206890106
42,0.7351102828979492,0.04591773450374603,0.7156897187232971,0.0471622608602047
43,0.7341969609260559,0.04589974507689476,0.7159890532493591,0.04716014117002487
44,0.7342557311058044,0.045913733541965485,0.7157064080238342,0.04716476425528526
45,0.7357607483863831,0.04588373377919197,0.7157506346702576,0.04715527594089508
46,0.73398756980896,0.045902471989393234,0.715521514415741,0.0471692718565464
47,0.7345321774482727,0.04589454084634781,0.7156270742416382,0.04715946689248085
48,0.7344866394996643,0.04586860537528992,0.7155135869979858,0.04716118797659874
49,0.7342207431793213,0.04588783159852028,0.715597927570343,0.04716569930315018
50,0.7355218529701233,0.04588812217116356,0.7155184149742126,0.04716271907091141
51,0.7353482842445374,0.04589175805449486,0.7154579162597656,0.04716680198907852
52,0.735680878162384,0.04585115984082222,0.7154824733734131,0.04716332256793976
53,0.7359187602996826,0.045855116099119186,0.7154820561408997,0.047163233160972595
54,0.7353631258010864,0.045877713710069656,0.7155385613441467,0.04716638848185539
55,0.734928548336029,0.045887064188718796,0.7155172228813171,0.047165434807538986
56,0.7359152436256409,0.04586588963866234,0.7154291868209839,0.047165270894765854
57,0.7345725893974304,0.04585491493344307,0.71553635597229,0.04716445505619049
58,0.7356053590774536,0.04588274285197258,0.715569794178009,0.047164034098386765
59,0.7356063723564148,0.04586711525917053,0.715442419052124,0.047164082527160645
60,0.733997106552124,0.04587573558092117,0.7155784368515015,0.04716461896896362
61,0.7351762056350708,0.04587141424417496,0.7154552936553955,0.04716706648468971
