epoch,auc_1,loss,val_auc_1,val_loss
0,0.5928270816802979,0.05184381827712059,0.6743834018707275,0.05021097511053085
1,0.6461646556854248,0.049690619111061096,0.6880718469619751,0.04919686168432236
2,0.6558818817138672,0.04938363656401634,0.6883968710899353,0.04885284602642059
3,0.680474579334259,0.048416752368211746,0.6995693445205688,0.04837701842188835
4,0.6912967562675476,0.04800810664892197,0.7116038203239441,0.047692764550447464
5,0.7039501070976257,0.047539833933115005,0.7252268195152283,0.047114841639995575
6,0.7156689763069153,0.04708324372768402,0.7232307195663452,0.04698346555233002
7,0.724349319934845,0.04672439768910408,0.7366235256195068,0.04662802815437317
8,0.7298678159713745,0.046511031687259674,0.7369185090065002,0.046538956463336945
9,0.7362703084945679,0.04626950994133949,0.7466080784797668,0.04623209312558174
10,0.7403064966201782,0.0460900254547596,0.7389172911643982,0.046456627547740936
11,0.7444754242897034,0.04590829089283943,0.74870365858078,0.04620058834552765
12,0.7477624416351318,0.045744575560092926,0.7548824548721313,0.04600757732987404
13,0.7525090575218201,0.04551979526877403,0.7507311701774597,0.04587242007255554
14,0.758937656879425,0.04523979872465134,0.7556907534599304,0.04586415737867355
15,0.76100754737854,0.0451975092291832,0.7515649199485779,0.045848578214645386
16,0.7656626105308533,0.04489098861813545,0.7529007196426392,0.045940298587083817
17,0.7835105061531067,0.04389262944459915,0.7557482123374939,0.04597187787294388
18,0.7933939099311829,0.043293822556734085,0.7562699913978577,0.0462772436439991
19,0.8012472987174988,0.0428292341530323,0.748663604259491,0.046553682535886765
20,0.816802978515625,0.04189136624336243,0.7463212609291077,0.047248873859643936
21,0.8226303458213806,0.0413326770067215,0.7420910000801086,0.04781240597367287
22,0.8288058042526245,0.040839213877916336,0.7405714392662048,0.048246145248413086
23,0.8383848071098328,0.04000238701701164,0.7344866394996643,0.04953882098197937
24,0.8409281373023987,0.039573971182107925,0.7327750325202942,0.05026404187083244
25,0.8457801342010498,0.03913872689008713,0.7301183938980103,0.05124851316213608
26,0.8507189154624939,0.03866355121135712,0.7272169589996338,0.05194437503814697
27,0.8525168895721436,0.038408245891332626,0.7250410914421082,0.05237658694386482
28,0.8548081517219543,0.03815193101763725,0.7240505218505859,0.05277368053793907
29,0.8576981425285339,0.03789198771119118,0.7203559875488281,0.05350103974342346
30,0.8588915467262268,0.037715934216976166,0.7202251553535461,0.05356903001666069
31,0.8595126867294312,0.03759978339076042,0.7194892168045044,0.05410643666982651
32,0.8604957461357117,0.03757463023066521,0.7185853123664856,0.05405406281352043
33,0.8604849576950073,0.03740258142352104,0.7199146747589111,0.05414721369743347
34,0.8633004426956177,0.037338465452194214,0.7189193964004517,0.05444512888789177
35,0.8616079688072205,0.03728882968425751,0.719265341758728,0.0544196180999279
