epoch,auc,loss,val_auc,val_loss
0,0.5093519687652588,0.43830394744873047,0.5015283823013306,0.43232396245002747
1,0.505506694316864,0.43240949511528015,0.49994516372680664,0.43141311407089233
2,0.502894937992096,0.4302831292152405,0.512055516242981,0.4313369393348694
3,0.503818154335022,0.4302334189414978,0.5,0.4314550459384918
4,0.5015783905982971,0.4299122989177704,0.5,0.4314785301685333
5,0.5008425116539001,0.4297325015068054,0.5,0.4315221607685089
6,0.5007455945014954,0.4297284781932831,0.5,0.4315163791179657
7,0.5006881952285767,0.42972368001937866,0.5,0.43151411414146423
8,0.49916383624076843,0.42964234948158264,0.5,0.43142449855804443
9,0.5009726285934448,0.42963650822639465,0.5,0.43142473697662354
10,0.5008796453475952,0.42963624000549316,0.5,0.4314253628253937
11,0.5010076761245728,0.42959359288215637,0.5,0.4314243495464325
12,0.5015439987182617,0.42958903312683105,0.5,0.4314243197441101
13,0.5015439987182617,0.42958903312683105,0.5,0.4314243197441101
14,0.4989834725856781,0.42956969141960144,0.5,0.4314250349998474
15,0.4992488920688629,0.4295695722103119,0.5,0.43142613768577576
16,0.4994347393512726,0.4295695424079895,0.5,0.4314254820346832
17,0.4981643557548523,0.4295601546764374,0.5,0.4314226806163788
18,0.4988957941532135,0.42955994606018066,0.5,0.4314233660697937
19,0.4987447261810303,0.42956024408340454,0.5,0.431423544883728
20,0.5,0.4295538067817688,0.5,0.43141844868659973
21,0.5,0.42955246567726135,0.5,0.4314211905002594
22,0.5,0.4295520484447479,0.5,0.4314206540584564
