epoch,auc,f1_score,loss,precision,recall,val_auc,val_f1_score,val_loss,val_precision,val_recall
10,0.5000485181808472,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0767037570476532,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07641736418008804,0.0,0.0
11,0.4971032440662384,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07671479135751724,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0764191746711731,0.0,0.0
12,0.49960461258888245,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07669596374034882,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07641731947660446,0.0,0.0
13,0.4989299476146698,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07669802755117416,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640187442302704,0.0,0.0
14,0.4948867857456207,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07670941948890686,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0764131247997284,0.0,0.0
15,0.5004364252090454,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07668102532625198,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.076418936252594,0.0,0.0
16,0.4977397322654724,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07669931650161743,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640212029218674,0.0,0.0
17,0.5006101131439209,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07668554782867432,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07641410827636719,0.0,0.0
18,0.5009450316429138,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07669293880462646,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07641516625881195,0.0,0.0
19,0.4993346333503723,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07668841630220413,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0764089822769165,0.0,0.0
