epoch,auc_2,loss,val_auc_2,val_loss
0,0.6315340399742126,0.21015900373458862,0.500262975692749,1.3886685371398926
1,0.6594122648239136,0.20061853528022766,0.5094903707504272,0.21962176263332367
2,0.6576514840126038,0.20102496445178986,0.5089694261550903,0.2293446809053421
3,0.6611908078193665,0.20000767707824707,0.5521033406257629,0.21847087144851685
4,0.6669692993164062,0.19828926026821136,0.5061511397361755,0.22674749791622162
5,0.6737115979194641,0.19746237993240356,0.5998170375823975,0.21293939650058746
6,0.6719942688941956,0.19722846150398254,0.5693259835243225,0.21578094363212585
7,0.6716291904449463,0.19776518642902374,0.6099861264228821,0.21655654907226562
8,0.6745299100875854,0.19755218923091888,0.6238901615142822,0.21351981163024902
9,0.6828042268753052,0.1957062929868698,0.6041700839996338,0.21623095870018005
10,0.6868636012077332,0.19486187398433685,0.6722571849822998,0.19923311471939087
11,0.690939724445343,0.19387927651405334,0.6849657297134399,0.19642755389213562
12,0.6967648863792419,0.19321173429489136,0.6300150752067566,0.2096576988697052
13,0.6974514722824097,0.1924649327993393,0.6790742874145508,0.19995427131652832
14,0.7021358609199524,0.19186881184577942,0.6374440789222717,0.20813393592834473
15,0.7124814987182617,0.18926802277565002,0.6490706205368042,0.2056417018175125
16,0.7181529402732849,0.18841813504695892,0.6642455458641052,0.20154917240142822
17,0.7228548526763916,0.1871562898159027,0.6672694683074951,0.20102143287658691
18,0.7303735017776489,0.18534567952156067,0.6892774105072021,0.19905392825603485
19,0.7330816388130188,0.1844472438097,0.6716793179512024,0.20419511198997498
20,0.7364796996116638,0.18353918194770813,0.6479178071022034,0.2061370611190796
21,0.7395872473716736,0.18235495686531067,0.6842697262763977,0.2016916573047638
22,0.7418521642684937,0.1816861629486084,0.6801167726516724,0.20295321941375732
23,0.7441053986549377,0.18107685446739197,0.6838487982749939,0.20274324715137482
24,0.7454325556755066,0.18029840290546417,0.6880404949188232,0.2044995278120041
25,0.7455505728721619,0.17997027933597565,0.6867273449897766,0.20454107224941254
26,0.7496106624603271,0.17952486872673035,0.6854097247123718,0.20473183691501617
27,0.7493031620979309,0.179111510515213,0.6883278489112854,0.2089087963104248
28,0.7508895993232727,0.1788356900215149,0.686526894569397,0.20825016498565674
29,0.752772331237793,0.17882543802261353,0.6870508790016174,0.2085127979516983
30,0.7526825070381165,0.17850908637046814,0.6882081627845764,0.20974308252334595
31,0.7532936334609985,0.17845764756202698,0.6875460147857666,0.21012958884239197
