epoch,auc,loss,val_auc,val_loss
0,0.6302964687347412,0.21083979308605194,0.49964335560798645,0.22097210586071014
1,0.658883810043335,0.20172330737113953,0.5621702671051025,0.21672700345516205
2,0.6666063666343689,0.20019932091236115,0.575351893901825,0.21630756556987762
3,0.5587971806526184,0.21389952301979065,0.5,0.21543097496032715
4,0.4983970522880554,0.21871396899223328,0.5,0.21542878448963165
5,0.4991553723812103,0.21849572658538818,0.5,0.2154313027858734
6,0.5006321668624878,0.2184571772813797,0.5,0.21542951464653015
7,0.4955955445766449,0.21832366287708282,0.5,0.21530082821846008
8,0.5003800988197327,0.21824035048484802,0.5,0.21528977155685425
9,0.5009833574295044,0.21833917498588562,0.5,0.2152877002954483
10,0.5000293254852295,0.21817775070667267,0.5,0.21528205275535583
11,0.500373363494873,0.2181248664855957,0.5,0.215211883187294
12,0.4987792372703552,0.21816416084766388,0.5,0.21521048247814178
13,0.4974292814731598,0.21816390752792358,0.5,0.21523483097553253
14,0.49770769476890564,0.21815752983093262,0.5,0.2151837944984436
15,0.4960654675960541,0.21815665066242218,0.5,0.21518674492835999
16,0.5000762939453125,0.2180766761302948,0.5,0.2151840776205063
17,0.4977761507034302,0.21809862554073334,0.5,0.21518026292324066
18,0.49656063318252563,0.21813853085041046,0.5,0.2151738852262497
19,0.4982864558696747,0.21808668971061707,0.5,0.2151740938425064
20,0.49838656187057495,0.21808452904224396,0.5,0.215174600481987
21,0.5010618567466736,0.21801157295703888,0.5,0.21517041325569153
22,0.49883052706718445,0.21808022260665894,0.5,0.2151716649532318
23,0.4984375238418579,0.21808497607707977,0.5,0.21517133712768555
24,0.4979516863822937,0.21808013319969177,0.5,0.215173602104187
25,0.5018914937973022,0.21801459789276123,0.5,0.21517233550548553
26,0.5028899908065796,0.21801073849201202,0.5,0.21517185866832733
27,0.49847522377967834,0.21806685626506805,0.5,0.2151738405227661
28,0.5004717707633972,0.21805429458618164,0.5,0.21517452597618103
29,0.49877431988716125,0.21804897487163544,0.5,0.21517446637153625
30,0.5002812743186951,0.21803009510040283,0.5,0.2151745706796646
31,0.49774736166000366,0.21808861196041107,0.5,0.21517522633075714
32,0.49875837564468384,0.2180686891078949,0.5,0.21517489850521088
33,0.5020110607147217,0.21802474558353424,0.5,0.21517488360404968
34,0.49921712279319763,0.21805265545845032,0.5,0.21517516672611237
35,0.5002965927124023,0.21804344654083252,0.5,0.2151753008365631
36,0.5023033022880554,0.21800684928894043,0.5,0.215175062417984
37,0.5008022785186768,0.21802450716495514,0.5,0.21517501771450043
38,0.5004726052284241,0.21805992722511292,0.5,0.21517513692378998
39,0.500526487827301,0.218050017952919,0.5,0.21517518162727356
40,0.5021920204162598,0.21801455318927765,0.5,0.21517522633075714
41,0.49972406029701233,0.21802693605422974,0.5,0.21517527103424072
