epoch,auc_4,loss,val_auc_4,val_loss
0,0.6336676478385925,0.21081987023353577,0.5037345886230469,0.2405630201101303
1,0.6658299565315247,0.201839879155159,0.5733198523521423,0.22658668458461761
2,0.680520236492157,0.19929511845111847,0.5055951476097107,0.23840345442295074
3,0.6899867653846741,0.19819271564483643,0.6346502900123596,0.21654559671878815
4,0.6950201392173767,0.19760388135910034,0.54438716173172,0.23901093006134033
5,0.6925262212753296,0.19782191514968872,0.6715418696403503,0.20062600076198578
6,0.6851847171783447,0.19935005903244019,0.6079588532447815,0.22561874985694885
7,0.6491963863372803,0.20410028100013733,0.5625284910202026,0.2335815578699112
8,0.6439334154129028,0.20421229302883148,0.6447173953056335,0.20894086360931396
9,0.6701228022575378,0.19886453449726105,0.6207045316696167,0.21539413928985596
10,0.6822438836097717,0.19649776816368103,0.6640594601631165,0.2005302757024765
11,0.689881443977356,0.1947297751903534,0.6834163665771484,0.19792982935905457
12,0.6958019137382507,0.19372276961803436,0.6798282265663147,0.19918622076511383
13,0.6954822540283203,0.19340871274471283,0.6818836331367493,0.19831572473049164
14,0.7014692425727844,0.19240090250968933,0.6763637661933899,0.19853475689888
15,0.7095159292221069,0.1910613775253296,0.68553626537323,0.1974315047264099
16,0.7127794623374939,0.18968981504440308,0.6882373690605164,0.19899924099445343
17,0.7206222414970398,0.1885088086128235,0.6902117133140564,0.19874665141105652
18,0.7251113653182983,0.18744683265686035,0.6965186595916748,0.1999104768037796
19,0.7369488477706909,0.1851896196603775,0.6904568076133728,0.20152156054973602
20,0.7421091794967651,0.18388508260250092,0.6928499937057495,0.2051379382610321
21,0.744617223739624,0.18303823471069336,0.700823187828064,0.20246239006519318
22,0.7523781061172485,0.18137188255786896,0.6994718909263611,0.20365600287914276
23,0.7553038001060486,0.18076427280902863,0.6997800469398499,0.20602239668369293
24,0.7605046629905701,0.17980091273784637,0.7013939619064331,0.20637398958206177
25,0.7605476379394531,0.17913022637367249,0.69951331615448,0.20703430473804474
26,0.7630070447921753,0.17860348522663116,0.6994034051895142,0.2097064107656479
27,0.7647508382797241,0.17823775112628937,0.6988580822944641,0.21253874897956848
28,0.7655994296073914,0.17770208418369293,0.6996908783912659,0.2098141461610794
29,0.7652851343154907,0.17754152417182922,0.6987448930740356,0.21086661517620087
30,0.7664129734039307,0.17729587852954865,0.699070930480957,0.21263474225997925
31,0.7666452527046204,0.17702718079090118,0.6991066336631775,0.2118138074874878
32,0.7682970762252808,0.17687444388866425,0.6990145444869995,0.21157875657081604
33,0.7694892883300781,0.17682209610939026,0.6986991763114929,0.21293425559997559
34,0.7679201364517212,0.17673228681087494,0.6987196207046509,0.21250559389591217
35,0.7667991518974304,0.17662622034549713,0.6985880732536316,0.21294188499450684
