epoch,auc_1,f1_score,loss,precision_1,recall_1,val_auc_1,val_f1_score,val_loss,val_precision_1,val_recall_1
0,0.581680953502655,"""[0.15138927, 0.10431847, 0.0, 0.46793658, 0.0018744143, 0.0, 0.0, 0.0, 0.25910348, 0.0, 0.0, 0.000913242, 0.0038662285, 0.0038306022, 0.0]""",0.28319674730300903,0.3914027214050293,0.016721438616514206,0.6517364978790283,"""[0.089387216, 0.023349436, 0.0, 0.29830182, 0.0, 0.0, 0.0, 0.0, 0.093630575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.24541062116622925,0.3333333432674408,0.029321476817131042
1,0.6230326890945435,"""[0.18732211, 0.22064675, 0.0, 0.45831093, 0.00047236655, 0.0, 0.0, 0.0, 0.36772358, 0.0, 0.0, 0.0, 0.0027521134, 0.0, 0.0]""",0.27406030893325806,0.5164284110069275,0.02843058668076992,0.6727011203765869,"""[0.4808063, 0.14817055, 0.0, 0.32325616, 0.0018501389, 0.0, 0.0, 0.0, 0.15145166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.23360198736190796,0.35081684589385986,0.028792209923267365
2,0.6366127133369446,"""[0.24300808, 0.26097462, 0.0, 0.4536849, 0.00094428705, 0.0, 0.0, 0.0, 0.39377192, 0.0, 0.0, 0.0, 0.0, 0.00043047784, 0.0]""",0.2717982828617096,0.541910707950592,0.037046752870082855,0.6791287660598755,"""[0.5032811, 0.2017409, 0.0, 0.3270354, 0.0072595277, 0.0, 0.0, 0.0, 0.18118264, 0.0, 0.0, 0.0, 0.0, 0.0062499996, 0.0]""",0.23288872838020325,0.45807623863220215,0.044529128819704056
3,0.6632671356201172,"""[0.26895627, 0.29656583, 0.0, 0.44896913, 0.02931379, 0.0, 0.0, 0.0, 0.43533373, 0.0, 0.0, 0.028070176, 0.00039603963, 0.0, 0.0]""",0.26737987995147705,0.5541125535964966,0.053022563457489014,0.691148042678833,"""[0.39576748, 0.18577576, 0.0, 0.30673078, 0.07533235, 0.0, 0.0, 0.0, 0.22998762, 0.0, 0.0, 0.0066334996, 0.0, 0.0, 0.0]""",0.23817585408687592,0.3743551969528198,0.017924562096595764
4,0.6678207516670227,"""[0.25411546, 0.2839506, 0.0, 0.4484213, 0.029398665, 0.0, 0.0, 0.0, 0.4342079, 0.0, 0.0, 0.11548967, 0.00079176563, 0.0021450021, 0.0]""",0.2667841911315918,0.550421953201294,0.053133025765419006,0.709018349647522,"""[0.44492745, 0.21358313, 0.0, 0.32135332, 0.09275363, 0.0, 0.0, 0.0, 0.30625898, 0.0, 0.0, 0.12086331, 0.0, 0.0, 0.0]""",0.23243868350982666,0.4030112028121948,0.040612541139125824
5,0.6822780966758728,"""[0.27796766, 0.2992843, 0.0, 0.4439783, 0.07455693, 0.0, 0.0, 0.0, 0.4629509, 0.0, 0.0, 0.1977343, 0.0, 0.002139953, 0.0]""",0.26360276341438293,0.5668140053749084,0.06905360519886017,0.7125637531280518,"""[0.4590031, 0.15772113, 0.0, 0.3191689, 0.10471205, 0.0, 0.0, 0.0, 0.30030593, 0.0, 0.0, 0.10678211, 0.0, 0.010282776, 0.0]""",0.23006443679332733,0.42903226613998413,0.032849933952093124
6,0.6913500428199768,"""[0.29427025, 0.30623236, 0.0, 0.44339508, 0.08022806, 0.0, 0.0, 0.0, 0.46187407, 0.0, 0.0, 0.24880384, 0.0, 0.013781583, 0.0]""",0.2621891498565674,0.5710508823394775,0.07158046215772629,0.7232611775398254,"""[0.43063408, 0.19824924, 0.0, 0.31924134, 0.105192184, 0.0, 0.0, 0.0, 0.35171387, 0.0, 0.0, 0.19105199, 0.0, 0.016207455, 0.0]""",0.23011595010757446,0.4307858645915985,0.042165059596300125
7,0.6953772306442261,"""[0.30193603, 0.3089808, 0.0, 0.44350475, 0.106153846, 0.0, 0.0, 0.0, 0.46979597, 0.0, 0.0, 0.28932756, 0.0023645319, 0.022458145, 0.0]""",0.2611268162727356,0.5769392848014832,0.0755847692489624,0.717028796672821,"""[0.57889146, 0.2107107, 0.0, 0.332679, 0.13707572, 0.0, 0.0, 0.0, 0.35490972, 0.0, 0.0, 0.20853858, 0.027676621, 0.044215184, 0.0]""",0.22546643018722534,0.5371926426887512,0.06090116873383522
8,0.6869375705718994,"""[0.2750856, 0.29743794, 0.0, 0.4504333, 0.0724038, 0.0, 0.0, 0.0, 0.45862052, 0.0, 0.0, 0.2746675, 0.0023682653, 0.030886482, 0.0]""",0.26276490092277527,0.5744465589523315,0.07058628648519516,0.7217704057693481,"""[0.455277, 0.21485221, 0.0, 0.3181133, 0.15478367, 0.0, 0.0, 0.0, 0.33274418, 0.0, 0.0, 0.18592966, 0.0, 0.027113236, 0.0]""",0.22716836631298065,0.4572962522506714,0.033061642199754715
9,0.7015693187713623,"""[0.30077812, 0.30826968, 0.0, 0.43996397, 0.13862842, 0.0, 0.0, 0.0, 0.48583037, 0.0, 0.0, 0.30837265, 0.0027413357, 0.05640926, 0.0]""",0.2596619129180908,0.5766085386276245,0.08080417662858963,0.7185357213020325,"""[0.42744726, 0.2298441, 0.0, 0.31710437, 0.13516895, 0.0, 0.0, 0.0, 0.33844724, 0.0, 0.0, 0.22877568, 0.006120887, 0.07697326, 0.0]""",0.22848574817180634,0.4372112452983856,0.036731235682964325
10,0.6976376175880432,"""[0.3009331, 0.3070545, 0.0, 0.44700313, 0.12516394, 0.0, 0.0, 0.0, 0.47157875, 0.0, 0.0, 0.29233083, 0.0015766653, 0.049999997, 0.0]""",0.26073765754699707,0.5777269601821899,0.07671701908111572,0.7214762568473816,"""[0.27659282, 0.20894022, 0.0, 0.3125262, 0.13100438, 0.0, 0.0, 0.0, 0.34248078, 0.0, 0.0, 0.23033707, 0.0060422956, 0.045383412, 0.0]""",0.23345592617988586,0.429665744304657,0.043541159480810165
11,0.715505063533783,"""[0.3223135, 0.33562413, 0.0, 0.4475053, 0.17280109, 0.0, 0.0, 0.0, 0.49645036, 0.0, 0.0, 0.34901628, 0.0043222, 0.073598795, 0.0]""",0.25651514530181885,0.5923459529876709,0.09211289137601852,0.7320650219917297,"""[0.4203386, 0.22048332, 0.0, 0.3174665, 0.21468401, 0.0, 0.0, 0.0, 0.38572353, 0.0, 0.0, 0.26117438, 0.0030143177, 0.13247862, 0.0]""",0.2271113097667694,0.4546525180339813,0.05447937548160553
12,0.7217687964439392,"""[0.34323344, 0.3360635, 0.0, 0.44871932, 0.21443702, 0.0, 0.0, 0.0, 0.5080176, 0.0, 0.0, 0.38021126, 0.00352872, 0.113141865, 0.0]""",0.2546433210372925,0.5939652323722839,0.10002485662698746,0.7266709804534912,"""[0.42442802, 0.20531338, 0.0, 0.31428936, 0.21590406, 0.0, 0.0, 0.0, 0.41022658, 0.0, 0.0, 0.26436782, 0.008935219, 0.108299, 0.0]""",0.2297058403491974,0.45340314507484436,0.06111287698149681
13,0.7289003729820251,"""[0.34688672, 0.3511564, 0.0, 0.45132867, 0.23503603, 0.0, 0.0, 0.0, 0.5138833, 0.0, 0.0, 0.392146, 0.005063291, 0.13554727, 0.0]""",0.25307920575141907,0.596603274345398,0.10962138324975967,0.7343301773071289,"""[0.42601857, 0.23087753, 0.0, 0.31969696, 0.22296332, 0.0, 0.0, 0.0, 0.37644446, 0.0, 0.0, 0.2522124, 0.0045420136, 0.115766264, 0.0]""",0.2253182828426361,0.46372082829475403,0.06517060101032257
