epoch,auc_2,loss,val_auc_2,val_loss
0,0.6189464330673218,0.21185143291950226,0.6783678531646729,0.20668138563632965
1,0.66999751329422,0.2029394805431366,0.7033596038818359,0.20089149475097656
2,0.6948853731155396,0.19890724122524261,0.6805516481399536,0.21558508276939392
3,0.7151105403900146,0.19575746357440948,0.7209759950637817,0.19750338792800903
4,0.7304928302764893,0.1930347979068756,0.7273569703102112,0.19684045016765594
5,0.7440694570541382,0.19076091051101685,0.7275598049163818,0.20020903646945953
6,0.7565962672233582,0.1880064457654953,0.742560625076294,0.19422519207000732
7,0.7681669592857361,0.18543286621570587,0.717685878276825,0.2016647309064865
8,0.7832295894622803,0.1818016767501831,0.7286310195922852,0.19958028197288513
9,0.7937322854995728,0.17811249196529388,0.7233713865280151,0.20056311786174774
10,0.8184533715248108,0.170438751578331,0.71732497215271,0.20947271585464478
11,0.841094434261322,0.16257672011852264,0.7014790773391724,0.22446437180042267
12,0.8582246899604797,0.15437446534633636,0.6931724548339844,0.23266403377056122
13,0.875914990901947,0.1458054482936859,0.6929659247398376,0.24963542819023132
14,0.8925126194953918,0.13643290102481842,0.6802510023117065,0.2786886990070343
15,0.9017308354377747,0.12902575731277466,0.6761474609375,0.31053587794303894
16,0.9098316431045532,0.12504319846630096,0.6755533814430237,0.31900516152381897
17,0.9186239838600159,0.11778125166893005,0.6701287031173706,0.3476751446723938
18,0.9238001108169556,0.11332434415817261,0.6631335020065308,0.3899287283420563
19,0.9237319231033325,0.11341474950313568,0.6669610142707825,0.3724179267883301
20,0.9286550283432007,0.1079515740275383,0.6637237668037415,0.4104612171649933
21,0.9336224794387817,0.10343481600284576,0.6584617495536804,0.4572136700153351
22,0.9300931096076965,0.10657013952732086,0.6614704132080078,0.43045467138290405
23,0.9338760375976562,0.10326379537582397,0.657830536365509,0.46276938915252686
24,0.9373437166213989,0.0995069369673729,0.654894232749939,0.5004052519798279
25,0.9333364963531494,0.10324786603450775,0.6551876068115234,0.48641592264175415
26,0.9355506896972656,0.10118018835783005,0.653766393661499,0.506710946559906
