epoch,auc,loss,val_auc,val_loss
0,0.6154060363769531,0.21250072121620178,0.6678076386451721,0.2057812660932541
1,0.6624210476875305,0.20484913885593414,0.6887338161468506,0.20219002664089203
2,0.6891100406646729,0.20115810632705688,0.6917992830276489,0.20089435577392578
3,0.7079634070396423,0.19828647375106812,0.6718799471855164,0.21769030392169952
4,0.7202677130699158,0.1962081640958786,0.7150940299034119,0.19602829217910767
5,0.729708731174469,0.1942281574010849,0.7175015807151794,0.19568532705307007
6,0.7406747937202454,0.19221897423267365,0.7167947888374329,0.19551491737365723
7,0.7519295811653137,0.1901424378156662,0.7068951725959778,0.19980885088443756
8,0.763114869594574,0.18729357421398163,0.7086325883865356,0.20064494013786316
9,0.7757244110107422,0.1841999590396881,0.6989060044288635,0.239197239279747
10,0.8016165494918823,0.17743419110774994,0.6857216954231262,0.3555198013782501
11,0.8197533488273621,0.17147698998451233,0.6918763518333435,0.24904713034629822
12,0.8366584181785583,0.16551586985588074,0.6831074357032776,0.25862759351730347
13,0.8545424342155457,0.1580497920513153,0.6751928925514221,0.25358226895332336
14,0.8669947385787964,0.15276175737380981,0.6763468384742737,0.5012268424034119
15,0.8775376081466675,0.1462952345609665,0.6660984754562378,0.7762612700462341
16,0.886544406414032,0.14029403030872345,0.6605109572410583,0.7545098662376404
17,0.8972156643867493,0.13423378765583038,0.6581648588180542,0.9000919461250305
18,0.9040032029151917,0.12881527841091156,0.6498812437057495,0.9431947469711304
19,0.903689980506897,0.12830840051174164,0.6546439528465271,1.2493317127227783
20,0.9103282690048218,0.12396349012851715,0.652765154838562,1.4869966506958008
21,0.9152558445930481,0.11999275535345078,0.6525266170501709,1.6149719953536987
22,0.9104371666908264,0.12315630167722702,0.6547621488571167,1.8839133977890015
23,0.9152266383171082,0.11978565156459808,0.6532355546951294,1.974623680114746
24,0.9191902279853821,0.11648351699113846,0.6518034338951111,2.133612632751465
25,0.9129132628440857,0.12066709250211716,0.6505534052848816,2.341348648071289
26,0.9160757660865784,0.11878912150859833,0.6500056982040405,2.3397927284240723
