epoch,auc,loss,val_auc,val_loss
0,0.5798930525779724,0.4339762032032013,0.6630530953407288,0.4120227098464966
1,0.577557384967804,0.42606526613235474,0.5693820714950562,0.43107661604881287
2,0.5184522271156311,0.4300696849822998,0.5206130743026733,0.43129122257232666
3,0.51382976770401,0.43008577823638916,0.49981188774108887,0.43153977394104004
4,0.5344876050949097,0.4281989634037018,0.6224950551986694,0.41990718245506287
5,0.6273940801620483,0.4168897271156311,0.6598312854766846,0.41374966502189636
6,0.6501942873001099,0.4116181433200836,0.6588060855865479,0.41293349862098694
7,0.6729193329811096,0.40541937947273254,0.6875473260879517,0.4050638973712921
8,0.6814325451850891,0.40263327956199646,0.6972936987876892,0.4008115231990814
9,0.6880469918251038,0.4003579616546631,0.6962798237800598,0.40401697158813477
10,0.69407057762146,0.3980162441730499,0.6969994306564331,0.401657372713089
11,0.698096752166748,0.3967858552932739,0.7034974694252014,0.3977712094783783
12,0.7061266899108887,0.3940895199775696,0.7097616195678711,0.39614713191986084
13,0.713087260723114,0.3913543224334717,0.7039594650268555,0.3983589708805084
14,0.7215011119842529,0.387851744890213,0.7103032469749451,0.3985006511211395
15,0.7287530899047852,0.38490423560142517,0.7106970548629761,0.40005844831466675
16,0.7429506778717041,0.3785518705844879,0.7150464653968811,0.39578062295913696
17,0.7534284591674805,0.37321725487709045,0.715065062046051,0.3959192633628845
18,0.7615463137626648,0.3689470589160919,0.7139343023300171,0.3993888199329376
19,0.7698186039924622,0.36388587951660156,0.711641252040863,0.4062403440475464
20,0.7831563949584961,0.35577845573425293,0.7064319849014282,0.4105217754840851
21,0.7908533215522766,0.35075879096984863,0.7054270505905151,0.41603976488113403
22,0.7967724800109863,0.3460389971733093,0.704822301864624,0.4188576340675354
23,0.8041827082633972,0.3405120372772217,0.6996279358863831,0.42060792446136475
24,0.8073303699493408,0.3373124599456787,0.701211154460907,0.4212722182273865
25,0.8121989369392395,0.3331098258495331,0.6964661478996277,0.4276137351989746
26,0.8153821229934692,0.33067870140075684,0.69284588098526,0.4328356683254242
27,0.8178784251213074,0.32824745774269104,0.6925925016403198,0.43776118755340576
28,0.8197293877601624,0.32617002725601196,0.6928278207778931,0.43956348299980164
29,0.8211989402770996,0.325379341840744,0.6925891041755676,0.43775254487991333
30,0.8215630650520325,0.3244173228740692,0.6921910643577576,0.43758848309516907
31,0.8229139447212219,0.3232497572898865,0.6917330026626587,0.4392485022544861
32,0.8238632082939148,0.3224047124385834,0.6923337578773499,0.4365694224834442
33,0.8247780799865723,0.32175058126449585,0.692040205001831,0.43627578020095825
34,0.8276311159133911,0.31951379776000977,0.6906222105026245,0.4396922290325165
35,0.826397716999054,0.3206818699836731,0.6907609105110168,0.43853500485420227
36,0.8245465755462646,0.3216271996498108,0.6907953023910522,0.43724873661994934
