epoch,auc_1,f1_score,loss,precision_1,recall_1,val_auc_1,val_f1_score,val_loss,val_precision_1,val_recall_1
0,0.5017521381378174,"""[0.041393094, 0.04625369, 0.010471203, 0.4695112, 0.0072931275, 0.002610966, 0.0022650056, 0.0, 0.11884963, 0.0, 0.000896459, 0.0043668123, 0.01579192, 0.008134215, 0.0]""",0.0873786136507988,0.20060953497886658,0.019240358844399452,0.5006439089775085,"""[0.0, 0.0, 0.0, 0.48373386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07679835706949234,0.0,0.0
1,0.49860242009162903,"""[0.002636783, 0.0010722424, 0.00065316784, 0.49092245, 0.0005854801, 0.0, 0.0, 0.0, 0.015757022, 0.0, 0.0, 0.0, 0.0009869233, 0.000538358, 0.0]""",0.07852338254451752,0.21272365748882294,0.0018397840904071927,0.507310152053833,"""[0.0, 0.0, 0.0, 0.48373386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.09355000406503677,0.0,0.0
2,0.4991908073425293,"""[0.0, 0.0005376344, 0.0, 0.49227992, 0.0005851375, 0.0, 0.0, 0.0, 0.001174674, 0.0, 0.0, 0.0, 0.0004948045, 0.0, 0.0]""",0.07876335084438324,0.15094339847564697,0.0004126618441659957,0.5,"""[0.0, 0.0, 0.0, 0.48373386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07674001157283783,0.0,0.0
3,0.49877071380615234,"""[0.0, 0.00026888947, 0.0006555228, 0.49227512, 0.0, 0.0, 0.0, 0.0, 0.0002352111, 0.0, 0.0, 0.0011318618, 0.0, 0.0, 0.0]""",0.07684262096881866,0.1090909093618393,0.00010316546104149893,0.5,"""[0.0, 0.0, 0.0, 0.48373386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07672476023435593,0.0,0.0
4,0.4981147050857544,"""[0.0, 0.0, 0.0, 0.49224856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07653849571943283,0.20000000298023224,1.7194242900586687e-05,0.5,"""[0.0, 0.0, 0.0, 0.48373386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07673049718141556,0.0,0.0
5,0.4978697597980499,"""[0.0, 0.0, 0.0, 0.4922681, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0765247493982315,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.48373386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07673537731170654,0.0,0.0
6,0.49723535776138306,"""[0.0, 0.0, 0.0, 0.49223912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07656548172235489,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.48373386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07672735303640366,0.0,0.0
7,0.49702563881874084,"""[0.0, 0.0, 0.0, 0.49227753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07654919475317001,0.1111111119389534,1.7194242900586687e-05,0.5,"""[0.0, 0.0, 0.0, 0.48373386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07672611624002457,0.0,0.0
8,0.497188001871109,"""[0.0, 0.0, 0.0, 0.4922681, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0765228196978569,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.48373386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07671591639518738,0.0,0.0
9,0.49783167243003845,"""[0.0, 0.0, 0.0, 0.4922681, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07652094960212708,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.48373386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07671879976987839,0.0,0.0
