epoch,auc_3,f1_score,loss,precision_3,recall_3,val_auc_3,val_f1_score,val_loss,val_precision_3,val_recall_3
0,0.4995144307613373,"""[0.00052847137, 0.001945105, 0.0036890649, 0.4882502, 0.0, 0.0062272963, 0.0, 0.0, 0.02472188, 0.0, 0.0007369197, 0.004158004, 0.00039032008, 0.0017334778, 0.0]""",0.29065337777137756,0.21212121844291687,0.0008683307096362114,0.5,"""[0.0, 0.0, 0.0, 0.30166242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2595432996749878,0.0,0.0
1,0.4989849030971527,"""[0.0, 0.0, 0.0, 0.4903538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2859303653240204,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.30166242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25872278213500977,0.0,0.0
2,0.4986819624900818,"""[0.0, 0.0, 0.0, 0.4903538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28550633788108826,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.30166242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25836366415023804,0.0,0.0
3,0.4986913800239563,"""[0.0, 0.0, 0.0, 0.4903538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28521913290023804,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.30166242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2583465874195099,0.0,0.0
4,0.4970417022705078,"""[0.0, 0.0, 0.0, 0.4903538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2850950062274933,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.30166242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25834110379219055,0.0,0.0
5,0.49662506580352783,"""[0.0, 0.0, 0.0, 0.4903538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28504127264022827,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.30166242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.258232980966568,0.0,0.0
6,0.4975724518299103,"""[0.0, 0.0, 0.0, 0.4903538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28502440452575684,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.30166242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25823670625686646,0.0,0.0
7,0.49728044867515564,"""[0.0, 0.0, 0.0, 0.4903538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28501784801483154,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.30166242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25815829634666443,0.0,0.0
8,0.4971723258495331,"""[0.0, 0.0, 0.0, 0.4903538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2850117087364197,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.30166242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2582281529903412,0.0,0.0
9,0.4985446631908417,"""[0.0, 0.0, 0.0, 0.4903538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2848964333534241,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.30166242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2578038275241852,0.0,0.0
